,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BLTNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NO2+NO3,NO2+NO3_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CTDFLUORO,CTDFLUORO_FLAG_W,CTDPAR,CTDPAR_FLAG_W,CTDTRANS,CTDTRANS_FLAG_W,AMMONIA,AMMONIA_FLAG_W,NITRIT,NITRIT_FLAG_W
2072,  09AR20070117,  SR03,95.0,1.0,16.0,16.0,2.0,20070214.0,1021.0,-45.2735,153.0132,4500.0,     78.5,  12.9669,  35.2468,2.0,-999.0000,9.0,   235.96,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,0.08,2.0,0.002,2.0,0.9740000000000001,2.0,  -999.00,9.0,  -999.00,9.0
2073,  09AR20070117,  SR03,95.0,1.0,15.0,15.0,2.0,20070214.0,1021.0,-45.2735,153.0132,4500.0,     78.3,  12.9645,  35.2470,2.0,  35.2479,2.0,   235.96,2.0,   236.71,2.0,      2.1,2.0,     8.64,2.0,     0.62,2.0,0.057,2.0,0.002,2.0,0.9740000000000001,2.0,     0.01,2.0,  -999.00,9.0
2074,  09AR20070117,  SR03,95.0,1.0,14.0,14.0,2.0,20070214.0,1021.0,-45.2735,153.0132,4500.0,     99.8,  12.7343,  35.2474,2.0,-999.0000,9.0,   235.71,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,-0.016,2.0,0.002,2.0,0.975,2.0,  -999.00,9.0,  -999.00,9.0
2075,  09AR20070117,  SR03,95.0,1.0,13.0,13.0,2.0,20070214.0,1021.0,-45.2735,153.0132,4500.0,     99.9,  12.7332,  35.2470,2.0,-999.0000,9.0,   235.71,2.0,   233.29,2.0,      2.9,2.0,     9.47,2.0,     0.68,2.0,-0.019,2.0,0.002,2.0,0.975,2.0,     0.06,2.0,  -999.00,9.0
2076,  09AR20070117,  SR03,95.0,1.0,12.0,12.0,2.0,20070214.0,1021.0,-45.2735,153.0132,4500.0,    123.3,  12.3781,  35.1932,2.0,-999.0000,9.0,   235.74,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,-0.02,2.0,0.002,2.0,0.976,2.0,  -999.00,9.0,  -999.00,9.0
2077,  09AR20070117,  SR03,95.0,1.0,11.0,11.0,2.0,20070214.0,1021.0,-45.2735,153.0132,4500.0,    123.3,  12.3485,  35.1885,2.0,  35.1831,2.0,   235.74,2.0,   235.62,2.0,      3.0,2.0,    10.19,2.0,     0.73,2.0,-0.025,2.0,0.002,2.0,0.976,2.0,     0.06,2.0,  -999.00,9.0
2078,  09AR20070117,  SR03,95.0,1.0,10.0,10.0,2.0,20070214.0,1021.0,-45.2735,153.0132,4500.0,    149.0,  11.8453,  35.1120,2.0,-999.0000,9.0,   240.09,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,-0.036000000000000004,2.0,0.002,2.0,0.977,2.0,  -999.00,9.0,  -999.00,9.0
2079,  09AR20070117,  SR03,95.0,1.0,9.0,9.0,2.0,20070214.0,1021.0,-45.2735,153.0132,4500.0,    148.9,  11.8306,  35.1095,2.0,-999.0000,9.0,   240.55,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,-0.038,2.0,0.002,2.0,0.977,2.0,  -999.00,9.0,  -999.00,9.0
2080,  09AR20070117,  SR03,95.0,1.0,8.0,8.0,2.0,20070214.0,1021.0,-45.2735,153.0132,4500.0,    175.1,  11.4491,  35.0561,2.0,-999.0000,9.0,   238.27,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,-0.047,2.0,0.002,2.0,0.977,2.0,  -999.00,9.0,  -999.00,9.0
2081,  09AR20070117,  SR03,95.0,1.0,7.0,7.0,2.0,20070214.0,1021.0,-45.2735,153.0132,4500.0,    174.7,  11.4249,  35.0526,2.0,  35.0571,2.0,   237.68,2.0,   236.28,2.0,      3.7,2.0,    12.54,2.0,     0.85,2.0,-0.046,2.0,0.002,2.0,0.977,2.0,     0.02,2.0,  -999.00,9.0
2082,  09AR20070117,  SR03,95.0,1.0,6.0,6.0,2.0,20070214.0,1021.0,-45.2735,153.0132,4500.0,    200.9,  11.2261,  35.0327,2.0,-999.0000,9.0,   246.82,2.0,   245.33,2.0,      3.6,2.0,    12.19,2.0,     0.85,2.0,-0.051,2.0,0.002,2.0,0.977,2.0,     0.01,2.0,  -999.00,9.0
2083,  09AR20070117,  SR03,95.0,1.0,5.0,5.0,2.0,20070214.0,1021.0,-45.2735,153.0132,4500.0,    201.0,  11.2173,  35.0310,2.0,-999.0000,9.0,   246.82,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,-0.049,2.0,0.002,2.0,0.977,2.0,  -999.00,9.0,  -999.00,9.0
2084,  09AR20070117,  SR03,95.0,1.0,4.0,4.0,2.0,20070214.0,1021.0,-45.2735,153.0132,4500.0,    250.7,  10.4027,  34.8842,2.0,  34.8851,2.0,   249.92,2.0,   251.66,2.0,      3.8,2.0,    13.66,2.0,     0.93,2.0,-0.05,2.0,0.002,2.0,0.977,2.0,     0.01,2.0,  -999.00,9.0
2085,  09AR20070117,  SR03,95.0,1.0,3.0,3.0,2.0,20070214.0,1021.0,-45.2735,153.0132,4500.0,    298.6,   9.9090,  34.7993,2.0,-999.0000,9.0,   248.06,2.0,   247.66,2.0,      4.5,2.0,    15.53,2.0,     1.04,2.0,-0.055999999999999994,2.0,0.002,2.0,0.978,2.0,     0.00,2.0,  -999.00,9.0
2086,  09AR20070117,  SR03,95.0,1.0,2.0,2.0,2.0,20070214.0,1021.0,-45.2735,153.0132,4500.0,    350.7,   9.4180,  34.7129,2.0,  34.7109,2.0,   252.88,2.0,   252.13,2.0,      4.6,2.0,    16.52,2.0,     1.11,2.0,-0.055,2.0,0.002,2.0,0.978,2.0,     0.01,2.0,  -999.00,9.0
2087,  09AR20070117,  SR03,95.0,1.0,1.0,1.0,2.0,20070214.0,1021.0,-45.2735,153.0132,4500.0,    400.0,   8.9765,  34.6374,2.0,  34.6360,2.0,   254.20,2.0,   252.33,2.0,      4.9,2.0,    17.73,2.0,     1.18,2.0,-0.052000000000000005,2.0,0.002,2.0,0.977,2.0,     0.01,2.0,  -999.00,9.0
2088,  09AR20070117,  SR03,96.0,1.0,24.0,24.0,2.0,20070214.0,1710.0,-45.5023,153.6182,4500.0,      4.3,-999.0000,-999.0000,5.0,-999.0000,9.0,  -999.00,5.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,-999.0,5.0,0.002,2.0,0.852,2.0,  -999.00,9.0,  -999.00,9.0
2089,  09AR20070117,  SR03,96.0,1.0,23.0,23.0,2.0,20070214.0,1710.0,-45.5023,153.6182,4500.0,      4.3,-999.0000,-999.0000,5.0,-999.0000,9.0,  -999.00,5.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,-999.0,5.0,0.002,2.0,0.852,2.0,  -999.00,9.0,  -999.00,9.0
2090,  09AR20070117,  SR03,96.0,1.0,22.0,22.0,2.0,20070214.0,1710.0,-45.5023,153.6182,4500.0,      4.3,-999.0000,-999.0000,5.0,  34.8574,2.0,  -999.00,5.0,  -999.00,9.0,      0.7,2.0,     2.55,2.0,     0.32,2.0,-999.0,5.0,0.002,2.0,0.852,2.0,     0.08,2.0,  -999.00,9.0
2091,  09AR20070117,  SR03,96.0,1.0,21.0,21.0,2.0,20070214.0,1710.0,-45.5023,153.6182,4500.0,      4.3,-999.0000,-999.0000,5.0,-999.0000,9.0,  -999.00,5.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,-999.0,5.0,0.002,2.0,0.852,2.0,  -999.00,9.0,  -999.00,9.0
2092,  09AR20070117,  SR03,96.0,1.0,20.0,20.0,2.0,20070214.0,1710.0,-45.5023,153.6182,4500.0,      4.3,-999.0000,-999.0000,5.0,-999.0000,9.0,  -999.00,5.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,-999.0,5.0,0.002,2.0,0.852,2.0,  -999.00,9.0,  -999.00,9.0
2093,  09AR20070117,  SR03,96.0,1.0,19.0,19.0,2.0,20070214.0,1710.0,-45.5023,153.6182,4500.0,      4.4,-999.0000,-999.0000,5.0,-999.0000,9.0,  -999.00,5.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,-999.0,5.0,0.002,2.0,0.852,2.0,  -999.00,9.0,  -999.00,9.0
2094,  09AR20070117,  SR03,96.0,1.0,18.0,18.0,2.0,20070214.0,1710.0,-45.5023,153.6182,4500.0,      4.4,-999.0000,-999.0000,5.0,  34.8572,2.0,  -999.00,5.0,  -999.00,9.0,      0.7,2.0,     2.55,2.0,     0.32,2.0,-999.0,5.0,0.002,2.0,0.852,2.0,     0.05,2.0,  -999.00,9.0
2095,  09AR20070117,  SR03,96.0,1.0,17.0,17.0,2.0,20070214.0,1710.0,-45.5023,153.6182,4500.0,      4.3,-999.0000,-999.0000,5.0,-999.0000,9.0,  -999.00,5.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,-999.0,5.0,0.002,2.0,0.852,2.0,  -999.00,9.0,  -999.00,9.0
2096,  09AR20070117,  SR03,96.0,1.0,16.0,16.0,2.0,20070214.0,1710.0,-45.5023,153.6182,4500.0,      8.9,-999.0000,-999.0000,5.0,-999.0000,9.0,  -999.00,5.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,-999.0,5.0,0.002,2.0,0.852,2.0,  -999.00,9.0,  -999.00,9.0
2097,  09AR20070117,  SR03,96.0,1.0,15.0,15.0,2.0,20070214.0,1710.0,-45.5023,153.6182,4500.0,      8.9,-999.0000,-999.0000,5.0,-999.0000,9.0,  -999.00,5.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,-999.0,5.0,0.002,2.0,0.852,2.0,  -999.00,9.0,  -999.00,9.0
2098,  09AR20070117,  SR03,96.0,1.0,14.0,14.0,2.0,20070214.0,1710.0,-45.5023,153.6182,4500.0,      9.0,-999.0000,-999.0000,5.0,  34.8572,2.0,  -999.00,5.0,  -999.00,9.0,      0.7,2.0,     2.54,2.0,     0.33,2.0,-999.0,5.0,0.002,2.0,0.852,2.0,     0.06,2.0,  -999.00,9.0
2099,  09AR20070117,  SR03,96.0,1.0,13.0,13.0,2.0,20070214.0,1710.0,-45.5023,153.6182,4500.0,      8.7,-999.0000,-999.0000,5.0,-999.0000,9.0,  -999.00,5.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,-999.0,5.0,0.002,2.0,0.852,2.0,  -999.00,9.0,  -999.00,9.0
2100,  09AR20070117,  SR03,96.0,1.0,12.0,12.0,2.0,20070214.0,1710.0,-45.5023,153.6182,4500.0,     28.9,-999.0000,-999.0000,5.0,-999.0000,9.0,  -999.00,5.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,-999.0,5.0,0.002,2.0,0.895,2.0,  -999.00,9.0,  -999.00,9.0
2101,  09AR20070117,  SR03,96.0,1.0,11.0,11.0,2.0,20070214.0,1710.0,-45.5023,153.6182,4500.0,     29.0,-999.0000,-999.0000,5.0,-999.0000,9.0,  -999.00,5.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,-999.0,5.0,0.002,2.0,0.895,2.0,  -999.00,9.0,  -999.00,9.0
2102,  09AR20070117,  SR03,96.0,1.0,10.0,10.0,2.0,20070214.0,1710.0,-45.5023,153.6182,4500.0,     29.2,-999.0000,-999.0000,5.0,  34.8409,2.0,  -999.00,5.0,  -999.00,9.0,      0.6,2.0,     3.14,2.0,     0.37,2.0,-999.0,5.0,0.002,2.0,0.895,2.0,     0.14,2.0,  -999.00,9.0
2103,  09AR20070117,  SR03,96.0,1.0,9.0,9.0,2.0,20070214.0,1710.0,-45.5023,153.6182,4500.0,     29.3,-999.0000,-999.0000,5.0,-999.0000,9.0,  -999.00,5.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,-999.0,5.0,0.002,2.0,0.8959999999999999,2.0,  -999.00,9.0,  -999.00,9.0
2104,  09AR20070117,  SR03,96.0,1.0,8.0,8.0,2.0,20070214.0,1710.0,-45.5023,153.6182,4500.0,    100.2,-999.0000,-999.0000,5.0,  34.7769,2.0,  -999.00,5.0,  -999.00,9.0,      3.4,2.0,    14.40,2.0,     0.98,2.0,-999.0,5.0,0.002,2.0,0.975,2.0,     0.00,2.0,  -999.00,9.0
2105,  09AR20070117,  SR03,96.0,1.0,7.0,7.0,2.0,20070214.0,1710.0,-45.5023,153.6182,4500.0,    149.9,-999.0000,-999.0000,5.0,  34.7366,2.0,  -999.00,5.0,  -999.00,9.0,      4.1,2.0,    15.54,2.0,     1.03,2.0,-999.0,5.0,0.002,2.0,0.976,2.0,     0.02,2.0,  -999.00,9.0
2106,  09AR20070117,  SR03,96.0,1.0,6.0,6.0,2.0,20070214.0,1710.0,-45.5023,153.6182,4500.0,    201.2,-999.0000,-999.0000,5.0,  34.6710,2.0,  -999.00,5.0,  -999.00,9.0,      4.2,2.0,    16.31,2.0,     1.09,2.0,-999.0,5.0,0.002,2.0,0.977,2.0,     0.02,2.0,  -999.00,9.0
2107,  09AR20070117,  SR03,96.0,1.0,5.0,5.0,2.0,20070214.0,1710.0,-45.5023,153.6182,4500.0,    299.0,-999.0000,-999.0000,5.0,  34.6009,2.0,  -999.00,5.0,  -999.00,9.0,      5.0,2.0,    18.04,2.0,     1.20,2.0,-999.0,5.0,0.002,2.0,0.977,2.0,     0.03,2.0,  -999.00,9.0
2108,  09AR20070117,  SR03,96.0,1.0,4.0,4.0,2.0,20070214.0,1710.0,-45.5023,153.6182,4500.0,    400.2,-999.0000,-999.0000,5.0,  34.5516,2.0,  -999.00,5.0,  -999.00,9.0,      5.1,2.0,    18.44,2.0,     1.22,2.0,-999.0,5.0,0.002,2.0,0.978,2.0,     0.02,2.0,  -999.00,9.0
2109,  09AR20070117,  SR03,96.0,1.0,3.0,3.0,2.0,20070214.0,1710.0,-45.5023,153.6182,4500.0,    600.5,-999.0000,-999.0000,5.0,  34.4654,2.0,  -999.00,5.0,  -999.00,9.0,     12.3,2.0,    24.91,2.0,     1.64,2.0,-999.0,5.0,0.002,2.0,0.9790000000000001,2.0,     0.02,2.0,  -999.00,9.0
2110,  09AR20070117,  SR03,96.0,1.0,2.0,2.0,2.0,20070214.0,1710.0,-45.5023,153.6182,4500.0,    798.7,-999.0000,-999.0000,5.0,  34.3859,2.0,  -999.00,5.0,  -999.00,9.0,     23.1,2.0,    29.94,2.0,     1.96,2.0,-999.0,5.0,0.002,2.0,0.9790000000000001,2.0,     0.15,3.0,  -999.00,9.0
2111,  09AR20070117,  SR03,96.0,1.0,1.0,1.0,2.0,20070214.0,1710.0,-45.5023,153.6182,4500.0,   1000.8,-999.0000,-999.0000,5.0,  34.3572,2.0,  -999.00,5.0,  -999.00,9.0,     36.0,2.0,    33.15,2.0,     2.20,2.0,-999.0,5.0,0.002,2.0,0.9790000000000001,2.0,     0.02,2.0,  -999.00,9.0
2112,  09AR20070117,  SR03,97.0,1.0,24.0,24.0,2.0,20070214.0,2209.0,-45.5078,153.6078,4500.0,     13.6,  13.5958,  34.8668,2.0,  34.8650,2.0,   284.15,2.0,   281.53,2.0,      0.7,2.0,     2.41,2.0,     0.33,2.0,3.813,2.0,2.806,2.0,0.8490000000000001,2.0,     0.03,2.0,  -999.00,9.0
2113,  09AR20070117,  SR03,97.0,1.0,23.0,23.0,2.0,20070214.0,2209.0,-45.5078,153.6078,4500.0,     30.1,  12.5756,  34.8367,2.0,-999.0000,9.0,   270.37,2.0,  -999.00,9.0,      0.6,2.0,     4.43,2.0,     0.48,2.0,2.003,2.0,1.889,2.0,0.93,2.0,     0.33,2.0,  -999.00,9.0
2114,  09AR20070117,  SR03,97.0,1.0,22.0,22.0,2.0,20070214.0,2209.0,-45.5078,153.6078,4500.0,     44.8,  12.4977,  34.8378,2.0,-999.0000,9.0,   270.75,2.0,   267.25,2.0,      0.6,2.0,     4.75,2.0,     0.49,2.0,1.556,2.0,1.189,2.0,0.941,2.0,     0.35,2.0,  -999.00,9.0
2115,  09AR20070117,  SR03,97.0,1.0,21.0,21.0,2.0,20070214.0,2209.0,-45.5078,153.6078,4500.0,     59.2,  12.3965,  34.8335,2.0,-999.0000,9.0,   267.86,2.0,  -999.00,9.0,      0.7,2.0,     5.08,2.0,     0.53,2.0,0.585,2.0,0.7340000000000001,2.0,0.958,2.0,     0.87,2.0,  -999.00,9.0
2116,  09AR20070117,  SR03,97.0,1.0,20.0,20.0,2.0,20070214.0,2209.0,-45.5078,153.6078,4500.0,     78.3,  12.0210,  34.8206,2.0,  34.8172,2.0,   260.21,2.0,   258.37,2.0,      1.0,2.0,     6.39,2.0,     0.63,2.0,0.27,2.0,0.307,2.0,0.965,2.0,     1.00,2.0,  -999.00,9.0
2117,  09AR20070117,  SR03,97.0,1.0,19.0,19.0,2.0,20070214.0,2209.0,-45.5078,153.6078,4500.0,     98.9,  10.4086,  34.7960,2.0,-999.0000,9.0,   259.87,2.0,  -999.00,9.0,      3.2,2.0,    13.35,2.0,     0.98,2.0,0.067,2.0,0.002,2.0,0.975,2.0,     0.01,2.0,  -999.00,9.0
2118,  09AR20070117,  SR03,97.0,1.0,18.0,18.0,2.0,20070214.0,2209.0,-45.5078,153.6078,4500.0,    123.9,  10.0798,  34.7879,2.0,-999.0000,9.0,   260.83,2.0,   258.28,2.0,      3.5,2.0,    13.91,2.0,     1.01,2.0,0.0,2.0,0.002,2.0,0.977,2.0,     0.04,2.0,  -999.00,9.0
2119,  09AR20070117,  SR03,97.0,1.0,17.0,17.0,2.0,20070214.0,2209.0,-45.5078,153.6078,4500.0,    151.8,   9.7499,  34.7518,2.0,-999.0000,9.0,   259.13,2.0,  -999.00,9.0,      3.8,2.0,    14.55,2.0,     1.03,2.0,-0.034,2.0,0.002,2.0,0.977,2.0,     0.02,2.0,  -999.00,9.0
2120,  09AR20070117,  SR03,97.0,1.0,16.0,16.0,2.0,20070214.0,2209.0,-45.5078,153.6078,4500.0,    175.7,   9.6021,  34.7368,2.0,  34.7382,2.0,   260.02,2.0,   258.37,2.0,      4.0,2.0,    14.92,2.0,     1.05,2.0,-0.042,2.0,0.002,2.0,0.977,2.0,     0.02,2.0,  -999.00,9.0
2121,  09AR20070117,  SR03,97.0,1.0,15.0,15.0,2.0,20070214.0,2209.0,-45.5078,153.6078,4500.0,    200.0,   9.3553,  34.6977,2.0,-999.0000,9.0,   261.58,2.0,  -999.00,9.0,      4.1,2.0,    15.48,2.0,     1.09,2.0,-0.051,2.0,0.002,2.0,0.977,2.0,     0.03,2.0,  -999.00,9.0
2122,  09AR20070117,  SR03,97.0,1.0,14.0,14.0,2.0,20070214.0,2209.0,-45.5078,153.6078,4500.0,    224.3,   9.2269,  34.6772,2.0,  34.6753,2.0,   259.75,2.0,   259.83,2.0,      4.3,2.0,    15.82,2.0,     1.10,2.0,-0.053,2.0,0.002,2.0,0.977,2.0,     0.02,2.0,  -999.00,9.0
2123,  09AR20070117,  SR03,97.0,1.0,13.0,13.0,2.0,20070214.0,2209.0,-45.5078,153.6078,4500.0,    249.4,   9.0507,  34.6481,2.0,-999.0000,9.0,   259.55,2.0,  -999.00,9.0,      4.4,2.0,    16.29,2.0,     1.14,2.0,-0.055999999999999994,2.0,0.002,2.0,0.977,2.0,     0.01,2.0,  -999.00,9.0
2124,  09AR20070117,  SR03,97.0,1.0,12.0,12.0,2.0,20070214.0,2209.0,-45.5078,153.6078,4500.0,    275.5,   8.9389,  34.6297,2.0,  34.6295,2.0,   259.84,2.0,   259.34,2.0,      4.9,2.0,    16.10,2.0,     1.19,2.0,-0.055,2.0,0.002,2.0,0.978,2.0,     0.02,2.0,  -999.00,9.0
2125,  09AR20070117,  SR03,97.0,1.0,11.0,11.0,2.0,20070214.0,2209.0,-45.5078,153.6078,4500.0,    298.8,   8.8088,  34.6089,2.0,-999.0000,9.0,   260.26,2.0,  -999.00,9.0,      5.5,2.0,    15.39,2.0,     1.18,2.0,-0.057,2.0,0.002,2.0,0.978,2.0,     0.02,2.0,  -999.00,9.0
2126,  09AR20070117,  SR03,97.0,1.0,10.0,10.0,2.0,20070214.0,2209.0,-45.5078,153.6078,4500.0,    351.9,   8.6013,  34.5775,2.0,  34.5775,2.0,   261.64,2.0,   260.11,2.0,      4.9,2.0,    17.47,2.0,     1.23,2.0,-0.062,2.0,0.002,2.0,0.978,2.0,     0.01,2.0,  -999.00,9.0
2127,  09AR20070117,  SR03,97.0,1.0,9.0,9.0,2.0,20070214.0,2209.0,-45.5078,153.6078,4500.0,    399.5,   8.4339,  34.5543,2.0,-999.0000,9.0,   260.58,2.0,  -999.00,9.0,      5.7,2.0,    17.39,2.0,     1.29,2.0,-0.061,2.0,0.002,2.0,0.978,2.0,     0.00,2.0,  -999.00,9.0
2128,  09AR20070117,  SR03,97.0,1.0,8.0,8.0,2.0,20070214.0,2209.0,-45.5078,153.6078,4500.0,    448.8,   8.3109,  34.5365,2.0,  34.5368,2.0,   259.20,2.0,   258.94,2.0,      5.8,2.0,    17.88,2.0,     1.29,2.0,-0.061,2.0,0.002,2.0,0.9790000000000001,2.0,     0.02,2.0,  -999.00,9.0
2129,  09AR20070117,  SR03,97.0,1.0,7.0,7.0,2.0,20070214.0,2209.0,-45.5078,153.6078,4500.0,    499.5,   8.1356,  34.5145,2.0,-999.0000,9.0,   249.94,2.0,  -999.00,9.0,      7.0,2.0,    19.19,2.0,     1.39,2.0,-0.059000000000000004,2.0,0.002,2.0,0.9790000000000001,2.0,     0.00,2.0,  -999.00,9.0
2130,  09AR20070117,  SR03,97.0,1.0,6.0,6.0,2.0,20070214.0,2209.0,-45.5078,153.6078,4500.0,    600.7,   7.6076,  34.4701,2.0,  34.4701,2.0,   227.46,2.0,   228.06,2.0,     10.5,2.0,    22.78,2.0,     1.60,2.0,-0.055999999999999994,2.0,0.002,2.0,0.9790000000000001,2.0,     0.01,2.0,  -999.00,9.0
2131,  09AR20070117,  SR03,97.0,1.0,5.0,5.0,2.0,20070214.0,2209.0,-45.5078,153.6078,4500.0,    701.6,   6.8388,  34.4299,2.0,  34.4310,2.0,   212.83,2.0,   211.78,2.0,     16.9,2.0,    25.97,2.0,     1.85,2.0,-0.054000000000000006,2.0,0.002,2.0,0.9790000000000001,2.0,     0.00,2.0,  -999.00,9.0
2132,  09AR20070117,  SR03,97.0,1.0,4.0,4.0,2.0,20070214.0,2209.0,-45.5078,153.6078,4500.0,    799.5,   5.9527,  34.3935,2.0,  34.3927,2.0,   204.48,2.0,   205.44,2.0,     23.8,2.0,    27.20,2.0,     1.95,2.0,-0.057999999999999996,2.0,0.002,2.0,0.98,2.0,     0.02,2.0,  -999.00,9.0
2133,  09AR20070117,  SR03,97.0,1.0,3.0,3.0,2.0,20070214.0,2209.0,-45.5078,153.6078,4500.0,   2498.2,   1.9777,  34.7247,2.0,-999.0000,9.0,  -999.00,5.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,-0.036000000000000004,2.0,0.002,2.0,0.98,2.0,  -999.00,9.0,  -999.00,9.0
2134,  09AR20070117,  SR03,97.0,1.0,2.0,2.0,2.0,20070214.0,2209.0,-45.5078,153.6078,4500.0,   2498.4,   1.9777,  34.7247,2.0,-999.0000,9.0,  -999.00,5.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,-0.037000000000000005,2.0,0.002,2.0,0.98,2.0,  -999.00,9.0,  -999.00,9.0
2135,  09AR20070117,  SR03,97.0,1.0,1.0,1.0,2.0,20070214.0,2209.0,-45.5078,153.6078,4500.0,   2498.5,   1.9775,  34.7247,2.0,  34.7243,2.0,  -999.00,5.0,   183.12,2.0,    100.5,2.0,    33.07,2.0,     2.41,2.0,-0.038,2.0,0.002,2.0,0.98,2.0,     0.01,2.0,  -999.00,9.0
2136,  09AR20070117,  SR03,98.0,1.0,24.0,24.0,2.0,20070215.0,734.0,-45.5117,153.6463,4500.0,      6.2,  13.7626,  34.8592,2.0,-999.0000,9.0,   285.56,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,4.461,2.0,2.158,2.0,0.841,2.0,  -999.00,9.0,  -999.00,9.0
2137,  09AR20070117,  SR03,98.0,1.0,23.0,23.0,2.0,20070215.0,734.0,-45.5117,153.6463,4500.0,      6.0,  13.5539,  34.8603,2.0,  34.8587,2.0,   285.56,2.0,   285.53,2.0,      0.6,2.0,     2.39,2.0,     0.34,2.0,4.83,2.0,2.161,2.0,0.838,2.0,     0.08,2.0,  -999.00,9.0
2138,  09AR20070117,  SR03,98.0,1.0,22.0,22.0,2.0,20070215.0,734.0,-45.5117,153.6463,4500.0,     29.8,  12.6134,  34.8385,2.0,-999.0000,9.0,   269.78,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,2.347,2.0,0.64,2.0,0.925,2.0,  -999.00,9.0,  -999.00,9.0
2139,  09AR20070117,  SR03,98.0,1.0,21.0,21.0,2.0,20070215.0,734.0,-45.5117,153.6463,4500.0,     29.9,  12.6063,  34.8385,2.0,-999.0000,9.0,   269.78,2.0,   270.28,2.0,      0.6,2.0,     4.22,2.0,     0.46,2.0,2.309,2.0,0.618,2.0,0.9259999999999999,2.0,     0.44,2.0,  -999.00,9.0
2140,  09AR20070117,  SR03,98.0,1.0,20.0,20.0,2.0,20070215.0,734.0,-45.5117,153.6463,4500.0,     44.1,  12.5000,  34.8407,2.0,-999.0000,9.0,   264.14,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,1.08,2.0,0.036000000000000004,2.0,0.9490000000000001,2.0,  -999.00,9.0,  -999.00,9.0
2141,  09AR20070117,  SR03,98.0,1.0,19.0,19.0,2.0,20070215.0,734.0,-45.5117,153.6463,4500.0,     43.8,  12.4981,  34.8407,2.0,  34.8397,2.0,   264.14,2.0,   263.75,2.0,      0.7,2.0,     4.85,2.0,     0.52,2.0,1.202,2.0,0.085,2.0,0.95,2.0,     0.61,2.0,  -999.00,9.0
2142,  09AR20070117,  SR03,98.0,1.0,18.0,18.0,2.0,20070215.0,734.0,-45.5117,153.6463,4500.0,     59.3,  12.3735,  34.8321,2.0,-999.0000,9.0,   262.77,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,0.519,2.0,0.002,2.0,0.96,2.0,  -999.00,9.0,  -999.00,9.0
2143,  09AR20070117,  SR03,98.0,1.0,17.0,17.0,2.0,20070215.0,734.0,-45.5117,153.6463,4500.0,     59.2,  12.3734,  34.8313,2.0,-999.0000,9.0,   262.77,2.0,   261.50,2.0,      0.7,2.0,     5.29,2.0,     0.55,2.0,0.57,2.0,0.002,2.0,0.96,2.0,     0.91,2.0,  -999.00,9.0
2144,  09AR20070117,  SR03,98.0,1.0,16.0,16.0,2.0,20070215.0,734.0,-45.5117,153.6463,4500.0,     79.7,  11.3700,  34.8052,2.0,-999.0000,9.0,   256.77,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,0.184,2.0,0.002,2.0,0.968,2.0,  -999.00,9.0,  -999.00,9.0
