,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,FLUOR,FLUOR_FLAG_W,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,NO2+NO3,NO2+NO3_FLAG_W,PAR,PAR_FLAG_W
503,09AR20080322,       SR03,21.0,1.0,1.0,1.0,2.0,20080401.0,2317.0,-60.8503,139.8522,       4325,  4443.7,  -0.1251,  34.6591,2.0,-999.0000,9.0,   236.55,2.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,  -0.043,2.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0,      0.001,2.0
504,09AR20080322,       SR03,22.0,1.0,24.0,24.0,2.0,20080402.0,358.0,-60.8497,139.8493,       4295,     5.8,   2.6562,  33.7734,2.0,  33.7754,2.0,   320.14,2.0,  320.16,2.0,    12.0,2.0,    1.73,2.0,   5.4137,2.0,   2.8983,2.0,   0.4794,2.0,  2141.5,6.0,  2280.0,2.0,   0.790,2.0,  -999.0,9.0, -999.00,9.0,   26.45,2.0,      2.738,2.0
505,09AR20080322,       SR03,22.0,1.0,23.0,23.0,2.0,20080402.0,358.0,-60.8497,139.8493,       4295,    24.8,   2.6278,  33.7750,2.0,-999.0000,9.0,   320.09,2.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,   0.935,2.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0,      2.276,2.0
506,09AR20080322,       SR03,22.0,1.0,22.0,22.0,2.0,20080402.0,358.0,-60.8497,139.8493,       4295,    24.9,   2.6300,  33.7749,2.0,-999.0000,9.0,   320.09,2.0, -999.00,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,  -999.0,9.0,  -999.0,9.0,   0.939,2.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0,      2.278,2.0
507,09AR20080322,       SR03,22.0,1.0,21.0,21.0,2.0,20080402.0,358.0,-60.8497,139.8493,       4295,    24.9,   2.6264,  33.7751,2.0,  33.7760,2.0,   320.09,2.0,  320.51,2.0,    12.0,2.0,    1.74,2.0,   5.4042,2.0,   2.8921,2.0,   0.4680,2.0,  2141.8,2.0,  2278.6,6.0,   0.942,2.0,  -999.0,9.0, -999.00,9.0,   26.44,2.0,      2.250,2.0
508,09AR20080322,       SR03,22.0,1.0,20.0,20.0,2.0,20080402.0,358.0,-60.8497,139.8493,       4295,    50.1,   2.4568,  33.7845,2.0,  33.7866,2.0,   321.17,2.0, -999.00,9.0,    11.9,2.0,    1.73,2.0,   5.4526,2.0,   2.9253,2.0,   0.4717,2.0,  2143.2,2.0,  2278.7,2.0,   1.288,2.0,  -999.0,9.0, -999.00,9.0,   26.58,2.0,      1.912,2.0
509,09AR20080322,       SR03,22.0,1.0,19.0,19.0,2.0,20080402.0,358.0,-60.8497,139.8493,       4295,    74.5,   1.9568,  33.8092,2.0,  33.8208,2.0,   321.47,2.0,  325.87,2.0,    15.4,2.0,    1.82,2.0,   5.6668,2.0,   3.0283,2.0,   0.5048,2.0,  2150.3,2.0,  2278.5,2.0,   1.883,2.0,  -999.0,9.0, -999.00,9.0,   27.11,2.0,      1.480,2.0
510,09AR20080322,       SR03,22.0,1.0,18.0,18.0,2.0,20080402.0,358.0,-60.8497,139.8493,       4295,    99.4,   0.2554,  33.9583,2.0,  33.9586,2.0,   318.24,2.0,  316.76,2.0,    29.5,2.0,    2.05,2.0,   5.7386,2.0,   2.9838,2.0,   0.4960,2.0,  2176.7,2.0,  2288.6,2.0,   0.801,2.0,  -999.0,9.0, -999.00,9.0,   30.00,2.0,      0.959,2.0
511,09AR20080322,       SR03,22.0,1.0,17.0,17.0,2.0,20080402.0,358.0,-60.8497,139.8493,       4295,   150.9,   1.3753,  34.2475,2.0,  34.2446,2.0,   230.37,2.0,  233.33,2.0,    53.8,2.0,    2.33,2.0,   3.3016,2.0,   1.7308,2.0,   0.2542,2.0,  2221.1,2.0,  2305.0,2.0,   0.035,2.0,  -999.0,9.0, -999.00,9.0,   34.19,2.0,      0.097,2.0
512,09AR20080322,       SR03,22.0,1.0,16.0,16.0,2.0,20080402.0,358.0,-60.8497,139.8493,       4295,   199.8,   1.9691,  34.3893,2.0,  34.3892,2.0,   198.00,2.0,  195.03,2.0,    64.8,2.0,    2.42,2.0,   1.9772,2.0,   1.0107,2.0,   0.1468,2.0,  2240.5,2.0,  2313.2,2.0,  -0.030,2.0,  -999.0,9.0, -999.00,9.0,   35.28,2.0,      0.001,2.0
513,09AR20080322,       SR03,22.0,1.0,15.0,15.0,2.0,20080402.0,358.0,-60.8497,139.8493,       4295,   300.9,   2.2064,  34.4989,2.0,  34.4989,2.0,   176.53,2.0,  177.02,2.0,    72.2,2.0,    2.43,2.0,   1.1463,2.0,   0.5737,2.0,   0.0759,2.0,  2251.1,2.0,  2322.2,2.0,  -0.026,2.0,  -999.0,9.0, -999.00,9.0,   35.42,2.0,      0.001,2.0
514,09AR20080322,       SR03,22.0,1.0,14.0,14.0,2.0,20080402.0,358.0,-60.8497,139.8493,       4295,   400.1,   2.2609,  34.5730,2.0,  34.5740,2.0,   171.64,2.0,  171.80,2.0,    75.9,2.0,    2.37,2.0,   0.7057,2.0,   0.3604,2.0,   0.0486,2.0,  2255.0,2.0,  2329.2,2.0,  -0.027,2.0,  -999.0,9.0, -999.00,9.0,   34.46,2.0,      0.001,2.0
