,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,TCARBN,TCARBN_FLAG_W,FCO2,FCO2_FLAG_W,FCO2TMP,DELC14,DELC14_FLAG_W,C14ERR,DELC13,DELC13_FLAG_W,THETA
162,  33LG20060321,  SR01,10.0,1.0,163.0,2.0,2.0,20060325.0,1723.0,-58.196,-63.89, 4136,    807.5,   2.6800,  34.4440,2.0,  34.4490,2.0,    188.6,2.0,    51.10,2.0,    30.76,2.0,     0.02,2.0,     2.27,2.0,   2237.2,2.0,    591.1,2.0,     2.68,   -999.0,9.0,   -999.0,  -999.00,9.0,   2.6285
163,  33LG20060321,  SR01,10.0,1.0,164.0,3.0,2.0,20060325.0,1725.0,-58.196,-63.89, 4136,    707.5,   2.6900,  34.3680,2.0,  34.3720,2.0,    203.2,2.0,    43.41,2.0,    31.42,2.0,     0.02,2.0,     2.06,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   2.6455
164,  33LG20060321,  SR01,10.0,1.0,165.0,4.0,2.0,20060325.0,1729.0,-58.196,-63.89, 4136,    606.6,   2.7500,  34.3050,2.0,  34.3180,2.0,    219.1,2.0,    36.89,2.0,    30.95,2.0,     0.02,2.0,     2.03,2.0,   2213.9,2.0,    547.4,2.0,     2.75,   -999.0,9.0,   -999.0,     0.71,2.0,   2.7121
165,  33LG20060321,  SR01,10.0,1.0,166.0,5.0,2.0,20060325.0,1731.0,-58.196,-63.89, 4136,    505.4,   2.4900,  34.1950,2.0,  34.1930,2.0,    255.7,2.0,    27.84,2.0,    28.81,2.0,     0.02,2.0,     2.09,2.0,   2193.4,2.0,    496.6,2.0,     2.49,   -999.0,9.0,   -999.0,  -999.00,9.0,   2.4600
166,  33LG20060321,  SR01,10.0,1.0,167.0,6.0,2.0,20060325.0,1734.0,-58.196,-63.89, 4136,    454.6,   2.4300,  34.1530,2.0,  34.1490,2.0,    270.1,2.0,    24.34,2.0,    28.56,2.0,     0.06,2.0,     1.85,2.0,   2185.6,2.0,    476.5,2.0,     2.43,   -999.0,9.0,   -999.0,  -999.00,9.0,   2.4035
167,  33LG20060321,  SR01,10.0,1.0,168.0,7.0,2.0,20060325.0,1734.0,-58.196,-63.89, 4136,    453.9,   2.4400,  34.1530,2.0,  34.1490,2.0,    270.7,2.0,    24.73,2.0,    28.04,2.0,     0.02,2.0,     1.83,2.0,   -999.0,9.0,    481.7,2.0,     2.44,   -999.0,9.0,   -999.0,  -999.00,9.0,   2.4135
168,  33LG20060321,  SR01,10.0,1.0,169.0,8.0,2.0,20060325.0,1736.0,-58.196,-63.89, 4136,    404.3,   2.8400,  34.1710,2.0,  34.1690,2.0,    262.0,2.0,    23.66,2.0,    28.18,2.0,     0.02,2.0,     1.93,2.0,   2184.2,2.0,    482.4,2.0,     2.84,    -64.4,2.0,      2.2,     0.98,2.0,   2.8152
169,  33LG20060321,  SR01,10.0,1.0,170.0,9.0,2.0,20060325.0,1740.0,-58.196,-63.89, 4136,    301.9,   3.0200,  34.1050,2.0,  34.1010,2.0,    284.0,2.0,    17.72,2.0,    26.49,2.0,     0.02,2.0,     1.85,2.0,   2167.2,2.0,    449.0,2.0,     3.02,   -999.0,9.0,   -999.0,  -999.00,9.0,   3.0013
170,  33LG20060321,  SR01,10.0,1.0,171.0,10.0,2.0,20060325.0,1742.0,-58.196,-63.89, 4136,    252.5,   3.3100,  34.1040,2.0,  34.0990,2.0,    284.5,2.0,    16.45,2.0,    26.70,2.0,     0.02,2.0,     1.79,2.0,   2162.9,2.0,    443.9,2.0,     3.31,   -999.0,9.0,   -999.0,  -999.00,9.0,   3.2939
171,  33LG20060321,  SR01,10.0,1.0,172.0,11.0,2.0,20060325.0,1744.0,-58.196,-63.89, 4136,    201.9,   3.1600,  34.0440,2.0,  34.0370,2.0,    305.1,2.0,    12.92,2.0,    25.06,2.0,     0.02,2.0,     1.74,2.0,   2152.1,2.0,    417.2,2.0,     3.16,    -35.1,2.0,      2.2,     1.22,2.0,   3.1475
172,  33LG20060321,  SR01,10.0,1.0,173.0,12.0,2.0,20060325.0,1746.0,-58.196,-63.89, 4136,    150.7,   3.4100,  34.0470,2.0,  34.0420,2.0,    301.5,2.0,    11.10,2.0,    24.96,2.0,     0.02,2.0,     1.70,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   3.4004
173,  33LG20060321,  SR01,10.0,1.0,174.0,13.0,2.0,20060325.0,1749.0,-58.196,-63.89, 4136,    101.2,   3.6100,  34.0310,2.0,  34.0290,2.0,    310.6,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   2142.0,2.0,    404.0,2.0,     3.61,    -27.4,2.0,      2.2,     1.34,2.0,   3.6034
174,  33LG20060321,  SR01,10.0,1.0,175.0,14.0,2.0,20060325.0,1750.0,-58.196,-63.89, 4136,     80.9,   3.7700,  34.0380,2.0,  34.0350,2.0,    311.8,2.0,     9.44,2.0,    23.20,2.0,     0.07,2.0,     1.53,2.0,   2140.5,2.0,    403.8,2.0,     3.77,   -999.0,9.0,   -999.0,  -999.00,9.0,   3.7647
175,  33LG20060321,  SR01,10.0,1.0,176.0,15.0,2.0,20060325.0,1751.0,-58.196,-63.89, 4136,     76.3,   3.6900,  34.0240,2.0,  34.0190,2.0,    313.9,2.0,     7.69,2.0,    20.66,2.0,     0.24,2.0,     1.61,2.0,   -999.0,9.0,   -999.0,9.0,     -999,    -26.1,2.0,      2.2,     1.32,2.0,   3.6850
176,  33LG20060321,  SR01,10.0,1.0,177.0,16.0,2.0,20060325.0,1752.0,-58.196,-63.89, 4136,     51.3,   5.4600,  33.9280,2.0,  33.9510,2.0,    311.9,2.0,     3.13,2.0,    21.02,2.0,     0.40,2.0,     1.44,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   5.4559
177,  33LG20060321,  SR01,10.0,1.0,178.0,17.0,2.0,20060325.0,1754.0,-58.196,-63.89, 4136,     24.8,   5.8600,  33.9220,2.0,  33.9210,2.0,    308.7,2.0,     0.39,2.0,    20.32,2.0,     0.57,2.0,     1.50,2.0,   2114.2,2.0,    369.0,2.0,     5.86,    -32.2,2.0,      2.2,     1.71,2.0,   5.8580
178,  33LG20060321,  SR01,10.0,1.0,179.0,18.0,2.0,20060325.0,1755.0,-58.196,-63.89, 4136,      5.1,   5.8600,  33.9210,2.0,  33.9230,2.0,    309.0,2.0,     0.39,2.0,    20.95,2.0,     0.27,2.0,     1.47,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   5.8596
179,  33LG20060321,  SR01,10.0,1.0,180.0,19.0,2.0,20060325.0,1755.0,-58.196,-63.89, 4136,      4.9,   5.8600,  33.9210,2.0,  33.9190,2.0,    308.9,2.0,     0.68,2.0,    20.60,2.0,     0.29,2.0,     1.43,2.0,   2114.2,2.0,    369.5,2.0,     5.86,    -31.8,2.0,      2.2,     1.70,2.0,   5.8596
180,  33LG20060321,  SR01,11.0,1.0,181.0,1.0,2.0,20060325.0,2152.0,-58.551,-63.771, 3862,   3852.4,   0.6000,  34.7060,2.0,  34.7030,2.0,    217.3,2.0,   129.11,2.0,    29.03,2.0,     0.02,2.0,     2.04,2.0,   -999.0,9.0,    497.8,2.0,      0.6,   -999.0,9.0,   -999.0,     0.43,2.0,   0.3216
181,  33LG20060321,  SR01,11.0,1.0,182.0,2.0,2.0,20060325.0,2159.0,-58.551,-63.771, 3862,   3562.6,   0.7500,  34.7130,2.0,  34.7090,2.0,    213.3,2.0,   127.33,2.0,    28.33,2.0,     0.04,2.0,     2.10,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.4965
182,  33LG20060321,  SR01,11.0,1.0,183.0,3.0,2.0,20060325.0,2209.0,-58.551,-63.771, 3862,   3050.7,   1.1000,  34.7220,2.0,  34.7200,2.0,    206.0,2.0,   114.34,2.0,    28.17,2.0,     0.02,2.0,     2.08,2.0,   -999.0,9.0,    495.9,2.0,      1.1,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.8871
183,  33LG20060321,  SR01,11.0,1.0,184.0,4.0,2.0,20060325.0,2219.0,-58.551,-63.771, 3862,   2540.2,   1.3300,  34.7270,2.0,  34.7240,2.0,    200.6,2.0,   107.03,2.0,    28.09,2.0,     0.02,2.0,     2.11,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.1584
184,  33LG20060321,  SR01,11.0,1.0,185.0,5.0,2.0,20060325.0,2229.0,-58.551,-63.771, 3862,   2029.4,   1.6000,  34.7250,2.0,  34.7210,2.0,    192.1,2.0,   102.66,2.0,    27.96,2.0,     0.03,2.0,     2.09,2.0,   -999.0,9.0,    516.8,2.0,      1.6,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.4669
185,  33LG20060321,  SR01,11.0,1.0,186.0,6.0,2.0,20060325.0,2239.0,-58.551,-63.771, 3862,   1519.7,   2.0000,  34.7090,2.0,  34.7070,2.0,    184.0,2.0,    88.33,2.0,    28.51,2.0,     0.02,2.0,     2.08,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.9019
186,  33LG20060321,  SR01,11.0,1.0,187.0,7.0,2.0,20060325.0,2249.0,-58.551,-63.771, 3862,   1011.6,   2.3100,  34.6060,2.0,  34.6050,2.0,    177.2,2.0,    65.59,2.0,    27.54,2.0,     0.02,2.0,     2.18,2.0,   2252.5,2.0,    590.0,2.0,     2.31,   -999.0,9.0,   -999.0,  -999.00,9.0,   2.2465
187,  33LG20060321,  SR01,11.0,1.0,188.0,8.0,2.0,20060325.0,2254.0,-58.551,-63.771, 3862,    809.8,   2.4800,  34.5250,2.0,  34.5240,2.0,    180.2,2.0,    58.63,2.0,    30.78,2.0,     0.02,2.0,     2.32,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   2.4295
188,  33LG20060321,  SR01,11.0,1.0,189.0,9.0,2.0,20060325.0,2301.0,-58.551,-63.771, 3862,    607.1,   2.5900,  34.4170,2.0,  34.4190,2.0,    192.5,2.0,    50.44,2.0,    29.15,2.0,     0.02,2.0,     2.29,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   2.5527
189,  33LG20060321,  SR01,11.0,1.0,190.0,10.0,2.0,20060325.0,2303.0,-58.551,-63.771, 3862,    506.0,   2.4900,  34.3220,2.0,  34.3190,2.0,    215.6,2.0,    42.54,2.0,    28.58,2.0,     0.02,2.0,     2.14,2.0,   2218.7,2.0,    562.6,2.0,     2.49,   -999.0,9.0,   -999.0,  -999.00,9.0,   2.4598
190,  33LG20060321,  SR01,11.0,1.0,191.0,11.0,2.0,20060325.0,2305.0,-58.551,-63.771, 3862,    403.6,   2.1600,  34.2190,2.0,  34.2180,2.0,    249.2,2.0,    34.36,2.0,    28.29,2.0,     0.02,2.0,     2.09,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   2.1374
191,  33LG20060321,  SR01,11.0,1.0,192.0,12.0,2.0,20060325.0,2308.0,-58.551,-63.771, 3862,    302.9,   2.0400,  34.1250,2.0,  34.1190,2.0,    282.2,2.0,    25.60,2.0,    26.08,2.0,     0.14,2.0,     1.96,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   2.0237
192,  33LG20060321,  SR01,11.0,1.0,193.0,13.0,2.0,20060325.0,2310.0,-58.551,-63.771, 3862,    252.6,   1.7900,  34.0530,2.0,  34.0550,2.0,    306.4,2.0,    20.13,2.0,    25.41,2.0,     0.03,2.0,     1.87,2.0,   2165.0,2.0,    430.6,2.0,     1.79,    -59.2,2.0,      2.2,     1.13,2.0,   1.7770
193,  33LG20060321,  SR01,11.0,1.0,194.0,14.0,2.0,20060325.0,2312.0,-58.551,-63.771, 3862,    227.7,   1.5500,  34.0100,2.0,  34.0100,2.0,    321.8,2.0,    17.83,2.0,    24.62,2.0,     0.03,2.0,     1.87,2.0,   2159.6,2.0,    369.9,3.0,     1.55,    -52.8,2.0,      2.2,     1.21,2.0,   1.5388
194,  33LG20060321,  SR01,11.0,1.0,195.0,15.0,2.0,20060325.0,2313.0,-58.551,-63.771, 3862,    176.2,   1.7000,  33.9900,2.0,  33.9910,2.0,    327.5,2.0,    16.44,2.0,    25.02,2.0,     0.17,2.0,     1.82,2.0,   2154.6,2.0,    407.6,2.0,      1.7,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.6912
195,  33LG20060321,  SR01,11.0,1.0,196.0,16.0,2.0,20060325.0,2314.0,-58.551,-63.771, 3862,    150.5,   1.9700,  33.9930,2.0,  33.9880,2.0,    326.6,2.0,    15.99,2.0,    24.64,2.0,     0.41,2.0,     1.83,2.0,   2153.5,2.0,    408.9,2.0,     1.97,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.9622
196,  33LG20060321,  SR01,11.0,1.0,197.0,17.0,2.0,20060325.0,2316.0,-58.551,-63.771, 3862,    100.4,   2.7100,  34.0220,2.0,  34.0200,2.0,    313.8,2.0,    13.67,2.0,    23.24,2.0,     0.32,2.0,     1.82,2.0,   -999.0,9.0,   -999.0,9.0,     -999,    -47.7,2.0,      2.2,     1.21,2.0,   2.7042
197,  33LG20060321,  SR01,11.0,1.0,198.0,18.0,2.0,20060325.0,2317.0,-58.551,-63.771, 3862,     76.3,   3.3200,  34.0140,2.0,  34.0120,2.0,    316.6,2.0,     9.55,2.0,    21.89,2.0,     0.34,2.0,     1.79,2.0,   2139.5,2.0,    398.9,2.0,     3.32,   -999.0,9.0,   -999.0,  -999.00,9.0,   3.3152
198,  33LG20060321,  SR01,11.0,1.0,199.0,19.0,2.0,20060325.0,2318.0,-58.551,-63.771, 3862,     61.2,   4.5500,  33.9000,2.0,  33.9020,2.0,    316.5,2.0,     4.10,2.0,    20.69,2.0,     0.30,2.0,     1.76,2.0,   -999.0,9.0,   -999.0,9.0,     -999,    -50.6,2.0,      2.2,     1.58,2.0,   4.5456
199,  33LG20060321,  SR01,11.0,1.0,200.0,20.0,2.0,20060325.0,2320.0,-58.551,-63.771, 3862,     25.4,   5.2000,  33.8510,2.0,  33.8470,2.0,    314.4,2.0,     1.60,2.0,    19.73,2.0,     0.27,2.0,     1.56,2.0,   2115.2,2.0,    370.5,2.0,      5.2,   -999.0,9.0,   -999.0,  -999.00,9.0,   5.1981
200,  33LG20060321,  SR01,11.0,1.0,201.0,21.0,2.0,20060325.0,2321.0,-58.551,-63.771, 3862,      9.4,   5.2000,  33.8500,2.0,  33.8490,2.0,    314.8,2.0,     1.54,2.0,    19.69,2.0,     0.26,2.0,     1.56,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   5.1993
201,  33LG20060321,  SR01,11.0,1.0,202.0,22.0,2.0,20060325.0,2321.0,-58.551,-63.771, 3862,      5.1,   5.2000,  33.8500,2.0,  33.8480,2.0,    313.9,2.0,     1.55,2.0,    20.41,2.0,     0.26,2.0,     1.52,2.0,   2113.5,2.0,    388.2,2.0,      5.2,    -45.2,2.0,      2.2,     1.62,2.0,   5.1996
202,  33LG20060321,  SR01,11.0,1.0,203.0,23.0,2.0,20060325.0,2322.0,-58.551,-63.771, 3862,      4.9,   5.2000,  33.8500,2.0,  33.8550,2.0,    313.4,2.0,     1.65,2.0,    19.81,2.0,     0.25,2.0,     1.56,2.0,   -999.0,9.0,    372.0,2.0,      5.2,   -999.0,9.0,   -999.0,  -999.00,9.0,   5.1996
203,  33LG20060321,  SR01,12.0,1.0,204.0,1.0,2.0,20060326.0,245.0,-58.903,-63.647, 3336,   2029.2,   1.4300,  34.7320,2.0,  34.7340,2.0,    200.1,2.0,    91.55,2.0,    26.38,2.0,     0.02,2.0,     2.11,2.0,   2256.7,2.0,    510.2,2.0,     1.43,   -999.0,9.0,   -999.0,     0.42,2.0,   1.2995
204,  33LG20060321,  SR01,12.0,1.0,205.0,2.0,2.0,20060326.0,255.0,-58.903,-63.647, 3336,   1520.4,   1.7900,  34.7290,2.0,  34.7350,2.0,    191.7,2.0,    86.21,2.0,    29.84,2.0,     0.02,2.0,     2.11,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.6942
205,  33LG20060321,  SR01,12.0,1.0,206.0,3.0,2.0,20060326.0,305.0,-58.903,-63.647, 3336,   1013.4,   2.1100,  34.6810,2.0,  34.6880,2.0,    181.9,2.0,    68.11,2.0,    30.80,2.0,     0.02,2.0,     2.24,2.0,   2253.8,2.0,    564.3,2.0,     2.11,   -999.0,9.0,   -999.0,     0.40,2.0,   2.0478
206,  33LG20060321,  SR01,12.0,1.0,207.0,4.0,2.0,20060326.0,309.0,-58.903,-63.647, 3336,    809.5,   2.2200,  34.6150,2.0,-999.0000,9.0,    177.5,2.0,    65.68,2.0,    31.16,2.0,     0.03,2.0,     2.31,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   2.1711
207,  33LG20060321,  SR01,12.0,1.0,208.0,5.0,2.0,20060326.0,313.0,-58.903,-63.647, 3336,    605.5,   2.3100,  34.5210,2.0,  34.5260,2.0,    181.2,2.0,    58.78,2.0,    32.26,2.0,     0.03,2.0,     2.41,2.0,   2245.5,2.0,    601.2,2.0,     2.31,   -999.0,9.0,   -999.0,  -999.00,9.0,   2.2741
208,  33LG20060321,  SR01,12.0,1.0,209.0,6.0,2.0,20060326.0,315.0,-58.903,-63.647, 3336,    507.0,   2.3600,  34.4540,2.0,  34.4690,2.0,    188.6,2.0,    55.99,2.0,    31.79,2.0,     0.02,2.0,     2.26,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   2.3302
209,  33LG20060321,  SR01,12.0,1.0,210.0,7.0,2.0,20060326.0,317.0,-58.903,-63.647, 3336,    404.4,   2.2600,  34.3650,2.0,  34.3670,2.0,    205.5,2.0,    48.28,2.0,    32.13,2.0,     0.04,2.0,     2.28,2.0,   2228.7,2.0,    584.8,2.0,     2.26,   -108.9,2.0,      2.2,     0.21,2.0,   2.2370
210,  33LG20060321,  SR01,12.0,1.0,211.0,8.0,2.0,20060326.0,318.0,-58.903,-63.647, 3336,    354.9,   2.1000,  34.3070,2.0,  34.3150,2.0,    221.5,2.0,    43.96,2.0,    30.22,2.0,     0.05,2.0,     2.20,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   2.0804
211,  33LG20060321,  SR01,12.0,1.0,212.0,9.0,2.0,20060326.0,320.0,-58.903,-63.647, 3336,    304.8,   1.8000,  34.2340,2.0,  34.2400,2.0,    246.6,2.0,    37.86,2.0,    30.11,2.0,     0.04,2.0,     2.28,2.0,   2207.6,2.0,    522.2,2.0,      1.8,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.7841
212,  33LG20060321,  SR01,12.0,1.0,213.0,10.0,2.0,20060326.0,321.0,-58.903,-63.647, 3336,    253.1,   1.2200,  34.1390,2.0,  34.1470,2.0,    281.6,2.0,    30.56,2.0,    29.37,2.0,     0.05,2.0,     2.14,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.2082
213,  33LG20060321,  SR01,12.0,1.0,214.0,11.0,2.0,20060326.0,323.0,-58.903,-63.647, 3336,    202.9,   0.9100,  34.0610,2.0,  34.0690,2.0,    304.1,2.0,    24.73,2.0,    28.22,2.0,     0.02,2.0,     2.05,2.0,   2176.6,2.0,    438.4,2.0,     0.91,   -999.0,9.0,   -999.0,     1.00,2.0,   0.9012
214,  33LG20060321,  SR01,12.0,1.0,215.0,12.0,2.0,20060326.0,324.0,-58.903,-63.647, 3336,    150.8,   0.0000,  33.9270,2.0,  33.9370,2.0,    340.1,2.0,    18.79,2.0,    26.94,2.0,     0.10,2.0,     1.92,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,  -0.0053
215,  33LG20060321,  SR01,12.0,1.0,216.0,13.0,2.0,20060326.0,326.0,-58.903,-63.647, 3336,    101.4,  -0.0100,  33.8510,2.0,  33.8580,2.0,    356.8,2.0,    14.21,2.0,    24.35,2.0,     0.23,2.0,     1.77,2.0,   2151.0,2.0,    370.1,2.0,    -0.01,    -69.3,2.0,      2.2,     1.37,2.0,  -0.0135
216,  33LG20060321,  SR01,12.0,1.0,217.0,14.0,2.0,20060326.0,328.0,-58.903,-63.647, 3336,     75.3,   0.2900,  33.8360,2.0,  33.8410,2.0,    360.1,2.0,    11.29,2.0,    23.28,2.0,     0.29,2.0,     1.80,2.0,   2142.4,2.0,    362.8,2.0,     0.29,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.2872
217,  33LG20060321,  SR01,12.0,1.0,218.0,15.0,2.0,20060326.0,329.0,-58.903,-63.647, 3336,     51.0,   2.6600,  33.7450,2.0,  33.8100,2.0,    334.8,2.0,     4.19,2.0,    23.37,2.0,     0.28,2.0,     1.82,2.0,   2130.6,2.0,    372.5,2.0,     2.66,   -999.0,9.0,   -999.0,  -999.00,9.0,   2.6571
218,  33LG20060321,  SR01,12.0,1.0,219.0,16.0,2.0,20060326.0,330.0,-58.903,-63.647, 3336,     25.4,   4.0400,  33.7260,2.0,  33.7320,2.0,    322.3,2.0,     1.07,2.0,    20.57,2.0,     0.33,2.0,     1.51,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   4.0383
219,  33LG20060321,  SR01,12.0,1.0,220.0,17.0,2.0,20060326.0,331.0,-58.903,-63.647, 3336,     10.5,   4.0400,  33.7260,2.0,  33.7340,2.0,    324.5,2.0,     1.07,2.0,    21.56,2.0,     0.33,2.0,     1.59,2.0,   2113.1,2.0,    368.6,2.0,     4.04,    -60.4,2.0,      2.2,     1.59,2.0,   4.0393
220,  33LG20060321,  SR01,12.0,1.0,221.0,18.0,2.0,20060326.0,332.0,-58.903,-63.647, 3336,      5.0,   4.0400,  33.7260,2.0,  33.7320,2.0,    324.6,2.0,     2.28,2.0,    21.04,2.0,     0.32,2.0,     1.53,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   4.0397
221,  33LG20060321,  SR01,12.0,1.0,222.0,19.0,2.0,20060326.0,332.0,-58.903,-63.647, 3336,      5.5,   4.0400,  33.7260,2.0,  33.7360,2.0,    324.8,2.0,     1.07,2.0,    23.04,2.0,     0.34,2.0,     1.64,2.0,   2117.3,2.0,    369.8,2.0,     4.04,    -54.7,2.0,      2.2,     1.59,2.0,   4.0396
222,  33LG20060321,  SR01,12.0,1.0,223.0,20.0,2.0,20060326.0,332.0,-58.903,-63.647, 3336,      4.6,   4.0400,  33.7260,2.0,-999.0000,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   -999.0,9.0,    368.2,2.0,     4.04,   -999.0,9.0,   -999.0,  -999.00,9.0,   4.0397
223,  33LG20060321,  SR01,13.0,1.0,224.0,1.0,2.0,20060326.0,718.0,-59.26,-63.533, 3892,   3719.1,   0.5500,  34.7060,2.0,  34.7120,2.0,    217.8,2.0,   130.45,2.0,    27.63,2.0,     0.07,2.0,     2.22,2.0,   2258.5,2.0,    490.1,2.0,     0.55,   -155.6,2.0,      2.2,     0.44,2.0,   0.2863
224,  33LG20060321,  SR01,13.0,1.0,225.0,2.0,2.0,20060326.0,728.0,-59.26,-63.533, 3892,   3563.0,   0.5400,  34.7060,2.0,  34.7140,2.0,    220.7,2.0,   130.26,2.0,    27.36,2.0,     0.29,2.0,     2.27,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.2919
225,  33LG20060321,  SR01,13.0,1.0,226.0,3.0,2.0,20060326.0,739.0,-59.26,-63.533, 3892,   3048.6,   0.6200,  34.7110,2.0,  34.7200,2.0,    215.1,2.0,   129.53,2.0,    27.96,2.0,     0.02,2.0,     2.22,2.0,   2260.1,2.0,    494.3,2.0,     0.62,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.4181
226,  33LG20060321,  SR01,13.0,1.0,227.0,4.0,2.0,20060326.0,750.0,-59.26,-63.533, 3892,   2539.7,   0.8200,  34.7170,2.0,  34.7260,2.0,    211.1,2.0,   121.31,2.0,    27.18,2.0,     0.02,2.0,     2.20,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.6582
227,  33LG20060321,  SR01,13.0,1.0,228.0,5.0,2.0,20060326.0,800.0,-59.26,-63.533, 3892,   2027.4,   1.1600,  34.7270,2.0,  34.7320,2.0,    204.3,2.0,   110.59,2.0,    27.53,2.0,     0.02,2.0,     2.18,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.0339
228,  33LG20060321,  SR01,13.0,1.0,229.0,6.0,2.0,20060326.0,811.0,-59.26,-63.533, 3892,   1518.3,   1.4900,  34.7340,2.0,  34.7380,2.0,    197.7,2.0,   100.36,2.0,    27.00,2.0,     0.02,2.0,     2.15,2.0,   2255.1,2.0,    512.0,2.0,     1.49,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.3979
229,  33LG20060321,  SR01,13.0,1.0,230.0,7.0,2.0,20060326.0,822.0,-59.26,-63.533, 3892,   1011.8,   1.8700,  34.7240,2.0,  34.7280,2.0,    188.9,2.0,    88.70,2.0,    26.52,2.0,     0.02,2.0,     4.70,4.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.8098
230,  33LG20060321,  SR01,13.0,1.0,231.0,8.0,2.0,20060326.0,828.0,-59.26,-63.533, 3892,    809.2,   2.0100,  34.6970,2.0,  34.7050,2.0,    183.3,2.0,    72.52,2.0,    27.79,2.0,     0.02,2.0,     2.17,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.9623
231,  33LG20060321,  SR01,13.0,1.0,232.0,9.0,2.0,20060326.0,834.0,-59.26,-63.533, 3892,    606.3,   2.1300,  34.6460,2.0,  34.6510,2.0,    177.6,2.0,    67.82,2.0,    28.68,2.0,     0.03,2.0,     2.24,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   2.0948
232,  33LG20060321,  SR01,13.0,1.0,233.0,10.0,2.0,20060326.0,836.0,-59.26,-63.533, 3892,    505.7,   2.2100,  34.6090,2.0,  34.6150,2.0,    177.4,2.0,    66.02,2.0,    28.77,2.0,     0.02,2.0,     2.30,2.0,   -999.0,9.0,    582.6,2.0,     2.21,   -141.0,2.0,      2.2,     0.03,2.0,   2.1807
