,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,TCARBN,TCARBN_FLAG_W,FCO2,FCO2_FLAG_W,FCO2TMP,DELC14,DELC14_FLAG_W,C14ERR,DELC13,DELC13_FLAG_W,THETA
79,  33LG20090916,  SR01,5.0,1.0,80.0,8.0,2.0,20090919.0,234.0,-56.334,-64.201, 4010,    607.5,   3.5770,  34.1980,2.0,  34.2010,2.0,    23.52,2.0,    30.91,2.0,     2.17,2.0,   2176.6,2.0,    485.0,2.0,    3.577,   -999.0,9.0,   -999.0,     0.94,2.0,   3.5352
80,  33LG20090916,  SR01,5.0,1.0,81.0,9.0,2.0,20090919.0,237.0,-56.334,-64.201, 4010,    466.8,   3.9530,  34.1610,2.0,  34.1770,2.0,    16.64,2.0,    28.69,2.0,     1.95,2.0,   -999.0,9.0,    470.9,2.0,    3.953,   -999.0,9.0,   -999.0,  -999.00,9.0,   3.9200
81,  33LG20090916,  SR01,5.0,1.0,82.0,10.0,2.0,20090919.0,240.0,-56.334,-64.201, 4010,    402.2,   3.8880,  34.1220,2.0,  34.1260,2.0,    20.95,2.0,    27.86,2.0,     1.84,2.0,   2150.5,2.0,    457.0,2.0,    3.888,   -999.0,9.0,   -999.0,  -999.00,9.0,   3.8600
82,  33LG20090916,  SR01,5.0,1.0,83.0,11.0,2.0,20090919.0,242.0,-56.334,-64.201, 4010,    301.4,   3.9700,  34.0960,2.0,  34.1020,2.0,     9.55,2.0,    25.71,2.0,     1.69,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   3.9491
83,  33LG20090916,  SR01,5.0,1.0,84.0,12.0,2.0,20090919.0,244.0,-56.334,-64.201, 4010,    204.4,   4.0950,  34.1020,2.0,  34.1060,2.0,     8.42,2.0,    23.89,2.0,     1.67,2.0,   2130.0,2.0,    441.6,2.0,    4.095,   -999.0,9.0,   -999.0,     0.40,2.0,   4.0808
84,  33LG20090916,  SR01,5.0,1.0,85.0,13.0,2.0,20090919.0,247.0,-56.334,-64.201, 4010,    152.6,   4.2210,  34.1130,2.0,  34.1180,2.0,     8.42,2.0,    24.60,2.0,     1.66,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   4.2103
85,  33LG20090916,  SR01,5.0,1.0,86.0,14.0,2.0,20090919.0,248.0,-56.334,-64.201, 4010,    104.2,   4.3080,  34.1180,2.0,  34.1240,2.0,     7.70,2.0,    22.85,2.0,     1.52,2.0,   2132.0,2.0,    444.5,2.0,    4.308,   -999.0,9.0,   -999.0,  -999.00,9.0,   4.3006
86,  33LG20090916,  SR01,5.0,1.0,87.0,15.0,2.0,20090919.0,250.0,-56.334,-64.201, 4010,     79.0,   4.3190,  34.1180,2.0,  34.1220,2.0,     8.11,2.0,    24.47,2.0,     1.42,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   4.3134
87,  33LG20090916,  SR01,5.0,1.0,88.0,16.0,2.0,20090919.0,252.0,-56.334,-64.201, 4010,     27.9,   4.3200,  34.1180,2.0,  34.1220,2.0,     8.11,2.0,    24.51,2.0,     1.69,2.0,   2132.0,2.0,    444.3,2.0,     4.32,   -999.0,9.0,   -999.0,     1.30,2.0,   4.3180
88,  33LG20090916,  SR01,5.0,1.0,89.0,17.0,2.0,20090919.0,253.0,-56.334,-64.201, 4010,      9.6,   4.3240,  34.1180,2.0,  34.1230,2.0,     7.70,2.0,    22.29,2.0,     1.57,2.0,   2128.5,2.0,    445.1,2.0,    4.324,   -999.0,9.0,   -999.0,     1.24,2.0,   4.3233
89,  33LG20090916,  SR01,5.0,1.0,90.0,18.0,2.0,20090919.0,253.0,-56.334,-64.201, 4010,      9.8,   4.3240,  34.1180,2.0,  34.1240,2.0,     8.42,2.0,    24.23,2.0,     1.51,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   4.3233
90,  33LG20090916,  SR01,5.0,1.0,91.0,19.0,2.0,20090919.0,257.0,-56.334,-64.201, 4010,      4.9,   4.3190,  34.1170,2.0,-999.0000,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   4.3187
91,  33LG20090916,  SR01,5.0,1.0,92.0,20.0,2.0,20090919.0,257.0,-56.334,-64.201, 4010,      0.9,   4.3160,  34.1170,2.0,-999.0000,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   4.3159
92,  33LG20090916,  SR01,5.0,1.0,93.0,21.0,2.0,20090919.0,257.0,-56.334,-64.201, 4010,      0.7,   4.3150,  34.1160,2.0,-999.0000,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   4.3150
93,  33LG20090916,  SR01,5.0,1.0,94.0,22.0,2.0,20090919.0,257.0,-56.334,-64.201, 4010,     -0.3,   4.3190,  34.1020,2.0,-999.0000,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   4.3190
94,  33LG20090916,  SR01,6.0,1.0,95.0,1.0,2.0,20090919.0,715.0,-56.665,-64.098, 3922,   3766.6,   1.0070,  34.7090,2.0,  34.7190,2.0,   113.06,2.0,    33.92,2.0,     2.33,2.0,   2263.0,2.0,    500.1,2.0,    1.007,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.7261
95,  33LG20090916,  SR01,6.0,1.0,96.0,2.0,2.0,20090919.0,746.0,-56.665,-64.098, 3922,   2439.3,   1.8040,  34.7140,2.0,  34.7230,2.0,    97.23,2.0,    34.09,2.0,     2.32,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.6325
96,  33LG20090916,  SR01,6.0,1.0,97.0,3.0,2.0,20090919.0,800.0,-56.665,-64.098, 3922,   1825.8,   2.2410,  34.6610,2.0,  34.6690,2.0,    68.24,2.0,    35.15,2.0,     2.37,2.0,   2263.1,2.0,    569.4,2.0,    2.241,   -999.0,9.0,   -999.0,  -999.00,9.0,   2.1154
97,  33LG20090916,  SR01,6.0,1.0,98.0,4.0,2.0,20090919.0,805.0,-56.665,-64.098, 3922,   1624.4,   2.3460,  34.6150,2.0,  34.6210,2.0,    90.64,2.0,    33.94,2.0,     2.30,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   2.2357
98,  33LG20090916,  SR01,6.0,1.0,99.0,5.0,2.0,20090919.0,807.0,-56.665,-64.098, 3922,   1521.4,   2.4300,  34.5950,2.0,  34.6050,2.0,    70.49,2.0,    37.28,2.0,     2.50,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   2.3269
99,  33LG20090916,  SR01,6.0,1.0,100.0,6.0,2.0,20090919.0,810.0,-56.665,-64.098, 3922,   1417.8,   2.5180,  34.5700,2.0,  34.5810,2.0,    69.77,2.0,    37.39,2.0,     2.47,2.0,   2273.1,2.0,    616.8,2.0,    2.518,   -999.0,9.0,   -999.0,  -999.00,9.0,   2.4222
100,  33LG20090916,  SR01,6.0,1.0,101.0,7.0,2.0,20090919.0,817.0,-56.665,-64.098, 3922,   1111.6,   2.7830,  34.4440,2.0,  34.4550,2.0,    39.97,3.0,    31.12,2.0,     2.09,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   2.7085
101,  33LG20090916,  SR01,6.0,1.0,102.0,8.0,2.0,20090919.0,824.0,-56.665,-64.098, 3922,    819.4,   3.0570,  34.2660,2.0,  34.2760,2.0,    34.11,2.0,    34.49,2.0,     2.23,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   3.0025
102,  33LG20090916,  SR01,6.0,1.0,103.0,9.0,2.0,20090919.0,825.0,-56.665,-64.098, 3922,    768.6,   3.2230,  34.2460,2.0,  34.2550,2.0,    31.95,2.0,    33.07,2.0,     2.17,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   3.1712
103,  33LG20090916,  SR01,6.0,1.0,104.0,10.0,2.0,20090919.0,829.0,-56.665,-64.098, 3922,    744.0,   3.3280,  34.2550,2.0,  34.2660,2.0,    31.54,2.0,    33.50,2.0,     2.26,2.0,   2196.8,2.0,    520.1,2.0,    3.328,   -999.0,9.0,   -999.0,  -999.00,9.0,   3.2774
104,  33LG20090916,  SR01,6.0,1.0,105.0,11.0,2.0,20090919.0,829.0,-56.665,-64.098, 3922,    728.4,   3.2420,  34.2370,2.0,  34.2550,2.0,    29.69,2.0,    33.23,2.0,     2.22,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   3.1930
105,  33LG20090916,  SR01,6.0,1.0,106.0,12.0,2.0,20090919.0,834.0,-56.665,-64.098, 3922,    568.7,   2.2590,  34.0130,2.0,  34.0240,2.0,    13.56,2.0,    28.22,2.0,     1.89,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   2.2262
106,  33LG20090916,  SR01,6.0,1.0,107.0,13.0,2.0,20090919.0,836.0,-56.665,-64.098, 3922,    525.9,   2.3280,  34.0160,2.0,  34.0280,2.0,    13.25,2.0,    27.36,2.0,     1.72,2.0,   2147.6,2.0,    473.2,2.0,    2.328,   -999.0,9.0,   -999.0,  -999.00,9.0,   2.2975
107,  33LG20090916,  SR01,6.0,1.0,108.0,14.0,2.0,20090919.0,838.0,-56.665,-64.098, 3922,    485.8,   3.2030,  34.1150,2.0,  34.1310,2.0,    17.56,2.0,    28.87,2.0,     1.93,2.0,   2164.5,2.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   3.1715
108,  33LG20090916,  SR01,6.0,1.0,109.0,15.0,2.0,20090919.0,843.0,-56.665,-64.098, 3922,    302.3,   3.4060,  34.0420,2.0,  34.0560,2.0,     9.55,2.0,    25.05,2.0,     1.64,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   3.3864
109,  33LG20090916,  SR01,6.0,1.0,110.0,16.0,2.0,20090919.0,846.0,-56.665,-64.098, 3922,    205.9,   3.7190,  34.0670,2.0,  34.0810,2.0,     8.83,2.0,    25.14,2.0,     1.54,2.0,   2134.7,2.0,    393.3,2.0,    3.719,   -999.0,9.0,   -999.0,  -999.00,9.0,   3.7053
110,  33LG20090916,  SR01,6.0,1.0,111.0,17.0,2.0,20090919.0,847.0,-56.665,-64.098, 3922,    150.9,   3.8400,  34.0760,2.0,  34.0910,2.0,     8.83,2.0,    25.36,2.0,     1.68,2.0,   2129.3,2.0,    383.6,2.0,     3.84,   -999.0,9.0,   -999.0,  -999.00,9.0,   3.8299
111,  33LG20090916,  SR01,6.0,1.0,112.0,18.0,2.0,20090919.0,849.0,-56.665,-64.098, 3922,    101.3,   3.8870,  34.0800,2.0,  34.0950,2.0,     8.83,2.0,    23.37,2.0,     1.60,2.0,   2129.6,2.0,    382.3,2.0,    3.887,   -999.0,9.0,   -999.0,  -999.00,9.0,   3.8802
112,  33LG20090916,  SR01,6.0,1.0,113.0,19.0,2.0,20090919.0,852.0,-56.665,-64.098, 3922,     75.9,   4.1170,  34.0950,2.0,  34.1160,2.0,     8.83,2.0,    25.34,2.0,     1.61,2.0,   2126.6,2.0,    384.4,2.0,    4.117,   -999.0,9.0,   -999.0,  -999.00,9.0,   4.1118
113,  33LG20090916,  SR01,6.0,1.0,114.0,20.0,2.0,20090919.0,853.0,-56.665,-64.098, 3922,     49.6,   4.2620,  34.1070,2.0,-999.0000,9.0,     8.42,2.0,    24.71,2.0,     1.65,2.0,   2127.5,2.0,    384.7,2.0,    4.262,   -999.0,9.0,   -999.0,  -999.00,9.0,   4.2585
114,  33LG20090916,  SR01,6.0,1.0,115.0,21.0,2.0,20090919.0,855.0,-56.665,-64.098, 3922,     23.7,   4.2560,  34.1080,2.0,  34.1250,2.0,     8.11,2.0,    22.87,2.0,     1.54,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   4.2544
115,  33LG20090916,  SR01,6.0,1.0,116.0,22.0,2.0,20090919.0,856.0,-56.665,-64.098, 3922,     11.6,   4.2510,  34.1070,2.0,  34.1230,2.0,     8.42,2.0,    24.33,2.0,     1.51,2.0,   2126.7,2.0,    384.2,2.0,    4.251,   -999.0,9.0,   -999.0,  -999.00,9.0,   4.2502
116,  33LG20090916,  SR01,6.0,1.0,117.0,23.0,2.0,20090919.0,856.0,-56.665,-64.098, 3922,      9.2,   4.2510,  34.1080,2.0,  34.1260,2.0,     8.22,2.0,    23.60,2.0,     1.58,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   4.2504
117,  33LG20090916,  SR01,6.0,1.0,118.0,24.0,2.0,20090919.0,856.0,-56.665,-64.098, 3922,     10.1,   4.2530,  34.1080,2.0,  34.1270,2.0,     8.42,2.0,    24.25,2.0,     1.57,2.0,   2121.1,2.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,     1.32,2.0,   4.2523
118,  33LG20090916,  SR01,7.0,1.0,119.0,1.0,2.0,20090919.0,1353.0,-57.109,-64.03, 4001,   3991.4,   1.0200,  34.7100,2.0,  34.7250,2.0,   114.09,2.0,    34.93,2.0,     2.30,2.0,   2255.5,2.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.7153
119,  33LG20090916,  SR01,7.0,1.0,120.0,2.0,2.0,20090919.0,1405.0,-57.109,-64.03, 4001,   3563.6,   1.1040,  34.7150,2.0,  34.7340,2.0,   111.00,2.0,    34.82,2.0,     2.12,2.0,   2258.2,2.0,    502.3,2.0,    1.104,   -999.0,9.0,   -999.0,     0.40,2.0,   0.8411
120,  33LG20090916,  SR01,7.0,1.0,121.0,3.0,2.0,20090919.0,1418.0,-57.109,-64.03, 4001,   3048.1,   1.1820,  34.7180,2.0,  34.7400,2.0,   107.92,2.0,    34.68,2.0,     2.32,2.0,   2257.9,2.0,    504.3,2.0,    1.182,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.9674
121,  33LG20090916,  SR01,7.0,1.0,122.0,4.0,2.0,20090919.0,1443.0,-57.109,-64.03, 4001,   2030.6,   1.9190,  34.7150,2.0,  34.7380,2.0,    91.06,2.0,    32.62,2.0,     2.26,2.0,   -999.0,9.0,    536.2,2.0,    1.919,   -999.0,9.0,   -999.0,  -999.00,9.0,   1.7808
122,  33LG20090916,  SR01,7.0,1.0,123.0,5.0,2.0,20090919.0,1457.0,-57.109,-64.03, 4001,   1420.1,   2.3330,  34.6160,2.0,  34.6400,2.0,    66.39,2.0,    36.20,2.0,     2.31,2.0,   2254.9,2.0,    587.4,2.0,    2.333,   -999.0,9.0,   -999.0,  -999.00,9.0,   2.2389
123,  33LG20090916,  SR01,7.0,1.0,124.0,6.0,2.0,20090919.0,1502.0,-57.109,-64.03, 4001,   1213.7,   2.4870,  34.5510,2.0,  34.5750,2.0,    64.22,2.0,    36.67,2.0,     2.36,2.0,   2248.1,2.0,    600.3,2.0,    2.487,   -999.0,9.0,   -999.0,     0.44,2.0,   2.4073
124,  33LG20090916,  SR01,7.0,1.0,125.0,7.0,2.0,20090919.0,1511.0,-57.109,-64.03, 4001,    808.2,   2.9860,  34.3830,2.0,  34.4040,2.0,    47.36,2.0,    33.71,2.0,     2.37,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   2.9326
125,  33LG20090916,  SR01,7.0,1.0,126.0,8.0,2.0,20090919.0,1516.0,-57.109,-64.03, 4001,    608.3,   3.4960,  34.3170,2.0,  34.3400,2.0,    36.37,2.0,    32.89,2.0,     2.27,2.0,   2206.2,2.0,    557.1,2.0,    3.496,   -999.0,9.0,   -999.0,  -999.00,9.0,   3.4544
126,  33LG20090916,  SR01,7.0,1.0,127.0,9.0,2.0,20090919.0,1518.0,-57.109,-64.03, 4001,    504.6,   3.7460,  34.2780,2.0,  34.3010,2.0,    30.82,2.0,    33.77,2.0,     2.19,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   3.7109
127,  33LG20090916,  SR01,7.0,1.0,128.0,10.0,2.0,20090919.0,1522.0,-57.109,-64.03, 4001,    403.8,   3.7520,  34.2170,2.0,  34.2410,2.0,    23.83,2.0,    31.69,2.0,     2.04,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   3.7242
128,  33LG20090916,  SR01,7.0,1.0,129.0,11.0,2.0,20090919.0,1525.0,-57.109,-64.03, 4001,    305.2,   4.1970,  34.2040,2.0,  34.2290,2.0,    19.10,2.0,    30.88,2.0,     1.95,2.0,   2167.0,2.0,    475.8,2.0,    4.197,   -999.0,9.0,   -999.0,  -999.00,9.0,   4.1752
129,  33LG20090916,  SR01,7.0,1.0,130.0,12.0,2.0,20090919.0,1526.0,-57.109,-64.03, 4001,    254.8,   3.4330,  34.0710,2.0,  34.0980,2.0,    13.25,2.0,    28.20,2.0,     1.83,2.0,   2140.9,2.0,    412.7,2.0,    3.433,   -999.0,9.0,   -999.0,     1.22,2.0,   3.4165
130,  33LG20090916,  SR01,7.0,1.0,131.0,13.0,2.0,20090919.0,1528.0,-57.109,-64.03, 4001,    202.8,   3.1210,  34.0230,2.0,  34.0470,2.0,    11.40,2.0,    27.26,2.0,     1.80,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   3.1085
131,  33LG20090916,  SR01,7.0,1.0,132.0,14.0,2.0,20090919.0,1530.0,-57.109,-64.03, 4001,    154.2,   3.1850,  34.0230,2.0,  34.0470,2.0,    10.99,2.0,    26.58,2.0,     1.73,2.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   3.1755
132,  33LG20090916,  SR01,7.0,1.0,133.0,15.0,2.0,20090919.0,1532.0,-57.109,-64.03, 4001,    103.4,   3.2890,  34.0290,2.0,  34.0570,2.0,    10.68,2.0,    26.27,2.0,     1.84,2.0,   2134.1,2.0,    390.0,2.0,    3.289,   -999.0,9.0,   -999.0,     1.30,2.0,   3.2826
133,  33LG20090916,  SR01,7.0,1.0,134.0,16.0,2.0,20090919.0,1534.0,-57.109,-64.03, 4001,     51.9,   3.8830,  34.0730,2.0,  34.0980,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   3.8795
134,  33LG20090916,  SR01,7.0,1.0,135.0,17.0,2.0,20090919.0,1536.0,-57.109,-64.03, 4001,     25.8,   3.9050,  34.0710,2.0,  34.0970,2.0,     9.55,2.0,    24.64,2.0,     1.60,2.0,   2131.9,2.0,    392.2,2.0,    3.905,   -999.0,9.0,   -999.0,     1.29,2.0,   3.9033
135,  33LG20090916,  SR01,7.0,1.0,136.0,18.0,2.0,20090919.0,1537.0,-57.109,-64.03, 4001,     11.1,   3.9040,  34.0710,2.0,-999.0000,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   3.9033
136,  33LG20090916,  SR01,7.0,1.0,137.0,19.0,2.0,20090919.0,1537.0,-57.109,-64.03, 4001,      8.1,   3.9000,  34.0720,2.0,  34.1040,2.0,     9.86,2.0,    25.38,2.0,     1.61,2.0,   2129.5,2.0,    391.8,2.0,      3.9,   -999.0,9.0,   -999.0,     1.28,2.0,   3.8995
137,  33LG20090916,  SR01,7.0,1.0,138.0,20.0,2.0,20090919.0,1537.0,-57.109,-64.03, 4001,      5.9,   3.8970,  34.0720,2.0,-999.0000,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,     -999,   -999.0,9.0,   -999.0,  -999.00,9.0,   3.8966
138,  33LG20090916,  SR01,8.0,1.0,139.0,1.0,2.0,20090919.0,2028.0,-57.559,-63.957, 4561,   4551.2,   1.0440,  34.7090,2.0,  34.7370,2.0,   122.31,2.0,    34.77,2.0,     2.26,2.0,   2260.6,2.0,    500.5,2.0,    1.044,   -163.2,2.0,      2.2,     0.32,2.0,   0.6770
139,  33LG20090916,  SR01,8.0,1.0,140.0,2.0,2.0,20090919.0,2041.0,-57.559,-63.957, 4561,   4077.5,   1.0430,  34.7120,2.0,-999.0000,9.0,   115.11,2.0,    34.50,2.0,     2.36,2.0,   -999.0,9.0,    500.6,2.0,    1.043,   -999.0,9.0,   -999.0,  -999.00,9.0,   0.7285
