,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NH4,NH4_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,REFTMP,DELC13,DELC13_FLAG_W,C13ERR,DELC14,DELC14_FLAG_W,C14ERR,DELO18,DELO18_FLAG_W,POC,POC_FLAG_W,DOC,DOC_FLAG_W,TON,TON_FLAG_W,D15N_NO3,D15N_NO3_FLAG_W,BTL_DATE,BTL_TIME,BTL_LAT,BTL_LON,D14C-DOC,D14C-DOC_FLAG_W,DOM,DOM_FLAG_W,CHLORA,CHLORA_FLAG_W,HPLC,HPLC_FLAG_W,AP,AP_FLAG_W,CDOM325,CDOM325_FLAG_W,CDOM340,CDOM340_FLAG_W,CDOM380,CDOM380_FLAG_W,CDOM412,CDOM412_FLAG_W,CDOM443,CDOM443_FLAG_W,CDOM490,CDOM490_FLAG_W,CDOM555,CDOM555_FLAG_W,CDOMSL,CDOMSL_FLAG_W,CDOMSN,CDOMSN_FLAG_W,D15N_NO3+NO2,D15N_NO3+NO2_FLAG_W,D18O_NO3+NO2,D18O_NO3+NO2_FLAG_W,D18O_NO3,D18O_NO3_FLAG_W
526,33RR20160208,       I08S,17.0,1.0,26.0,26.0,2.0,20160223.0,611.0,-60.5001,82.0002,       1766,    24.0,   1.3454,  33.8551,2.0,  33.8561,2.0,    336.6,2.0,  -999.0,9.0,    30.7,2.0,    0.52,2.0,   24.25,2.0,    0.19,2.0,    1.62,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,-999.000000000,9.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0,  -999.00,   1.3451, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,9.0,-999.000,9.0,  -999.0,9.0,-999.0,9.0,-999.0,9.0,20160223.0,708.0,-60.5,82.0004,     -999.0,9.0,     -999.0,9.0,0.375369272,2.0,-999.0,9.0,-999.0,9.0,   0.1084,2.0,   0.0794,2.0,   0.0604,2.0,   0.0292,2.0,   0.0168,2.0,   0.0070,2.0,   0.0021,2.0,     0.0111,2.0,     0.0113,2.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
527,33RR20160208,       I08S,17.0,1.0,27.0,27.0,2.0,20160223.0,611.0,-60.5001,82.0002,       1766,     5.3,   1.3440,  33.8552,2.0,  33.8554,2.0,    337.5,2.0,   334.8,2.0,    30.5,2.0,    0.51,2.0,   24.20,2.0,    0.19,2.0,    1.62,2.0,   5.232,2.0,   2.869,2.0,   0.530,2.0,         3.071,2.0,  2158.7,6.0, 2294.32,2.0,7.7167,2.0,    24.99,   1.3449, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,9.0,-999.000,9.0,  -999.0,9.0,-999.0,9.0,-999.0,9.0,20160223.0,710.0,-60.5,82.0002,     -999.0,9.0,     -999.0,9.0,0.417918564,2.0,-999.0,9.0,-999.0,9.0,   0.0968,2.0,   0.0656,2.0,   0.0404,2.0,   0.0216,2.0,   0.0121,2.0,   0.0038,2.0,   0.0005,3.0,     0.0152,2.0,     0.0165,2.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
528,33RR20160208,       I08S,18.0,1.0,1.0,1.0,2.0,20160223.0,1047.0,-59.9999,82.001,        988,   983.6,   1.0624,  34.7244,2.0,  34.7244,2.0,    203.6,2.0,   203.9,2.0,   107.8,2.0,    0.00,2.0,   31.54,2.0,    0.00,2.0,    2.19,2.0,   0.239,2.0,   0.125,2.0,   0.006,2.0,         0.199,2.0,  2255.0,6.0, 2356.14,2.0,7.5994,2.0,    25.00,   1.0621, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,9.0,-999.000,9.0,    39.2,2.0,-999.0,1.0,-999.0,9.0,20160223.0,1047.0,-60.0,82.001,     -999.0,9.0,     -999.0,1.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
529,33RR20160208,       I08S,18.0,1.0,2.0,2.0,2.0,20160223.0,1047.0,-59.9999,82.001,        988,   863.6,   1.2236,  34.7315,2.0,  34.7313,2.0,    202.6,2.0,   201.7,2.0,   101.8,2.0,    0.00,2.0,   31.26,2.0,    0.00,2.0,    2.15,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,-999.000000000,9.0,  2253.7,2.0, 2352.96,2.0,7.6024,2.0,    24.99,   1.2232, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,9.0,-999.000,9.0,    42.0,2.0,-999.0,1.0,-999.0,9.0,20160223.0,1051.0,-60.0,82.0011,     -999.0,9.0,     -999.0,1.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
530,33RR20160208,       I08S,18.0,1.0,3.0,3.0,2.0,20160223.0,1047.0,-59.9999,82.001,        988,   737.6,   1.5028,  34.7411,2.0,  34.7409,2.0,    198.6,2.0,   199.2,2.0,    92.2,2.0,    0.00,2.0,   30.86,2.0,    0.00,2.0,    2.14,2.0,   0.251,2.0,   0.136,2.0,   0.008,2.0,          0.23,2.0,  2249.3,2.0, 2351.69,2.0,7.6034,6.0,    24.99,   1.5017, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,9.0,-999.000,9.0,    40.8,2.0,-999.0,1.0,-999.0,9.0,20160223.0,1055.0,-60.0,82.0011,     -999.0,9.0,     -999.0,1.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
531,33RR20160208,       I08S,18.0,1.0,4.0,4.0,2.0,20160223.0,1047.0,-59.9999,82.001,        988,   632.4,   1.6078,  34.7420,2.0,  34.7422,2.0,    196.1,2.0,   195.8,2.0,    89.8,2.0,    0.00,2.0,   30.89,2.0,    0.00,2.0,    2.14,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,-999.000000000,9.0,  2250.1,2.0, 2350.17,2.0,7.6007,6.0,    24.95,   1.6079, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,9.0,-999.000,9.0,    40.5,2.0,-999.0,1.0,-999.0,9.0,20160223.0,1058.0,-60.0,82.0011,     -999.0,9.0,     -999.0,1.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
532,33RR20160208,       I08S,18.0,1.0,5.0,5.0,2.0,20160223.0,1047.0,-59.9999,82.001,        988,   537.3,   1.7083,  34.7386,2.0,  34.7385,2.0,    192.9,2.0,   194.3,2.0,    88.3,2.0,    0.00,2.0,   31.20,2.0,    0.00,2.0,    2.15,2.0,   0.280,2.0,   0.158,2.0,   0.013,2.0,         0.217,2.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0,  -999.00,   1.7084, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,9.0,-999.000,9.0,    40.6,2.0,-999.0,1.0,-999.0,9.0,20160223.0,1101.0,-60.0,82.001,     -999.0,9.0,     -999.0,1.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
533,33RR20160208,       I08S,18.0,1.0,6.0,6.0,2.0,20160223.0,1047.0,-59.9999,82.001,        988,   467.6,   1.7530,  34.7356,2.0,  34.7354,2.0,    191.0,2.0,   189.6,2.0,    87.0,2.0,    0.00,2.0,   31.35,2.0,    0.00,2.0,    2.17,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,-999.000000000,9.0,  2249.7,2.0, 2348.96,6.0,7.5904,2.0,    24.98,   1.7526, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,9.0,-999.000,9.0,    40.7,2.0,-999.0,1.0,-999.0,9.0,20160223.0,1104.0,-60.0,82.001,     -999.0,9.0,     -999.0,1.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
534,33RR20160208,       I08S,18.0,1.0,7.0,7.0,2.0,20160223.0,1047.0,-59.9999,82.001,        988,   418.9,   1.7814,  34.7321,2.0,  34.7321,2.0,    188.7,2.0,   188.3,2.0,    86.6,2.0,    0.00,2.0,   31.61,2.0,    0.00,2.0,    2.19,2.0,   0.305,2.0,   0.170,2.0,   0.014,2.0,         0.296,2.0,  2252.3,2.0, 2348.14,2.0,7.5864,2.0,    24.99,   1.7818, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,9.0,-999.000,9.0,    38.9,2.0,-999.0,1.0,-999.0,9.0,20160223.0,1106.0,-60.0,82.001,     -999.0,9.0,     -999.0,1.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
535,33RR20160208,       I08S,18.0,1.0,8.0,8.0,2.0,20160223.0,1047.0,-59.9999,82.001,        988,   364.6,   1.8218,  34.7253,2.0,  34.7252,2.0,    185.5,2.0,   185.7,2.0,    86.1,2.0,    0.00,2.0,   31.92,2.0,    0.00,2.0,    2.20,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,-999.000000000,9.0,  2253.5,2.0, 2347.68,2.0,7.5794,2.0,    24.98,   1.8219, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,9.0,-999.000,9.0,    39.2,2.0,-999.0,1.0,-999.0,9.0,20160223.0,1109.0,-60.0,82.0011,     -999.0,9.0,     -999.0,1.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
536,33RR20160208,       I08S,18.0,1.0,9.0,9.0,2.0,20160223.0,1047.0,-59.9999,82.001,        988,   318.9,   1.8442,  34.7173,2.0,  34.7171,2.0,    182.6,2.0,   182.9,2.0,    86.1,2.0,    0.00,2.0,   32.21,2.0,    0.00,2.0,    2.23,2.0,   0.365,2.0,   0.198,2.0,   0.019,2.0,         0.305,2.0,  2257.9,2.0, 2345.85,2.0,7.573,2.0,    24.99,   1.8440, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,9.0,-999.000,9.0,    39.1,2.0,-999.0,1.0,-999.0,9.0,20160223.0,1111.0,-60.0,82.001,     -999.0,9.0,     -999.0,1.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
537,33RR20160208,       I08S,18.0,1.0,11.0,11.0,2.0,20160223.0,1047.0,-59.9999,82.001,        988,   272.4,   1.8545,  34.7077,2.0,  34.7079,2.0,    181.9,2.0,  -999.0,9.0,    85.6,2.0,    0.00,2.0,   32.48,2.0,    0.00,2.0,    2.25,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,-999.000000000,9.0,  -999.0,9.0, -999.00,9.0,-999.0,9.0,  -999.00,   1.8542, -999.00,-999.0,  -999.0,  -999.0,-999.0,  -999.0, -999.00,9.0,-999.000,9.0,  -999.0,9.0,-999.0,9.0,-999.0,9.0,20160223.0,1114.0,-60.0,82.001,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,-999.0,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0
