,EXPOCODE,DATE,LATITUDE,LONGITUDE,PRES,TEMP,SAL,OXY,NITR,PHSP,SILI,MONTH
19310,33RO20100308,2010-03-16,-50.5002,0.4855,3659.3,0.5678,34.6884,214.0,32.74,2.32,125.87,3
19311,33RO20100308,2010-03-16,-50.0,0.5545,5.9,5.0416,33.8316,310.7,19.68,1.53,4.5,3
19312,33RO20100308,2010-03-16,-50.0,0.5545,50.1,5.0163,33.8321,310.4,19.65,1.51,4.58,3
19313,33RO20100308,2010-03-16,-50.0,0.5545,99.6,4.169,33.8682,302.8,21.73,1.69,8.87,3
19314,33RO20100308,2010-03-16,-50.0,0.5545,150.5,2.3014,34.0182,284.4,29.11,2.06,24.39,3
19315,33RO20100308,2010-03-16,-50.0,0.5545,199.8,2.1178,34.1248,258.9,31.44,2.21,32.99,3
19316,33RO20100308,2010-03-16,-50.0,0.5545,268.6,2.1528,34.2242,231.5,32.96,2.31,42.99,3
19317,33RO20100308,2010-03-16,-50.0,0.5545,349.8,2.3972,34.3342,202.2,34.24,2.39,53.17,3
19318,33RO20100308,2010-03-16,-50.0,0.5545,599.4,2.3591,34.5452,173.5,34.43,2.41,72.38,3
19319,33RO20100308,2010-03-16,-50.0,0.5545,800.1,2.3806,34.6418,174.7,32.98,2.31,75.63,3
19320,33RO20100308,2010-03-16,-50.0,0.5545,1000.5,2.3091,34.6962,180.5,31.85,2.24,77.63,3
19321,33RO20100308,2010-03-16,-50.0,0.5545,1200.8,2.2367,34.7334,188.2,30.82,2.17,78.27,3
19322,33RO20100308,2010-03-16,-50.0,0.5545,1600.8,1.8885,34.7528,197.0,30.13,2.12,85.7,3
19323,33RO20100308,2010-03-16,-50.0,0.5545,1600.9,1.8899,34.7528,197.1,30.16,2.12,85.46,3
19324,33RO20100308,2010-03-16,-50.0,0.5545,1800.4,1.705,34.7537,200.7,30.26,2.11,89.89,3
19325,33RO20100308,2010-03-16,-50.0,0.5545,1999.8,1.4748,34.7467,204.2,30.43,2.14,95.68,3
19326,33RO20100308,2010-03-16,-50.0,0.5545,2200.9,1.3002,34.7391,206.2,30.69,2.16,100.58,3
19327,33RO20100308,2010-03-16,-50.0,0.5545,2599.7,0.9961,34.7167,207.1,31.58,2.23,110.27,3
19328,33RO20100308,2010-03-16,-50.0,0.5545,2799.5,0.8065,34.7025,208.1,32.11,2.26,116.0,3
19329,33RO20100308,2010-03-16,-50.0,0.5545,3100.6,0.6334,34.6936,211.1,32.44,2.27,121.8,3
19330,33RO20100308,2010-03-16,-50.0,0.5545,3710.7,0.527,34.6861,213.9,32.75,2.33,126.36,3
19331,33RO20100308,2010-03-16,-49.4993,0.6255,6.0,6.4291,33.8168,301.2,18.92,1.39,1.47,3
19332,33RO20100308,2010-03-16,-49.4993,0.6255,31.1,6.2966,33.82,302.4,19.04,1.4,1.78,3
19333,33RO20100308,2010-03-16,-49.4993,0.6255,74.5,5.7108,33.8314,305.8,19.57,1.44,2.69,3
19334,33RO20100308,2010-03-16,-49.4993,0.6255,100.9,4.9817,33.8712,299.7,21.59,1.57,5.67,3
19335,33RO20100308,2010-03-16,-49.4993,0.6255,200.8,3.019,34.0658,274.8,28.57,1.96,19.94,3
19336,33RO20100308,2010-03-16,-49.4993,0.6255,300.2,2.5439,34.1609,247.9,31.25,2.15,31.74,3
19337,33RO20100308,2010-03-16,-49.4993,0.6255,400.2,2.4895,34.2573,222.1,32.8,2.26,42.81,3
19338,33RO20100308,2010-03-16,-49.4993,0.6255,500.0,2.4757,34.3581,198.1,34.17,2.35,54.31,3
19339,33RO20100308,2010-03-16,-49.4993,0.6255,600.8,2.5109,34.4249,186.2,34.51,2.37,60.41,3
19340,33RO20100308,2010-03-16,-49.4993,0.6255,698.7,2.4769,34.494,177.5,34.51,2.38,66.69,3
19341,33RO20100308,2010-03-16,-49.4993,0.6255,900.3,2.4411,34.5944,174.2,33.62,2.31,72.75,3
19342,33RO20100308,2010-03-16,-49.4993,0.6255,1300.6,2.3928,34.741,190.2,30.22,2.08,73.03,3
19343,33RO20100308,2010-03-16,-49.4993,0.6255,1499.8,2.309,34.7681,197.2,29.21,2.0,72.79,3
19344,33RO20100308,2010-03-16,-49.4993,0.6255,1699.4,2.1274,34.7714,200.5,29.16,2.01,77.13,3
19345,33RO20100308,2010-03-16,-49.4993,0.6255,1899.7,1.9754,34.7701,202.2,29.23,2.01,81.0,3
19346,33RO20100308,2010-03-16,-49.4993,0.6255,2099.9,1.7789,34.7628,203.5,29.54,2.03,86.65,3
19347,33RO20100308,2010-03-16,-49.4993,0.6255,2299.9,1.5552,34.7489,203.6,30.16,2.08,93.84,3
19348,33RO20100308,2010-03-16,-49.4993,0.6255,2500.2,1.3981,34.7418,206.1,30.48,2.1,98.31,3
19349,33RO20100308,2010-03-16,-49.4993,0.6255,2750.2,1.2004,34.7306,207.1,30.91,2.13,104.22,3
19350,33RO20100308,2010-03-16,-49.4993,0.6255,2950.3,1.0433,34.7177,207.5,31.33,2.17,109.22,3
19351,33RO20100308,2010-03-16,-49.4993,0.6255,3251.9,0.7827,34.7009,210.2,31.95,2.21,116.86,3
19352,33RO20100308,2010-03-16,-49.4993,0.6255,3600.0,0.6141,34.6909,213.0,32.29,2.24,122.82,3
19353,33RO20100308,2010-03-16,-49.4993,0.6255,3945.7,0.5932,34.688,213.1,32.38,2.25,124.57,3
19354,33RO20100308,2010-03-17,-48.9998,0.6928,5.1,5.6885,33.7987,307.0,19.92,1.43,3.79,3
19355,33RO20100308,2010-03-17,-48.9998,0.6928,84.5,5.5651,33.8064,305.1,20.04,1.47,3.94,3
19356,33RO20100308,2010-03-17,-48.9998,0.6928,135.1,3.5999,33.9737,297.4,25.57,1.76,12.36,3
19357,33RO20100308,2010-03-17,-48.9998,0.6928,179.6,3.2399,34.0602,276.3,27.96,1.92,17.67,3
19358,33RO20100308,2010-03-17,-48.9998,0.6928,249.2,2.9364,34.1347,257.3,30.11,2.07,25.29,3
19359,33RO20100308,2010-03-17,-48.9998,0.6928,300.3,2.6535,34.149,251.3,30.92,2.12,29.36,3
19360,33RO20100308,2010-03-17,-48.9998,0.6928,399.8,2.547,34.2377,227.3,32.42,2.24,39.69,3
19361,33RO20100308,2010-03-17,-48.9998,0.6928,500.8,2.5937,34.3218,205.4,33.68,2.32,48.99,3
19362,33RO20100308,2010-03-17,-48.9998,0.6928,600.3,2.5887,34.4041,188.9,34.22,2.36,57.39,3
19363,33RO20100308,2010-03-17,-48.9998,0.6928,700.2,2.4881,34.4708,178.8,34.59,2.38,64.75,3
19364,33RO20100308,2010-03-17,-48.9998,0.6928,800.5,2.4856,34.5209,175.2,34.38,2.37,68.21,3
19365,33RO20100308,2010-03-17,-48.9998,0.6928,899.9,2.4961,34.5752,174.2,33.64,2.32,70.43,3
19366,33RO20100308,2010-03-17,-48.9998,0.6928,1300.0,2.4061,34.7163,185.6,30.94,2.12,74.15,3
19367,33RO20100308,2010-03-17,-48.9998,0.6928,1499.3,2.3222,34.7529,193.2,29.84,2.05,74.23,3
19368,33RO20100308,2010-03-17,-48.9998,0.6928,1799.5,2.0978,34.7688,199.6,29.34,2.01,78.27,3
19369,33RO20100308,2010-03-17,-48.9998,0.6928,2099.3,1.8315,34.7676,204.5,29.36,2.02,84.52,3
19370,33RO20100308,2010-03-17,-48.9998,0.6928,2399.7,1.5066,34.7487,205.8,30.17,2.08,94.94,3
19371,33RO20100308,2010-03-17,-48.9998,0.6928,2999.3,0.9235,34.7071,206.3,31.88,2.2,112.8,3
19372,33RO20100308,2010-03-17,-48.9998,0.6928,3601.0,0.624,34.6919,212.0,32.4,2.24,123.71,3
19373,33RO20100308,2010-03-17,-48.9998,0.6928,3937.6,0.558,34.6862,214.3,32.57,2.25,125.88,3
19374,33RO20100308,2010-03-17,-48.5007,0.7618,5.3,6.241,33.7982,302.5,19.36,1.41,3.23,3
19375,33RO20100308,2010-03-17,-48.5007,0.7618,74.4,5.9093,33.8223,299.6,19.82,1.47,4.07,3
19376,33RO20100308,2010-03-17,-48.5007,0.7618,100.3,4.4818,33.8998,296.9,23.69,1.67,9.63,3
19377,33RO20100308,2010-03-17,-48.5007,0.7618,150.5,3.2545,33.9749,295.2,26.49,1.83,15.96,3
19378,33RO20100308,2010-03-17,-48.5007,0.7618,199.2,2.9423,34.0411,279.1,28.36,1.95,20.51,3
19379,33RO20100308,2010-03-17,-48.5007,0.7618,250.5,2.7842,34.1044,263.0,29.98,2.06,25.82,3
19380,33RO20100308,2010-03-17,-48.5007,0.7618,350.5,2.5344,34.1937,239.2,31.91,2.19,36.65,3
19381,33RO20100308,2010-03-17,-48.5007,0.7618,450.3,2.5407,34.2726,217.5,33.14,2.28,45.58,3
19382,33RO20100308,2010-03-17,-48.5007,0.7618,548.9,2.5631,34.3493,199.1,34.02,2.34,53.95,3
19383,33RO20100308,2010-03-17,-48.5007,0.7618,649.8,2.5574,34.437,183.4,34.45,2.38,62.79,3
19384,33RO20100308,2010-03-17,-48.5007,0.7618,750.4,2.5362,34.4946,177.3,34.4,2.38,67.59,3
19385,33RO20100308,2010-03-17,-48.5007,0.7618,1000.7,2.4841,34.6156,174.2,33.24,2.3,74.05,3
19386,33RO20100308,2010-03-17,-48.5007,0.7618,1199.8,2.4155,34.6764,178.4,32.12,2.22,77.07,3
19387,33RO20100308,2010-03-17,-48.5007,0.7618,1399.8,2.3041,34.7212,185.8,31.16,2.15,79.01,3
19388,33RO20100308,2010-03-17,-48.5007,0.7618,1700.3,2.1457,34.761,196.5,29.75,2.04,80.19,3
19389,33RO20100308,2010-03-17,-48.5007,0.7618,1999.9,1.8898,34.7674,202.7,29.47,2.02,85.17,3
19390,33RO20100308,2010-03-17,-48.5007,0.7618,2299.2,1.4919,34.743,202.7,30.62,2.1,98.04,3
19391,33RO20100308,2010-03-17,-48.5007,0.7618,2599.3,1.2962,34.7374,206.6,30.75,2.12,102.17,3
19392,33RO20100308,2010-03-17,-48.5007,0.7618,2900.3,1.1031,34.7232,207.2,31.39,2.16,107.43,3
19393,33RO20100308,2010-03-17,-48.5007,0.7618,3199.1,0.8633,34.7072,208.7,31.94,2.2,115.14,3
19394,33RO20100308,2010-03-17,-48.5007,0.7618,3500.3,0.7346,34.6998,211.4,32.23,2.23,120.59,3
19395,33RO20100308,2010-03-17,-48.5007,0.7618,4131.4,0.6493,34.69,211.4,32.6,2.26,124.26,3
19396,33RO20100308,2010-03-17,-48.0,0.8313,5.6,6.7171,33.7959,300.9,18.86,1.37,1.65,3
19397,33RO20100308,2010-03-17,-48.0,0.8313,30.6,6.6975,33.7959,301.3,18.82,1.36,1.64,3
19398,33RO20100308,2010-03-17,-48.0,0.8313,60.3,6.2012,33.8006,301.6,18.93,1.41,1.65,3
19399,33RO20100308,2010-03-17,-48.0,0.8313,100.1,5.0145,33.8458,301.2,20.89,1.58,5.07,3
19400,33RO20100308,2010-03-17,-48.0,0.8313,199.0,3.0495,34.0694,273.5,28.7,1.98,20.26,3
19401,33RO20100308,2010-03-17,-48.0,0.8313,299.9,2.7939,34.1543,250.9,30.74,2.12,28.96,3
19402,33RO20100308,2010-03-17,-48.0,0.8313,400.5,2.5499,34.227,229.9,32.43,2.23,39.22,3
19403,33RO20100308,2010-03-17,-48.0,0.8313,500.0,2.536,34.2923,212.6,33.39,2.31,46.85,3
19404,33RO20100308,2010-03-17,-48.0,0.8313,600.7,2.4945,34.3761,193.7,34.41,2.38,56.29,3
19405,33RO20100308,2010-03-17,-48.0,0.8313,700.2,2.5461,34.4636,180.4,34.54,2.39,63.86,3
19406,33RO20100308,2010-03-17,-48.0,0.8313,899.7,2.5275,34.5781,174.2,33.67,2.34,70.47,3
19407,33RO20100308,2010-03-17,-48.0,0.8313,1300.1,2.3959,34.7067,183.0,31.42,2.17,75.21,3
19408,33RO20100308,2010-03-17,-48.0,0.8313,1600.4,2.3064,34.763,195.8,29.54,2.03,74.13,3
19409,33RO20100308,2010-03-17,-48.0,0.8313,1900.0,2.0482,34.7753,203.0,29.12,2.01,78.88,3
19410,33RO20100308,2010-03-17,-48.0,0.8313,2200.5,1.8135,34.7756,208.4,28.91,2.0,83.68,3
19411,33RO20100308,2010-03-17,-48.0,0.8313,2500.9,1.4063,34.7374,203.1,30.83,2.13,99.61,3
19412,33RO20100308,2010-03-17,-48.0,0.8313,2800.1,1.1989,34.7281,206.1,31.1,2.15,105.22,3
19413,33RO20100308,2010-03-17,-48.0,0.8313,3100.7,0.9852,34.7119,207.4,31.79,2.2,112.28,3
19414,33RO20100308,2010-03-17,-48.0,0.8313,3400.2,0.7527,34.6997,210.4,32.2,2.22,119.35,3
19415,33RO20100308,2010-03-17,-48.0,0.8313,3999.8,0.6483,34.691,212.2,32.45,2.25,125.3,3
19416,33RO20100308,2010-03-17,-48.0,0.8313,4300.1,0.6533,34.6891,212.3,32.41,2.25,124.1,3
19417,33RO20100308,2010-03-17,-48.0,0.8313,4384.3,0.6548,34.6887,212.4,32.58,2.26,126.44,3
19418,33RO20100308,2010-03-17,-47.5002,0.9012,5.4,7.1656,33.8398,297.5,18.51,1.33,1.31,3
19419,33RO20100308,2010-03-17,-47.5002,0.9012,50.5,7.1011,33.8417,296.5,18.57,1.34,1.53,3
19420,33RO20100308,2010-03-17,-47.5002,0.9012,75.8,7.0484,33.8524,294.2,18.78,1.37,1.91,3
19421,33RO20100308,2010-03-17,-47.5002,0.9012,99.9,4.7434,34.0584,284.6,25.0,1.73,10.37,3
19422,33RO20100308,2010-03-17,-47.5002,0.9012,150.0,3.8266,34.0836,282.0,26.56,1.82,14.14,3
19423,33RO20100308,2010-03-17,-47.5002,0.9012,250.8,3.3965,34.1326,263.9,28.68,1.96,20.59,3
19424,33RO20100308,2010-03-17,-47.5002,0.9012,350.4,3.0489,34.1728,247.8,30.45,2.09,28.38,3
19425,33RO20100308,2010-03-17,-47.5002,0.9012,450.2,2.8403,34.2249,231.2,31.82,2.19,35.94,3
19426,33RO20100308,2010-03-17,-47.5002,0.9012,550.8,2.6236,34.2755,218.2,32.86,2.29,43.88,3
19427,33RO20100308,2010-03-17,-47.5002,0.9012,649.1,2.6579,34.3484,200.6,33.75,2.32,51.61,3
19428,33RO20100308,2010-03-17,-47.5002,0.9012,799.9,2.6487,34.475,180.4,34.09,2.36,62.64,3
19429,33RO20100308,2010-03-17,-47.5002,0.9012,1199.9,2.4792,34.6576,177.4,32.38,2.25,73.69,3
19430,33RO20100308,2010-03-17,-47.5002,0.9012,1650.2,2.3295,34.7649,197.2,29.19,2.02,72.96,3
19431,33RO20100308,2010-03-17,-47.5002,0.9012,1799.8,2.2285,34.774,201.0,28.94,2.0,74.61,3
19432,33RO20100308,2010-03-17,-47.5002,0.9012,2100.5,2.0076,34.7781,205.4,28.83,1.99,79.45,3
19433,33RO20100308,2010-03-17,-47.5002,0.9012,2400.0,1.6988,34.7638,206.2,29.49,2.04,88.73,3
19434,33RO20100308,2010-03-17,-47.5002,0.9012,3000.3,1.1196,34.7195,205.8,31.42,2.17,108.25,3
19435,33RO20100308,2010-03-17,-47.5002,0.9012,3599.7,0.7448,34.6987,211.2,32.14,2.23,120.01,3
19436,33RO20100308,2010-03-17,-47.5002,0.9012,3900.7,0.6704,34.6927,212.2,32.38,2.24,123.51,3
19437,33RO20100308,2010-03-17,-47.5002,0.9012,4156.2,0.6359,34.6891,211.8,32.48,2.25,126.69,3
19438,33RO20100308,2010-03-18,-47.0,0.97,5.3,7.1343,33.8433,298.0,18.66,1.35,1.7,3
19439,33RO20100308,2010-03-18,-47.0,0.97,74.1,7.0647,33.8485,296.2,18.77,1.37,2.13,3
19440,33RO20100308,2010-03-18,-47.0,0.97,124.9,4.4848,34.0834,282.8,25.23,1.75,11.03,3
19441,33RO20100308,2010-03-18,-47.0,0.97,174.9,3.8547,34.0866,282.3,26.47,1.82,13.86,3
19442,33RO20100308,2010-03-18,-47.0,0.97,249.8,3.5568,34.1242,267.3,28.14,1.93,18.63,3
19443,33RO20100308,2010-03-18,-47.0,0.97,349.2,3.1229,34.1625,250.5,30.05,2.06,26.56,3
19444,33RO20100308,2010-03-18,-47.0,0.97,451.4,2.8833,34.2226,231.3,31.63,2.18,35.29,3
19445,33RO20100308,2010-03-18,-47.0,0.97,549.3,2.7345,34.2848,216.4,32.83,2.26,43.55,3
19446,33RO20100308,2010-03-18,-47.0,0.97,699.8,2.72,34.402,190.6,33.92,2.34,55.82,3
19447,33RO20100308,2010-03-18,-47.0,0.97,849.9,2.6044,34.4826,179.0,34.18,2.36,63.98,3
19448,33RO20100308,2010-03-18,-47.0,0.97,1001.6,2.5368,34.5599,174.9,33.75,2.34,69.48,3
19449,33RO20100308,2010-03-18,-47.0,0.97,1250.3,2.4601,34.6759,179.5,32.01,2.21,74.15,3
19450,33RO20100308,2010-03-18,-47.0,0.97,1549.8,2.4303,34.7484,192.8,29.81,2.05,71.75,3
19451,33RO20100308,2010-03-18,-47.0,0.97,1700.7,2.3136,34.7595,195.5,29.56,2.03,74.46,3
19452,33RO20100308,2010-03-18,-47.0,0.97,1850.0,2.2247,34.776,201.0,28.92,1.98,74.63,3
19453,33RO20100308,2010-03-18,-47.0,0.97,2049.9,2.0714,34.7809,205.4,28.51,1.97,77.14,3
19454,33RO20100308,2010-03-18,-47.0,0.97,2351.4,1.8137,34.7719,207.1,29.04,2.0,84.63,3
19455,33RO20100308,2010-03-18,-47.0,0.97,2650.8,1.4818,34.7477,205.8,30.2,2.08,96.47,3
19456,33RO20100308,2010-03-18,-47.0,0.97,2950.6,1.2591,34.7352,207.7,30.73,2.12,103.19,3
19457,33RO20100308,2010-03-18,-47.0,0.97,3249.2,0.978,34.7128,208.2,31.59,2.19,112.25,3
19458,33RO20100308,2010-03-18,-47.0,0.97,3550.4,0.7761,34.7008,211.1,32.01,2.22,118.99,3
19459,33RO20100308,2010-03-18,-47.0,0.97,3849.9,0.6938,34.6945,212.9,32.24,2.24,122.73,3
19460,33RO20100308,2010-03-18,-47.0,0.97,4021.6,0.652,34.6908,212.3,32.39,2.24,125.47,3
19461,33RO20100308,2010-03-18,-46.4998,1.0397,4.7,7.207,33.787,298.7,18.74,1.33,2.97,3
19462,33RO20100308,2010-03-18,-46.4998,1.0397,49.7,7.1972,33.7873,298.8,18.72,1.33,3.12,3
19463,33RO20100308,2010-03-18,-46.4998,1.0397,100.0,6.1546,33.8141,298.0,19.48,1.43,3.51,3
19464,33RO20100308,2010-03-18,-46.4998,1.0397,150.1,3.6936,34.0012,293.0,25.61,1.76,12.4,3
19465,33RO20100308,2010-03-18,-46.4998,1.0397,249.0,3.3219,34.1145,265.1,28.67,1.97,20.27,3
19466,33RO20100308,2010-03-18,-46.4998,1.0397,350.4,2.8556,34.1676,246.4,30.73,2.11,29.61,3
19467,33RO20100308,2010-03-18,-46.4998,1.0397,449.5,2.7152,34.2276,229.6,31.99,2.19,37.3,3
19468,33RO20100308,2010-03-18,-46.4998,1.0397,550.0,2.5971,34.2982,210.7,33.28,2.29,46.78,3
19469,33RO20100308,2010-03-18,-46.4998,1.0397,700.0,2.5865,34.4101,187.4,34.22,2.36,58.66,3
19470,33RO20100308,2010-03-18,-46.4998,1.0397,850.5,2.5822,34.5142,176.4,33.99,2.35,66.41,3
19471,33RO20100308,2010-03-18,-46.4998,1.0397,999.0,2.5214,34.5825,174.0,33.46,2.3,70.71,3
19472,33RO20100308,2010-03-18,-46.4998,1.0397,1299.6,2.4061,34.696,181.1,31.53,2.17,75.1,3
19473,33RO20100308,2010-03-18,-46.4998,1.0397,1450.1,2.411,34.7355,188.5,30.38,2.09,73.28,3
19474,33RO20100308,2010-03-18,-46.4998,1.0397,1601.9,2.2991,34.7548,194.3,29.83,2.04,75.43,3
19475,33RO20100308,2010-03-18,-46.4998,1.0397,1749.7,2.2198,34.7707,199.5,29.21,2.01,75.32,3
19476,33RO20100308,2010-03-18,-46.4998,1.0397,1900.3,2.1001,34.7752,202.3,28.93,1.98,77.52,3
19477,33RO20100308,2010-03-18,-46.4998,1.0397,2200.1,1.8609,34.77,205.0,29.28,2.0,83.94,3
19478,33RO20100308,2010-03-18,-46.4998,1.0397,2500.5,1.5603,34.754,205.8,29.91,2.05,93.41,3
19479,33RO20100308,2010-03-18,-46.4998,1.0397,2798.8,1.3398,34.7406,207.8,30.54,2.1,100.44,3
19480,33RO20100308,2010-03-18,-46.4998,1.0397,3400.2,0.9401,34.7161,211.2,31.48,2.17,113.16,3
19481,33RO20100308,2010-03-18,-46.4998,1.0397,4028.2,0.6887,34.6933,210.8,32.33,2.23,125.85,3
19482,33RO20100308,2010-03-18,-46.0,1.1085,6.0,7.6247,33.8698,297.1,18.33,1.34,2.03,3
19483,33RO20100308,2010-03-18,-46.0,1.1085,50.4,7.4422,33.8893,294.1,18.21,1.35,1.83,3
19484,33RO20100308,2010-03-18,-46.0,1.1085,74.5,7.4094,33.8969,292.2,18.23,1.37,1.94,3
19485,33RO20100308,2010-03-18,-46.0,1.1085,124.3,5.0146,34.087,283.9,23.97,1.68,9.08,3
19486,33RO20100308,2010-03-18,-46.0,1.1085,174.6,4.3183,34.1122,278.2,25.61,1.78,11.86,3
19487,33RO20100308,2010-03-18,-46.0,1.1085,250.3,3.9401,34.1348,264.1,27.55,1.9,16.23,3
19488,33RO20100308,2010-03-18,-46.0,1.1085,351.1,3.3931,34.1629,250.0,29.58,2.04,23.96,3
19489,33RO20100308,2010-03-18,-46.0,1.1085,500.3,3.0228,34.2222,231.0,31.49,2.18,33.71,3
19490,33RO20100308,2010-03-18,-46.0,1.1085,649.7,2.7786,34.3181,207.2,33.14,2.29,46.63,3
19491,33RO20100308,2010-03-18,-46.0,1.1085,800.1,2.6672,34.4208,186.7,34.06,2.37,58.32,3
19492,33RO20100308,2010-03-18,-46.0,1.1085,1000.6,2.6092,34.5419,175.9,33.77,2.34,66.95,3
19493,33RO20100308,2010-03-18,-46.0,1.1085,1199.2,2.5214,34.6274,176.0,32.85,2.29,72.13,3
19494,33RO20100308,2010-03-18,-46.0,1.1085,1399.8,2.4818,34.7035,183.3,31.2,2.16,72.8,3
19495,33RO20100308,2010-03-18,-46.0,1.1085,1599.5,2.4332,34.7468,191.7,29.88,2.07,71.95,3
19496,33RO20100308,2010-03-18,-46.0,1.1085,1799.4,2.3205,34.7664,196.8,29.22,2.02,73.39,3
19497,33RO20100308,2010-03-18,-46.0,1.1085,2099.7,2.0437,34.7756,203.2,28.93,1.99,79.13,3
19498,33RO20100308,2010-03-18,-46.0,1.1085,2299.1,1.8732,34.772,205.3,29.11,2.01,83.52,3
19499,33RO20100308,2010-03-18,-46.0,1.1085,2600.5,1.5378,34.748,203.8,30.27,2.1,95.47,3
19500,33RO20100308,2010-03-18,-46.0,1.1085,2900.2,1.3089,34.7355,206.2,30.76,2.13,102.3,3
19501,33RO20100308,2010-03-18,-46.0,1.1085,3200.8,1.1307,34.7246,207.4,31.08,2.15,107.46,3
19502,33RO20100308,2010-03-18,-46.0,1.1085,3500.7,0.8715,34.7068,209.5,31.77,2.21,115.92,3
19503,33RO20100308,2010-03-18,-46.0,1.1085,3799.4,0.7653,34.6994,211.0,32.06,2.23,120.71,3
19504,33RO20100308,2010-03-18,-46.0,1.1085,4445.5,0.7252,34.6926,211.3,32.32,2.25,125.45,3
19505,33RO20100308,2010-03-18,-45.5003,1.1777,5.7,9.5204,34.0354,287.0,13.97,1.07,1.18,3
19506,33RO20100308,2010-03-18,-45.5003,1.1777,29.1,9.4925,34.042,286.5,13.93,1.08,1.21,3
19507,33RO20100308,2010-03-18,-45.5003,1.1777,59.8,9.3604,34.0498,282.3,14.07,1.11,1.36,3
19508,33RO20100308,2010-03-18,-45.5003,1.1777,99.9,7.8321,34.2758,270.8,17.87,1.32,4.21,3
19509,33RO20100308,2010-03-18,-45.5003,1.1777,150.6,5.9007,34.2197,274.2,22.1,1.56,7.28,3
19510,33RO20100308,2010-03-18,-45.5003,1.1777,201.3,5.1576,34.1801,270.8,24.13,1.68,9.27,3
19511,33RO20100308,2010-03-18,-45.5003,1.1777,250.0,4.699,34.1589,266.1,25.65,1.78,11.34,3
19512,33RO20100308,2010-03-18,-45.5003,1.1777,398.5,3.8822,34.1653,254.2,28.34,1.96,19.09,3
19513,33RO20100308,2010-03-18,-45.5003,1.1777,550.7,3.2804,34.2048,237.0,30.6,2.12,29.2,3
19514,33RO20100308,2010-03-18,-45.5003,1.1777,700.6,2.9985,34.2836,215.2,32.26,2.24,40.43,3
19515,33RO20100308,2010-03-18,-45.5003,1.1777,900.6,2.7777,34.3943,192.0,33.73,2.34,54.53,3
19516,33RO20100308,2010-03-18,-45.5003,1.1777,1100.4,2.6688,34.5222,177.7,33.75,2.34,65.07,3
19517,33RO20100308,2010-03-18,-45.5003,1.1777,1299.7,2.6947,34.6317,180.1,32.01,2.23,66.26,3
19518,33RO20100308,2010-03-18,-45.5003,1.1777,1500.4,2.588,34.6957,182.9,31.03,2.16,70.04,3
19519,33RO20100308,2010-03-18,-45.5003,1.1777,1700.1,2.5547,34.7351,189.8,29.93,2.08,69.53,3
19520,33RO20100308,2010-03-18,-45.5003,1.1777,1900.8,2.4737,34.7767,201.1,28.28,1.96,67.18,3
19521,33RO20100308,2010-03-18,-45.5003,1.1777,2200.4,2.3323,34.7963,209.0,27.53,1.91,67.94,3
19522,33RO20100308,2010-03-18,-45.5003,1.1777,2501.0,2.1349,34.796,211.4,27.63,1.91,73.18,3
19523,33RO20100308,2010-03-18,-45.5003,1.1777,2800.9,1.8138,34.7739,209.5,28.76,1.99,84.75,3
19524,33RO20100308,2010-03-18,-45.5003,1.1777,3100.8,1.4911,34.753,209.1,29.69,2.06,95.57,3
19525,33RO20100308,2010-03-18,-45.5003,1.1777,3399.9,1.2788,34.7395,210.4,30.23,2.11,102.53,3
19526,33RO20100308,2010-03-18,-45.5003,1.1777,3699.5,0.9999,34.7178,210.5,31.26,2.17,112.41,3
19527,33RO20100308,2010-03-18,-45.5003,1.1777,3999.9,0.8764,34.7085,212.0,31.61,2.2,117.56,3
19528,33RO20100308,2010-03-18,-45.5003,1.1777,4193.1,0.7988,34.7005,211.8,32.01,2.23,121.59,3
19529,33RO20100308,2010-03-19,-45.0,1.247,5.0,10.3722,34.1046,281.9,12.32,0.95,1.54,3
19530,33RO20100308,2010-03-19,-45.0,1.247,49.8,9.9339,34.0927,279.9,12.99,1.02,1.55,3
19531,33RO20100308,2010-03-19,-45.0,1.247,101.2,9.4988,34.5506,259.5,14.24,1.07,2.88,3
19532,33RO20100308,2010-03-19,-45.0,1.247,151.2,8.5898,34.5902,256.8,16.0,1.16,4.41,3
19533,33RO20100308,2010-03-19,-45.0,1.247,200.4,7.6792,34.4783,258.7,18.41,1.31,5.42,3
19534,33RO20100308,2010-03-19,-45.0,1.247,299.6,6.0655,34.3003,249.5,23.56,1.63,8.81,3
19535,33RO20100308,2010-03-19,-45.0,1.247,399.8,4.8867,34.196,255.3,26.14,1.79,11.9,3
19536,33RO20100308,2010-03-19,-45.0,1.247,649.9,3.7406,34.2013,242.1,29.48,2.02,23.52,3
19537,33RO20100308,2010-03-19,-45.0,1.247,799.7,3.2079,34.2573,223.3,31.55,2.17,35.1,3
19538,33RO20100308,2010-03-19,-45.0,1.247,999.8,2.9468,34.3627,198.9,33.22,2.3,48.9,3
19539,33RO20100308,2010-03-19,-45.0,1.247,1199.4,2.7873,34.4808,182.7,33.61,2.32,59.82,3
19540,33RO20100308,2010-03-19,-45.0,1.247,1400.2,2.7165,34.5805,177.3,32.84,2.28,65.54,3
19541,33RO20100308,2010-03-19,-45.0,1.247,1599.7,2.7165,34.6649,181.3,31.5,2.17,66.32,3
19542,33RO20100308,2010-03-19,-45.0,1.247,1800.1,2.6465,34.7307,191.4,29.8,2.06,66.14,3
