,EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,OXYGEN,OXYGEN_FLAG_W,NITRAT,NITRAT_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,THETA
588,  06AQ20071128,   A12,340.0,1.0,12.0,2.0,-999.0,0.0,-65.0,2.998, 2394,     99.8,  -1.6770,  34.4980,2.0,    290.6,2.0,    28.00,2.0,   2232.0,2.0,   2363.4,2.0,  -1.6790
589,  06AQ20071128,   A12,340.0,1.0,11.0,2.0,-999.0,0.0,-65.0,2.998, 2394,     99.9,  -1.6990,  34.4950,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -1.7010
590,  06AQ20071128,   A12,340.0,1.0,10.0,2.0,-999.0,0.0,-65.0,2.998, 2394,     80.1,  -1.7540,  34.4840,2.0,    294.4,2.0,    26.70,2.0,   2229.5,2.0,   2361.9,2.0,  -1.7560
591,  06AQ20071128,   A12,340.0,1.0,9.0,2.0,-999.0,0.0,-65.0,2.998, 2394,     80.0,  -1.7670,  34.4810,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -1.7690
592,  06AQ20071128,   A12,340.0,1.0,8.0,2.0,-999.0,0.0,-65.0,2.998, 2394,     59.7,  -1.7890,  34.4440,2.0,    303.5,2.0,    26.70,2.0,   2224.2,2.0,   2344.6,2.0,  -1.7900
593,  06AQ20071128,   A12,340.0,1.0,7.0,2.0,-999.0,0.0,-65.0,2.998, 2394,     60.1,  -1.7870,  34.4390,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -1.7880
594,  06AQ20071128,   A12,340.0,1.0,6.0,2.0,-999.0,0.0,-65.0,2.998, 2394,     39.6,  -1.7470,  34.3980,2.0,    315.4,2.0,    25.80,2.0,   2212.2,2.0,   2338.0,2.0,  -1.7480
595,  06AQ20071128,   A12,340.0,1.0,5.0,2.0,-999.0,0.0,-65.0,2.998, 2394,     39.7,  -1.7110,  34.3600,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -1.7120
596,  06AQ20071128,   A12,340.0,1.0,4.0,2.0,-999.0,0.0,-65.0,2.998, 2394,     19.3,  -1.4990,  34.1890,2.0,   -999.0,9.0,    26.20,2.0,   2184.9,2.0,   2321.3,2.0,  -1.4990
597,  06AQ20071128,   A12,340.0,1.0,3.0,2.0,-999.0,0.0,-65.0,2.998, 2394,     19.5,  -1.3190,  34.0980,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -1.3190
598,  06AQ20071128,   A12,340.0,1.0,2.0,2.0,-999.0,0.0,-65.0,2.998, 2394,      9.6,  -1.2720,  34.0840,2.0,    345.8,2.0,    24.50,2.0,   2185.8,2.0,   2319.6,2.0,  -1.2720
599,  06AQ20071128,   A12,340.0,1.0,1.0,2.0,-999.0,0.0,-65.0,2.998, 2394,      9.6,  -1.2820,  34.0860,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -1.2820
600,  06AQ20071128,   A12,341.0,1.0,24.0,2.0,-999.0,0.0,-65.503,2.996, 2023,   1001.3,   0.2940,  34.6760,2.0,    206.2,2.0,    34.00,2.0,   2264.0,2.0,   2369.0,2.0,   0.2470
601,  06AQ20071128,   A12,341.0,1.0,23.0,2.0,-999.0,0.0,-65.503,2.996, 2023,    500.4,   0.4300,  34.6760,2.0,    201.4,2.0,    34.40,2.0,   2265.6,2.0,   2375.6,2.0,   0.4080
602,  06AQ20071128,   A12,341.0,1.0,22.0,2.0,-999.0,0.0,-65.503,2.996, 2023,    500.5,   0.4310,  34.6760,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   0.4090
603,  06AQ20071128,   A12,341.0,1.0,21.0,2.0,-999.0,0.0,-65.503,2.996, 2023,    350.4,   0.4380,  34.6740,2.0,    202.0,2.0,    33.80,2.0,   2264.3,2.0,   2369.0,2.0,   0.4230
604,  06AQ20071128,   A12,341.0,1.0,20.0,2.0,-999.0,0.0,-65.503,2.996, 2023,    249.5,   0.3390,  34.6630,2.0,    205.0,2.0,    34.20,2.0,   2262.8,2.0,   2366.9,2.0,   0.3290
605,  06AQ20071128,   A12,341.0,1.0,19.0,2.0,-999.0,0.0,-65.503,2.996, 2023,    249.4,   0.3380,  34.6630,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   0.3280
606,  06AQ20071128,   A12,341.0,1.0,18.0,2.0,-999.0,0.0,-65.503,2.996, 2023,    200.3,   0.0450,  34.6360,2.0,   -999.0,9.0,    33.60,2.0,   2258.7,2.0,   2363.0,2.0,   0.0380
607,  06AQ20071128,   A12,341.0,1.0,17.0,2.0,-999.0,0.0,-65.503,2.996, 2023,    200.1,   0.0490,  34.6380,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   0.0420
608,  06AQ20071128,   A12,341.0,1.0,16.0,2.0,-999.0,0.0,-65.503,2.996, 2023,    160.1,  -0.5600,  34.5860,2.0,   -999.0,9.0,    33.50,2.0,   2251.1,2.0,   2359.4,2.0,  -0.5650
609,  06AQ20071128,   A12,341.0,1.0,15.0,2.0,-999.0,0.0,-65.503,2.996, 2023,    160.2,  -0.6640,  34.5820,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -0.6690
610,  06AQ20071128,   A12,341.0,1.0,14.0,2.0,-999.0,0.0,-65.503,2.996, 2023,    120.4,  -1.5440,  34.5090,2.0,    282.8,2.0,    33.60,2.0,   2236.2,2.0,   2350.7,2.0,  -1.5470
611,  06AQ20071128,   A12,341.0,1.0,13.0,2.0,-999.0,0.0,-65.503,2.996, 2023,    120.5,  -1.6640,  34.5090,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -1.6670
612,  06AQ20071128,   A12,341.0,1.0,12.0,2.0,-999.0,0.0,-65.503,2.996, 2023,    100.2,  -1.7440,  34.4980,2.0,    289.7,2.0,    31.30,2.0,   2233.1,2.0,   2351.5,2.0,  -1.7460
613,  06AQ20071128,   A12,341.0,1.0,11.0,2.0,-999.0,0.0,-65.503,2.996, 2023,    100.3,  -1.7440,  34.4980,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -1.7460
614,  06AQ20071128,   A12,341.0,1.0,10.0,2.0,-999.0,0.0,-65.503,2.996, 2023,     80.3,  -1.7270,  34.4920,2.0,   -999.0,9.0,    31.80,2.0,   2232.5,2.0,   2348.9,2.0,  -1.7290
615,  06AQ20071128,   A12,341.0,1.0,9.0,2.0,-999.0,0.0,-65.503,2.996, 2023,     80.3,  -1.7220,  34.4890,2.0,    289.4,2.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -1.7240
616,  06AQ20071128,   A12,341.0,1.0,8.0,2.0,-999.0,0.0,-65.503,2.996, 2023,     60.3,  -1.7570,  34.4600,2.0,    292.9,2.0,    31.00,2.0,   2228.6,2.0,   2349.1,2.0,  -1.7580
617,  06AQ20071128,   A12,341.0,1.0,7.0,2.0,-999.0,0.0,-65.503,2.996, 2023,     60.4,  -1.7640,  34.4530,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -1.7650
618,  06AQ20071128,   A12,341.0,1.0,6.0,2.0,-999.0,0.0,-65.503,2.996, 2023,     40.5,  -1.7310,  34.3930,2.0,    307.8,2.0,    30.00,2.0,   2216.5,2.0,   2345.6,2.0,  -1.7320
619,  06AQ20071128,   A12,341.0,1.0,5.0,2.0,-999.0,0.0,-65.503,2.996, 2023,     40.6,  -1.7300,  34.3930,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -1.7310
620,  06AQ20071128,   A12,341.0,1.0,4.0,2.0,-999.0,0.0,-65.503,2.996, 2023,     20.4,  -1.5980,  34.2330,2.0,    328.1,2.0,    28.30,2.0,   2198.8,2.0,   2337.3,2.0,  -1.5980
621,  06AQ20071128,   A12,341.0,1.0,3.0,2.0,-999.0,0.0,-65.503,2.996, 2023,     20.4,  -1.5820,  34.2020,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -1.5820
622,  06AQ20071128,   A12,341.0,1.0,2.0,2.0,-999.0,0.0,-65.503,2.996, 2023,     10.2,  -1.5110,  34.0130,2.0,    344.2,2.0,    28.50,2.0,   2176.8,2.0,   2315.0,2.0,  -1.5110
623,  06AQ20071128,   A12,341.0,1.0,1.0,2.0,-999.0,0.0,-65.503,2.996, 2023,     10.2,  -1.4730,  33.8900,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -1.4730
624,  06AQ20071128,   A12,342.0,1.0,24.0,2.0,-999.0,0.0,-66.002,2.986, 3496,   3496.2,  -0.2570,  34.6500,2.0,    239.1,2.0,    32.30,2.0,   2253.5,2.0,   2362.0,2.0,  -0.4780
625,  06AQ20071128,   A12,342.0,1.0,23.0,2.0,-999.0,0.0,-66.002,2.986, 3496,   3496.3,  -0.2570,  34.6500,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -0.4780
626,  06AQ20071128,   A12,342.0,1.0,22.0,2.0,-999.0,0.0,-66.002,2.986, 3496,   3000.3,  -0.2060,  34.6540,2.0,   -999.0,9.0,    33.70,2.0,   2253.9,2.0,   2359.8,2.0,  -0.3850
627,  06AQ20071128,   A12,342.0,1.0,21.0,2.0,-999.0,0.0,-66.002,2.986, 3496,   2500.3,  -0.1270,  34.6570,2.0,    231.1,2.0,    33.70,2.0,   2256.5,2.0,   2362.5,2.0,  -0.2670
628,  06AQ20071128,   A12,342.0,1.0,20.0,2.0,-999.0,0.0,-66.002,2.986, 3496,   2500.4,  -0.1260,  34.6570,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -0.2660
629,  06AQ20071128,   A12,342.0,1.0,19.0,2.0,-999.0,0.0,-66.002,2.986, 3496,   1999.0,  -0.0040,  34.6630,2.0,    221.9,2.0,    34.40,2.0,   2258.5,2.0,   2366.7,2.0,  -0.1100
630,  06AQ20071128,   A12,342.0,1.0,18.0,2.0,-999.0,0.0,-66.002,2.986, 3496,   1500.0,   0.1590,  34.6700,2.0,    213.4,2.0,    35.10,2.0,   2261.9,2.0,   2364.7,2.0,   0.0840
631,  06AQ20071128,   A12,342.0,1.0,17.0,2.0,-999.0,0.0,-66.002,2.986, 3496,   1500.6,   0.1610,  34.6700,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   0.0860
632,  06AQ20071128,   A12,342.0,1.0,16.0,2.0,-999.0,0.0,-66.002,2.986, 3496,   1000.1,   0.3750,  34.6790,2.0,    204.3,2.0,    35.00,2.0,   2264.6,2.0,   2364.2,2.0,   0.3280
633,  06AQ20071128,   A12,342.0,1.0,15.0,2.0,-999.0,0.0,-66.002,2.986, 3496,    500.1,   0.5610,  34.6820,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   0.5390
634,  06AQ20071128,   A12,342.0,1.0,14.0,2.0,-999.0,0.0,-66.002,2.986, 3496,    500.4,   0.5650,  34.6820,2.0,    201.3,2.0,    34.70,2.0,   2262.0,2.0,   2362.5,2.0,   0.5430
635,  06AQ20071128,   A12,342.0,1.0,13.0,2.0,-999.0,0.0,-66.002,2.986, 3496,    350.3,   0.5840,  34.6780,2.0,    202.8,2.0,    34.60,2.0,   2260.0,2.0,   2360.1,2.0,   0.5690
636,  06AQ20071128,   A12,342.0,1.0,12.0,2.0,-999.0,0.0,-66.002,2.986, 3496,    250.2,   0.5660,  34.6710,2.0,    204.9,2.0,    34.50,2.0,   2259.0,2.0,   2359.7,2.0,   0.5550
637,  06AQ20071128,   A12,342.0,1.0,11.0,2.0,-999.0,0.0,-66.002,2.986, 3496,    200.0,   0.4850,  34.6590,2.0,    208.0,2.0,    34.30,2.0,   2257.1,2.0,   2356.0,2.0,   0.4770
638,  06AQ20071128,   A12,342.0,1.0,10.0,2.0,-999.0,0.0,-66.002,2.986, 3496,    160.3,   0.2470,  34.6370,2.0,    216.3,2.0,    33.60,2.0,   2254.6,2.0,   2354.2,2.0,   0.2410
639,  06AQ20071128,   A12,342.0,1.0,9.0,2.0,-999.0,0.0,-66.002,2.986, 3496,    119.5,  -1.5730,  34.4840,2.0,    293.0,2.0,    31.30,2.0,   2229.9,2.0,   2343.9,2.0,  -1.5760
640,  06AQ20071128,   A12,342.0,1.0,8.0,2.0,-999.0,0.0,-66.002,2.986, 3496,    100.1,  -1.7570,  34.4670,2.0,    305.7,2.0,    31.20,2.0,   2225.3,2.0,   2342.0,2.0,  -1.7590
641,  06AQ20071128,   A12,342.0,1.0,7.0,2.0,-999.0,0.0,-66.002,2.986, 3496,     79.9,  -1.8100,  34.4500,2.0,    311.0,2.0,    30.30,2.0,   2221.7,2.0,   2342.3,2.0,  -1.8120
642,  06AQ20071128,   A12,342.0,1.0,6.0,2.0,-999.0,0.0,-66.002,2.986, 3496,     60.0,  -1.8120,  34.4290,2.0,    313.8,2.0,    30.50,2.0,   2220.0,2.0,   2341.2,2.0,  -1.8130
643,  06AQ20071128,   A12,342.0,1.0,5.0,2.0,-999.0,0.0,-66.002,2.986, 3496,     40.0,  -1.7630,  34.4020,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -1.7640
644,  06AQ20071128,   A12,342.0,1.0,4.0,2.0,-999.0,0.0,-66.002,2.986, 3496,     39.9,  -1.7530,  34.4000,2.0,    322.0,2.0,    29.70,2.0,   2212.5,2.0,   2339.0,2.0,  -1.7540
645,  06AQ20071128,   A12,342.0,1.0,3.0,2.0,-999.0,0.0,-66.002,2.986, 3496,     20.4,  -1.6010,  34.1020,2.0,    334.0,2.0,    29.10,2.0,   2192.2,2.0,   2319.5,2.0,  -1.6010
646,  06AQ20071128,   A12,342.0,1.0,2.0,2.0,-999.0,0.0,-66.002,2.986, 3496,     10.4,  -1.5780,  33.9800,2.0,    339.6,2.0,    28.00,2.0,   2181.9,2.0,   2310.1,2.0,  -1.5780
647,  06AQ20071128,   A12,342.0,1.0,1.0,2.0,-999.0,0.0,-66.002,2.986, 3496,     10.4,  -1.5350,  33.9310,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -1.5350
648,  06AQ20071128,   A12,343.0,1.0,24.0,2.0,-999.0,0.0,-66.512,3.082, 3651,   1001.2,   0.3650,  34.6790,2.0,   -999.0,9.0,    34.60,2.0,   2265.3,2.0,   2362.8,2.0,   0.3180
649,  06AQ20071128,   A12,343.0,1.0,23.0,2.0,-999.0,0.0,-66.512,3.082, 3651,    500.8,   0.6120,  34.6870,2.0,    199.6,2.0,    34.90,2.0,   2264.2,2.0,   2361.4,2.0,   0.5900
650,  06AQ20071128,   A12,343.0,1.0,22.0,2.0,-999.0,0.0,-66.512,3.082, 3651,    500.8,   0.6160,  34.6870,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   0.5940
651,  06AQ20071128,   A12,343.0,1.0,21.0,2.0,-999.0,0.0,-66.512,3.082, 3651,    350.2,   0.6790,  34.6850,2.0,    199.4,2.0,    33.30,2.0,   2262.4,2.0,   2359.8,2.0,   0.6640
652,  06AQ20071128,   A12,343.0,1.0,20.0,2.0,-999.0,0.0,-66.512,3.082, 3651,    251.4,   0.6570,  34.6780,2.0,   -999.0,9.0,    34.00,2.0,   -999.0,9.0,   -999.0,9.0,   0.6460
653,  06AQ20071128,   A12,343.0,1.0,19.0,2.0,-999.0,0.0,-66.512,3.082, 3651,    250.8,   0.6610,  34.6780,2.0,    201.6,2.0,  -999.00,9.0,   2261.2,2.0,   2359.5,2.0,   0.6500
654,  06AQ20071128,   A12,343.0,1.0,18.0,2.0,-999.0,0.0,-66.512,3.082, 3651,    200.0,   0.5940,  34.6680,2.0,    204.0,2.0,    34.00,2.0,   2259.4,2.0,   2356.7,2.0,   0.5860
655,  06AQ20071128,   A12,343.0,1.0,17.0,2.0,-999.0,0.0,-66.512,3.082, 3651,    199.9,   0.5690,  34.6630,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   0.5610
656,  06AQ20071128,   A12,343.0,1.0,16.0,2.0,-999.0,0.0,-66.512,3.082, 3651,    159.8,   0.4330,  34.6520,2.0,    208.5,2.0,    33.30,2.0,   2257.2,2.0,   2356.3,2.0,   0.4270
657,  06AQ20071128,   A12,343.0,1.0,15.0,2.0,-999.0,0.0,-66.512,3.082, 3651,    159.7,   0.3990,  34.6490,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   0.3930
658,  06AQ20071128,   A12,343.0,1.0,14.0,2.0,-999.0,0.0,-66.512,3.082, 3651,    119.7,  -0.6350,  34.5790,2.0,    246.4,2.0,    33.60,2.0,   2245.0,2.0,   2349.2,2.0,  -0.6390
659,  06AQ20071128,   A12,343.0,1.0,13.0,2.0,-999.0,0.0,-66.512,3.082, 3651,    119.8,  -1.0120,  34.5330,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -1.0150
660,  06AQ20071128,   A12,343.0,1.0,12.0,2.0,-999.0,0.0,-66.512,3.082, 3651,    100.6,  -1.7230,  34.4820,2.0,    292.2,2.0,    31.20,2.0,   2229.7,2.0,   2341.6,2.0,  -1.7250
661,  06AQ20071128,   A12,343.0,1.0,11.0,2.0,-999.0,0.0,-66.512,3.082, 3651,    100.5,  -1.7470,  34.4810,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -1.7490
662,  06AQ20071128,   A12,343.0,1.0,10.0,2.0,-999.0,0.0,-66.512,3.082, 3651,     79.5,  -1.7560,  34.4720,2.0,    302.4,2.0,    30.80,2.0,   2226.5,2.0,   2341.0,2.0,  -1.7580
663,  06AQ20071128,   A12,343.0,1.0,9.0,2.0,-999.0,0.0,-66.512,3.082, 3651,     79.8,  -1.7560,  34.4700,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -1.7580
664,  06AQ20071128,   A12,343.0,1.0,8.0,2.0,-999.0,0.0,-66.512,3.082, 3651,     60.7,  -1.7930,  34.4390,2.0,    310.4,2.0,    29.30,2.0,   2222.0,2.0,   2340.6,2.0,  -1.7940
665,  06AQ20071128,   A12,343.0,1.0,7.0,2.0,-999.0,0.0,-66.512,3.082, 3651,     60.7,  -1.7980,  34.4250,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -1.7990
666,  06AQ20071128,   A12,343.0,1.0,6.0,2.0,-999.0,0.0,-66.512,3.082, 3651,     40.4,  -1.7390,  34.3890,2.0,    320.0,2.0,    29.80,2.0,   2214.9,2.0,   2339.1,2.0,  -1.7400
667,  06AQ20071128,   A12,343.0,1.0,5.0,2.0,-999.0,0.0,-66.512,3.082, 3651,     39.6,  -1.7240,  34.3860,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -1.7250
668,  06AQ20071128,   A12,343.0,1.0,4.0,2.0,-999.0,0.0,-66.512,3.082, 3651,     20.4,  -1.6340,  34.0800,2.0,    331.4,2.0,    29.10,2.0,   2195.9,2.0,   2321.3,2.0,  -1.6340
669,  06AQ20071128,   A12,343.0,1.0,3.0,2.0,-999.0,0.0,-66.512,3.082, 3651,     20.2,  -1.6260,  34.0620,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -1.6260
670,  06AQ20071128,   A12,343.0,1.0,2.0,2.0,-999.0,0.0,-66.512,3.082, 3651,      9.9,  -1.5140,  33.8830,2.0,    338.1,2.0,    28.60,2.0,   2179.2,2.0,   2307.8,2.0,  -1.5140
671,  06AQ20071128,   A12,343.0,1.0,1.0,2.0,-999.0,0.0,-66.512,3.082, 3651,     10.1,  -1.5110,  33.8760,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -1.5110
672,  06AQ20071128,   A12,344.0,1.0,24.0,2.0,-999.0,0.0,-67.005,3.015, 3632,   3230.4,  -0.2880,  34.6500,2.0,    239.3,2.0,    32.00,2.0,   2254.1,2.0,   2366.8,2.0,  -0.4840
673,  06AQ20071128,   A12,344.0,1.0,23.0,2.0,-999.0,0.0,-67.005,3.015, 3632,   3230.8,  -0.2890,  34.6500,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -0.4850
674,  06AQ20071128,   A12,344.0,1.0,22.0,2.0,-999.0,0.0,-67.005,3.015, 3632,   3230.6,  -0.2890,  34.6500,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -0.4850
675,  06AQ20071128,   A12,344.0,1.0,21.0,2.0,-999.0,0.0,-67.005,3.015, 3632,   3230.7,  -0.2890,  34.6500,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -0.4850
676,  06AQ20071128,   A12,344.0,1.0,20.0,2.0,-999.0,0.0,-67.005,3.015, 3632,   3231.8,  -0.2880,  34.6500,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -0.4850
677,  06AQ20071128,   A12,344.0,1.0,19.0,2.0,-999.0,0.0,-67.005,3.015, 3632,   3231.1,  -0.2890,  34.6500,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -0.4850
678,  06AQ20071128,   A12,344.0,1.0,18.0,2.0,-999.0,0.0,-67.005,3.015, 3632,   3231.9,  -0.2880,  34.6500,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,  -0.4850
679,  06AQ20071128,   A12,344.0,1.0,17.0,2.0,-999.0,0.0,-67.005,3.015, 3632,   3000.3,  -0.2650,  34.6520,2.0,    237.7,2.0,    34.00,2.0,   2253.0,2.0,   2362.7,2.0,  -0.4420
680,  06AQ20071128,   A12,344.0,1.0,16.0,2.0,-999.0,0.0,-67.005,3.015, 3632,   2499.7,  -0.1380,  34.6570,2.0,    229.8,2.0,    34.70,2.0,   2256.6,2.0,   2361.5,2.0,  -0.2780
681,  06AQ20071128,   A12,344.0,1.0,15.0,2.0,-999.0,0.0,-67.005,3.015, 3632,   2000.5,   0.0000,  34.6630,2.0,    221.7,2.0,    34.60,2.0,   2260.1,2.0,   2360.6,2.0,  -0.1060
682,  06AQ20071128,   A12,344.0,1.0,14.0,2.0,-999.0,0.0,-67.005,3.015, 3632,   1500.6,   0.1720,  34.6700,2.0,    212.7,2.0,    34.60,2.0,   2262.6,2.0,   2363.5,2.0,   0.0970
683,  06AQ20071128,   A12,344.0,1.0,13.0,2.0,-999.0,0.0,-67.005,3.015, 3632,   1000.9,   0.4070,  34.6800,2.0,    203.6,2.0,    34.50,2.0,   2266.9,2.0,   2362.6,2.0,   0.3590
684,  06AQ20071128,   A12,344.0,1.0,12.0,2.0,-999.0,0.0,-67.005,3.015, 3632,    500.5,   0.6310,  34.6860,2.0,    200.4,2.0,    34.60,2.0,   2262.5,2.0,   2362.9,2.0,   0.6080
685,  06AQ20071128,   A12,344.0,1.0,11.0,2.0,-999.0,0.0,-67.005,3.015, 3632,    349.8,   0.6680,  34.6830,2.0,    200.8,2.0,    33.30,2.0,   2261.3,2.0,   2363.0,2.0,   0.6530
686,  06AQ20071128,   A12,344.0,1.0,10.0,2.0,-999.0,0.0,-67.005,3.015, 3632,    249.6,   0.6000,  34.6700,2.0,    204.2,2.0,    33.40,2.0,   2260.7,2.0,   2359.0,2.0,   0.5890
687,  06AQ20071128,   A12,344.0,1.0,9.0,2.0,-999.0,0.0,-67.005,3.015, 3632,    201.2,   0.5030,  34.6570,2.0,    206.6,2.0,    34.20,2.0,   2257.6,2.0,   2355.9,2.0,   0.4950
688,  06AQ20071128,   A12,344.0,1.0,8.0,2.0,-999.0,0.0,-67.005,3.015, 3632,    160.1,   0.4220,  34.6450,2.0,    214.4,2.0,    34.00,2.0,   2254.5,2.0,   2356.0,2.0,   0.4160
689,  06AQ20071128,   A12,344.0,1.0,7.0,2.0,-999.0,0.0,-67.005,3.015, 3632,    120.6,  -0.9390,  34.5370,2.0,    270.3,2.0,    32.20,2.0,   2237.3,2.0,   2348.2,2.0,  -0.9420
690,  06AQ20071128,   A12,344.0,1.0,6.0,2.0,-999.0,0.0,-67.005,3.015, 3632,    100.4,  -1.4670,  34.4980,2.0,    282.8,2.0,    31.10,2.0,   2233.2,2.0,   2343.4,2.0,  -1.4690
691,  06AQ20071128,   A12,344.0,1.0,5.0,2.0,-999.0,0.0,-67.005,3.015, 3632,     79.7,  -1.7390,  34.4470,2.0,    295.7,2.0,    31.10,2.0,   2228.7,2.0,   2342.0,2.0,  -1.7410
692,  06AQ20071128,   A12,344.0,1.0,4.0,2.0,-999.0,0.0,-67.005,3.015, 3632,     59.9,  -1.8070,  34.4110,2.0,    305.5,2.0,    30.30,2.0,   2218.8,2.0,   2339.7,2.0,  -1.8080
693,  06AQ20071128,   A12,344.0,1.0,3.0,2.0,-999.0,0.0,-67.005,3.015, 3632,     40.1,  -1.7230,  34.3720,2.0,    305.3,2.0,    30.20,2.0,   2213.8,2.0,   2338.2,2.0,  -1.7240
694,  06AQ20071128,   A12,344.0,1.0,2.0,2.0,-999.0,0.0,-67.005,3.015, 3632,     20.6,  -1.6660,  34.1830,2.0,    322.1,2.0,    29.30,2.0,   2197.5,2.0,   2326.0,2.0,  -1.6660
695,  06AQ20071128,   A12,344.0,1.0,1.0,2.0,-999.0,0.0,-67.005,3.015, 3632,      9.7,  -1.5900,  33.9480,2.0,    327.1,2.0,    28.80,2.0,   2185.9,2.0,   2312.7,2.0,  -1.5900
696,  06AQ20071128,   A12,345.0,1.0,24.0,2.0,-999.0,0.0,-67.49,2.995, 3710,   1000.6,   0.4340,  34.6820,2.0,   -999.0,9.0,    33.90,2.0,   2263.3,2.0,   2371.9,2.0,   0.3860
697,  06AQ20071128,   A12,345.0,1.0,23.0,2.0,-999.0,0.0,-67.49,2.995, 3710,    499.9,   0.6160,  34.6830,2.0,    201.9,2.0,    33.40,2.0,   2259.4,2.0,   2362.3,2.0,   0.5940
698,  06AQ20071128,   A12,345.0,1.0,22.0,2.0,-999.0,0.0,-67.49,2.995, 3710,    499.8,   0.6180,  34.6830,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   0.5960
699,  06AQ20071128,   A12,345.0,1.0,21.0,2.0,-999.0,0.0,-67.49,2.995, 3710,    350.1,   0.7090,  34.6830,2.0,    201.3,2.0,    33.30,2.0,   2259.6,2.0,   2366.8,2.0,   0.6930
700,  06AQ20071128,   A12,345.0,1.0,20.0,2.0,-999.0,0.0,-67.49,2.995, 3710,    250.2,   0.6700,  34.6720,2.0,    204.4,2.0,    33.30,2.0,   2255.2,2.0,   2366.6,2.0,   0.6590
701,  06AQ20071128,   A12,345.0,1.0,19.0,2.0,-999.0,0.0,-67.49,2.995, 3710,    250.3,   0.6510,  34.6700,2.0,   -999.0,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0,   0.6400
