,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,THETA
1817,09AR20041223,       I09S,100.0,1.0,7.0,107.0,2.0,20050131.0,1508.0,-63.0057,81.1157,       3291,  2000.1,   0.8298,  34.7116,2.0,  34.7109,2.0,    206.8,2.0,   206.8,2.0,  114.10,2.0,   31.33,2.0,    2.14,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,   0.7110
1818,09AR20041223,       I09S,100.0,1.0,6.0,117.0,2.0,20050131.0,1508.0,-63.0057,81.1157,       3291,  2253.2,   0.6517,  34.7015,2.0,  34.7011,2.0,    209.2,2.0,   208.3,2.0,  120.06,2.0,   31.72,2.0,    2.18,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,   0.5163
1819,09AR20041223,       I09S,100.0,1.0,5.0,105.0,2.0,20050131.0,1508.0,-63.0057,81.1157,       3291,  2500.1,   0.5088,  34.6940,2.0,  34.6949,2.0,    211.7,2.0,   211.7,2.0,  125.62,2.0,   32.02,2.0,    2.19,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,   0.3564
1820,09AR20041223,       I09S,100.0,1.0,4.0,104.0,2.0,20050131.0,1508.0,-63.0057,81.1157,       3291,  2749.1,   0.4089,  34.6883,2.0,  34.6878,2.0,    214.3,2.0,   213.6,2.0,  128.45,2.0,   32.31,2.0,    2.21,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,   0.2379
1821,09AR20041223,       I09S,100.0,1.0,3.0,103.0,2.0,20050131.0,1508.0,-63.0057,81.1157,       3291,  2999.4,   0.2943,  34.6820,2.0,  34.6809,2.0,    217.4,2.0,   217.0,2.0,  129.92,2.0,   32.31,2.0,    2.23,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,   0.1043
1822,09AR20041223,       I09S,100.0,1.0,2.0,102.0,2.0,20050131.0,1508.0,-63.0057,81.1157,       3291,  3251.8,   0.1966,  34.6773,2.0,  34.6768,2.0,    220.4,2.0,   220.4,2.0,  135.97,2.0,   32.41,2.0,    2.23,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,  -0.0136
1823,09AR20041223,       I09S,100.0,1.0,1.0,101.0,2.0,20050131.0,1508.0,-63.0057,81.1157,       3291,  3313.1,  -0.0366,  34.6699,2.0,  34.6693,2.0,    226.9,2.0,   226.8,2.0,  138.80,2.0,   32.31,2.0,    2.23,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,  -0.2466
1824,09AR20041223,       I09S,101.0,1.0,24.0,24.0,2.0,20050131.0,1942.0,-63.2423,81.0312,       3410,    11.4,   1.1675,  33.8045,2.0,  33.8048,2.0,    332.9,2.0,   333.5,2.0,   25.30,2.0,   23.83,2.0,    1.48,2.0,   5.587,2.0,   2.834,2.0,   0.496,2.0,  2146.6,6.0,  2289.9,6.0,   1.1670
1825,09AR20041223,       I09S,101.0,1.0,23.0,23.0,2.0,20050131.0,1942.0,-63.2423,81.0312,       3410,    41.8,   0.5084,  33.8490,2.0,  33.8359,2.0,    329.7,2.0,   330.3,2.0,   30.28,2.0,   24.91,2.0,    1.63,2.0,   5.426,2.0,   2.774,2.0,   0.482,2.0,  2154.8,2.0,  2291.6,2.0,   0.5068
1826,09AR20041223,       I09S,101.0,1.0,22.0,22.0,2.0,20050131.0,1942.0,-63.2423,81.0312,       3410,    71.1,  -1.3755,  34.0304,2.0,  34.0256,2.0,    300.6,2.0,   303.0,2.0,   52.64,2.0,   29.88,2.0,    2.04,2.0,   4.884,2.0,   2.401,2.0,   0.440,2.0,  2193.9,2.0,  2299.8,6.0,  -1.3771
1827,09AR20041223,       I09S,101.0,1.0,21.0,21.0,2.0,20050131.0,1942.0,-63.2423,81.0312,       3410,   101.1,  -0.5055,  34.1745,2.0,  34.1653,2.0,    271.9,2.0,   268.7,2.0,   60.83,2.0,   31.93,2.0,    2.13,2.0,   3.896,2.0,   1.977,2.0,   0.361,2.0,  2214.4,2.0,  2307.8,2.0,  -0.5086
1828,09AR20041223,       I09S,101.0,1.0,20.0,20.0,2.0,20050131.0,1942.0,-63.2423,81.0312,       3410,   152.5,   1.5056,  34.4734,2.0,  34.4715,2.0,    198.0,2.0,   193.6,2.0,   76.44,2.0,   34.56,2.0,    2.30,2.0,   1.671,2.0,   0.823,2.0,   0.147,2.0,  2249.3,2.0,  2325.3,2.0,   1.4982
1829,09AR20041223,       I09S,101.0,1.0,19.0,19.0,2.0,20050131.0,1942.0,-63.2423,81.0312,       3410,   201.0,   1.8042,  34.5567,2.0,  34.5546,2.0,    180.6,2.0,   179.7,2.0,   81.22,2.0,   34.36,2.0,    2.30,2.0,   1.043,6.0,   0.521,6.0,   0.081,6.0,  2257.4,2.0,  2333.7,2.0,   1.7938
1830,09AR20041223,       I09S,101.0,1.0,18.0,18.0,2.0,20050131.0,1942.0,-63.2423,81.0312,       3410,   300.5,   1.9617,  34.6289,2.0,  34.6279,2.0,    173.0,2.0,   174.5,2.0,   83.75,2.0,   33.58,2.0,    2.25,2.0,   0.576,2.0,   0.290,2.0,   0.047,2.0,  2259.6,2.0,  2335.4,2.0,   1.9454
1831,09AR20041223,       I09S,101.0,1.0,17.0,6.0,2.0,20050131.0,1942.0,-63.2423,81.0312,       3410,   401.4,   1.9760,  34.6774,2.0,  34.6770,2.0,    175.9,2.0,   176.7,2.0,   85.70,2.0,   31.72,2.0,    2.14,2.0,   0.355,2.0,   0.181,2.0,   0.025,2.0,  2255.4,2.0,  2364.5,3.0,   1.9538
1832,09AR20041223,       I09S,101.0,1.0,16.0,16.0,2.0,20050131.0,1942.0,-63.2423,81.0312,       3410,   501.1,   1.9663,  34.7068,2.0,  34.7078,2.0,    180.1,2.0,   181.9,2.0,   85.70,2.0,   31.72,2.0,    2.13,2.0,   0.259,2.0,   0.132,2.0,   0.016,2.0,  2257.7,2.0,  2361.4,3.0,   1.9382
1833,09AR20041223,       I09S,101.0,1.0,15.0,15.0,2.0,20050131.0,1942.0,-63.2423,81.0312,       3410,   601.0,   1.9381,  34.7258,2.0,  34.7261,2.0,    184.8,2.0,   186.4,2.0,   85.60,2.0,   30.94,2.0,    2.09,2.0,   0.190,2.0,   0.096,2.0,   0.012,2.0,  2249.0,2.0,  2355.1,2.0,   1.9041
1834,09AR20041223,       I09S,101.0,1.0,14.0,14.0,2.0,20050131.0,1942.0,-63.2423,81.0312,       3410,   687.9,   1.8944,  34.7365,2.0,  34.7369,2.0,    189.1,2.0,   190.7,2.0,   86.09,2.0,   30.45,2.0,    2.06,2.0,   0.170,2.0,   0.087,2.0,   0.019,2.0,  -999.0,9.0,  -999.0,9.0,   1.8552
1835,09AR20041223,       I09S,101.0,1.0,13.0,13.0,2.0,20050131.0,1942.0,-63.2423,81.0312,       3410,   851.6,   1.7782,  34.7459,2.0,  34.7467,2.0,    194.6,2.0,   195.0,2.0,   88.04,2.0,   30.06,2.0,    2.03,2.0,   0.134,2.0,   0.073,2.0,   0.006,2.0,  2246.6,2.0,  2346.8,2.0,   1.7293
1836,09AR20041223,       I09S,101.0,1.0,12.0,12.0,2.0,20050131.0,1942.0,-63.2423,81.0312,       3410,  1001.5,   1.6395,  34.7473,2.0,  34.7478,2.0,    197.9,2.0,   197.9,2.0,   91.36,2.0,   29.96,2.0,    2.04,2.0,   0.142,2.0,   0.068,2.0,   0.007,2.0,  2245.9,6.0,  2351.4,6.0,   1.5818
1837,09AR20041223,       I09S,101.0,1.0,11.0,11.0,2.0,20050131.0,1942.0,-63.2423,81.0312,       3410,  1198.0,   1.4620,  34.7449,2.0,  34.7457,2.0,    202.3,2.0,   201.9,2.0,   94.77,2.0,   29.96,2.0,    2.03,2.0,   0.115,2.0,   0.060,2.0,   0.016,2.0,  2248.1,2.0,  2351.5,6.0,   1.3927
1838,09AR20041223,       I09S,101.0,1.0,10.0,10.0,2.0,20050131.0,1942.0,-63.2423,81.0312,       3410,  1401.6,   1.2543,  34.7353,2.0,  34.7355,2.0,    203.4,2.0,   202.4,2.0,  101.61,2.0,   30.55,2.0,    2.08,2.0,   0.111,2.0,   0.053,2.0,   0.002,2.0,  2250.7,2.0,  2353.6,2.0,   1.1732
1839,09AR20041223,       I09S,101.0,1.0,9.0,9.0,2.0,20050131.0,1942.0,-63.2423,81.0312,       3410,  1599.9,   1.0692,  34.7260,2.0,  34.7262,2.0,    204.3,2.0,   204.6,2.0,  107.95,2.0,   30.84,2.0,    2.10,2.0,   0.102,6.0,   0.051,6.0,   0.002,6.0,  2254.6,2.0,  2356.7,2.0,   0.9764
1840,09AR20041223,       I09S,101.0,1.0,8.0,108.0,2.0,20050131.0,1942.0,-63.2423,81.0312,       3410,  1802.9,   0.8927,  34.7155,2.0,  34.7156,2.0,    207.7,2.0,   207.3,2.0,  111.47,2.0,   31.23,2.0,    2.14,2.0,   0.118,2.0,   0.064,2.0,   0.001,2.0,  2255.4,2.0,  2373.2,3.0,   0.7876
1841,09AR20041223,       I09S,101.0,1.0,7.0,107.0,2.0,20050131.0,1942.0,-63.2423,81.0312,       3410,  2001.4,   0.7356,  34.7065,2.0,  34.7058,2.0,    208.1,2.0,   208.0,2.0,  116.84,2.0,   32.02,2.0,    2.16,2.0,   0.115,2.0,   0.067,2.0,   0.005,2.0,  2257.2,2.0,  2361.0,2.0,   0.6182
1842,09AR20041223,       I09S,101.0,1.0,6.0,117.0,2.0,20050131.0,1942.0,-63.2423,81.0312,       3410,  2302.4,   0.5154,  34.6937,2.0,  34.6937,2.0,    209.7,2.0,   210.1,2.0,  122.99,2.0,   32.31,2.0,    2.20,2.0,   0.120,2.0,   0.065,2.0,   0.000,2.0,  2259.2,2.0,  2358.8,2.0,   0.3786
1843,09AR20041223,       I09S,101.0,1.0,5.0,105.0,2.0,20050131.0,1942.0,-63.2423,81.0312,       3410,  2600.5,   0.3442,  34.6849,2.0,  34.6847,2.0,    213.2,2.0,   214.1,2.0,  127.48,2.0,   32.11,2.0,    2.22,2.0,   0.116,2.0,   0.066,2.0,   0.001,2.0,  2260.2,2.0,  2369.6,3.0,   0.1868
1844,09AR20041223,       I09S,101.0,1.0,4.0,104.0,2.0,20050131.0,1942.0,-63.2423,81.0312,       3410,  2901.4,   0.1951,  34.6776,2.0,  34.6766,2.0,    220.3,2.0,   220.1,2.0,  126.99,2.0,   32.11,2.0,    2.22,2.0,   0.319,2.0,   0.166,2.0,   0.019,2.0,  2259.6,2.0,  2357.0,2.0,   0.0158
1845,09AR20041223,       I09S,101.0,1.0,3.0,103.0,2.0,20050131.0,1942.0,-63.2423,81.0312,       3410,  3201.9,   0.0619,  34.6730,2.0,  34.6717,2.0,    226.5,2.0,   226.2,2.0,  127.28,2.0,   31.92,2.0,    2.21,2.0,   0.528,2.0,   0.275,2.0,   0.031,2.0,  2256.1,2.0,  2354.4,2.0,  -0.1405
1846,09AR20041223,       I09S,101.0,1.0,2.0,102.0,2.0,20050131.0,1942.0,-63.2423,81.0312,       3410,  3394.3,  -0.0431,  34.6700,2.0,  34.6693,2.0,    231.0,2.0,   230.0,2.0,  129.63,2.0,   32.02,2.0,    2.20,2.0,   0.766,6.0,   0.381,6.0,   0.048,6.0,  -999.0,9.0,  -999.0,9.0,  -0.2602
1847,09AR20041223,       I09S,101.0,1.0,1.0,101.0,2.0,20050131.0,1942.0,-63.2423,81.0312,       3410,  3435.2,  -0.1128,  34.6676,2.0,  34.6674,2.0,    235.5,2.0,   236.9,2.0,  132.46,2.0,   32.02,2.0,    2.21,2.0,   0.939,2.0,   0.454,2.0,   0.071,2.0,  2257.6,6.0,  2354.0,6.0,  -0.3319
1848,09AR20041223,       I09S,102.0,1.0,24.0,24.0,2.0,20050201.0,116.0,-63.5783,80.9438,       3645,    11.2,   1.0346,  33.5830,2.0,  33.5829,2.0,    337.4,2.0,   337.2,2.0,   36.44,2.0,   25.01,2.0,    1.51,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,   1.0341
1849,09AR20041223,       I09S,102.0,1.0,23.0,23.0,2.0,20050201.0,116.0,-63.5783,80.9438,       3645,    41.4,  -0.1658,  33.9803,2.0,-999.0000,9.0,    285.3,2.0,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,  -0.1672
1850,09AR20041223,       I09S,102.0,1.0,22.0,22.0,2.0,20050201.0,116.0,-63.5783,80.9438,       3645,    44.1,  -0.0751,  33.9568,2.0,  33.9379,2.0,    282.7,2.0,   306.2,2.0,   51.76,2.0,   27.74,2.0,    1.81,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,  -0.0766
1851,09AR20041223,       I09S,102.0,1.0,21.0,21.0,2.0,20050201.0,116.0,-63.5783,80.9438,       3645,    75.9,  -0.5981,  34.1443,2.0,  34.1406,2.0,    260.5,2.0,   262.2,2.0,   68.74,2.0,   30.76,2.0,    2.06,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,  -0.6004
1852,09AR20041223,       I09S,102.0,1.0,20.0,20.0,2.0,20050201.0,116.0,-63.5783,80.9438,       3645,   100.3,  -0.5955,  34.1951,2.0,  34.1939,2.0,    254.9,2.0,   256.2,2.0,   70.69,2.0,   31.05,2.0,    2.10,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,  -0.5985
1853,09AR20041223,       I09S,102.0,1.0,19.0,19.0,2.0,20050201.0,116.0,-63.5783,80.9438,       3645,   151.2,  -0.3188,  34.3020,2.0,  34.3055,2.0,    244.8,2.0,   243.8,2.0,   73.42,2.0,   31.83,2.0,    2.12,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,  -0.3238
1854,09AR20041223,       I09S,102.0,1.0,18.0,18.0,2.0,20050201.0,116.0,-63.5783,80.9438,       3645,   201.5,   0.9773,  34.5063,2.0,  34.5124,2.0,    207.7,2.0,   201.0,2.0,   81.61,2.0,   33.19,2.0,    2.22,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,   0.9682
1855,09AR20041223,       I09S,102.0,1.0,17.0,6.0,2.0,20050201.0,116.0,-63.5783,80.9438,       3645,   300.9,   1.7896,  34.6613,2.0,  34.6629,2.0,    177.8,2.0,   179.2,2.0,   87.46,2.0,   32.89,2.0,    2.21,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,   1.7737
1856,09AR20041223,       I09S,102.0,1.0,16.0,16.0,2.0,20050201.0,116.0,-63.5783,80.9438,       3645,   401.7,   1.7250,  34.6962,2.0,  34.6962,2.0,    182.8,2.0,   185.5,2.0,   88.82,2.0,   32.01,2.0,    2.15,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,   1.7036
1857,09AR20041223,       I09S,102.0,1.0,15.0,15.0,2.0,20050201.0,116.0,-63.5783,80.9438,       3645,   550.8,   1.6848,  34.7268,2.0,  34.7270,2.0,    190.5,2.0,   191.7,2.0,   90.38,2.0,   31.04,2.0,    2.10,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,   1.6550
1858,09AR20041223,       I09S,102.0,1.0,14.0,14.0,2.0,20050201.0,116.0,-63.5783,80.9438,       3645,   702.4,   1.5856,  34.7365,2.0,  34.7370,2.0,    195.4,2.0,   195.9,2.0,   92.33,2.0,   30.65,2.0,    2.06,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,   1.5472
1859,09AR20041223,       I09S,102.0,1.0,13.0,13.0,2.0,20050201.0,116.0,-63.5783,80.9438,       3645,   850.5,   1.4609,  34.7394,2.0,  34.7398,2.0,    199.3,2.0,   199.4,2.0,   95.55,2.0,   30.45,2.0,    2.06,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,   1.4142
1860,09AR20041223,       I09S,102.0,1.0,12.0,12.0,2.0,20050201.0,116.0,-63.5783,80.9438,       3645,  1001.4,   1.3155,  34.7362,2.0,  34.7366,2.0,    201.6,2.0,   202.3,2.0,   99.46,2.0,   30.65,2.0,    2.07,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,   1.2604
1861,09AR20041223,       I09S,102.0,1.0,11.0,11.0,2.0,20050201.0,116.0,-63.5783,80.9438,       3645,  1200.5,   1.0830,  34.7233,2.0,  34.7231,2.0,    204.3,2.0,   204.3,2.0,  104.93,2.0,   31.04,2.0,    2.10,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,   1.0172
1862,09AR20041223,       I09S,102.0,1.0,10.0,10.0,2.0,20050201.0,116.0,-63.5783,80.9438,       3645,  1402.0,   0.9103,  34.7165,2.0,  34.7188,2.0,    206.2,2.0,   206.1,2.0,  110.00,2.0,   31.43,2.0,    2.13,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,   0.8331
1863,09AR20041223,       I09S,102.0,1.0,9.0,9.0,2.0,20050201.0,116.0,-63.5783,80.9438,       3645,  1600.8,   0.7433,  34.7059,2.0,  34.7066,2.0,    207.1,2.0,   207.0,2.0,  114.59,2.0,   31.92,2.0,    2.17,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,   0.6546
1864,09AR20041223,       I09S,102.0,1.0,8.0,108.0,2.0,20050201.0,116.0,-63.5783,80.9438,       3645,  1801.3,   0.5808,  34.6958,2.0,  34.6956,2.0,    209.5,2.0,   210.4,2.0,  117.91,2.0,   32.60,3.0,    2.18,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,   0.4803
1865,09AR20041223,       I09S,102.0,1.0,7.0,107.0,2.0,20050201.0,116.0,-63.5783,80.9438,       3645,  2100.2,   0.4084,  34.6876,2.0,  34.6878,2.0,    212.3,2.0,   211.7,2.0,  122.79,2.0,   32.31,2.0,    2.22,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,   0.2889
1866,09AR20041223,       I09S,102.0,1.0,6.0,117.0,2.0,20050201.0,116.0,-63.5783,80.9438,       3645,  2400.4,   0.2589,  34.6807,2.0,  34.6803,2.0,    216.9,2.0,   217.2,2.0,  125.04,2.0,   32.41,2.0,    2.21,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,   0.1191
1867,09AR20041223,       I09S,102.0,1.0,5.0,105.0,2.0,20050201.0,116.0,-63.5783,80.9438,       3645,  2803.3,   0.0979,  34.6750,2.0,  34.6750,2.0,    223.4,2.0,   224.2,2.0,  125.72,2.0,   32.41,2.0,    2.21,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,  -0.0711
1868,09AR20041223,       I09S,102.0,1.0,4.0,104.0,2.0,20050201.0,116.0,-63.5783,80.9438,       3645,  3100.9,   0.0104,  34.6719,2.0,  34.6713,2.0,    227.5,2.0,   227.9,2.0,  125.62,2.0,   32.21,2.0,    2.20,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,  -0.1819
1869,09AR20041223,       I09S,102.0,1.0,3.0,103.0,2.0,20050201.0,116.0,-63.5783,80.9438,       3645,  3400.8,  -0.0606,  34.6694,2.0,  34.6682,2.0,    231.4,2.0,   231.0,2.0,  125.14,2.0,   32.11,2.0,    2.20,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,  -0.2779
1870,09AR20041223,       I09S,102.0,1.0,2.0,102.0,2.0,20050201.0,116.0,-63.5783,80.9438,       3645,  3631.8,  -0.1226,  34.6669,2.0,  34.6660,2.0,    233.2,2.0,   233.8,2.0,  132.46,2.0,   32.21,2.0,    2.21,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,  -0.3596
1871,09AR20041223,       I09S,102.0,1.0,1.0,101.0,2.0,20050201.0,116.0,-63.5783,80.9438,       3645,  3676.5,  -0.1388,  34.6660,2.0,  34.6658,2.0,    232.0,2.0,   231.8,2.0,  141.05,2.0,   32.41,2.0,    2.24,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,  -0.3796
1872,09AR20041223,       I09S,103.0,1.0,24.0,24.0,2.0,20050201.0,530.0,-63.8112,80.864,       3685,    10.8,   0.8017,  33.3652,2.0,  33.3661,2.0,    338.4,2.0,   339.6,2.0,   33.12,2.0,   24.52,2.0,    1.46,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,   0.8013
1873,09AR20041223,       I09S,103.0,1.0,23.0,23.0,2.0,20050201.0,530.0,-63.8112,80.864,       3685,    51.8,  -1.0282,  34.1274,2.0,  34.1351,2.0,    291.4,2.0,   291.3,2.0,   60.74,2.0,   29.88,2.0,    2.00,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,  -1.0295
1874,09AR20041223,       I09S,103.0,1.0,22.0,22.0,2.0,20050201.0,530.0,-63.8112,80.864,       3685,    76.2,  -0.5074,  34.2791,2.0,  34.3031,2.0,    273.1,2.0,   252.6,2.0,   69.13,2.0,   31.73,2.0,    2.12,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,  -0.5098
1875,09AR20041223,       I09S,103.0,1.0,21.0,21.0,2.0,20050201.0,530.0,-63.8112,80.864,       3685,   101.7,   0.7210,  34.4423,2.0,  34.4538,2.0,    204.5,2.0,   207.4,2.0,   77.71,2.0,   33.58,2.0,    2.24,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,   0.7167
1876,09AR20041223,       I09S,103.0,1.0,20.0,20.0,2.0,20050201.0,530.0,-63.8112,80.864,       3685,   150.5,   1.3272,  34.5516,2.0,  34.5681,2.0,    178.8,2.0,   186.2,2.0,   82.97,2.0,   33.87,2.0,    2.25,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,   1.3200
1877,09AR20041223,       I09S,103.0,1.0,19.0,19.0,2.0,20050201.0,530.0,-63.8112,80.864,       3685,   200.9,   1.8789,  34.6363,2.0,  34.6381,2.0,    179.0,2.0,   174.1,2.0,   85.41,2.0,   34.07,2.0,    2.25,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,   1.8683
1878,09AR20041223,       I09S,103.0,1.0,18.0,18.0,2.0,20050201.0,530.0,-63.8112,80.864,       3685,   250.5,   1.8201,  34.6540,2.0,  34.6546,2.0,    178.7,2.0,   178.0,2.0,   86.48,2.0,   33.19,2.0,    2.23,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,   1.8069
1879,09AR20041223,       I09S,103.0,1.0,17.0,6.0,2.0,20050201.0,530.0,-63.8112,80.864,       3685,   301.0,   1.8203,  34.6790,2.0,  34.6799,2.0,    181.0,2.0,   180.4,2.0,   87.55,2.0,   32.50,2.0,    2.19,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,   1.8043
1880,09AR20041223,       I09S,103.0,1.0,16.0,16.0,2.0,20050201.0,530.0,-63.8112,80.864,       3685,   401.4,   1.7921,  34.7086,2.0,  34.7108,2.0,    185.3,2.0,   185.1,2.0,   87.94,2.0,   31.82,2.0,    2.13,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,   1.7705
1881,09AR20041223,       I09S,103.0,1.0,15.0,15.0,2.0,20050201.0,530.0,-63.8112,80.864,       3685,   550.7,   1.7707,  34.7372,2.0,  34.7370,2.0,    191.4,2.0,   191.3,2.0,   88.62,2.0,   30.75,2.0,    2.05,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,   1.7405
1882,09AR20041223,       I09S,103.0,1.0,14.0,14.0,2.0,20050201.0,530.0,-63.8112,80.864,       3685,   700.3,   1.5557,  34.7344,2.0,  34.7349,2.0,    196.2,2.0,   196.2,2.0,   92.63,2.0,   30.65,2.0,    2.07,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,   1.5176
1883,09AR20041223,       I09S,103.0,1.0,13.0,13.0,2.0,20050201.0,530.0,-63.8112,80.864,       3685,   851.0,   1.3451,  34.7285,2.0,  34.7292,2.0,    199.4,2.0,   200.2,2.0,   96.43,2.0,   30.75,2.0,    2.08,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,   1.2992
1884,09AR20041223,       I09S,103.0,1.0,12.0,12.0,2.0,20050201.0,530.0,-63.8112,80.864,       3685,  1001.4,   1.2007,  34.7257,2.0,  34.7261,2.0,    202.1,2.0,   201.9,2.0,  100.92,2.0,   30.84,2.0,    2.09,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,   1.1466
1885,09AR20041223,       I09S,103.0,1.0,11.0,11.0,2.0,20050201.0,530.0,-63.8112,80.864,       3685,  1202.1,   1.0628,  34.7244,2.0,  34.7241,2.0,    204.1,2.0,   203.9,2.0,  106.29,2.0,   30.84,2.0,    2.10,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,   0.9971
1886,09AR20041223,       I09S,103.0,1.0,10.0,10.0,2.0,20050201.0,530.0,-63.8112,80.864,       3685,  1399.0,   0.8799,  34.7136,2.0,  34.7141,2.0,    205.2,2.0,   206.0,2.0,  110.10,2.0,   31.43,2.0,    2.13,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,   0.8032
1887,09AR20041223,       I09S,103.0,1.0,9.0,9.0,2.0,20050201.0,530.0,-63.8112,80.864,       3685,  1601.7,   0.7244,  34.7050,2.0,  34.7054,2.0,    207.1,2.0,   207.3,2.0,  114.69,2.0,   31.82,2.0,    2.16,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0,  -999.0,9.0,   0.6359
