,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,NEON,NEON_FLAG_W,NEONER,DOC,DOC_FLAG_W,CTDRAW,TRITER,THETA,FUCO,FUCO_FLAG_W,RHAM,RHAM_FLAG_W,ARABA,ARABA_FLAG_W,GALA,GALA_FLAG_W,GLUC,GLUC_FLAG_W,MAN,MAN_FLAG_W,DCNS,DCNS_FLAG_W,BRDU,BRDU_FLAG_W,CDOM325,CDOM325_FLAG_W,CDOM340,CDOM340_FLAG_W,CDOM380,CDOM380_FLAG_W,CDOM412,CDOM412_FLAG_W,CDOMSL,CDOMSL_FLAG_W,CDOMSN,CDOMSN_FLAG_W,HELIER,DELHER
20,33RR20050106,       P16S,59.0,1.0,16.0,16.0,2.0,20050126.0,2109.0,-45.0002,-150.0003,       5216,  1357.7,   3.3694,  34.3952,2.0,  34.3977,2.0,    188.7,2.0,   189.2,2.0,   50.71,2.0,   33.17,2.0,    0.00,2.0,    2.31,2.0,   0.814,2.0,   0.412,2.0,   0.036,2.0,  2222.4,2.0,  2313.2,2.0,-999.000,9.0,   1.8260,2.0,    2.12,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   7.950,2.0,   0.008,  39.8866,2.0,  1357.7,-999.000,   3.2698,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,   0.1060,2.0,   0.0720,2.0,   0.0410,2.0,   0.0320,2.0,   0.0132,2.0,   0.0158,3.0,   0.0000,    0.18
21,33RR20050106,       P16S,59.0,1.0,15.0,15.0,2.0,20050126.0,2109.0,-45.0002,-150.0003,       5216,  1560.0,   2.8943,  34.4851,2.0,  34.4856,2.0,    175.1,2.0,   175.1,2.0,   65.90,2.0,   34.09,2.0,    0.00,2.0,    2.39,2.0,   0.427,2.0,   0.209,2.0,   0.022,2.0,  2243.7,2.0,  2329.5,2.0,-999.000,9.0,   1.8700,2.0,    3.25,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   8.146,2.0,   0.009,-999.0000,9.0,  1560.0,-999.000,   2.7829,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   0.0000,    0.18
22,33RR20050106,       P16S,59.0,1.0,14.0,14.0,2.0,20050126.0,2109.0,-45.0002,-150.0003,       5216,  1762.7,   2.6548,  34.5570,2.0,  34.5577,2.0,    166.7,2.0,   166.6,2.0,   78.26,2.0,   34.36,2.0,    0.00,2.0,    2.41,2.0,   0.176,2.0,   0.080,2.0,  -0.002,2.0,  2256.9,2.0,  2342.9,2.0,-999.000,9.0,   1.8480,2.0,    5.03,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   8.024,2.0,   0.009,  39.1180,2.0,  1762.7,-999.000,   2.5292,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,   0.1120,2.0,   0.0760,2.0,   0.0410,2.0,   0.0310,2.0,   0.0148,2.0,   0.0174,2.0,   0.0000,    0.18
23,33RR20050106,       P16S,59.0,1.0,13.0,13.0,2.0,20050126.0,2109.0,-45.0002,-150.0003,       5216,  1965.2,   2.4568,  34.6100,2.0,  34.6109,2.0,    160.2,2.0,   160.3,2.0,   91.48,2.0,   34.58,2.0,    0.00,2.0,    2.43,2.0,   0.072,2.0,   0.043,2.0,  -0.002,2.0,  2272.7,2.0,  2360.9,2.0,-999.000,9.0,   1.8610,2.0,    6.03,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   8.045,2.0,   0.008,-999.0000,9.0,  1965.2,-999.000,   2.3165,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   0.0000,    0.19
24,33RR20050106,       P16S,59.0,1.0,12.0,12.0,2.0,20050126.0,2109.0,-45.0002,-150.0003,       5216,  2127.7,   2.3291,  34.6332,2.0,  34.6338,2.0,    157.7,2.0,   158.0,2.0,   98.93,2.0,   34.68,2.0,    0.00,2.0,    2.44,2.0,   0.094,2.0,   0.051,2.0,  -0.002,2.0,  2282.5,2.0,  2370.0,2.0,-999.000,9.0,  -0.0010,5.0,  482.08,5.0, -999.00,9.0,  -999.0,9.0,  -999.0,   8.184,2.0,   0.009,-999.0000,9.0,  2127.7,-999.000,   2.1765,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   0.0000,   44.98
25,33RR20050106,       P16S,59.0,1.0,11.0,11.0,2.0,20050126.0,2109.0,-45.0002,-150.0003,       5216,  2381.4,   2.1587,  34.6554,2.0,  34.6556,2.0,    156.6,2.0,   157.1,2.0,  107.85,2.0,   34.73,2.0,    0.00,2.0,    2.45,2.0,   0.041,2.0,   0.026,2.0,  -0.002,2.0,  2289.2,2.0,  2377.5,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  37.1933,2.0,  2381.4,-999.000,   1.9863,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,   0.1150,2.0,   0.0780,2.0,   0.0430,2.0,   0.0320,2.0,   0.0144,2.0,   0.0169,2.0,-999.0000, -999.00
26,33RR20050106,       P16S,59.0,1.0,10.0,10.0,2.0,20050126.0,2109.0,-45.0002,-150.0003,       5216,  2635.2,   2.0206,  34.6729,2.0,  34.6747,2.0,    158.7,2.0,   159.7,2.0,  111.79,2.0,   34.51,2.0,    0.00,2.0,    2.43,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  2292.6,2.0,  2381.9,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,  2635.2,-999.000,   1.8273,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
27,33RR20050106,       P16S,59.0,1.0,9.0,9.0,2.0,20050126.0,2109.0,-45.0002,-150.0003,       5216,  2889.9,   1.9162,  34.6890,2.0,  34.6900,2.0,    165.5,2.0,   165.9,2.0,  111.39,2.0,   34.01,2.0,    0.00,2.0,    2.38,2.0,   0.013,2.0,   0.010,2.0,  -0.002,2.0,  2288.4,2.0,  2379.6,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  36.7616,2.0,  2889.9,-999.000,   1.7008,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,   0.1150,2.0,   0.0790,2.0,   0.0420,2.0,   0.0310,2.0,   0.0151,2.0,   0.0175,2.0,-999.0000, -999.00
28,33RR20050106,       P16S,59.0,1.0,8.0,8.0,2.0,20050126.0,2109.0,-45.0002,-150.0003,       5216,  3144.4,   1.8094,  34.7059,2.0,  34.7065,2.0,    174.2,2.0,   175.3,2.0,  108.90,2.0,   33.13,2.0,    0.00,2.0,    2.31,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  2277.6,2.0,  2374.2,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,  3144.4,-999.000,   1.5714,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
29,33RR20050106,       P16S,59.0,1.0,7.0,7.0,2.0,20050126.0,2109.0,-45.0002,-150.0003,       5216,  3450.6,   1.6615,  34.7180,2.0,  34.7189,2.0,    184.5,2.0,   185.8,2.0,  107.24,2.0,   32.35,2.0,    0.00,2.0,    2.25,2.0,   0.005,2.0,   0.019,3.0,  -0.002,2.0,  2268.9,2.0,  2368.3,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  38.9282,2.0,  3450.6,-999.000,   1.3961,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,   0.1200,2.0,   0.0830,2.0,   0.0440,2.0,   0.0320,2.0,   0.0148,2.0,   0.0172,2.0,-999.0000, -999.00
30,33RR20050106,       P16S,59.0,1.0,6.0,6.0,2.0,20050126.0,2109.0,-45.0002,-150.0003,       5216,  3756.4,   1.4512,  34.7178,2.0,  34.7181,2.0,    191.3,2.0,   192.8,2.0,  110.98,2.0,   32.19,2.0,    0.00,2.0,    2.23,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  2266.7,2.0,  2367.9,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,  3756.4,-999.000,   1.1595,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
31,33RR20050106,       P16S,59.0,1.0,5.0,5.0,2.0,20050126.0,2109.0,-45.0002,-150.0003,       5216,  4114.2,   1.2715,  34.7171,2.0,  34.7173,2.0,    198.0,2.0,   199.0,2.0,  114.11,2.0,   32.08,2.0,    0.00,2.0,    2.22,2.0,  -0.002,2.0,   0.008,2.0,  -0.002,2.0,  2266.0,2.0,  2367.9,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  38.7366,2.0,  4114.2,-999.000,   0.9464,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,   0.1140,2.0,   0.0770,2.0,   0.0400,2.0,   0.0290,2.0,   0.0159,2.0,   0.0184,2.0,-999.0000, -999.00
32,33RR20050106,       P16S,59.0,1.0,4.0,4.0,2.0,20050126.0,2109.0,-45.0002,-150.0003,       5216,  4473.4,   1.1866,  34.7151,2.0,  34.7149,2.0,    200.7,2.0,   201.4,2.0,  117.45,2.0,   32.07,2.0,    0.00,2.0,    2.22,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  2266.8,2.0,  2370.2,6.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,5.0,  -165.6,6.0,     1.9,-999.000,9.0,-999.000,-999.0000,9.0,  4473.4,-999.000,   0.8241,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
33,33RR20050106,       P16S,59.0,1.0,3.0,3.0,2.0,20050126.0,2109.0,-45.0002,-150.0003,       5216,  4832.8,   1.1834,  34.7139,2.0,  34.7143,2.0,    201.4,2.0,   202.1,2.0,  118.49,2.0,   32.18,2.0,    0.00,2.0,    2.23,2.0,   0.001,2.0,   0.011,2.0,  -0.002,2.0,  2267.6,2.0,  2370.6,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  39.8213,2.0,  4832.8,-999.000,   0.7795,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,   0.1170,2.0,   0.0800,2.0,   0.0430,2.0,   0.0310,2.0,   0.0149,2.0,   0.0173,2.0,-999.0000, -999.00
34,33RR20050106,       P16S,59.0,1.0,2.0,2.0,2.0,20050126.0,2109.0,-45.0002,-150.0003,       5216,  5191.8,   1.2083,  34.7133,2.0,  34.7135,2.0,    201.6,2.0,   202.1,2.0,  119.13,2.0,   32.24,2.0,    0.00,2.0,    2.23,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  2268.1,2.0,  2371.5,2.0,-999.000,9.0,   1.9460,2.0,    6.30,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   8.381,2.0,   0.009,-999.0000,9.0,  5191.8,-999.000,   0.7604,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   0.0010,    0.18
35,33RR20050106,       P16S,59.0,1.0,1.0,1.0,2.0,20050126.0,2109.0,-45.0002,-150.0003,       5216,  5452.1,   1.2403,  34.7130,2.0,  34.7139,2.0,    201.4,2.0,   202.2,2.0,  118.72,2.0,   32.29,2.0,    0.00,2.0,    2.23,2.0,   0.002,2.0,   0.009,2.0,  -0.002,2.0,  2269.4,6.0,  2372.1,6.0,-999.000,9.0,   1.8910,2.0,    6.02,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,   8.245,2.0,   0.009,  38.6661,2.0,  5452.1,-999.000,   0.7590,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,   0.1170,2.0,   0.0800,2.0,   0.0420,2.0,   0.0300,2.0,   0.0158,2.0,   0.0182,2.0,   0.0000,    0.18
36,33RR20050106,       P16S,60.0,1.0,36.0,36.0,4.0,20050127.0,446.0,-45.4983,-149.9998,       5125,     2.8,  13.4886,  34.3630,2.0,  34.4420,4.0,    261.4,2.0,   225.1,4.0,    5.24,4.0,   10.21,4.0,    0.11,4.0,    0.84,4.0,   0.058,4.0,   0.040,4.0,   0.008,4.0,  2136.2,4.0,  2288.6,6.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,     2.8,-999.000,  13.4882,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
37,33RR20050106,       P16S,60.0,1.0,35.0,35.0,2.0,20050127.0,446.0,-45.4983,-149.9998,       5125,    41.2,  12.6038,  34.4688,2.0,  34.4704,2.0,    268.9,2.0,   269.4,2.0,    0.00,2.0,    5.99,2.0,    0.09,2.0,    0.57,2.0,   3.053,2.0,   1.825,2.0,   0.248,2.0,  2063.5,2.0,  2284.8,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,    41.2,-999.000,  12.5983,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
38,33RR20050106,       P16S,60.0,1.0,34.0,34.0,2.0,20050127.0,446.0,-45.4983,-149.9998,       5125,    86.5,   9.2297,  34.4575,2.0,  34.4573,2.0,    276.5,2.0,   276.3,2.0,    1.61,2.0,    9.73,2.0,    0.41,2.0,    0.83,2.0,   3.689,2.0,   2.109,2.0,   0.300,2.0,  2097.2,2.0,  2283.1,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,    86.5,-999.000,   9.2203,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
39,33RR20050106,       P16S,60.0,1.0,33.0,33.0,2.0,20050127.0,446.0,-45.4983,-149.9998,       5125,   137.9,   8.9830,  34.5343,2.0,  34.5340,2.0,    266.6,2.0,   270.1,2.0,    2.22,2.0,   12.17,2.0,    0.03,2.0,    0.91,2.0,   3.663,2.0,   2.131,2.0,   0.306,2.0,  2104.2,2.0,  2284.1,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,   137.9,-999.000,   8.9682,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
40,33RR20050106,       P16S,60.0,1.0,32.0,32.0,2.0,20050127.0,446.0,-45.4983,-149.9998,       5125,   187.9,   8.7567,  34.5319,2.0,  34.5316,2.0,    266.9,2.0,   269.8,2.0,    2.42,2.0,   12.90,2.0,    0.02,2.0,    0.94,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  2107.1,2.0,  2284.1,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,   187.9,-999.000,   8.7368,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
41,33RR20050106,       P16S,60.0,1.0,31.0,31.0,2.0,20050127.0,446.0,-45.4983,-149.9998,       5125,   243.2,   8.3861,  34.5014,2.0,  34.5016,2.0,    257.2,2.0,   263.1,2.0,    3.02,2.0,   14.96,2.0,    0.03,2.0,    1.07,2.0,   3.704,2.0,   2.141,2.0,   0.295,2.0,  2114.7,2.0,  2282.9,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,   243.2,-999.000,   8.3609,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
42,33RR20050106,       P16S,60.0,1.0,30.0,30.0,2.0,20050127.0,446.0,-45.4983,-149.9998,       5125,   293.6,   8.1077,  34.4850,2.0,  34.4849,2.0,    256.5,2.0,   259.2,2.0,    3.83,2.0,   16.85,2.0,    0.02,2.0,    1.18,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  2123.2,2.0,  2281.3,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,   293.6,-999.000,   8.0778,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
43,33RR20050106,       P16S,60.0,1.0,29.0,29.0,2.0,20050127.0,446.0,-45.4983,-149.9998,       5125,   343.9,   7.8379,  34.4611,2.0,  34.4619,2.0,    257.3,2.0,   258.6,2.0,    4.43,2.0,   17.68,2.0,    0.01,2.0,    1.24,2.0,   3.703,2.0,   2.117,2.0,   0.324,2.0,  2126.1,2.0,  2281.4,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,   343.9,-999.000,   7.8035,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
44,33RR20050106,       P16S,60.0,1.0,28.0,28.0,2.0,20050127.0,446.0,-45.4983,-149.9998,       5125,   394.0,   7.6622,  34.4421,2.0,  34.4419,2.0,    258.0,2.0,   258.7,2.0,    4.83,2.0,   17.94,2.0,    0.00,2.0,    1.29,2.0,   3.794,2.0,   2.153,2.0,   0.296,2.0,  2127.4,2.0,  2281.0,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,   394.0,-999.000,   7.6231,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
45,33RR20050106,       P16S,60.0,1.0,27.0,27.0,2.0,20050127.0,446.0,-45.4983,-149.9998,       5125,   444.5,   7.4649,  34.4201,2.0,  34.4205,2.0,    257.3,2.0,   258.0,2.0,    5.24,2.0,   18.57,2.0,    0.00,2.0,    1.33,2.0,   3.681,2.0,   2.097,2.0,   0.302,2.0,  2129.0,2.0,  2281.7,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,   444.5,-999.000,   7.4214,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
46,33RR20050106,       P16S,60.0,1.0,26.0,26.0,2.0,20050127.0,446.0,-45.4983,-149.9998,       5125,   495.0,   7.3027,  34.4029,2.0,  34.4028,2.0,    255.5,2.0,   255.6,2.0,    6.04,2.0,   19.88,2.0,    0.00,2.0,    1.38,2.0,   3.675,2.0,   2.070,2.0,   0.289,2.0,  2132.5,2.0,  2280.7,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,   495.0,-999.000,   7.2547,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
47,33RR20050106,       P16S,60.0,1.0,25.0,25.0,2.0,20050127.0,446.0,-45.4983,-149.9998,       5125,   580.2,   7.0478,  34.3809,2.0,  34.3816,2.0,    253.0,2.0,   253.3,2.0,    6.84,2.0,   20.81,2.0,    0.00,2.0,    1.44,2.0,   3.508,2.0,   1.934,2.0,   0.251,2.0,  2135.9,2.0,  2280.1,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,   580.2,-999.000,   6.9923,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
48,33RR20050106,       P16S,60.0,1.0,24.0,24.0,2.0,20050127.0,446.0,-45.4983,-149.9998,       5125,   680.9,   6.6762,  34.3528,2.0,  34.3533,2.0,    248.6,2.0,   249.6,2.0,    8.46,2.0,   22.26,2.0,    0.00,2.0,    1.54,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  2140.4,2.0,  2280.2,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,   680.9,-999.000,   6.6125,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
49,33RR20050106,       P16S,60.0,1.0,23.0,23.0,2.0,20050127.0,446.0,-45.4983,-149.9998,       5125,   781.5,   6.3012,  34.3383,2.0,  34.3390,2.0,    239.3,2.0,   236.0,2.0,   11.68,2.0,   24.26,2.0,    0.00,2.0,    1.66,2.0,-999.000,9.0,-999.000,9.0,-999.000,9.0,  2151.8,2.0,  2281.9,2.0,-999.000,9.0,-999.0000,9.0, -999.00,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,-999.0000,9.0,   781.5,-999.000,   6.2298,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0,     -999.0,9.0, -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000, -999.00
