,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NO2+NO3,NO2+NO3_FLAG_W,PHSPHT,PHSPHT_FLAG_W,THETA
1564,  09AR20110104,  SR03,72.0,1.0,20.0,20.0,2.0,20110121.0,1318.0,-66.1693,143.787,  457,      9.9,  -0.6979,  33.4604,2.0,-999.0000,9.0,    371.7,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -0.6982
1565,  09AR20110104,  SR03,72.0,1.0,19.0,19.0,2.0,20110121.0,1318.0,-66.1693,143.787,  457,     10.0,  -0.6981,  33.4612,2.0,-999.0000,9.0,    371.7,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -0.6984
1566,  09AR20110104,  SR03,72.0,1.0,18.0,18.0,2.0,20110121.0,1318.0,-66.1693,143.787,  457,      9.9,  -0.6967,  33.4586,2.0,-999.0000,9.0,    371.7,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -0.6970
1567,  09AR20110104,  SR03,72.0,1.0,17.0,17.0,2.0,20110121.0,1318.0,-66.1693,143.787,  457,      9.7,  -0.6964,  33.4577,2.0,-999.0000,9.0,    371.7,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -0.6967
1568,  09AR20110104,  SR03,72.0,1.0,16.0,16.0,2.0,20110121.0,1318.0,-66.1693,143.787,  457,     51.5,  -1.4953,  34.2481,2.0,  34.2346,2.0,    328.7,2.0,    329.4,2.0,    65.70,2.0,    27.13,2.0,     1.88,2.0,  -1.4964
1569,  09AR20110104,  SR03,72.0,1.0,15.0,15.0,2.0,20110121.0,1318.0,-66.1693,143.787,  457,     51.0,  -1.4277,  34.2340,2.0,-999.0000,9.0,    328.7,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.4288
1570,  09AR20110104,  SR03,72.0,1.0,14.0,14.0,2.0,20110121.0,1318.0,-66.1693,143.787,  457,    104.4,  -1.7072,  34.3720,2.0,  34.3702,2.0,    305.8,2.0,    307.4,2.0,    72.10,2.0,    29.83,2.0,     2.02,2.0,  -1.7094
1571,  09AR20110104,  SR03,72.0,1.0,13.0,13.0,2.0,20110121.0,1318.0,-66.1693,143.787,  457,    103.5,  -1.7084,  34.3718,2.0,-999.0000,9.0,    305.8,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.7106
1572,  09AR20110104,  SR03,72.0,1.0,12.0,12.0,2.0,20110121.0,1318.0,-66.1693,143.787,  457,    197.7,  -1.3015,  34.4677,2.0,  34.4679,2.0,    287.5,2.0,    284.2,2.0,    77.40,2.0,    30.44,2.0,     2.05,2.0,  -1.3065
1573,  09AR20110104,  SR03,72.0,1.0,11.0,11.0,2.0,20110121.0,1318.0,-66.1693,143.787,  457,    198.4,  -1.3089,  34.4679,2.0,-999.0000,9.0,    287.5,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.3139
1574,  09AR20110104,  SR03,72.0,1.0,10.0,10.0,2.0,20110121.0,1318.0,-66.1693,143.787,  457,    274.7,  -1.1321,  34.5327,2.0,  34.5347,2.0,    274.5,2.0,    276.9,2.0,    80.30,2.0,    30.58,2.0,     2.08,2.0,  -1.1397
1575,  09AR20110104,  SR03,72.0,1.0,9.0,9.0,2.0,20110121.0,1318.0,-66.1693,143.787,  457,    274.7,  -1.1372,  34.5329,2.0,-999.0000,9.0,    274.5,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.1448
1576,  09AR20110104,  SR03,72.0,1.0,8.0,8.0,2.0,20110121.0,1318.0,-66.1693,143.787,  457,    351.8,  -1.8896,  34.5715,2.0,  34.5688,2.0,    304.8,2.0,    305.7,2.0,    75.30,2.0,    30.22,2.0,     2.06,2.0,  -1.8974
1577,  09AR20110104,  SR03,72.0,1.0,7.0,7.0,2.0,20110121.0,1318.0,-66.1693,143.787,  457,    351.7,  -1.8913,  34.5710,2.0,-999.0000,9.0,    304.8,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.8991
1578,  09AR20110104,  SR03,72.0,1.0,6.0,6.0,2.0,20110121.0,1318.0,-66.1693,143.787,  457,    351.6,  -1.8959,  34.5708,2.0,-999.0000,9.0,    304.8,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.9036
1579,  09AR20110104,  SR03,72.0,1.0,5.0,5.0,2.0,20110121.0,1318.0,-66.1693,143.787,  457,    351.5,  -1.8960,  34.5706,2.0,-999.0000,9.0,    304.8,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.9037
1580,  09AR20110104,  SR03,72.0,1.0,4.0,4.0,2.0,20110121.0,1318.0,-66.1693,143.787,  457,    402.0,  -1.8467,  34.6093,2.0,  34.6077,2.0,    303.3,2.0,    303.3,2.0,    76.00,2.0,    30.30,2.0,     2.06,2.0,  -1.8560
1581,  09AR20110104,  SR03,72.0,1.0,3.0,3.0,2.0,20110121.0,1318.0,-66.1693,143.787,  457,    401.5,  -1.8451,  34.6092,2.0,-999.0000,9.0,    303.3,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.8543
1582,  09AR20110104,  SR03,72.0,1.0,2.0,102.0,2.0,20110121.0,1318.0,-66.1693,143.787,  457,    454.0,  -1.8797,  34.6223,2.0,  34.6211,2.0,    306.8,2.0,    306.0,2.0,    76.50,2.0,    30.35,2.0,     2.08,2.0,  -1.8903
1583,  09AR20110104,  SR03,72.0,1.0,1.0,1.0,2.0,20110121.0,1318.0,-66.1693,143.787,  457,    453.5,  -1.8798,  34.6229,2.0,-999.0000,9.0,    306.8,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.8903
1584,  09AR20110104,  SR03,73.0,1.0,24.0,24.0,2.0,20110121.0,1458.0,-66.1717,143.484,  529,      9.2,  -0.7665,  33.4123,2.0,  33.4121,2.0,    370.8,2.0,    370.8,2.0,    40.70,2.0,    19.52,2.0,     1.03,2.0,  -0.7667
1585,  09AR20110104,  SR03,73.0,1.0,23.0,23.0,2.0,20110121.0,1458.0,-66.1717,143.484,  529,      9.2,  -0.7664,  33.4116,2.0,-999.0000,9.0,    370.8,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -0.7666
1586,  09AR20110104,  SR03,73.0,1.0,22.0,22.0,2.0,20110121.0,1458.0,-66.1717,143.484,  529,      9.2,  -0.7653,  33.4113,2.0,-999.0000,9.0,    370.8,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -0.7655
1587,  09AR20110104,  SR03,73.0,1.0,21.0,21.0,2.0,20110121.0,1458.0,-66.1717,143.484,  529,     76.4,  -1.6886,  34.3662,2.0,-999.0000,9.0,    315.2,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.6902
1588,  09AR20110104,  SR03,73.0,1.0,20.0,20.0,2.0,20110121.0,1458.0,-66.1717,143.484,  529,     76.3,  -1.6933,  34.3626,2.0,  34.3503,2.0,    315.2,2.0,    313.8,2.0,    70.90,2.0,    29.13,2.0,     2.01,2.0,  -1.6949
1589,  09AR20110104,  SR03,73.0,1.0,19.0,19.0,2.0,20110121.0,1458.0,-66.1717,143.484,  529,     76.2,  -1.6964,  34.3563,2.0,-999.0000,9.0,    315.2,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.6980
1590,  09AR20110104,  SR03,73.0,1.0,18.0,18.0,2.0,20110121.0,1458.0,-66.1717,143.484,  529,     76.1,  -1.6944,  34.3489,2.0,-999.0000,9.0,    315.2,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.6960
1591,  09AR20110104,  SR03,73.0,1.0,17.0,17.0,2.0,20110121.0,1458.0,-66.1717,143.484,  529,     75.9,  -1.6901,  34.3432,2.0,-999.0000,9.0,    315.2,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.6917
1592,  09AR20110104,  SR03,73.0,1.0,16.0,16.0,2.0,20110121.0,1458.0,-66.1717,143.484,  529,    149.9,  -1.6119,  34.4485,2.0,  34.4518,2.0,    298.8,2.0,    300.2,2.0,    74.50,2.0,    29.95,2.0,     2.04,2.0,  -1.6152
1593,  09AR20110104,  SR03,73.0,1.0,15.0,15.0,2.0,20110121.0,1458.0,-66.1717,143.484,  529,    149.9,  -1.6105,  34.4475,2.0,-999.0000,9.0,    298.8,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.6138
1594,  09AR20110104,  SR03,73.0,1.0,14.0,14.0,2.0,20110121.0,1458.0,-66.1717,143.484,  529,    149.9,  -1.6091,  34.4476,2.0,-999.0000,9.0,    298.8,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.6124
1595,  09AR20110104,  SR03,73.0,1.0,13.0,13.0,2.0,20110121.0,1458.0,-66.1717,143.484,  529,    149.9,  -1.6031,  34.4492,2.0,-999.0000,9.0,    298.8,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.6065
1596,  09AR20110104,  SR03,73.0,1.0,12.0,12.0,2.0,20110121.0,1458.0,-66.1717,143.484,  529,    199.6,  -1.5555,  34.4766,2.0,  34.4793,2.0,    297.0,2.0,    295.7,2.0,    76.50,2.0,    30.09,2.0,     2.05,2.0,  -1.5602
1597,  09AR20110104,  SR03,73.0,1.0,11.0,11.0,2.0,20110121.0,1458.0,-66.1717,143.484,  529,    199.4,  -1.5574,  34.4766,2.0,-999.0000,9.0,    297.0,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.5620
1598,  09AR20110104,  SR03,73.0,1.0,10.0,10.0,2.0,20110121.0,1458.0,-66.1717,143.484,  529,    301.1,  -1.8177,  34.5100,2.0,  34.5121,2.0,    304.3,2.0,    305.1,2.0,    75.10,2.0,    30.18,2.0,     2.05,2.0,  -1.8244
1599,  09AR20110104,  SR03,73.0,1.0,9.0,9.0,2.0,20110121.0,1458.0,-66.1717,143.484,  529,    300.5,  -1.8220,  34.5107,2.0,-999.0000,9.0,    304.2,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.8286
1600,  09AR20110104,  SR03,73.0,1.0,8.0,8.0,2.0,20110121.0,1458.0,-66.1717,143.484,  529,    399.6,  -1.9204,  34.5545,2.0,  34.5561,2.0,    307.0,2.0,    307.5,2.0,    74.50,2.0,    30.31,2.0,     2.04,2.0,  -1.9293
1601,  09AR20110104,  SR03,73.0,1.0,7.0,7.0,2.0,20110121.0,1458.0,-66.1717,143.484,  529,    399.4,  -1.9190,  34.5548,2.0,-999.0000,9.0,    307.0,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.9279
1602,  09AR20110104,  SR03,73.0,1.0,6.0,6.0,2.0,20110121.0,1458.0,-66.1717,143.484,  529,    399.4,  -1.9192,  34.5548,2.0,-999.0000,9.0,    307.0,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.9281
1603,  09AR20110104,  SR03,73.0,1.0,5.0,5.0,2.0,20110121.0,1458.0,-66.1717,143.484,  529,    399.2,  -1.9173,  34.5550,2.0,-999.0000,9.0,    307.0,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.9262
1604,  09AR20110104,  SR03,73.0,1.0,4.0,4.0,2.0,20110121.0,1458.0,-66.1717,143.484,  529,    502.0,  -1.8910,  34.6040,2.0,  34.6030,2.0,    307.4,2.0,    306.7,2.0,    75.50,2.0,    30.44,2.0,     2.05,2.0,  -1.9028
1605,  09AR20110104,  SR03,73.0,1.0,3.0,3.0,2.0,20110121.0,1458.0,-66.1717,143.484,  529,    500.9,  -1.8912,  34.6037,2.0,-999.0000,9.0,    307.4,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.9030
1606,  09AR20110104,  SR03,73.0,1.0,2.0,102.0,2.0,20110121.0,1458.0,-66.1717,143.484,  529,    528.3,  -1.8898,  34.6061,2.0,  34.6020,2.0,    307.5,2.0,    306.8,2.0,    75.50,2.0,    30.49,2.0,     2.06,2.0,  -1.9024
1607,  09AR20110104,  SR03,73.0,1.0,1.0,1.0,2.0,20110121.0,1458.0,-66.1717,143.484,  529,    529.5,  -1.8900,  34.6058,2.0,-999.0000,9.0,    307.6,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.9026
1608,  09AR20110104,  SR03,74.0,1.0,24.0,24.0,2.0,20110121.0,1617.0,-66.1808,143.32,  541,      8.4,  -0.6828,  33.4466,2.0,  33.4500,2.0,    370.7,2.0,    369.2,2.0,    40.30,2.0,    19.60,2.0,     1.07,2.0,  -0.6830
1609,  09AR20110104,  SR03,74.0,1.0,23.0,23.0,2.0,20110121.0,1617.0,-66.1808,143.32,  541,      8.5,  -0.6782,  33.4507,2.0,-999.0000,9.0,    370.7,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -0.6784
1610,  09AR20110104,  SR03,74.0,1.0,22.0,22.0,2.0,20110121.0,1617.0,-66.1808,143.32,  541,      8.5,  -0.6797,  33.4472,2.0,-999.0000,9.0,    370.7,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -0.6799
1611,  09AR20110104,  SR03,74.0,1.0,21.0,21.0,2.0,20110121.0,1617.0,-66.1808,143.32,  541,      8.5,  -0.6802,  33.4466,2.0,-999.0000,9.0,    370.7,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -0.6804
1612,  09AR20110104,  SR03,74.0,1.0,20.0,20.0,2.0,20110121.0,1617.0,-66.1808,143.32,  541,     50.4,  -0.9900,  33.9853,2.0,  33.9902,2.0,    358.5,2.0,    360.2,2.0,    49.30,2.0,    22.42,2.0,     1.43,2.0,  -0.9913
1613,  09AR20110104,  SR03,74.0,1.0,19.0,19.0,2.0,20110121.0,1617.0,-66.1808,143.32,  541,     50.4,  -0.9960,  33.9866,2.0,-999.0000,9.0,    358.5,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -0.9973
1614,  09AR20110104,  SR03,74.0,1.0,18.0,18.0,2.0,20110121.0,1617.0,-66.1808,143.32,  541,     50.5,  -1.0040,  33.9885,2.0,-999.0000,9.0,    358.5,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.0053
1615,  09AR20110104,  SR03,74.0,1.0,17.0,17.0,2.0,20110121.0,1617.0,-66.1808,143.32,  541,     50.4,  -1.0109,  33.9900,2.0,-999.0000,9.0,    358.5,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.0122
1616,  09AR20110104,  SR03,74.0,1.0,16.0,16.0,2.0,20110121.0,1617.0,-66.1808,143.32,  541,    102.0,  -1.6780,  34.3179,2.0,  34.3209,2.0,    316.1,2.0,    317.6,2.0,    69.50,2.0,    28.65,2.0,     1.99,2.0,  -1.6801
1617,  09AR20110104,  SR03,74.0,1.0,15.0,15.0,2.0,20110121.0,1617.0,-66.1808,143.32,  541,    102.0,  -1.6780,  34.3179,2.0,-999.0000,9.0,    316.1,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.6801
1618,  09AR20110104,  SR03,74.0,1.0,14.0,14.0,2.0,20110121.0,1617.0,-66.1808,143.32,  541,    101.8,  -1.6769,  34.3176,2.0,-999.0000,9.0,    316.1,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.6790
1619,  09AR20110104,  SR03,74.0,1.0,13.0,13.0,2.0,20110121.0,1617.0,-66.1808,143.32,  541,    101.6,  -1.6789,  34.3188,2.0,-999.0000,9.0,    316.1,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.6810
1620,  09AR20110104,  SR03,74.0,1.0,12.0,12.0,2.0,20110121.0,1617.0,-66.1808,143.32,  541,    173.0,  -1.6989,  34.4233,2.0,  34.4341,2.0,    308.8,2.0,    306.9,2.0,    73.20,2.0,    29.62,2.0,     2.03,2.0,  -1.7027
1621,  09AR20110104,  SR03,74.0,1.0,11.0,11.0,2.0,20110121.0,1617.0,-66.1808,143.32,  541,    172.9,  -1.7038,  34.4239,2.0,-999.0000,9.0,    308.8,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.7075
1622,  09AR20110104,  SR03,74.0,1.0,10.0,10.0,2.0,20110121.0,1617.0,-66.1808,143.32,  541,    251.1,  -1.5252,  34.4942,2.0,  34.5019,2.0,    294.3,2.0,    293.8,2.0,    76.80,2.0,    30.23,2.0,     2.06,2.0,  -1.5313
1623,  09AR20110104,  SR03,74.0,1.0,9.0,9.0,2.0,20110121.0,1617.0,-66.1808,143.32,  541,    250.7,  -1.5317,  34.4939,2.0,-999.0000,9.0,    292.6,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.5377
1624,  09AR20110104,  SR03,74.0,1.0,8.0,8.0,2.0,20110121.0,1617.0,-66.1808,143.32,  541,    351.1,  -1.9018,  34.5259,2.0,  34.5286,2.0,    308.3,2.0,    306.7,2.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.9095
1625,  09AR20110104,  SR03,74.0,1.0,7.0,7.0,2.0,20110121.0,1617.0,-66.1808,143.32,  541,    351.1,  -1.9017,  34.5259,2.0,-999.0000,9.0,    308.3,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.9094
1626,  09AR20110104,  SR03,74.0,1.0,6.0,6.0,2.0,20110121.0,1617.0,-66.1808,143.32,  541,    351.1,  -1.9021,  34.5259,2.0,-999.0000,9.0,    308.3,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.9098
1627,  09AR20110104,  SR03,74.0,1.0,5.0,5.0,2.0,20110121.0,1617.0,-66.1808,143.32,  541,    351.0,  -1.9022,  34.5261,2.0,-999.0000,9.0,    308.1,2.0,   -999.0,9.0,    74.50,2.0,    30.10,2.0,     2.03,2.0,  -1.9099
1628,  09AR20110104,  SR03,74.0,1.0,4.0,4.0,2.0,20110121.0,1617.0,-66.1808,143.32,  541,    498.6,  -1.8851,  34.5952,2.0,  34.5993,2.0,    306.9,2.0,    306.8,2.0,    74.70,2.0,    30.23,2.0,     2.05,2.0,  -1.8969
1629,  09AR20110104,  SR03,74.0,1.0,3.0,3.0,2.0,20110121.0,1617.0,-66.1808,143.32,  541,    498.7,  -1.8851,  34.5956,2.0,-999.0000,9.0,    306.9,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.8969
1630,  09AR20110104,  SR03,74.0,1.0,2.0,102.0,2.0,20110121.0,1617.0,-66.1808,143.32,  541,    539.6,  -1.8866,  34.6012,2.0,  34.6016,2.0,    306.7,2.0,    306.5,2.0,    75.20,2.0,    30.31,2.0,     2.05,2.0,  -1.8995
1631,  09AR20110104,  SR03,74.0,1.0,1.0,1.0,2.0,20110121.0,1617.0,-66.1808,143.32,  541,    539.5,  -1.8866,  34.6012,2.0,-999.0000,9.0,    306.7,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.8995
1632,  09AR20110104,  SR03,75.0,1.0,24.0,24.0,2.0,20110122.0,17.0,-66.1763,143.151,  570,      9.0,  -0.8312,  33.5571,2.0,  33.5560,2.0,    365.3,2.0,    365.6,2.0,    43.60,2.0,    20.65,2.0,  -999.00,9.0,  -0.8314
1633,  09AR20110104,  SR03,75.0,1.0,23.0,23.0,2.0,20110122.0,17.0,-66.1763,143.151,  570,      9.0,  -0.8314,  33.5599,2.0,-999.0000,9.0,    365.3,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -0.8316
1634,  09AR20110104,  SR03,75.0,1.0,22.0,22.0,2.0,20110122.0,17.0,-66.1763,143.151,  570,      9.0,  -0.8312,  33.5567,2.0,-999.0000,9.0,    365.3,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -0.8314
1635,  09AR20110104,  SR03,75.0,1.0,21.0,21.0,2.0,20110122.0,17.0,-66.1763,143.151,  570,      9.0,  -0.8312,  33.5525,2.0,-999.0000,9.0,    365.3,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -0.8314
1636,  09AR20110104,  SR03,75.0,1.0,20.0,20.0,2.0,20110122.0,17.0,-66.1763,143.151,  570,     49.8,  -0.8312,  33.6434,2.0,  33.6447,2.0,    363.8,2.0,    363.6,2.0,    45.00,2.0,    21.16,2.0,     1.25,2.0,  -0.8325
1637,  09AR20110104,  SR03,75.0,1.0,19.0,19.0,2.0,20110122.0,17.0,-66.1763,143.151,  570,     49.8,  -0.8305,  33.6414,2.0,-999.0000,9.0,    363.8,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -0.8318
1638,  09AR20110104,  SR03,75.0,1.0,18.0,18.0,2.0,20110122.0,17.0,-66.1763,143.151,  570,     49.8,  -0.8286,  33.6315,2.0,-999.0000,9.0,    363.8,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -0.8299
1639,  09AR20110104,  SR03,75.0,1.0,17.0,17.0,2.0,20110122.0,17.0,-66.1763,143.151,  570,     49.7,  -0.8300,  33.6306,2.0,-999.0000,9.0,    363.8,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -0.8313
1640,  09AR20110104,  SR03,75.0,1.0,16.0,16.0,2.0,20110122.0,17.0,-66.1763,143.151,  570,    118.9,  -1.6899,  34.3740,2.0,  34.3756,2.0,    311.2,2.0,    310.9,2.0,    73.40,2.0,    29.80,2.0,     2.03,2.0,  -1.6924
1641,  09AR20110104,  SR03,75.0,1.0,15.0,15.0,2.0,20110122.0,17.0,-66.1763,143.151,  570,    118.9,  -1.6903,  34.3741,2.0,-999.0000,9.0,    311.2,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.6928
1642,  09AR20110104,  SR03,75.0,1.0,14.0,14.0,2.0,20110122.0,17.0,-66.1763,143.151,  570,    118.8,  -1.6904,  34.3741,2.0,-999.0000,9.0,    311.2,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.6929
1643,  09AR20110104,  SR03,75.0,1.0,13.0,13.0,2.0,20110122.0,17.0,-66.1763,143.151,  570,    118.8,  -1.6909,  34.3742,2.0,-999.0000,9.0,    311.2,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.6934
1644,  09AR20110104,  SR03,75.0,1.0,12.0,12.0,2.0,20110122.0,17.0,-66.1763,143.151,  570,    223.0,  -1.3789,  34.4736,2.0,  34.4726,2.0,    283.1,2.0,    293.9,2.0,    78.60,2.0,    30.95,2.0,     2.08,2.0,  -1.3845
1645,  09AR20110104,  SR03,75.0,1.0,11.0,11.0,2.0,20110122.0,17.0,-66.1763,143.151,  570,    223.8,  -1.4134,  34.4734,2.0,-999.0000,9.0,    283.1,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.4189
1646,  09AR20110104,  SR03,75.0,1.0,10.0,10.0,2.0,20110122.0,17.0,-66.1763,143.151,  570,    274.8,  -1.2972,  34.5062,2.0,  34.5048,2.0,    285.0,2.0,    285.4,2.0,    79.90,2.0,    31.10,2.0,     2.10,2.0,  -1.3044
1647,  09AR20110104,  SR03,75.0,1.0,9.0,9.0,2.0,20110122.0,17.0,-66.1763,143.151,  570,    274.3,  -1.3106,  34.5070,2.0,-999.0000,9.0,    285.0,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.3178
1648,  09AR20110104,  SR03,75.0,1.0,8.0,8.0,2.0,20110122.0,17.0,-66.1763,143.151,  570,    349.4,  -1.8902,  34.5163,2.0,  34.5190,2.0,    306.8,2.0,    307.0,2.0,    75.40,2.0,    30.52,2.0,     2.06,2.0,  -1.8979
1649,  09AR20110104,  SR03,75.0,1.0,7.0,7.0,2.0,20110122.0,17.0,-66.1763,143.151,  570,    349.6,  -1.8920,  34.5166,2.0,-999.0000,9.0,    306.8,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.8997
1650,  09AR20110104,  SR03,75.0,1.0,6.0,6.0,2.0,20110122.0,17.0,-66.1763,143.151,  570,    349.7,  -1.8933,  34.5168,2.0,-999.0000,9.0,    306.8,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.9010
1651,  09AR20110104,  SR03,75.0,1.0,5.0,5.0,2.0,20110122.0,17.0,-66.1763,143.151,  570,    349.7,  -1.8934,  34.5169,2.0,-999.0000,9.0,    306.8,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.9011
1652,  09AR20110104,  SR03,75.0,1.0,4.0,4.0,2.0,20110122.0,17.0,-66.1763,143.151,  570,    499.5,  -1.8732,  34.5878,2.0,  34.5934,2.0,    306.0,2.0,    306.2,2.0,    75.80,2.0,    30.14,2.0,     2.07,2.0,  -1.8850
1653,  09AR20110104,  SR03,75.0,1.0,3.0,3.0,2.0,20110122.0,17.0,-66.1763,143.151,  570,    499.4,  -1.8731,  34.5878,2.0,-999.0000,9.0,    306.0,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.8849
1654,  09AR20110104,  SR03,75.0,1.0,2.0,102.0,2.0,20110122.0,17.0,-66.1763,143.151,  570,    571.2,  -1.8844,  34.6064,2.0,-999.0000,9.0,    306.0,2.0,    305.9,2.0,    76.60,2.0,    30.22,2.0,     2.05,2.0,  -1.8983
1655,  09AR20110104,  SR03,75.0,1.0,1.0,1.0,2.0,20110122.0,17.0,-66.1763,143.151,  570,    571.8,  -1.8844,  34.6065,2.0,-999.0000,9.0,    306.0,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,  -1.8983
1656,  09AR20110104,  SR03,76.0,1.0,24.0,24.0,2.0,20110122.0,231.0,-66.1535,142.928,  548,      9.9,  -0.8719,  33.5105,2.0,  33.5110,2.0,    369.3,2.0,    369.9,2.0,    41.60,2.0,    19.91,2.0,     1.09,2.0,  -0.8722
