EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDRAW,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NO2+NO3,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,THETA,NO2+NO3_FLAG_W
,,,,,,,,,,,METERS,DBAR,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,DEG C,
09AR20011029, SR03, 3, 1, 11, 11, 2, 20011030, 0631, -44.0520, 146.2992, 504,  -999.00,    201.4,  11.6470,  35.0900, 3, -999.0000, 9,    260.0, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  11.6240, 9
09AR20011029, SR03, 3, 1, 10, 10, 2, 20011030, 0631, -44.0520, 146.2992, 504,  -999.00,    250.6,  11.3570,  35.0330, 2,  35.0330, 2,    259.9, 2,    258.7, 2,     2.50, 2,     8.87, 2,     8.87,     0.62, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  11.3280, 2
09AR20011029, SR03, 3, 1, 9, 9, 2, 20011030, 0631, -44.0520, 146.2992, 504,  -999.00,    251.2,  11.3510,  35.0330, 2, -999.0000, 9,    260.2, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  11.3220, 9
09AR20011029, SR03, 3, 1, 8, 8, 2, 20011030, 0631, -44.0520, 146.2992, 504,  -999.00,    301.1,  10.8910,  34.9450, 2,  34.9450, 2,    257.3, 2,    256.8, 2,     2.90, 2,    10.61, 2,    10.61,     0.72, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  10.8570, 2
09AR20011029, SR03, 3, 1, 7, 7, 2, 20011030, 0631, -44.0520, 146.2992, 504,  -999.00,    301.1,  10.8890,  34.9450, 2, -999.0000, 9,    257.3, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  10.8550, 9
09AR20011029, SR03, 3, 1, 5, 5, 2, 20011030, 0631, -44.0520, 146.2992, 504,  -999.00,    351.2,  10.3980,  34.8520, 2, -999.0000, 9,    251.3, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  10.3580, 9
09AR20011029, SR03, 3, 1, 6, 6, 2, 20011030, 0631, -44.0520, 146.2992, 504,  -999.00,    351.3,  10.3980,  34.8520, 2,  34.8520, 2,    251.3, 2,    253.6, 2,     3.40, 2,    12.19, 2,    12.19,     0.81, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  10.3580, 2
09AR20011029, SR03, 3, 1, 3, 3, 2, 20011030, 0631, -44.0520, 146.2992, 504,  -999.00,    401.4,   9.8150,  34.7460, 3, -999.0000, 9,    251.9, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   9.7710, 9
09AR20011029, SR03, 3, 1, 4, 4, 2, 20011030, 0631, -44.0520, 146.2992, 504,  -999.00,    401.6,   9.8350,  34.7480, 3,  34.7510, 2,    251.9, 2,    253.2, 2,     3.90, 2,    13.81, 2,    13.81,     0.91, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   9.7910, 2
09AR20011029, SR03, 3, 1, 2, 2, 2, 20011030, 0631, -44.0520, 146.2992, 504,  -999.00,    453.5,   9.2210,  34.6530, 2,  34.6520, 2,    240.7, 2,    244.3, 2,     5.20, 2,    16.24, 2,    16.24,     1.06, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   9.1730, 2
09AR20011029, SR03, 3, 1, 1, 1, 2, 20011030, 0631, -44.0520, 146.2992, 504,  -999.00,    519.2,   9.1720,  34.6470, 2,  34.6450, 2,    244.7, 2,    241.7, 2,     5.60, 2,    17.17, 2,    17.17,     1.09, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   9.1160, 2
09AR20011029, SR03, 4, 1, 24, 24, 2, 20011030, 0902, -44.1160, 146.2342, 1026,  -999.00,      6.3,  13.2480,  35.2730, 2, -999.0000, 9,    276.1, 3,    271.2, 2,  -999.00, 9,  -999.00, 9,  -999.00,  -999.00, 9,    3.270, 3,    1.859, 3, -999.000, 5,   2065.7, 6,   2320.3, 2,  13.2500, 9
09AR20011029, SR03, 4, 1, 23, 23, 2, 20011030, 0902, -44.1160, 146.2342, 1026,  -999.00,      6.3,  13.2510,  35.2720, 2,  35.2730, 2,    276.1, 3,    271.3, 2,     1.60, 2,     2.80, 2,     2.80,     0.27, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  13.2530, 2
09AR20011029, SR03, 4, 1, 22, 22, 2, 20011030, 0902, -44.1160, 146.2342, 1026,  -999.00,     26.1,  13.1610,  35.2720, 4,  35.2720, 2,    269.6, 2,    269.9, 2,     1.60, 2,     3.10, 2,     3.10,     0.29, 2,    3.224, 3,    1.864, 3, -999.000, 5,   2067.6, 2,   2320.4, 2,  13.1610, 2
09AR20011029, SR03, 4, 1, 21, 21, 2, 20011030, 0902, -44.1160, 146.2342, 1026,  -999.00,     51.9,  12.7270,  35.2720, 4,  35.2710, 2,    260.7, 2,    256.9, 2,     1.80, 2,     5.07, 2,     5.07,     0.39, 2,    3.244, 3,    1.869, 3,    0.840, 4,   2084.0, 2,   2318.8, 2,  12.7230, 2
09AR20011029, SR03, 4, 1, 20, 20, 2, 20011030, 0902, -44.1160, 146.2342, 1026,  -999.00,     76.5,  12.6420,  35.2580, 2,  35.2590, 2,    256.5, 2,    256.5, 2,     1.80, 2,     5.34, 2,     5.34,     0.41, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  12.6350, 2
09AR20011029, SR03, 4, 1, 19, 19, 2, 20011030, 0902, -44.1160, 146.2342, 1026,  -999.00,    102.2,  12.5220,  35.2410, 4,  35.2390, 2,    255.3, 2,    255.7, 2,     1.90, 2,     5.72, 2,     5.72,     0.44, 2,    3.098, 3,    1.834, 3, -999.000, 5,   2087.7, 2,   2318.7, 2,  12.5110, 2
09AR20011029, SR03, 4, 1, 18, 718, 2, 20011030, 0902, -44.1160, 146.2342, 1026,  -999.00,    151.0,  12.2060,  35.1810, 2,  35.1790, 2,    250.9, 2,    252.3, 2,     2.10, 2,     7.22, 2,     7.22,     0.52, 2,    3.173, 3,    1.832, 3,    0.760, 4,   2093.0, 2,   2313.8, 2,  12.1890, 2
09AR20011029, SR03, 4, 1, 17, 17, 2, 20011030, 0902, -44.1160, 146.2342, 1026,  -999.00,    201.9,  11.4000,  35.0300, 4,  35.0240, 2,    251.0, 2,    250.7, 2,     2.80, 2,     9.71, 2,     9.71,     0.66, 2,    3.328, 3,    1.859, 3, -999.000, 5,   2100.8, 2,   2308.0, 2,  11.3770, 2
09AR20011029, SR03, 4, 1, 16, 16, 2, 20011030, 0902, -44.1160, 146.2342, 1026,  -999.00,    250.7,  11.1320,  34.9860, 2,  34.9850, 2,    255.6, 2,    257.5, 2,     2.70, 2,     9.76, 2,     9.76,     0.66, 2,    3.448, 3,    1.940, 3,    0.820, 4,   2100.6, 2,   2305.0, 2,  11.1030, 2
09AR20011029, SR03, 4, 1, 15, 15, 2, 20011030, 0902, -44.1160, 146.2342, 1026,  -999.00,    301.1,  10.7150,  34.9140, 3,  34.9120, 2,    255.9, 2,    255.7, 2,     3.00, 2,    11.07, 2,    11.07,     0.74, 2,    3.225, 3,    1.898, 3, -999.000, 5,   2103.2, 2,   2303.2, 2,  10.6810, 2
09AR20011029, SR03, 4, 1, 14, 14, 2, 20011030, 0902, -44.1160, 146.2342, 1026,  -999.00,    350.7,   9.7380,  34.7350, 3,  34.7340, 2,    252.9, 2,    251.7, 2,     3.90, 2,    14.09, 2,    14.09,     0.94, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   9.7000, 2
09AR20011029, SR03, 4, 1, 13, 13, 2, 20011030, 0902, -44.1160, 146.2342, 1026,  -999.00,    400.0,   9.1660,  34.6380, 2,  34.6360, 2,    253.9, 2,    252.1, 2,     4.70, 2,    15.88, 2,    15.88,     1.03, 2,    3.534, 3,    2.037, 3,    0.740, 4,   2117.3, 2,   2292.3, 3,   9.1240, 2
09AR20011029, SR03, 4, 1, 12, 12, 2, 20011030, 0902, -44.1160, 146.2342, 1026,  -999.00,    449.1,   8.9940,  34.6190, 2,  34.6190, 2,    248.6, 2,    247.7, 2,     5.20, 2,    16.77, 2,    16.77,     1.07, 2,    3.654, 3,    1.944, 3,    0.630, 4,   2121.4, 2,   2287.4, 2,   8.9470, 2
09AR20011029, SR03, 4, 1, 11, 11, 2, 20011030, 0902, -44.1160, 146.2342, 1026,  -999.00,    500.8,   8.8420,  34.6090, 2,  34.6090, 2,    230.1, 2,    237.5, 2,     6.20, 2,    18.11, 2,    18.11,     1.15, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   8.7900, 2
09AR20011029, SR03, 4, 1, 10, 10, 2, 20011030, 0902, -44.1160, 146.2342, 1026,  -999.00,    551.6,   8.6150,  34.5990, 4,  34.6030, 2,    229.2, 2,    225.5, 2,     7.80, 2,    19.66, 2,    19.66,     1.25, 2,    3.002, 3,    1.616, 3,    0.620, 4,   2135.7, 2,   2291.0, 2,   8.5580, 2
09AR20011029, SR03, 4, 1, 9, 9, 2, 20011030, 0902, -44.1160, 146.2342, 1026,  -999.00,    600.1,   8.2160,  34.5550, 3,  34.5550, 2,    214.7, 2,    220.0, 2,     9.70, 2,    21.43, 2,    21.43,     1.37, 2,    2.592, 3,    1.441, 3, -999.000, 5,   2142.6, 2,   2290.9, 2,   8.1550, 2
09AR20011029, SR03, 4, 1, 8, 8, 2, 20011030, 0902, -44.1160, 146.2342, 1026,  -999.00,    651.5,   7.8300,  34.5230, 3,  34.5250, 2,    211.6, 2,    212.8, 2,    11.90, 2,    22.92, 2,    22.92,     1.45, 2,    2.311, 6,    1.189, 6, -999.000, 5,   2148.7, 2,   2291.1, 2,   7.7650, 2
09AR20011029, SR03, 4, 1, 7, 7, 2, 20011030, 0902, -44.1160, 146.2342, 1026,  -999.00,    702.2,   7.4430,  34.5030, 4,  34.5010, 2,    207.7, 2,    206.6, 2,    14.60, 2,    24.37, 2,    24.37,     1.56, 2,    1.879, 3,    0.957, 3, -999.000, 5,   2156.3, 2,   2292.2, 2,   7.3750, 2
09AR20011029, SR03, 4, 1, 6, 6, 2, 20011030, 0902, -44.1160, 146.2342, 1026,  -999.00,    750.6,   7.0540,  34.4840, 2,  34.4850, 2,    203.7, 2,    201.1, 2,    17.70, 2,    25.59, 2,    25.59,     1.65, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   6.9830, 2
09AR20011029, SR03, 4, 1, 5, 5, 2, 20011030, 0902, -44.1160, 146.2342, 1026,  -999.00,    802.4,   6.7360,  34.4770, 4,  34.4770, 2,    197.1, 2,    195.5, 2,    21.00, 2,    26.67, 2,    26.67,     1.71, 2,    1.207, 3,    0.565, 3,    0.130, 4,   2171.0, 2,   2295.1, 3,   6.6610, 2
09AR20011029, SR03, 4, 1, 4, 4, 4, 20011030, 0902, -44.1160, 146.2342, 1026,  -999.00,    850.3,   6.0340,  34.4580, 4,  34.4800, 4,    192.6, 2,    195.3, 4,    20.60, 4,    26.55, 4,    26.55,     1.71, 4, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   5.9590, 4
09AR20011029, SR03, 4, 1, 3, 3, 4, 20011030, 0902, -44.1160, 146.2342, 1026,  -999.00,    901.2,   5.5310,  34.4510, 2,  34.4810, 4,    187.2, 2,    195.5, 4,    20.60, 4,    26.56, 4,    26.56,     1.70, 4,    1.114, 3,    0.543, 3,   -0.030, 4,   2169.5, 2,   2295.6, 2,   5.4540, 4
09AR20011029, SR03, 4, 1, 2, 2, 2, 20011030, 0902, -44.1160, 146.2342, 1026,  -999.00,    950.2,   5.1450,  34.4420, 4,  34.4410, 2,    182.5, 2,    185.1, 2,    38.20, 2,    30.40, 2,    30.40,     1.97, 2,    0.559, 3,    0.217, 3,    0.140, 4,   -999.0, 9,   -999.0, 9,   5.0660, 2
09AR20011029, SR03, 4, 1, 1, 1, 2, 20011030, 0902, -44.1160, 146.2342, 1026,  -999.00,   1043.3,   5.0330,  34.4420, 2,  34.4420, 2,    184.2, 2,    184.5, 2,    39.80, 2,    30.66, 2,    30.66,     1.98, 2,    0.554, 3,    0.235, 3, -999.000, 5,   2202.7, 6,   2310.5, 6,   4.9470, 2
09AR20011029, SR03, 5, 1, 24, 24, 2, 20011030, 1334, -44.3647, 146.2327, 2215,  -999.00,     10.4,  13.3680,  35.2970, 2,  35.2960, 2,    278.8, 3,    264.0, 2,     1.70, 2,     3.47, 2,     3.47,     0.28, 2, -999.000, 9, -999.000, 9, -999.000, 9,   2068.7, 2,   2319.8, 2,  13.3700, 2
09AR20011029, SR03, 5, 1, 23, 23, 2, 20011030, 1334, -44.3647, 146.2327, 2215,  -999.00,     30.9,  13.3550,  35.2950, 2,  35.2950, 2,    271.7, 2,    264.7, 2,     1.10, 2,     2.27, 2,     2.27,     0.20, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  13.3540, 2
09AR20011029, SR03, 5, 1, 22, 22, 2, 20011030, 1334, -44.3647, 146.2327, 2215,  -999.00,     44.8,  13.0660,  35.2880, 3,  35.2860, 2,    258.0, 2,    259.4, 2,     1.80, 2,     4.42, 2,     4.42,     0.36, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  13.0630, 2
09AR20011029, SR03, 5, 1, 21, 21, 2, 20011030, 1334, -44.3647, 146.2327, 2215,  -999.00,     59.9,  12.8110,  35.2780, 2,  35.2780, 2,    257.1, 2,    257.4, 2,     1.70, 2,     4.79, 2,     4.79,     0.38, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  12.8060, 2
09AR20011029, SR03, 5, 1, 20, 20, 2, 20011030, 1334, -44.3647, 146.2327, 2215,  -999.00,     85.1,  12.5630,  35.2310, 2,  35.2310, 2,    255.1, 2,    252.5, 2,     2.00, 2,     6.12, 2,     6.12,     0.46, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  12.5550, 2
09AR20011029, SR03, 5, 1, 19, 19, 2, 20011030, 1334, -44.3647, 146.2327, 2215,  -999.00,    102.0,  12.2610,  35.1700, 4,  35.1700, 2,    252.7, 2,    249.3, 2,     2.20, 2,     7.53, 2,     7.53,     0.54, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  12.2500, 2
09AR20011029, SR03, 5, 1, 18, 718, 2, 20011030, 1334, -44.3647, 146.2327, 2215,  -999.00,    125.6,  12.3620,  35.2090, 2,  35.2080, 2,    249.5, 2,    253.9, 2,     2.00, 2,     6.31, 2,     6.31,     0.46, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  12.3480, 2
09AR20011029, SR03, 5, 1, 17, 17, 2, 20011030, 1334, -44.3647, 146.2327, 2215,  -999.00,    151.0,  11.9950,  35.1320, 3,  35.1310, 2,    257.8, 2,    251.0, 2,     2.30, 2,     7.93, 2,     7.93,     0.57, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  11.9780, 2
09AR20011029, SR03, 5, 1, 16, 16, 2, 20011030, 1334, -44.3647, 146.2327, 2215,  -999.00,    201.0,  11.3050,  34.9970, 2,  34.9940, 2,    262.2, 2,    253.1, 2,     2.50, 2,     9.59, 2,     9.59,     0.65, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  11.2820, 2
09AR20011029, SR03, 5, 1, 15, 15, 2, 20011030, 1334, -44.3647, 146.2327, 2215,  -999.00,    300.6,  10.2450,  34.8120, 3,  34.8140, 2,    241.0, 2,    247.9, 2,     3.70, 2,    12.96, 2,    12.96,     0.85, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,  10.2120, 2
09AR20011029, SR03, 5, 1, 14, 14, 2, 20011030, 1334, -44.3647, 146.2327, 2215,  -999.00,    400.5,   9.1200,  34.6340, 3,  34.6310, 2,    246.6, 2,    240.4, 2,     5.10, 2,    16.99, 2,    16.99,     1.08, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   9.0780, 2
09AR20011029, SR03, 5, 1, 13, 13, 2, 20011030, 1334, -44.3647, 146.2327, 2215,  -999.00,    501.6,   8.8580,  34.6250, 2,  34.6250, 2,    222.2, 2,    222.4, 2,     7.30, 2,    19.43, 2,    19.43,     1.23, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   8.8050, 2
09AR20011029, SR03, 5, 1, 12, 12, 2, 20011030, 1334, -44.3647, 146.2327, 2215,  -999.00,    600.2,   8.1520,  34.5600, 3,  34.5590, 2,    213.8, 2,    213.4, 2,    10.60, 2,    21.96, 2,    21.96,     1.39, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   8.0910, 2
09AR20011029, SR03, 5, 1, 11, 11, 2, 20011030, 1334, -44.3647, 146.2327, 2215,  -999.00,    701.6,   7.2550,  34.5130, 2,  34.5110, 2,    195.7, 2,    196.5, 2,    17.70, 2,    25.23, 2,    25.23,     1.61, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   7.1880, 2
09AR20011029, SR03, 5, 1, 10, 10, 2, 20011030, 1334, -44.3647, 146.2327, 2215,  -999.00,    800.7,   6.2450,  34.4660, 2, -999.0000, 9,    192.8, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   6.1730, 9
09AR20011029, SR03, 5, 1, 9, 9, 2, 20011030, 1334, -44.3647, 146.2327, 2215,  -999.00,    902.1,   5.3200,  34.4480, 4,  34.4470, 2,    185.2, 2,    185.8, 2,    16.30, 4,    13.28, 4,    13.28,     1.14, 4, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   5.2450, 4
09AR20011029, SR03, 5, 1, 8, 8, 2, 20011030, 1334, -44.3647, 146.2327, 2215,  -999.00,   1000.4,   4.5690,  34.4350, 2,  34.4340, 2,    184.9, 2,    184.3, 2,    44.80, 2,    31.14, 2,    31.14,     2.06, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   4.4900, 2
09AR20011029, SR03, 5, 1, 7, 7, 2, 20011030, 1334, -44.3647, 146.2327, 2215,  -999.00,   1105.6,   3.8790,  34.4790, 2,  34.4760, 2,    175.2, 2,    173.6, 2,    45.60, 4,    24.31, 4,    24.31,     1.82, 4, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   3.7960, 4
09AR20011029, SR03, 5, 1, 6, 6, 2, 20011030, 1334, -44.3647, 146.2327, 2215,  -999.00,   1300.6,   2.9440,  34.5250, 2,  34.5250, 2,    171.8, 2,    171.2, 2,    72.10, 2,    34.01, 2,    34.01,     2.27, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   2.8540, 2
09AR20011029, SR03, 5, 1, 5, 5, 2, 20011030, 1334, -44.3647, 146.2327, 2215,  -999.00,   1500.2,   2.6660,  34.6020, 4,  34.6010, 2,    168.5, 2,    167.7, 2,    58.30, 4,    21.71, 4,    21.71,     1.61, 4, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   2.5630, 4
09AR20011029, SR03, 5, 1, 4, 4, 2, 20011030, 1334, -44.3647, 146.2327, 2215,  -999.00,   1699.4,   2.4070,  34.6580, 3,  34.6580, 2,    170.1, 2,    171.9, 2,    50.20, 4,    18.87, 4,    18.87,     1.56, 4, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   2.2900, 4
09AR20011029, SR03, 5, 1, 3, 3, 2, 20011030, 1334, -44.3647, 146.2327, 2215,  -999.00,   1901.6,   2.3090,  34.6850, 2,  34.6830, 2,    172.7, 2,    174.8, 2,    66.30, 4,    21.11, 4,    21.11,     1.63, 4, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   2.1770, 4
09AR20011029, SR03, 5, 1, 2, 2, 2, 20011030, 1334, -44.3647, 146.2327, 2215,  -999.00,   2102.6,   2.1450,  34.7150, 3,  34.7140, 2,    175.4, 2,    177.7, 2,    89.80, 4,    32.37, 4,    32.37,     2.16, 4, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   1.9980, 4
09AR20011029, SR03, 5, 1, 1, 1, 2, 20011030, 1334, -44.3647, 146.2327, 2215,  -999.00,   2313.5,   2.0780,  34.7230, 2,  34.7230, 2,    178.6, 2,    178.1, 2,  -999.00, 9,    -0.02, 4,    -0.02,    -0.03, 4, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   1.9130, 4
09AR20011029, SR03, 6, 1, 24, 24, 2, 20011030, 1934, -44.7197, 146.0405, 3140,  -999.00,     11.1,  13.5610,  35.2990, 3,  35.2990, 2,    260.7, 3,    263.5, 2,     1.50, 2,     3.63, 2,     3.63,     0.26, 2,    2.974, 3,    1.780, 3, -999.000, 5,   2065.7, 6,   2318.3, 2,  13.5630, 2
09AR20011029, SR03, 6, 1, 23, 23, 2, 20011030, 1934, -44.7197, 146.0405, 3140,  -999.00,     51.9,  13.3250,  35.3060, 2,  35.3050, 2,    257.3, 2,    257.6, 2,     2.10, 2,     7.34, 2,     7.34,     0.52, 2,    2.973, 3,    1.818, 3,    0.650, 4,   2072.9, 2,   2318.4, 6,  13.3210, 2
09AR20011029, SR03, 6, 1, 22, 22, 2, 20011030, 1934, -44.7197, 146.0405, 3140,  -999.00,    105.4,  12.4590,  35.1870, 4,  35.1920, 2,    254.0, 2,    248.4, 2,     2.00, 2,     6.80, 2,     6.80,     0.48, 2,    3.105, 3,    1.831, 3, -999.000, 5,   2089.3, 2,   2315.7, 2,  12.4480, 2
09AR20011029, SR03, 6, 1, 21, 21, 2, 20011030, 1934, -44.7197, 146.0405, 3140,  -999.00,    147.3,  12.3100,  35.1840, 4,  35.1850, 2,    256.6, 2,    253.0, 2,     2.30, 2,     8.61, 2,     8.61,     0.59, 2,    3.133, 3,    1.862, 3, -999.000, 5,   2090.8, 2,   2314.8, 2,  12.2930, 2
09AR20011029, SR03, 6, 1, 20, 20, 2, 20011030, 1934, -44.7197, 146.0405, 3140,  -999.00,    202.6,  11.7770,  35.0890, 2,  35.0870, 2,    247.3, 2,    251.0, 2,     3.30, 2,    12.03, 2,    12.03,     0.78, 2,    3.142, 3,    1.867, 3,    0.790, 4,   2097.4, 2,   2310.1, 2,  11.7540, 2
09AR20011029, SR03, 6, 1, 19, 19, 2, 20011030, 1934, -44.7197, 146.0405, 3140,  -999.00,    303.0,  10.6760,  34.8820, 4,  34.8860, 2,    244.9, 2,    246.8, 2,     5.40, 2,    17.43, 2,    17.43,     1.09, 2,    3.166, 6,    1.815, 6, -999.000, 5,   2107.5, 2,   2301.3, 2,  10.6420, 2
09AR20011029, SR03, 6, 1, 18, 718, 2, 20011030, 1934, -44.7197, 146.0405, 3140,  -999.00,    401.7,   9.2520,  34.6470, 2, -999.0000, 9,    251.9, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   9.2100, 9
09AR20011029, SR03, 6, 1, 17, 17, 2, 20011030, 1934, -44.7197, 146.0405, 3140,  -999.00,    499.2,   8.8910,  34.6050, 3,  34.6040, 2,    228.0, 2,    244.9, 2,    10.80, 2,    19.55, 2,    19.55,     1.20, 2,    3.408, 3,    1.929, 3, -999.000, 5,   2123.0, 2,   -999.0, 9,   8.8390, 2
09AR20011029, SR03, 6, 1, 16, 16, 2, 20011030, 1934, -44.7197, 146.0405, 3140,  -999.00,    599.8,   8.4070,  34.5640, 2, -999.0000, 9,    216.0, 2,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9,   8.3450, 9
09AR20011029, SR03, 6, 1, 15, 15, 2, 20011030, 1934, -44.7197, 146.0405, 3140,  -999.00,    700.0,   7.5860,  34.5100, 2,  34.5090, 2,    195.2, 2,    209.7, 2,    22.40, 2,    27.02, 2,    27.02,     1.73, 2,    2.006, 6,    1.082, 6,    0.470, 4,   2153.0, 2,   2290.7, 2,   7.5170, 2
09AR20011029, SR03, 6, 1, 14, 14, 2, 20011030, 1934, -44.7197, 146.0405, 3140,  -999.00,    800.4,   6.4800,  34.4640, 4,  34.4640, 2,    191.4, 2,    194.0, 2,    37.10, 2,    29.86, 2,    29.86,     1.95, 2,    1.050, 3,    0.523, 3, -999.000, 5,   2173.1, 2,   2294.1, 2,   6.4070, 2
09AR20011029, SR03, 6, 1, 13, 13, 2, 20011030, 1934, -44.7197, 146.0405, 3140,  -999.00,    901.7,   5.2780,  34.4470, 4,  34.4440, 2,    186.3, 2,    185.8, 2,    48.30, 2,    31.68, 2,    31.68,     2.09, 2,    0.552, 3,    0.246, 3,    0.170, 4,   2198.1, 2,   2307.2, 2,   5.2030, 2
09AR20011029, SR03, 6, 1, 12, 12, 2, 20011030, 1934, -44.7197, 146.0405, 3140,  -999.00,    999.4,   4.4590,  34.4450, 2,  34.4460, 2,    181.3, 2,    181.1, 2,    58.10, 2,    32.71, 2,    32.71,     2.16, 2,    0.479, 3,    0.204, 3, -999.000, 5,   2215.5, 2,   2318.1, 2,   4.3810, 2
09AR20011029, SR03, 6, 1, 11, 11, 2, 20011030, 1934, -44.7197, 146.0405, 3140,  -999.00,   1100.2,   4.0130,  34.4780, 3,  34.4760, 2,    172.0, 2,    173.3, 2,    68.00, 2,    33.59, 2,    33.59,     2.24, 2,    0.265, 3,    0.115, 3, -999.000, 5,   2230.6, 2,   2328.3, 2,   3.9300, 2
