BOTTLE,20141024CCHSIOCBG
# Original header:
# Merged parameters: TCARBN, TCARBN_FLAG_W, ALKALI, ALKALI_FLAG_W
# 20090522OOCNOCBAK
# There are 12 instances of the bottle quality flag being set to 10. These correspond to cases where there was something anomalous about the bottle closure. The samples are believed to be good. In 9 of these cases the shallowest bottle was at 5 metres depth andappeared to have closed normally. The CFC sampler reported that a dribble leaked out of the bottom tap when it was pushed in even though the top vent was still closed. 
# The CTD PRS;  TMP;  SAL;  OXY; data are all calibrated and good .
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,SALNTY,SALNTY_FLAG_W,CTDOXY,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,THETA,NO2+NO3,NO2+NO3_FLAG_W
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,PSS-78,,UMOL/KG,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,DEG C,UMOL/KG,
740H20090307,       A095,      35,          1,         18,         18,2,20090318,       2141,  -24.00114,  -37.49114,       4063,   504.7,  10.4811,  34.8598,  34.8630,2,    191.1,   190.8,2,    8.10,2,    1.20,2,  2139.1,2,  2300.1,2,  10.4200,   17.56,2
740H20090307,       A095,      35,          1,         19,         19,2,20090318,       2141,  -24.00114,  -37.49114,       4063,   377.2,  13.1987,  35.2194,  35.2233,2,    198.9,   199.4,2,    4.58,2,    0.76,2,  -999.0,9,  -999.0,9,  13.1459,   10.17,2
740H20090307,       A095,      35,          1,         20,         20,2,20090318,       2141,  -24.00114,  -37.49114,       4063,   252.6,  16.2020,  35.6247,  35.6184,2,    199.7,   199.1,2,    3.02,2,    0.41,2,  2103.4,2,  2336.5,2,  16.1614,    4.43,2
740H20090307,       A095,      35,          1,         21,         21,2,20090318,       2141,  -24.00114,  -37.49114,       4063,   176.8,  19.3633,  36.1923,  36.1950,2,    196.9,   196.2,2,    2.32,2,    0.21,2,  -999.0,9,  -999.0,9,  19.3311,    1.63,2
740H20090307,       A095,      35,          1,         22,         22,2,20090318,       2141,  -24.00114,  -37.49114,       4063,   102.4,  22.6640,  36.7870,  36.7909,2,    212.6,   209.8,2,    2.04,2,    0.03,2,  2083.2,2,  2410.9,2,  22.6431,   -0.06,2
740H20090307,       A095,      35,          1,         23,         23,2,20090318,       2141,  -24.00114,  -37.49114,       4063,    51.2,  24.8158,  36.8805,  36.8812,2,    220.4,   216.5,2,    2.10,2,   -0.01,2,  -999.0,9,  -999.0,9,  24.8047,   -0.04,2
740H20090307,       A095,      35,          1,         24,         24,2,20090318,       2141,  -24.00114,  -37.49114,       4063,     6.2,  27.8969,  36.7741,  36.7753,2,    195.2,   194.7,2,    2.11,2,   -0.02,2,    2055,2,  2409.6,2,  27.8954,   -0.03,2
740H20090307,       A095,      36,          1,          1,          1,2,20090321,       2321,  -23.99903,  -37.49863,       4062,  4118.0,   0.5041,  34.6942,  34.6946,2,    214.7,   215.1,2,  121.41,2,    2.21,2,  2255.6,2,  2363.9,2,   0.2012,   34.35,2
740H20090307,       A095,      36,          1,          2,          2,2,20090321,       2321,  -23.99903,  -37.49863,       4062,  4067.4,   0.5316,  34.6957,  34.6974,2,    214.6,   214.5,2,  120.45,2,    2.22,2,  2253.1,2,    2363,2,   0.2331,   34.03,2
740H20090307,       A095,      36,          1,          3,          3,2,20090321,       2321,  -23.99903,  -37.49863,       4062,  4066.9,   0.5320,  34.6958,  34.6970,2,    214.5,   215.0,2,  120.45,2,    2.20,2,  -999.0,9,  -999.0,9,   0.2336,   31.94,2
740H20090307,       A095,      36,          1,          4,          4,2,20090321,       2321,  -23.99903,  -37.49863,       4062,  3810.4,   1.2061,  34.7674,  34.7666,2,    225.2,   224.2,2,   92.90,2,    1.93,2,  2227.6,2,    2353,2,   0.9150,   28.44,2
740H20090307,       A095,      36,          1,          5,          5,3,20090321,       2321,  -23.99903,  -37.49863,       4062,  3810.5,   1.2149,  34.7682,  36.8601,2,    226.3,   194.2,4,    3.32,4,    0.01,4,  -999.0,9,  -999.0,9,   0.9236,    0.24,4
740H20090307,       A095,      36,          1,          6,          6,2,20090321,       2321,  -23.99903,  -37.49863,       4062,  3296.8,   2.6276,  34.9095,  34.9129,2,    245.1,   245.2,2,   36.99,2,    1.39,2,  2176.6,2,  2326.3,2,   2.3540,   20.89,2
740H20090307,       A095,      36,          1,          7,          7,2,20090321,       2321,  -23.99903,  -37.49863,       4062,  2786.4,   2.9173,  34.9278,  34.9287,2,    244.4,   245.0,2,   31.53,2,    1.36,2,  2172.6,2,  2322.2,2,   2.6903,   20.19,2
740H20090307,       A095,      36,          1,          8,          8,2,20090321,       2321,  -23.99903,  -37.49863,       4062,  2532.0,   3.0796,  34.9376,  34.9389,2,    244.5,   244.8,2,   28.56,2,    1.34,2,  -999.0,9,  -999.0,9,   2.8751,   19.98,2
740H20090307,       A095,      36,          1,          9,          9,2,20090321,       2321,  -23.99903,  -37.49863,       4062,  2277.4,   3.1925,  34.9446,  34.9467,2,    245.1,   243.0,2,   26.48,2,    1.33,2,    2169,2,  2318.3,2,   3.0108,   19.74,2
740H20090307,       A095,      36,          1,         10,         10,2,20090321,       2321,  -23.99903,  -37.49863,       4062,  2022.8,   3.4588,  34.9544,  34.9552,2,    243.5,   243.3,2,   23.36,2,    1.32,2,  -999.0,9,  -999.0,9,   3.2972,   19.88,2
740H20090307,       A095,      36,          1,         11,         11,2,20090321,       2321,  -23.99903,  -37.49863,       4062,  1769.3,   3.7347,  34.9520,  34.9526,2,    236.1,   235.1,2,   22.24,2,    1.38,2,  2168.7,2,  2313.9,2,   3.5930,   20.91,2
740H20090307,       A095,      36,          1,         12,         12,2,20090321,       2321,  -23.99903,  -37.49863,       4062,  1516.0,   3.8354,  34.8684,  34.8629,2,    211.6,   210.5,2,   30.43,2,    1.65,2,  -999.0,9,  -999.0,9,   3.7158,   24.63,2
740H20090307,       A095,      36,          1,         13,         13,2,20090321,       2321,  -23.99903,  -37.49863,       4062,  1262.8,   3.1277,  34.5806,  34.5800,2,    184.8,   184.2,2,   52.72,2,    2.17,2,  2221.1,2,    2321,2,   3.0379,   32.16,2
740H20090307,       A095,      36,          1,         14,         14,2,20090321,       2321,  -23.99903,  -37.49863,       4062,  1010.4,   3.7254,  34.4135,  34.4163,2,    186.5,   186.2,2,   41.71,2,    2.24,2,  -999.0,9,  -999.0,9,   3.6512,   32.93,2
740H20090307,       A095,      36,          1,         15,         15,2,20090321,       2321,  -23.99903,  -37.49863,       4062,   884.4,   4.3389,  34.3799,  34.3808,2,    188.3,   187.7,2,   33.22,2,    2.19,2,  2198.6,2,  2295.2,2,   4.2706,   32.51,2
740H20090307,       A095,      36,          1,         16,         16,2,20090321,       2321,  -23.99903,  -37.49863,       4062,   757.6,   5.3355,  34.3758,  34.3779,2,    198.8,   197.3,2,   22.71,2,    2.02,2,  2180.7,2,  2285.1,2,   5.2719,   29.46,2
740H20090307,       A095,      36,          1,         17,         17,2,20090321,       2321,  -23.99903,  -37.49863,       4062,   632.0,   7.7532,  34.5687,  34.5708,2,    185.6,   185.4,2,   14.23,2,    1.68,2,    2167,2,  2287.9,2,   7.6890,   24.75,2
740H20090307,       A095,      36,          1,         18,         18,2,20090321,       2321,  -23.99903,  -37.49863,       4062,   505.8,  10.4859,  34.8612,  34.8565,2,    189.1,   189.2,2,    8.38,2,    1.24,2,  2143.2,2,    2297,2,  10.4246,   17.69,2
740H20090307,       A095,      36,          1,         19,         19,2,20090321,       2321,  -23.99903,  -37.49863,       4062,   379.5,  12.9297,  35.1706,  35.1666,2,    196.8,   195.9,2,    5.10,2,    0.87,2,  2124.1,2,  2315.1,2,  12.8773,   11.36,2
740H20090307,       A095,      36,          1,         20,         20,2,20090321,       2321,  -23.99903,  -37.49863,       4062,   254.3,  16.4767,  35.6720,  35.6754,2,    199.7,   199.2,2,    2.93,2,    0.39,2,  2105.6,2,  2340.1,2,  16.4354,    3.93,2
740H20090307,       A095,      36,          1,         21,         21,2,20090321,       2321,  -23.99903,  -37.49863,       4062,   178.7,  19.4374,  36.1902,  36.1973,2,    199.0,   197.9,2,    2.38,2,    0.21,2,  2100.3,2,  2375.8,2,  19.4048,    1.29,2
740H20090307,       A095,      36,          1,         22,         22,2,20090321,       2321,  -23.99903,  -37.49863,       4062,   102.7,  22.9604,  36.8240,  36.8285,2,    211.0,   211.3,2,    2.10,2,    0.03,2,  2089.1,2,  2413.4,2,  22.9393,   -0.01,2
740H20090307,       A095,      36,          1,         23,         23,2,20090321,       2321,  -23.99903,  -37.49863,       4062,    51.5,  26.0179,  36.8154,  36.8207,2,    216.6,   212.6,2,    2.19,2,   -0.01,2,  2063.7,2,  2411.7,2,  26.0063,   -0.01,2
740H20090307,       A095,      36,          1,         24,         24,2,20090321,       2321,  -23.99903,  -37.49863,       4062,     7.0,  28.0281,  36.8759,  36.8763,2,    195.4,   195.3,2,    2.29,2,   -0.01,2,  2058.7,2,  2413.7,2,  28.0265,   -0.01,2
740H20090307,       A095,      37,          1,          1,          1,2,20090322,       0639,  -24.00022,  -36.86691,       4001,  4055.3,   0.5949,  34.7026,  34.7034,2,    215.0,   215.5,2,  117.53,2,    2.17,2,  -999.0,9,  2277.9,3,   0.2958,   32.42,2
740H20090307,       A095,      37,          1,          2,          2,2,20090322,       0639,  -24.00022,  -36.86691,       4001,  4003.7,   0.8042,  34.7236,  34.7251,2,    217.7,   216.3,2,  109.56,2,    2.11,2,  -999.0,9,  2368.8,2,   0.5043,   31.53,2
740H20090307,       A095,      37,          1,          3,          3,2,20090322,       0639,  -24.00022,  -36.86691,       4001,  4003.6,   0.8044,  34.7236,  34.7255,2,    217.7,   218.0,2,  108.55,2,    2.10,2,  -999.0,9,  -999.0,9,   0.5046,   31.46,2
740H20090307,       A095,      37,          1,          4,          4,2,20090322,       0639,  -24.00022,  -36.86691,       4001,  3550.8,   2.1832,  34.8695,  34.8703,2,    241.8,   242.5,2,   51.28,2,    1.53,2,  -999.0,9,  2348.4,2,   1.8934,   22.82,2
740H20090307,       A095,      37,          1,          5,          5,2,20090322,       0639,  -24.00022,  -36.86691,       4001,  3550.8,   2.1855,  34.8697,  34.8710,2,    241.9,   241.3,2,   51.50,2,    1.53,2,  -999.0,9,  -999.0,9,   1.8957,   23.06,2
740H20090307,       A095,      37,          1,          6,          6,2,20090322,       0639,  -24.00022,  -36.86691,       4001,  3038.7,   2.7181,  34.9164,  34.9171,2,    244.9,   244.0,2,   34.81,2,    1.39,2,  2181.3,2,  2322.2,2,   2.4695,   20.98,2
740H20090307,       A095,      37,          1,          7,          7,2,20090322,       0639,  -24.00022,  -36.86691,       4001,  2529.3,   2.9939,  34.9322,  34.9330,2,    244.1,   244.3,2,   30.02,2,    1.36,2,  2172.5,2,  2325.4,2,   2.7912,   20.84,2
740H20090307,       A095,      37,          1,          8,          8,2,20090322,       0639,  -24.00022,  -36.86691,       4001,  2274.6,   3.1653,  34.9405,  34.9406,2,    244.0,   242.9,2,   27.19,2,    1.34,2,  -999.0,9,  -999.0,9,   2.9844,   20.71,2
740H20090307,       A095,      37,          1,          9,          9,2,20090322,       0639,  -24.00022,  -36.86691,       4001,  2020.0,   3.3723,  34.9420,  34.9430,2,    240.9,   241.3,2,   25.30,2,    1.35,2,  2167.1,2,  2318.7,2,   3.2123,   20.84,2
740H20090307,       A095,      37,          1,         10,         10,2,20090322,       0639,  -24.00022,  -36.86691,       4001,  1766.1,   3.2724,  34.8684,  34.8691,2,    222.9,   221.7,2,   35.49,2,    1.57,2,  -999.0,9,  -999.0,9,   3.1374,   23.97,2
740H20090307,       A095,      37,          1,         11,         11,2,20090322,       0639,  -24.00022,  -36.86691,       4001,  1512.3,   3.3571,  34.7835,  34.7846,2,    203.2,   202.3,2,   41.47,2,    1.81,2,  2201.5,2,  2329.8,2,   3.2436,   27.39,2
740H20090307,       A095,      37,          1,         12,         12,3,20090322,       0639,  -24.00022,  -36.86691,       4001,  1259.0,   3.1966,  34.5792,-999.0000,9,    184.3,  -999.0,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,9,   3.1065, -999.00,9
740H20090307,       A095,      37,          1,         13,         13,2,20090322,       0639,  -24.00022,  -36.86691,       4001,  1006.6,   3.7606,  34.4097,  34.4084,2,    186.5,   186.4,2,   40.35,2,    2.22,2,  2207.3,2,  2310.9,2,   3.6865,   33.14,2
740H20090307,       A095,      37,          1,         14,         14,3,20090322,       0639,  -24.00022,  -36.86691,       4001,   880.4,   4.3299,  34.3645,-999.0000,9,    194.2,  -999.0,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,9,   4.2620, -999.00,9
740H20090307,       A095,      37,          1,         15,         15,2,20090322,       0639,  -24.00022,  -36.86691,       4001,   753.7,   5.6882,  34.3995,  34.3998,2,    194.4,   193.3,2,   21.02,2,    1.94,2,  2177.2,2,  2295.1,2,   5.6230,   29.43,2
740H20090307,       A095,      37,          1,         16,         16,2,20090322,       0639,  -24.00022,  -36.86691,       4001,   628.4,   7.9376,  34.5855,  34.5860,2,    186.2,   186.3,2,   13.42,2,    1.64,2,    2166,2,    2290,2,   7.8729,   24.20,2
740H20090307,       A095,      37,          1,         17,         17,2,20090322,       0639,  -24.00022,  -36.86691,       4001,   502.3,  10.6543,  34.8814,  34.8779,2,    185.7,   185.4,2,    8.15,2,    1.24,2,  -999.0,9,  -999.0,9,  10.5928,   18.24,2
740H20090307,       A095,      37,          1,         18,         18,2,20090322,       0639,  -24.00022,  -36.86691,       4001,   376.6,  13.6145,  35.2551,  35.2578,2,    198.4,   196.6,2,    4.31,2,    0.72,2,  2117.8,2,  2320.9,2,  13.5606,    9.60,2
740H20090307,       A095,      37,          1,         19,         19,2,20090322,       0639,  -24.00022,  -36.86691,       4001,   250.3,  16.4869,  35.6681,  35.6775,2,    198.5,   198.8,2,    2.96,2,    0.40,2,  -999.0,9,  -999.0,9,  16.4462,    4.08,2
740H20090307,       A095,      37,          1,         20,         20,2,20090322,       0639,  -24.00022,  -36.86691,       4001,   175.5,  19.7699,  36.2714,  36.2381,2,    202.0,   201.9,2,    2.14,2,    0.17,2,  2094.5,2,  2383.8,2,  19.7375,    1.11,2
740H20090307,       A095,      37,          1,         21,         21,2,20090322,       0639,  -24.00022,  -36.86691,       4001,   119.5,  21.7389,  36.5281,  36.5371,2,    219.1,   217.4,2,    1.96,2,    0.00,2,  -999.0,9,  -999.0,9,  21.7152,   -0.06,2
740H20090307,       A095,      37,          1,         22,         22,2,20090322,       0639,  -24.00022,  -36.86691,       4001,    73.7,  24.4304,  36.8585,  36.8600,2,    218.4,   219.7,2,    2.02,2,   -0.01,2,  2070.7,2,  2422.9,2,  24.4145,   -0.07,2
740H20090307,       A095,      37,          1,         23,         23,2,20090322,       0639,  -24.00022,  -36.86691,       4001,    49.5,  26.7437,  36.8062,  36.8069,2,    209.4,   206.9,2,    2.07,2,   -0.02,2,    2061,2,  2415.7,2,  26.7323,   -0.06,2
740H20090307,       A095,      37,          1,         24,         24,2,20090322,       0639,  -24.00022,  -36.86691,       4001,     4.0,  27.8570,  36.8048,  36.8051,2,    195.0,   193.6,2,    2.03,2,   -0.02,2,  -999.0,9,  -999.0,9,  27.8560,   -0.04,2
740H20090307,       A095,      38,          1,          1,          1,2,20090322,       1349,  -24.00076,  -36.22963,       4114,  4174.1,   0.5692,  34.6990,  34.6988,2,    214.6,   214.9,2,  120.44,2,    2.18,2,  2254.6,2,  2363.3,2,   0.2584,   31.95,2
740H20090307,       A095,      38,          1,          2,          2,2,20090322,       1349,  -24.00076,  -36.22963,       4114,  4120.4,   0.6701,  34.7082,  34.7079,2,    216.0,   215.7,2,  116.69,2,    2.15,2,    2250,2,  2362.6,2,   0.3619,   31.47,2
740H20090307,       A095,      38,          1,          3,          3,2,20090322,       1349,  -24.00076,  -36.22963,       4114,  4121.6,   0.6730,  34.7085,  34.7090,2,    216.0,   215.3,2,  117.03,2,    2.15,2,  -999.0,9,  -999.0,9,   0.3647,   31.88,2
740H20090307,       A095,      38,          1,          4,          4,2,20090322,       1349,  -24.00076,  -36.22963,       4114,  3795.6,   1.7347,  34.8221,  34.8207,2,    234.1,   233.2,2,   71.28,2,    1.71,2,  2208.6,2,    2343,2,   1.4306,   25.66,2
740H20090307,       A095,      38,          1,          5,          5,2,20090322,       1349,  -24.00076,  -36.22963,       4114,  3795.6,   1.7372,  34.8224,  34.8227,2,    234.0,   233.0,2,   71.31,2,    1.71,2,  -999.0,9,  -999.0,9,   1.4331,   25.41,2
740H20090307,       A095,      38,          1,          6,          6,2,20090322,       1349,  -24.00076,  -36.22963,       4114,  3280.3,   2.6264,  34.9101,  34.9103,2,    245.4,   245.4,2,   37.30,2,    1.40,2,  2178.2,2,  2328.4,2,   2.3545,   20.82,2
740H20090307,       A095,      38,          1,          7,          7,2,20090322,       1349,  -24.00076,  -36.22963,       4114,  2767.9,   2.8922,  34.9265,  34.9258,2,    244.3,   242.6,2,   32.34,2,    1.37,2,  2175.3,2,    2322,2,   2.6677,   20.79,2
740H20090307,       A095,      38,          1,          8,          8,2,20090322,       1349,  -24.00076,  -36.22963,       4114,  2511.6,   3.0258,  34.9339,  34.9338,2,    244.2,   243.6,2,   29.83,2,    1.35,2,  -999.0,9,  -999.0,9,   2.8242,   20.43,2
740H20090307,       A095,      38,          1,          9,          9,2,20090322,       1349,  -24.00076,  -36.22963,       4114,  2257.8,   3.1849,  34.9433,  34.9428,2,    244.2,   244.4,2,   26.88,2,    1.34,2,  2172.4,2,  2319.2,2,   3.0052,   20.17,2
740H20090307,       A095,      38,          1,         10,         10,2,20090322,       1349,  -24.00076,  -36.22963,       4114,  2003.9,   3.4055,  34.9469,  34.9449,2,    242.0,   241.2,2,   25.00,2,    1.34,2,  -999.0,9,  -999.0,9,   3.2465,   20.45,2
740H20090307,       A095,      38,          1,         11,         11,2,20090322,       1349,  -24.00076,  -36.22963,       4114,  1751.3,   3.4309,  34.8933,  34.8923,2,    229.7,   224.4,2,   31.80,2,    1.52,2,  2184.1,2,  2318.5,2,   3.2950,   22.80,2
740H20090307,       A095,      38,          1,         12,         12,2,20090322,       1349,  -24.00076,  -36.22963,       4114,  1496.9,   3.6403,  34.8207,  34.8198,2,    205.3,   204.8,2,   35.30,2,    1.74,2,  -999.0,9,  -999.0,9,   3.5248,   25.86,2
740H20090307,       A095,      38,          1,         13,         13,2,20090322,       1349,  -24.00076,  -36.22963,       4114,  1244.6,   3.3270,  34.5945,  34.5919,2,    184.1,   183.2,2,   48.45,2,    2.15,2,  2217.6,2,  2313.9,2,   3.2368,   31.66,2
740H20090307,       A095,      38,          1,         14,         14,2,20090322,       1349,  -24.00076,  -36.22963,       4114,   992.6,   3.8032,  34.4087,  34.4048,2,    186.7,   185.9,2,   39.35,2,    2.22,2,  -999.0,9,  -999.0,9,   3.7298,   32.94,2
740H20090307,       A095,      38,          1,         15,         15,2,20090322,       1349,  -24.00076,  -36.22963,       4114,   866.2,   4.5644,  34.3698,  34.3695,2,    192.3,   190.7,2,   29.85,2,    2.12,2,  2196.7,2,  2293.9,2,   4.4961,   31.49,2
740H20090307,       A095,      38,          1,         16,         16,2,20090322,       1349,  -24.00076,  -36.22963,       4114,   740.2,   5.7974,  34.4090,  34.4091,2,    194.5,   192.1,2,   20.80,2,    1.95,2,  2183.7,2,  2289.2,2,   5.7327,   29.33,2
740H20090307,       A095,      38,          1,         17,         17,2,20090322,       1349,  -24.00076,  -36.22963,       4114,   615.0,   8.2268,  34.6127,  34.6110,2,    186.8,   185.4,2,   12.75,2,    1.59,2,  2167.6,2,  2292.6,2,   8.1622,   23.07,2
740H20090307,       A095,      38,          1,         18,         18,2,20090322,       1349,  -24.00076,  -36.22963,       4114,   488.8,  10.8157,  34.9008,  34.8996,2,    187.0,   186.9,2,    7.78,2,    1.18,2,  2147.4,2,  2300.4,2,  10.7553,   16.97,2
740H20090307,       A095,      38,          1,         19,         19,2,20090322,       1349,  -24.00076,  -36.22963,       4114,   362.4,  13.6887,  35.2588,  35.2592,2,    194.5,   194.5,2,    4.45,2,    0.73,2,  -999.0,9,  -999.0,9,  13.6367,    9.53,2
