EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,CCL4,CCL4_FLAG_W,MCHFRM,MCHFRM_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,
  18HU20070510, AR07W,    64,  1, 309692,     20,2,20070514,2033, 56.5000, -52.7000, 3416,    239.3,   3.6562,  34.8125,2,-999.0000,9,    272.1,2,    292.0,2,     8.05,6,    15.94,6,     0.98,6,    5.078,2,    2.790,2,    0.578,2,   13.557,4,    0.000,2,   2157.5,2,   2298.1,2
  18HU20070510, AR07W,    64,  1, 309693,     21,2,20070514,2033, 56.5000, -52.7000, 3416,    140.1,   3.5170,  34.7559,2,-999.0000,9,    282.5,2,    303.1,2,     7.55,6,    15.14,6,     0.95,6,    5.311,2,    2.947,2,    0.644,2,   15.148,4,    0.000,2,   2153.9,2,   2295.6,2
  18HU20070510, AR07W,    64,  1, 309694,     22,2,20070514,2033, 56.5000, -52.7000, 3416,     69.4,   3.7073,  34.7303,2,-999.0000,9,    293.5,2,    315.3,2,     7.15,6,    13.43,6,     0.87,6,    5.510,2,    3.029,2,    0.681,4,   16.185,4,    0.000,2,   2142.8,2,   2295.4,2
  18HU20070510, AR07W,    64,  1, 309695,     23,2,20070514,2033, 56.5000, -52.7000, 3416,     36.7,   3.7259,  34.7300,2,-999.0000,9,    294.8,2,    316.7,2,     7.12,6,    13.32,6,     0.86,6,    5.496,2,    3.046,2,    0.664,4,   16.129,4,    0.000,2,   2142.6,2,   2295.8,2
  18HU20070510, AR07W,    64,  1, 309696,     24,2,20070514,2033, 56.5000, -52.7000, 3416,      1.9,   3.7455,  34.7275,2,-999.0000,9,    296.8,2,    319.7,2,     7.13,6,    13.35,6,     0.86,6,    5.483,2,    3.045,2,    0.686,4,   16.293,4,    0.000,2,   2140.2,2,   2295.4,2
  18HU20070510, AR07W,    74,  1, 309697,      1,2,20070515,0337, 56.9500, -52.2167, 3444,   3560.7,   1.7387,  34.8836,2,  34.8892,2,    278.9,2,    295.4,2,    10.41,6,    14.37,6,     0.91,6,    4.268,2,    2.172,2,    0.144,3,    4.386,4,    5.485,2,   2165.7,2,   2306.8,2
  18HU20070510, AR07W,    74,  1, 309698,      2,2,20070515,0337, 56.9500, -52.2167, 3444,   3489.8,   1.8357,  34.8845,2,  34.8911,2,    278.1,2,    292.6,2,     9.94,6,    14.54,6,     0.91,6,    4.014,2,    2.013,2,    0.051,4,    4.161,4,    5.216,2,   2161.9,2,   2304.1,2
  18HU20070510, AR07W,    74,  1, 309699,      3,2,20070515,0337, 56.9500, -52.2167, 3444,   3400.2,   2.0979,  34.8859,2,  34.8931,2,    273.9,2,    288.5,2,    11.01,6,    15.05,6,     0.94,6,    3.561,2,    1.716,2,    0.104,3,    3.744,4,    5.136,2,   2161.8,2,   2307.6,6
  18HU20070510, AR07W,    74,  1, 309700,      4,2,20070515,0337, 56.9500, -52.2167, 3444,   3290.0,   2.3157,  34.8912,2,  34.9001,2,    268.1,2,    282.9,2,    13.05,6,    15.67,6,     0.97,6,    3.041,2,    1.355,2,    0.049,4,    3.337,4,    5.090,2,   2163.4,6,   2305.6,2
  18HU20070510, AR07W,    74,  1, 309701,      5,2,20070515,0337, 56.9500, -52.2167, 3444,   3171.2,   2.5325,  34.9015,2,  34.9094,2,    263.9,2,    279.2,2,    13.74,6,    16.22,6,     1.00,6,    2.572,2,    1.229,2,    0.000,4,    2.846,4,    4.732,2,   2162.6,2,   2307.9,2
  18HU20070510, AR07W,    74,  1, 309702,      6,2,20070515,0337, 56.9500, -52.2167, 3444,   3030.9,   2.7052,  34.9098,2,  34.9185,6,    261.7,2,    276.8,2,    13.31,6,    16.38,6,     1.02,6,    2.640,2,    1.235,2,    0.000,4,    2.845,4,    4.925,2,   2162.6,2,   2306.4,2
  18HU20070510, AR07W,    74,  1, 309703,      7,2,20070515,0337, 56.9500, -52.2167, 3444,   2869.8,   2.8628,  34.9084,2,  34.9170,2,    261.1,2,    276.4,2,    12.60,6,    16.47,6,     1.02,6,    2.685,2,    1.228,2,    0.000,4,    2.940,4,    5.241,2,   2162.0,2,   2307.1,2
  18HU20070510, AR07W,    74,  1, 309704,      8,2,20070515,0337, 56.9500, -52.2167, 3444,   2676.8,   2.9926,  34.9026,2,  34.9056,2,    261.1,2,    277.3,2,    11.97,6,    16.58,6,     1.03,6,    2.878,2,    1.336,2,    0.000,4,    3.051,4,    5.567,2,   2160.5,2,   2303.6,2
  18HU20070510, AR07W,    74,  1, 309705,      9,2,20070515,0337, 56.9500, -52.2167, 3444,   2471.3,   3.1180,  34.8970,2,  34.8993,2,    261.2,2,    277.4,2,    11.32,6,    16.66,6,     1.04,6,    2.963,2,    1.359,2,    0.008,4,    3.057,4,    5.824,2,   2160.6,2,   2306.9,2
  18HU20070510, AR07W,    74,  1, 309706,     10,2,20070515,0337, 56.9500, -52.2167, 3444,   2251.0,   3.2244,  34.8911,2,  34.8995,2,    261.0,2,    278.5,2,    11.09,6,    16.90,6,     1.04,6,    3.311,2,    1.555,2,    0.000,4,    3.464,4,    6.698,2,   2157.5,2,   2304.0,2
  18HU20070510, AR07W,    74,  1, 309707,     11,2,20070515,0337, 56.9500, -52.2167, 3444,   2009.6,   3.3823,  34.8896,2,  34.8976,6,    259.0,2,    276.2,2,    10.98,6,    17.19,6,     1.06,6,    3.330,2,    1.541,2,    0.042,4,    3.370,4,    6.605,2,   2162.1,2,   2303.2,2
  18HU20070510, AR07W,    74,  1, 309708,     12,2,20070515,0337, 56.9500, -52.2167, 3444,   1772.1,   3.5499,  34.8897,2,  34.9004,2,    257.9,2,    275.6,2,    10.38,6,    16.92,6,     1.04,6,    3.733,2,    1.808,2,    0.092,3,    3.658,4,    6.162,2,   2162.2,2,   2309.0,3
  18HU20070510, AR07W,    74,  1, 309709,     13,2,20070515,0337, 56.9500, -52.2167, 3444,   1530.0,   3.5317,  34.8632,2,  34.8746,2,    265.2,2,    283.9,6,     9.55,6,    16.65,6,     1.05,6,    4.335,2,    2.341,2,    0.199,3,    4.281,4,    5.165,2,   2161.3,2,   2298.8,3
  18HU20070510, AR07W,    74,  1, 309710,     14,2,20070515,0337, 56.9500, -52.2167, 3444,   1290.4,   3.5124,  34.8486,2,  34.8483,2,    272.6,2,    291.8,2,     8.75,6,    16.15,6,     1.03,6,    4.711,2,    2.620,2,    0.238,3,    4.772,4,    3.851,2,   2159.1,2,   2303.8,2
  18HU20070510, AR07W,    74,  1, 309711,     15,2,20070515,0337, 56.9500, -52.2167, 3444,   1069.4,   3.4804,  34.8378,2,  34.8479,2,    276.3,2,    295.8,2,     8.28,6,    16.25,6,     1.01,6, -999.000,9, -999.000,9,    0.000,4,    0.000,4,    0.000,2,   2158.0,2,   2303.6,2
  18HU20070510, AR07W,    74,  1, 309712,     16,2,20070515,0337, 56.9500, -52.2167, 3444,    868.5,   3.5205,  34.8413,2,  34.8512,2,    277.5,2,    297.4,2,     8.08,6,    15.88,6,     1.00,6,    4.810,2,    2.685,2,    0.277,3,    5.056,4,    2.890,2,   2157.5,2,   2300.4,2
  18HU20070510, AR07W,    74,  1, 309713,     17,2,20070515,0337, 56.9500, -52.2167, 3444,    682.7,   3.5158,  34.8383,2,  34.8433,2,    277.7,2,    297.8,2,     8.08,6,    15.65,6,     1.00,6,    4.729,2,    2.747,2,    0.257,3,    4.970,4,    2.776,2,   2155.5,2,   2302.3,2
  18HU20070510, AR07W,    74,  1, 309714,     18,2,20070515,0337, 56.9500, -52.2167, 3444,    509.2,   3.5498,  34.8364,2,  34.8470,2,    277.7,2,    297.4,2,     8.00,6,    15.45,6,     1.00,6, -999.000,9, -999.000,9,    0.000,4,    0.000,4,    0.000,2,   2150.5,3,   2302.3,2
  18HU20070510, AR07W,    74,  1, 309715,     19,2,20070515,0337, 56.9500, -52.2167, 3444,    362.7,   3.5866,  34.8359,2,  34.8460,2,    281.1,2,    302.2,2,     7.76,6,    15.88,6,     0.99,6,    4.854,2,    2.771,2,    0.282,3,    5.251,4,    2.472,2,   2154.5,2,   2304.4,2
  18HU20070510, AR07W,    74,  1, 309716,     20,2,20070515,0337, 56.9500, -52.2167, 3444,    238.7,   3.6894,  34.8442,2,-999.0000,9,    276.9,2,    296.8,2,     7.85,6,    15.42,6,     1.00,6,    4.552,2,    2.563,2,    0.266,3,    4.779,4,    2.493,2,   2158.3,2,   2306.1,2
  18HU20070510, AR07W,    74,  1, 309717,     21,2,20070515,0337, 56.9500, -52.2167, 3444,    141.8,   3.6500,  34.8140,2,-999.0000,9,    274.3,2,    293.9,2,     8.11,6,    15.67,6,     1.02,6,    4.767,2,    2.788,2,    0.239,3,    5.031,4,    2.574,2,   2158.6,2,   2301.8,2
  18HU20070510, AR07W,    74,  1, 309718,     22,2,20070515,0337, 56.9500, -52.2167, 3444,     71.1,   3.7131,  34.7726,2,-999.0000,9,    291.6,2,    312.3,2,     7.46,6,    13.69,6,     0.92,6,    4.999,2,    2.906,2,    0.313,3,    5.631,4,    2.012,2,   2147.8,2,   2303.3,2
  18HU20070510, AR07W,    74,  1, 309719,     23,2,20070515,0337, 56.9500, -52.2167, 3444,     34.2,   3.7177,  34.7751,2,-999.0000,9,    292.4,2,    313.5,2,     7.49,6,    13.79,6,     0.93,6,    4.884,2,    2.862,2,    0.274,3,    5.555,4,    2.002,2,   2146.7,2,   2305.0,2
  18HU20070510, AR07W,    74,  1, 309720,     24,2,20070515,0337, 56.9500, -52.2167, 3444,      0.8,   3.6911,  34.7777,2,-999.0000,9,    292.6,2,    313.5,2,     8.15,6,    13.78,6,     0.93,6,    4.991,2,    2.979,2,    0.267,3,    5.642,4,    2.022,2,   2148.9,2,   2302.5,2
  18HU20070510, AR07W,    83,  1, 309721,      1,2,20070515,0938, 57.3667, -51.7833, 3564,   3579.8,   1.7147,  34.8827,2,  34.8909,2,    277.3,2,    292.5,2,    10.58,6,    14.14,6,     0.95,6,    4.130,2,    1.986,2,    0.414,2,    6.784,4,   37.773,2,   2161.5,2,   2309.2,2
  18HU20070510, AR07W,    83,  1, 309722,      2,2,20070515,0938, 57.3667, -51.7833, 3564,   3499.0,   1.8715,  34.8881,2,  34.8962,2,    277.0,2,    292.1,2,     9.92,6,    14.20,6,     0.94,6,    3.994,2,    1.909,2,    0.429,2,    6.712,4,   36.938,2,   2160.5,2,   2304.3,2
  18HU20070510, AR07W,    83,  1, 309723,      3,2,20070515,0938, 57.3667, -51.7833, 3564,   3410.0,   2.0694,  34.8855,2,  34.8918,2,    272.0,2,    287.3,2,    11.38,6,    14.77,6,     0.98,6,    3.449,2,    1.581,2,    0.391,2,    5.985,4,   36.903,2,   2158.5,2,   2308.5,2
  18HU20070510, AR07W,    83,  1, 309724,      4,2,20070515,0938, 57.3667, -51.7833, 3564,   3299.9,   2.3227,  34.8932,2,  34.9003,2,    266.5,2,    282.8,2,    13.04,6,    15.38,6,     1.02,6,    2.968,2,    1.281,2,    0.310,2,    5.516,4,   36.210,2,   2158.3,2,   2312.8,2
  18HU20070510, AR07W,    83,  1, 309725,      5,2,20070515,0938, 57.3667, -51.7833, 3564,   3180.1,   2.4936,  34.9008,2,  34.9081,2,    263.3,2,    279.9,2,    13.67,6,    15.77,6,     1.05,6,    2.663,2,    1.126,2,    0.295,2,    4.980,4,   34.937,2,   2161.3,2,   2312.5,2
  18HU20070510, AR07W,    83,  1, 309726,      6,2,20070515,0938, 57.3667, -51.7833, 3564,   3040.6,   2.6503,  34.9065,2,  34.9114,6,    262.0,2,    278.1,2,    14.01,6,    15.82,6,     1.04,6,    2.670,2,    1.100,2,    0.283,2,    4.824,4,   34.607,2,   2161.0,6,   2311.7,2
  18HU20070510, AR07W,    83,  1, 309727,      7,2,20070515,0938, 57.3667, -51.7833, 3564,   2878.6,   2.8005,  34.9077,2,  34.9109,2,    261.2,2,    278.0,2,    12.09,6,    15.74,6,     1.04,6,    2.801,2,    1.176,2,    0.286,2,    5.075,4,   36.682,2,   2159.0,2,   2309.6,6
  18HU20070510, AR07W,    83,  1, 309728,      8,2,20070515,0938, 57.3667, -51.7833, 3564,   2688.9,   2.9293,  34.9058,2,  34.9087,2,    259.9,2,    279.3,2,    12.01,6,    16.47,6,     1.06,6,    2.732,2,    1.140,2,    0.276,2,    4.878,4,   37.662,2,   2159.4,2,   2310.6,2
  18HU20070510, AR07W,    83,  1, 309729,      9,2,20070515,0938, 57.3667, -51.7833, 3564,   2481.1,   3.0506,  34.9014,2,  34.9046,2,    260.0,2,    277.9,2,    11.31,6,    15.98,6,     1.05,6,    3.004,2,    1.283,2,    0.333,2,    5.406,4,   41.070,4,   2158.1,2,   2313.0,2
  18HU20070510, AR07W,    83,  1, 309730,     10,2,20070515,0938, 57.3667, -51.7833, 3564,   2249.5,   3.1791,  34.8978,2,  34.9008,2,    259.6,2,    278.2,2,    10.85,6,    16.83,6,     1.06,6,    3.203,2,    1.394,2,    0.318,2,    5.492,4,   43.686,4,   2158.3,2,   2313.3,2
  18HU20070510, AR07W,    83,  1, 309731,     11,2,20070515,0938, 57.3667, -51.7833, 3564,   2009.7,   3.2927,  34.8921,2,  34.8949,6,    258.6,2,    277.7,2,    11.81,3,    16.85,6,     1.07,6,    3.327,2,    1.444,2,    0.358,2,    5.629,4,   47.080,4,   2159.2,2,   2306.1,2
  18HU20070510, AR07W,    83,  1, 309732,     12,2,20070515,0938, 57.3667, -51.7833, 3564,   1768.3,   3.4418,  34.8951,2,  34.8977,2,    256.4,2,    275.4,2,    10.68,6,    17.07,6,     1.08,6,    3.444,2,    1.532,2,    0.406,2,    5.863,4,   45.984,4,   2158.3,2,   2308.3,2
  18HU20070510, AR07W,    83,  1, 309733,     13,2,20070515,0938, 57.3667, -51.7833, 3564,   1529.7,   3.5356,  34.8864,2,  34.8896,2,    257.3,2,    276.6,6,    10.12,6,    16.73,6,     1.07,6,    3.812,2,    1.758,2,    0.376,2,    6.078,4,   43.119,4,   2161.5,2,   2306.6,2
  18HU20070510, AR07W,    83,  1, 309734,     14,2,20070515,0938, 57.3667, -51.7833, 3564,   1290.5,   3.5270,  34.8673,2,  34.8705,2,    262.6,2,    283.5,2,     9.44,6,    16.40,6,     1.05,6,    4.337,2,    2.130,2,    0.492,2,    6.684,4,   36.690,2,   2160.9,2,   2312.4,2
  18HU20070510, AR07W,    83,  1, 309735,     15,2,20070515,0938, 57.3667, -51.7833, 3564,   1069.7,   3.5305,  34.8573,2,  34.8605,2,    268.0,2,    288.5,2,     8.84,6,    16.18,6,     1.05,6,    4.645,2,    2.369,2,    0.551,4,    7.556,4,   30.099,2,   2159.3,2,   2312.0,2
  18HU20070510, AR07W,    83,  1, 309736,     16,2,20070515,0938, 57.3667, -51.7833, 3564,    871.9,   3.5460,  34.8530,2,  34.8558,2,    269.9,2,    290.8,2,     8.54,6,    16.11,6,     1.03,6,    4.737,2,    2.457,2,    0.558,4,    7.735,4,   26.808,2,   2158.6,2,   2307.6,2
  18HU20070510, AR07W,    83,  1, 309737,     17,2,20070515,0938, 57.3667, -51.7833, 3564,    679.6,   3.5531,  34.8486,2,  34.8505,2,    276.3,2,    298.8,2,     7.80,6,    15.35,6,     0.99,6,    4.920,2,    2.577,2,    0.619,4,    8.403,4,   21.011,2,   2154.3,2,   2312.5,2
  18HU20070510, AR07W,    83,  1, 309738,     18,2,20070515,0938, 57.3667, -51.7833, 3564,    511.0,   3.5435,  34.8405,2,  34.8430,2,    274.7,2,    296.2,2,     7.98,6,    15.44,6,     0.99,6,    4.885,2,    2.556,2,    0.616,4,    8.589,4,   21.268,2,   2155.3,6,   2311.1,2
  18HU20070510, AR07W,    83,  1, 309739,     19,2,20070515,0938, 57.3667, -51.7833, 3564,    370.3,   3.5952,  34.8422,2,  34.8447,2,    276.6,2,    298.2,2,     7.82,6,    15.61,6,     0.99,6,    4.878,2,    2.582,2,    0.594,2,    8.216,4,   20.100,2,   -999.0,9,   2313.0,2
  18HU20070510, AR07W,    83,  1, 309740,     20,2,20070515,0938, 57.3667, -51.7833, 3564,    239.1,   3.6479,  34.8443,2,-999.0000,9,    274.2,2,    295.3,2,     8.02,6,    15.53,6,     0.99,6,    4.833,2,    2.543,2,    0.602,2,    8.116,4,   20.334,2,   2155.7,2,   2314.6,2
  18HU20070510, AR07W,    83,  1, 309741,     21,2,20070515,0938, 57.3667, -51.7833, 3564,    140.3,   3.5911,  34.8217,2,-999.0000,9,    275.9,2,    296.2,2,     7.95,6,    15.62,6,     0.99,6,    4.953,2,    2.606,2,    0.562,2,    8.738,4,   20.021,2,   2153.0,2,   2311.3,2
  18HU20070510, AR07W,    83,  1, 309742,     22,2,20070515,0938, 57.3667, -51.7833, 3564,     71.6,   3.8043,  34.7663,2,-999.0000,9,    289.8,2,    313.2,2,     7.16,6,    12.69,6,     0.86,6,    5.093,2,    2.706,2,    0.634,2,    9.208,4,   14.760,2,   2137.5,2,   2308.6,2
  18HU20070510, AR07W,    83,  1, 309743,     23,2,20070515,0938, 57.3667, -51.7833, 3564,     34.9,   3.8512,  34.7615,2,-999.0000,9,    293.5,2,    316.5,2,     7.04,6,    12.86,6,     0.83,6,    5.237,2,    2.797,2,    0.666,4,    9.864,4,   15.261,2,   2136.7,2,   2310.3,2
  18HU20070510, AR07W,    83,  1, 309744,     24,2,20070515,0938, 57.3667, -51.7833, 3564,      3.0,   3.8311,  34.7572,2,-999.0000,9,    294.0,2,    316.8,2,     7.28,6,    12.15,6,     0.83,6,    5.215,2,    2.792,2,    0.618,2,    9.780,4,   14.996,2,   2136.8,2,   2310.1,2
  18HU20070510, AR07W,    96,  1, 309745,      1,2,20070515,1426, 57.8000, -51.3335, 3670,    200.6,   3.9830,  34.8618,2,-999.0000,9,    274.6,2,   -999.0,9,     7.55,6,    14.84,6,     0.95,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9
  18HU20070510, AR07W,    96,  1, 309746,      2,2,20070515,1426, 57.8000, -51.3335, 3670,    150.0,   4.0153,  34.8526,2,-999.0000,9,    276.4,2,   -999.0,9,     7.27,6,    14.48,6,     0.93,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9
  18HU20070510, AR07W,    96,  1, 309747,      3,2,20070515,1426, 57.8000, -51.3335, 3670,    100.2,   4.1613,  34.7996,2,-999.0000,9,    299.3,2,   -999.0,9,     6.37,6,     9.22,6,     0.70,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9
  18HU20070510, AR07W,    96,  1, 309748,      4,2,20070515,1426, 57.8000, -51.3335, 3670,     80.2,   4.1514,  34.7950,2,-999.0000,9,    301.2,2,   -999.0,9,     6.29,6,     8.58,6,     0.67,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9
  18HU20070510, AR07W,    96,  1, 309749,      5,2,20070515,1426, 57.8000, -51.3335, 3670,     60.3,   4.1474,  34.7868,2,-999.0000,9,    302.6,2,   -999.0,9,     6.16,6,     8.04,6,     0.64,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9
  18HU20070510, AR07W,    96,  1, 309750,      6,2,20070515,1426, 57.8000, -51.3335, 3670,     49.9,   4.1750,  34.7784,2,-999.0000,9,    308.6,2,   -999.0,9,     5.99,6,     7.24,6,     0.59,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9
  18HU20070510, AR07W,    96,  1, 309751,      7,2,20070515,1426, 57.8000, -51.3335, 3670,     39.9,   4.1905,  34.7792,2,-999.0000,9,    311.3,2,   -999.0,9,     6.04,6,     7.05,6,     0.58,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9
  18HU20070510, AR07W,    96,  1, 309752,      8,2,20070515,1426, 57.8000, -51.3335, 3670,     30.3,   4.1832,  34.7782,2,-999.0000,9,    311.1,2,   -999.0,9,     5.97,6,     7.02,6,     0.58,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9
  18HU20070510, AR07W,    96,  1, 309753,      9,2,20070515,1426, 57.8000, -51.3335, 3670,     19.9,   4.1855,  34.7782,2,-999.0000,9,    310.7,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9
  18HU20070510, AR07W,    96,  1, 309754,     10,2,20070515,1426, 57.8000, -51.3335, 3670,     10.5,   4.1931,  34.7790,2,-999.0000,9,    312.2,2,   -999.0,9,     5.98,6,     6.96,6,     0.57,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9
  18HU20070510, AR07W,    96,  1, 309755,     11,2,20070515,1426, 57.8000, -51.3335, 3670,     10.7,   4.1889,  34.7779,2,-999.0000,9,    311.7,2,   -999.0,9,     6.04,6,     7.06,6,     0.58,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9
  18HU20070510, AR07W,    96,  1, 309756,     12,2,20070515,1426, 57.8000, -51.3335, 3670,      1.7,   4.1974,  34.7792,2,-999.0000,9,    312.2,2,   -999.0,9,     5.99,6,     6.97,6,     0.57,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9
  18HU20070510, AR07W,    96,  1, 309757,     13,2,20070515,1426, 57.8000, -51.3335, 3670,      1.7,   4.2012,  34.7803,2,-999.0000,9,    312.3,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9
  18HU20070510, AR07W,    97,  1, 309758,      1,2,20070515,1723, 57.7833, -51.3667, 3670,   3635.0,   1.7300,  34.8966,2,  34.8955,2,    296.3,2,    293.3,2,     9.90,6,    13.97,6,     0.90,6,    4.292,2,    2.299,2,    0.314,2,    4.370,4,    4.996,2,   2162.7,6,   2317.4,2
  18HU20070510, AR07W,    97,  1, 309759,      2,2,20070515,1723, 57.7833, -51.3667, 3670,   3590.0,   1.7243,  34.8963,2,  34.8939,2,    295.8,2,    293.5,2,     9.93,6,    14.12,6,     0.90,6,    4.253,2,    2.173,2,    0.280,2,    4.348,4,    5.228,2,   2162.3,2,   2322.5,6
  18HU20070510, AR07W,    97,  1, 309760,      3,2,20070515,1723, 57.7833, -51.3667, 3670,   3489.0,   1.8755,  34.8970,2,  34.8947,2,    294.4,2,    292.3,2,     9.62,6,    14.15,6,     0.91,6,    4.150,2,    2.113,2,    0.311,2,    4.345,4,    5.095,2,   2159.1,2,   2319.6,2
  18HU20070510, AR07W,    97,  1, 309761,      4,2,20070515,1723, 57.7833, -51.3667, 3670,   3380.0,   2.1136,  34.8984,2,  34.8969,2,    290.5,2,    290.0,2,    10.55,6,    14.66,6,     0.93,6,    3.886,2,    1.991,2,    0.295,2,    4.080,4,    5.110,2,   2157.5,2,   2323.3,2
  18HU20070510, AR07W,    97,  1, 309762,      5,2,20070515,1723, 57.7833, -51.3667, 3670,   3249.0,   2.3922,  34.9041,2,  34.9018,2,    283.6,2,    282.9,2,    12.71,6,    15.47,6,     0.98,6,    3.220,2,    1.620,2,    0.190,2,    3.500,4,    5.021,2,   2160.5,2,   2323.7,2
  18HU20070510, AR07W,    97,  1, 309763,      6,2,20070515,1723, 57.7833, -51.3667, 3670,   3119.0,   2.5973,  34.9115,2,  34.9110,6,    280.2,2,    279.3,2,    12.78,6,    15.70,6,     0.99,6,    2.965,2,    1.348,2,    0.189,2,    3.206,4,    4.885,2,   2161.8,2,   2329.8,3
  18HU20070510, AR07W,    97,  1, 309764,      7,2,20070515,1723, 57.7833, -51.3667, 3670,   2936.0,   2.8118,  34.9144,2,  34.9136,2,    279.2,2,    277.9,2,    11.94,6,    15.78,6,     1.00,6,    3.133,2,    1.507,2,    0.242,2,    3.330,4,    5.255,2,   2159.8,2,   2322.7,2
  18HU20070510, AR07W,    97,  1, 309765,      8,2,20070515,1723, 57.7833, -51.3667, 3670,   2727.0,   2.9562,  34.9123,2,  34.9118,2,    278.6,2,    277.5,2,    11.56,6,    16.06,6,     1.01,6,    3.137,2,    1.495,2,    0.184,2,    3.290,4,    5.426,2,   2160.5,2,   2321.4,2
  18HU20070510, AR07W,    97,  1, 309766,      9,2,20070515,1723, 57.7833, -51.3667, 3670,   2521.0,   3.0541,  34.9073,2,  34.9065,2,    278.1,2,    277.2,2,    11.52,6,    16.24,6,     1.02,6,    3.109,2,    1.469,2,    0.217,2,    3.321,4,    5.880,2,   2160.2,2,   2319.1,2
  18HU20070510, AR07W,    97,  1, 309767,     10,2,20070515,1723, 57.7833, -51.3667, 3670,   2291.0,   3.2331,  34.9055,2,  34.9051,2,    278.3,2,    278.1,2,    10.78,6,    16.69,6,     1.02,6,    3.501,2,    1.626,2,    0.203,2,    3.633,4,    6.375,2,   2160.6,2,   2318.9,2
  18HU20070510, AR07W,    97,  1, 309768,     11,2,20070515,1723, 57.7833, -51.3667, 3670,   2046.0,   3.3629,  34.9019,2,  34.8993,6,    277.5,2,    276.2,2,    10.74,6,    16.66,6,     1.03,6,    3.619,2,    1.674,2,    0.222,2,    3.719,4,    6.838,2,   2161.4,2,   2321.3,2
  18HU20070510, AR07W,    97,  1, 309769,     12,2,20070515,1723, 57.7833, -51.3667, 3670,   1789.0,   3.5505,  34.9039,2,  34.9018,2,    275.6,2,    274.7,2,    10.42,6,    16.73,6,     1.04,6,    3.668,2,    1.764,2,    0.248,2,    3.654,4,    6.013,2,   2162.1,2,   2316.2,2
  18HU20070510, AR07W,    97,  1, 309770,     13,2,20070515,1723, 57.7833, -51.3667, 3670,   1552.0,   3.5671,  34.8829,2,  34.8805,2,    280.7,2,    279.7,6,    10.21,6,    16.48,6,     1.03,6,    4.494,2,    2.397,2,    0.295,2,    4.506,4,    5.831,2,   2162.6,2,   2314.4,2
  18HU20070510, AR07W,    97,  1, 309771,     14,2,20070515,1723, 57.7833, -51.3667, 3670,   1300.0,   3.5488,  34.8638,2,  34.8616,2,    290.0,2,    289.1,2,     8.86,6,    15.98,6,     1.01,6,    4.908,2,    2.760,2,    0.404,2,    5.033,4,    4.489,2,   2158.8,2,   2319.8,2
  18HU20070510, AR07W,    97,  1, 309772,     15,2,20070515,1723, 57.7833, -51.3667, 3670,   1076.0,   3.6251,  34.8677,2,  34.8661,2,    291.1,2,    289.9,2,     8.64,6,    16.11,6,     1.00,6,    4.896,2,    2.765,2,    0.417,2,    5.052,4,    3.935,2,   2158.8,2,   2315.9,2
