EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,TRITUM,TRITUM_FLAG_W,TRITER,DELC14,DELC14_FLAG_W,C14ERR,DELC13,DELC13_FLAG_W,C13ERR,THETA,SIG0,SBE35,SBE35_FLAG_W,DWNPRS,DWNPRS_FLAG_W,DWNOXY,DWNOXY_FLAG_W,SILUNC,NRAUNC,NRIUNC,PHPUNC,TOC,TOC_FLAG_W,CS-137,CS-137_FLAG_W,CS137ER,PLUTO,PLUTO_FLAG_W,PLUTOER
,,,,,,,,,,,METERS,DBAR,,ITS-90,,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,,,DEG C,TU,,TU,/MILLE,,/MILLE,/MILLE,,/MILLE,DEG C,KG/M^3,ITS-90,,DBAR,,UMOL/KG,,UMOL/KG,UMOL/KG,UMOL/KG,UMOL/KG,,,BQ/M^3,,BQ/M^3,MBQ/M^3,,MBQ/M^3
49NZ20031106, A10, 3, 1, 6, 12018, 9, 20031109, 1043, -28.8338, -43.5873, 3891,   1000.8, 2,   3.8270, 2,  34.3086, 2, -999.0000, 9,    209.7, 1,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   3.7529, 27.2607,   3.8268, 2, 1001.7, 2, 219.14, 2, -999, -999, -999, -999, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 3, 1, 22, 12034, 2, 20031109, 1043, -28.8338, -43.5873, 3891,   1200.0, 2,   3.2944, 2,  34.4265, 2,  34.4269, 2,    187.2, 1,    194.5, 2,    45.03, 2,    32.62, 2,    -0.01, 2,     2.25, 2,    0.659, 2,    0.311, 2,    0.023, 4,   2214.7, 2,   2305.1, 2,    7.5931, 2,     25.00, -999.000, 9, -999.000,   -108.4, 2,      4.9,     0.77, 2,      0.0,   3.2085, 27.4076,   3.2951, 2, 1200.5, 2, 194.43, 2, 0.22, 0.12, 0.01, 0.02, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 3, 1, 21, 12033, 2, 20031109, 1043, -28.8338, -43.5873, 3891,   1400.8, 2,   3.0184, 2,  34.5443, 2,  34.5446, 2,    181.6, 1,    188.3, 2,    52.54, 2,    32.15, 2,    -0.01, 2,     2.21, 2,    0.258, 2,    0.121, 2,    0.009, 4,   2224.3, 2,   2315.2, 2,    7.5924, 2,     25.00, -999.000, 9, -999.000,   -117.3, 6,      3.7,     0.67, 6,      0.0,   2.9186, 27.5287,   3.0182, 2, 1400.4, 2, 187.7, 2, 0.23, 0.12, 0.01, 0.02, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 3, 1, 20, 12032, 2, 20031109, 1043, -28.8338, -43.5873, 3891,   1600.5, 2,   3.4570, 2,  34.7317, 2,  34.7313, 2,    191.4, 1,    198.6, 2,    41.03, 2,    28.38, 2,    -0.01, 2,     1.93, 2,    0.070, 2,    0.031, 2,    0.000, 4,   2210.0, 2,   2320.2, 2,    7.6297, 2,     25.00, -999.000, 9, -999.000,   -115.5, 2,      3.4,     0.75, 2,      0.0,   3.3347, 27.6394,   3.4560, 2, 1599.3, 2, 199.77, 2, 0.21, 0.11, 0.01, 0.01, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 3, 1, 19, 12031, 2, 20031109, 1043, -28.8338, -43.5873, 3891,   1801.5, 2,   3.8270, 2,  34.8872, 2,  34.8875, 2,    213.3, 1,    221.7, 2,    26.90, 2,    23.67, 2,    -0.01, 2,     1.59, 2, -999.000, 5, -999.000, 5, -999.000, 5,   2184.2, 2,   2315.6, 2,    7.6794, 2,     25.00, -999.000, 9, -999.000,   -102.7, 2,      3.3,     0.92, 2,      0.0,   3.6812, 27.7291,   3.8269, 2, 1800.6, 2, 221.92, 2, 0.18, 0.1, 0.01, 0.01, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 3, 1, 1, 12013, 2, 20031109, 1043, -28.8338, -43.5873, 3891,   2000.6, 2,   3.7191, 2,  34.9381, 2,  34.9382, 2,    228.7, 1,    238.4, 2,    23.01, 2,    21.40, 2,    -0.01, 2,     1.43, 2,    0.124, 2,    0.063, 2,    0.009, 4,   2176.3, 2,   2317.1, 2,    7.7122, 6,     25.00, -999.000, 9, -999.000,    -78.7, 3,      3.7,     0.95, 2,      0.0,   3.5558, 27.7821,   3.7192, 2, 2000.5, 2, 237.5, 2, 0.17, 0.09, 0.01, 0.01, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 3, 1, 17, 12029, 2, 20031109, 1043, -28.8338, -43.5873, 3891,   2201.8, 2,   3.5153, 2,  34.9448, 2,  34.9453, 2,    235.2, 1,    244.9, 2,    23.54, 2,    20.72, 2,    -0.01, 2,     1.39, 2, -999.000, 5, -999.000, 5, -999.000, 5,   2172.5, 2,   2316.2, 2,    7.7149, 2,     25.00, -999.000, 9, -999.000,    -89.7, 2,      3.4,     1.00, 2,      0.0,   3.3356, 27.8092,   3.5152, 2, 2202.3, 2, 244.57, 2, 0.17, 0.09, 0.01, 0.01, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 3, 1, 16, 12028, 2, 20031109, 1043, -28.8338, -43.5873, 3891,   2400.4, 2,   3.3202, 2,  34.9446, 2,  34.9443, 2,    239.0, 1,    248.9, 2,    24.68, 2,    20.38, 2,    -0.01, 2,     1.36, 2,    0.096, 2,    0.039, 2,    0.000, 4,   2170.1, 6,   2315.5, 2,    7.7251, 2,     25.00, -999.000, 9, -999.000,    -87.4, 2,      3.7,     1.00, 2,      0.0,   3.1243, 27.8292,   3.3197, 2, 2400.9, 2, 248.66, 2, 0.17, 0.09, 0.01, 0.01, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 3, 1, 15, 12027, 2, 20031109, 1043, -28.8338, -43.5873, 3891,   2600.5, 2,   3.1450, 2,  34.9388, 2,  34.9388, 2,    240.7, 1,    250.4, 2,    26.63, 2,    20.36, 2,    -0.01, 2,     1.37, 2,    0.069, 2,    0.033, 2,    0.000, 4,   2172.7, 2,   2317.9, 6,    7.7287, 2,     25.00, -999.000, 9, -999.000,    -93.3, 2,      3.6,     1.01, 2,      0.0,   2.9324, 27.8425,   3.1448, 2, 2600.6, 2, 249.92, 2, 0.18, 0.09, 0.01, 0.01, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 3, 1, 14, 12026, 2, 20031109, 1043, -28.8338, -43.5873, 3891,   2800.2, 2,   2.9611, 2,  34.9301, 2,  34.9300, 2,    241.2, 1,    250.6, 2,    29.42, 2,    20.55, 2,    -0.01, 2,     1.38, 2,    0.046, 2,    0.021, 2,    0.000, 4,   2176.2, 2,   2324.1, 2,    7.7307, 6,     25.00, -999.000, 9, -999.000,    -98.8, 2,      3.5,     1.01, 2,      0.0,   2.7319, 27.8537,   2.9610, 2, 2800.4, 2, 250.81, 2, 0.18, 0.09, 0.01, 0.01, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 3, 1, 13, 12025, 2, 20031109, 1043, -28.8338, -43.5873, 3891,   3000.8, 2,   2.7870, 2,  34.9211, 2,  34.9211, 2,    242.0, 1,    251.3, 2,    32.21, 2,    20.69, 2,    -0.01, 2,     1.39, 2,    0.034, 2,    0.015, 2,    0.000, 4,   2177.2, 2,   2316.3, 3,    7.7320, 2,     25.00, -999.000, 9, -999.000,   -100.0, 6,      2.8,     1.01, 6,      0.0,   2.5408, 27.8634,   2.7872, 2, 3001.3, 2, 251.21, 2, 0.19, 0.09, 0.01, 0.01, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 3, 1, 12, 12024, 2, 20031109, 1043, -28.8338, -43.5873, 3891,   3249.2, 2,   2.4944, 2,  34.8983, 2,  34.8984, 2,    241.0, 1,    249.6, 2,    40.05, 2,    21.56, 2,    -0.01, 2,     1.46, 2,    0.024, 2,    0.009, 2,    0.000, 4,   2182.9, 2,   2330.1, 2,    7.7250, 2,     25.00, -999.000, 9, -999.000,   -109.3, 2,      3.5,     0.95, 2,      0.0,   2.2290, 27.8715,   2.4945, 2, 3249.7, 2, 250.66, 2, 0.21, 0.09, 0.01, 0.01, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 3, 1, 11, 12023, 2, 20031109, 1043, -28.8338, -43.5873, 3891,   3501.0, 2,   1.7135, 2,  34.8201, 2,  34.8191, 2,    229.8, 1,    237.7, 2,    69.78, 2,    25.59, 2,    -0.01, 2,     1.75, 2,    0.035, 2,    0.015, 2,    0.000, 4,   2214.8, 2,   2345.0, 2,    7.6863, 2,     25.00, -999.000, 9, -999.000,   -121.2, 2,      3.6,     0.80, 2,      0.0,   1.4411, 27.8703,   1.7127, 2, 3500.7, 2, 238.31, 2, 0.27, 0.1, 0.01, 0.01, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 3, 1, 10, 12022, 2, 20031109, 1043, -28.8338, -43.5873, 3891,   3750.1, 2,   0.9135, 2,  34.7352, 2,  34.7348, 2,    217.2, 1,    223.4, 2,   102.21, 2,    30.04, 2,    -0.01, 2,     2.08, 2,    0.108, 2,    0.046, 2,    0.000, 4,   2245.2, 2,   2353.3, 2,    7.6374, 2,     25.00, -999.000, 9, -999.000,   -148.1, 2,      3.2,     0.64, 2,      0.0,   0.6368, 27.8565,   0.9132, 2, 3750.1, 2, 223.37, 2, 0.34, 0.12, 0.01, 0.02, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 3, 1, 18, 12030, 2, 20031109, 1043, -28.8338, -43.5873, 3891,   3751.1, 2,   0.9142, 2,  34.7354, 2,  34.7350, 2,    217.2, 1,    223.5, 2,   102.09, 2,    30.04, 2,    -0.01, 2,     2.07, 2,    0.106, 2,    0.047, 2,    0.000, 4,   2244.6, 2,   2350.9, 2,    7.6280, 2,     25.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   0.6374, 27.8565,   0.9140, 2, 3751, 2, 223.35, 2, 0.34, 0.12, 0.01, 0.02, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 3, 1, 8, 12020, 9, 20031109, 1043, -28.8338, -43.5873, 3891,   3850.2, 2,   0.6460, 2,  34.7086, 2, -999.0000, 9,    214.7, 1,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   0.3666, 27.8514,   0.6466, 2, 3850.9, 2, 220.05, 2, -999, -999, -999, -999, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 3, 1, 9, 12015, 2, 20031109, 1043, -28.8338, -43.5873, 3891,   3935.2, 2,   0.5301, 2,  34.6974, 2,  34.6976, 2,    214.8, 1,    219.1, 2,   116.61, 2,    31.89, 2,    -0.01, 2,     2.21, 2, -999.000, 5, -999.000, 5, -999.000, 5,   2256.9, 2,   2358.9, 2,    7.6174, 2,     25.00, -999.000, 9, -999.000,   -150.5, 2,      3.3,     0.54, 2,      0.0,   0.2453, 27.8494,   0.5298, 2, 3935.2, 2, 218.41, 2, 0.38, 0.12, 0.01, 0.02, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 4, 1, 0, -999, 9, 20031109, 1637, -29.0347, -42.9098, 4014,   -999.0, 9, -999.0000, 9, -999.0000, 9,  35.9985, 2,   -999.0, 9,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0, -999.0000, -999, -999.0000, 9, -999, 9, -999, 9, -999, -999, -999, -999, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 4, 1, 3, 12012, 2, 20031109, 1637, -29.0347, -42.9098, 4014,      4.7, 2,  20.9905, 2,  35.9953, 2, -999.0000, 9,    216.0, 1,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,  20.9896, 25.2589,  20.9928, 2, 4.7, 2, 228.37, 2, -999, -999, -999, -999, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 4, 1, 2, 12014, 2, 20031109, 1637, -29.0347, -42.9098, 4014,      4.8, 2,  20.8891, 2,  35.9994, 2, -999.0000, 9,    216.0, 1,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,  20.8882, 25.2912,  20.8913, 2, 4.8, 2, 228.31, 2, -999, -999, -999, -999, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 4, 1, 36, 12048, 2, 20031109, 1637, -29.0347, -42.9098, 4014,      9.6, 2,  20.4031, 2,  35.9972, 2,  35.9975, 2,    217.0, 1,    227.9, 2,     0.76, 2,     0.02, 2,     0.00, 2,     0.04, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,  20.4013, 25.421,  20.3964, 2, 17.3, 2, 226.95, 2, 0.12, 0.03, 0.01, 0.04, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 4, 1, 35, 12047, 2, 20031109, 1637, -29.0347, -42.9098, 4014,     49.8, 2,  20.1743, 2,  35.9985, 2,  35.9983, 2,    217.4, 1,    228.5, 2,     0.71, 2,    -0.01, 2,     0.01, 2,     0.04, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,  20.1650, 25.4817,  20.1740, 2, 49.9, 2, 228.42, 2, 0.12, 0.03, 0.01, 0.04, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 4, 1, 34, 12046, 2, 20031109, 1637, -29.0347, -42.9098, 4014,     98.9, 2,  19.2059, 2,  35.9787, 2,  35.9785, 2,    218.8, 1,    229.5, 2,     0.79, 2,    -0.02, 2,     0.00, 2,     0.07, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,  19.1881, 25.722,  19.2070, 2, 98.1, 2, 229.23, 2, 0.12, 0.03, 0.01, 0.03, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 4, 1, 1, 12013, 2, 20031109, 1637, -29.0347, -42.9098, 4014,    130.9, 2,  18.6110, 2,  35.9322, 2, -999.0000, 9,    213.3, 1,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,  18.5879, 25.8398,  18.6111, 2, 133.9, 2, 222.76, 2, -999, -999, -999, -999, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 4, 1, 33, 12045, 2, 20031109, 1637, -29.0347, -42.9098, 4014,    151.0, 2,  18.3229, 2,  35.9006, 2,  35.8993, 2,    211.0, 1,    221.3, 2,     0.89, 2,     0.50, 2,     0.07, 2,     0.14, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,  18.2965, 25.887,  18.3328, 2, 151.8, 2, 221.24, 2, 0.12, 0.03, 0.01, 0.02, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 4, 1, 32, 12044, 2, 20031109, 1637, -29.0347, -42.9098, 4014,    201.9, 2,  17.1584, 2,  35.7936, 2,  35.8062, 3,    206.7, 1,    216.5, 2,     1.05, 2,     1.64, 2,     0.02, 2,     0.25, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,  17.1247, 26.0948,  17.1588, 2, 202.2, 2, 216.25, 2, 0.12, 0.04, 0.01, 0.01, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 4, 1, 31, 12043, 2, 20031109, 1637, -29.0347, -42.9098, 4014,    251.2, 2,  16.1520, 2,  35.6552, 2,  35.6547, 2,    204.6, 1,    214.1, 2,     1.40, 2,     3.04, 2,     0.02, 2,     0.36, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,  16.1117, 26.2268,  16.1526, 2, 251.2, 2, 214.55, 2, 0.12, 0.04, 0.01, 0.01, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 4, 1, 30, 12042, 2, 20031109, 1637, -29.0347, -42.9098, 4014,    300.1, 2,  14.9917, 2,  35.4730, 2,  35.4722, 2,    207.8, 1,    217.0, 2,     1.79, 2,     4.56, 2,     0.01, 2,     0.45, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,  14.9459, 26.3491,  14.9917, 2, 300.2, 2, 217.01, 2, 0.12, 0.05, 0.01, 0.01, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 4, 1, 29, 12041, 2, 20031109, 1637, -29.0347, -42.9098, 4014,    400.4, 2,  13.3077, 2,  35.2424, 2,  35.2433, 2,    206.5, 1,    215.0, 2,     2.73, 2,     8.45, 2,     0.01, 2,     0.68, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,  13.2512, 26.5309,  13.3120, 2, 403, 2, 214.9, 2, 0.13, 0.06, 0.01, 0.01, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 4, 1, 28, 12040, 2, 20031109, 1637, -29.0347, -42.9098, 4014,    498.8, 2,  11.8349, 2,  35.0431, 2,  35.0428, 2,    202.7, 1,    210.9, 2,     4.24, 2,    12.36, 2,     0.01, 2,     0.92, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,  11.7696, 26.6664,  11.8339, 2, 498.5, 2, 211.4, 2, 0.13, 0.07, 0.01, 0.01, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 4, 1, 27, 12039, 2, 20031109, 1637, -29.0347, -42.9098, 4014,    601.9, 2,   9.7262, 2,  34.7754, 2,  34.7750, 2,    200.5, 1,    208.2, 2,     7.00, 2,    17.84, 2,     0.01, 2,     1.26, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   9.6563, 26.8338,   9.7256, 2, 599.5, 2, 208.98, 2, 0.13, 0.08, 0.01, 0.01, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 4, 1, 26, 12038, 2, 20031109, 1637, -29.0347, -42.9098, 4014,    701.5, 2,   7.3386, 2,  34.4982, 2,  34.4972, 2,    209.1, 1,    216.7, 2,    10.67, 2,    23.00, 2,     0.01, 2,     1.60, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   7.2693, 26.985,   7.3386, 2, 702.2, 2, 216.99, 2, 0.14, 0.1, 0.01, 0.01, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 4, 1, 25, 12037, 2, 20031109, 1637, -29.0347, -42.9098, 4014,    799.9, 2,   5.7254, 2,  34.3642, 2,  34.3642, 2,    214.1, 1,    222.2, 2,    15.78, 2,    26.46, 2,     0.01, 2,     1.82, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   5.6557, 27.0924,   5.7263, 2, 800.4, 2, 222.65, 2, 0.15, 0.11, 0.01, 0.01, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 4, 1, 24, 12036, 2, 20031109, 1637, -29.0347, -42.9098, 4014,    901.3, 2,   4.7811, 2,  34.3120, 2,  34.3108, 2,    215.6, 1,    224.6, 2,    20.94, 2,    28.47, 2,     0.00, 2,     1.96, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   4.7084, 27.1623,   4.7810, 2, 901.1, 2, 224.49, 2, 0.17, 0.11, 0.01, 0.01, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 4, 1, 4, 12016, 9, 20031109, 1637, -29.0347, -42.9098, 4014,   1001.2, 2,   4.0957, 2,  34.3089, 2, -999.0000, 9,    210.5, 1,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   4.0195, 27.234,   4.0956, 2, 1000.1, 2, 218.41, 2, -999, -999, -999, -999, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 4, 1, 5, 12017, 9, 20031109, 1637, -29.0347, -42.9098, 4014,   1001.3, 2,   4.0963, 2,  34.3089, 2, -999.0000, 9,    210.4, 1,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   4.0201, 27.2337,   4.0966, 2, 1000.1, 2, 218.39, 2, -999, -999, -999, -999, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 4, 1, 23, 12035, 2, 20031109, 1637, -29.0347, -42.9098, 4014,   1001.7, 2,   4.0997, 2,  34.3085, 2,  34.3089, 2,    210.4, 1,    218.8, 2,    28.06, 2,    30.28, 2,     0.00, 2,     2.08, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   4.0235, 27.2331,   4.0999, 2, 1000.3, 2, 218.36, 2, 0.18, 0.12, 0.01, 0.02, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 4, 1, 6, 12018, 9, 20031109, 1637, -29.0347, -42.9098, 4014,   1001.7, 2,   4.0970, 2,  34.3088, 2, -999.0000, 9,    210.5, 1,   -999.0, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9,  -999.00, 9, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   4.0208, 27.2337,   4.0970, 2, 1000.4, 2, 218.34, 2, -999, -999, -999, -999, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 4, 1, 22, 12034, 2, 20031109, 1637, -29.0347, -42.9098, 4014,   1203.1, 2,   3.3585, 2,  34.4030, 2,  34.4028, 2,    190.6, 1,    197.9, 2,    43.49, 2,    32.36, 2,     0.00, 2,     2.23, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   3.2718, 27.3831,   3.3590, 2, 1202.7, 2, 197.87, 2, 0.21, 0.12, 0.01, 0.02, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 4, 1, 21, 12033, 2, 20031109, 1637, -29.0347, -42.9098, 4014,   1402.4, 2,   3.0240, 2,  34.5504, 2,  34.5506, 2,    181.8, 1,    188.5, 2,    52.77, 2,    31.98, 2,     0.00, 2,     2.20, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   2.9240, 27.5333,   3.0240, 2, 1402.5, 2, 188.67, 2, 0.24, 0.12, 0.01, 0.02, -999, 9,  -999.00, 9, -999, -999, 9, -999
49NZ20031106, A10, 4, 1, 20, 12032, 2, 20031109, 1637, -29.0347, -42.9098, 4014,   1598.0, 2,   3.3529, 2,  34.7309, 2,  34.7356, 3,    193.2, 1,    200.1, 2,    42.85, 2,    28.13, 2,     0.00, 2,     1.92, 2, -999.000, 9, -999.000, 9, -999.000, 9,   -999.0, 9,   -999.0, 9, -999.0000, 9,   -999.00, -999.000, 9, -999.000,   -999.0, 9,   -999.0,  -999.00, 9,   -999.0,   3.2321, 27.6488,   3.3539, 2, 1598.1, 2, 199.58, 2, 0.21, 0.11, 0.01, 0.01, -999, 9,  -999.00, 9, -999, -999, 9, -999
