EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,TRITUM,TRITUM_FLAG_W,TRITER,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,NEON,NEON_FLAG_W,NEONER,CCL4,CCL4_FLAG_W,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,HELIER,DELHER,THETA,SBE35,SBE35_FLAG_W,D14C-DOC,D14C-DOC_FLAG_W,D14C-DOC_ERROR,D13C-DOC,D13C-DOC_FLAG_W,D13C-DOC_ERROR
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,FMOL/KG,,UMOL/KG,,UMOL/KG,,,,DEG C,TU,,TU,NMOL/KG,,PERCNT,,/MILLE,,/MILLE,,/MILLE,NMOL/KG,,NMOL/KG,PMOL/KG,,UMOL/KG,,UMOL/KG,,NMOL/KG,PERCNT,DEG C,ITS-90,,/MILLE,,/MILLE,/MILLE,,/MILLE
33AT20120324,A22,4,1,24,24,2,20120326,446,39.7911,-69.8517,1464,42.1,13.8321,35.1147,2,35.0739,2,249.3,4,249.4,2,1.16,2,2.73,2,0.29,2,0.27,2,2.789,2,1.648,2,0.22,2,-999,5,2082.6,2,2321.92,2,7.9435,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,1,-999,9,-999,9,-999,-999,13.8261,13.8615,2,-999,9,-999,-999,9,-999
33AT20120324,A22,4,1,23,23,2,20120326,443,39.7911,-69.8517,1464,67.2,14.2824,35.4214,2,35.4143,2,220.5,3,225.2,2,2.45,2,6.22,2,0.05,2,0.42,2,2.551,2,1.51,2,0.184,2,-999,5,-999,9,-999,9,-999,9,-999,0.756,2,0.01,1.7549,2,-0.72,2,-999,9,-999,9,-999,7.326,2,0.033,-999,1,-999,9,-999,9,0.007,0.15,14.2726,14.2811,2,-999,9,-999,-999,9,-999
33AT20120324,A22,4,1,22,22,2,20120326,441,39.7911,-69.8517,1464,92.1,14.7596,35.6245,2,35.6729,2,203.2,2,203.7,2,3.36,2,8.28,2,0.02,2,0.52,2,2.387,2,1.404,2,0.134,2,-999,5,2123.3,2,2348.31,2,7.9021,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,1,-999,9,-999,9,-999,-999,14.7458,14.7577,2,-999,9,-999,-999,9,-999
33AT20120324,A22,4,1,21,21,2,20120326,438,39.7911,-69.8517,1464,115.7,14.5344,35.7226,2,35.7311,2,178.9,2,179.8,2,4.74,2,11.43,2,0,2,0.7,2,2.218,2,1.277,2,0.094,2,-999,5,-999,9,-999,9,-999,9,-999,0.561,2,0.01,1.7637,2,1.03,2,-999,9,-999,9,-999,7.339,2,0.033,-999,1,-999,9,-999,9,0.0071,0.15,14.5172,14.5475,2,-999,9,-999,-999,9,-999
33AT20120324,A22,4,1,20,20,2,20120326,436,39.7911,-69.8517,1464,142.6,13.959,35.7416,2,35.7459,2,150.4,2,152.3,2,6.48,2,15.41,2,0,2,0.95,2,2.041,2,1.154,2,0.051,2,-999,5,2164.2,2,2344.95,2,7.8077,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,1,-999,9,-999,9,-999,-999,13.9383,13.9535,2,-999,9,-999,-999,9,-999
33AT20120324,A22,4,1,19,19,2,20120326,434,39.7911,-69.8517,1464,166.7,12.2832,35.548,2,35.5571,2,141.3,2,140.9,2,8.93,2,19.32,2,0,2,1.2,2,1.757,2,0.962,2,0.032,2,-999,5,-999,9,-999,9,-999,9,-999,0.404,2,0.01,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,1,-999,9,-999,9,-999,-999,12.261,12.3127,3,-999,9,-999,-999,9,-999
33AT20120324,A22,4,1,18,18,2,20120326,431,39.7911,-69.8517,1464,191.6,11.716,35.4845,2,35.4783,2,136.9,2,136.5,2,10.12,2,21.12,2,0,2,1.32,2,1.593,2,0.863,2,0.023,2,-999,5,2185.9,2,2337.48,2,7.7267,6,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,1,-999,9,-999,9,-999,-999,11.6913,11.7173,2,-999,9,-999,-999,9,-999
33AT20120324,A22,4,1,17,17,2,20120326,429,39.7911,-69.8517,1464,217.3,10.7453,35.3577,2,35.3421,2,133.6,2,133.4,2,12.17,2,23.26,2,0,2,1.46,2,1.39,2,0.734,2,0.018,2,-999,5,-999,9,-999,9,-999,9,-999,0.304,2,0.01,1.8019,2,4.66,2,-999,9,-999,9,-999,7.702,2,0.035,-999,1,-999,9,-999,9,0.0072,0.15,10.7188,10.7237,2,-999,9,-999,-999,9,-999
33AT20120324,A22,4,1,16,16,2,20120326,427,39.7911,-69.8517,1464,242.8,9.7934,35.2445,2,35.2492,2,137.4,2,135.2,2,13.44,2,24.18,2,0,2,1.53,2,1.31,2,0.644,2,0.025,2,-999,5,2196.4,6,2324.44,2,7.6747,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,1,-999,9,-999,9,-999,-999,9.7654,9.8012,2,-999,9,-999,-999,9,-999
33AT20120324,A22,4,1,15,15,2,20120326,425,39.7911,-69.8517,1464,287.6,8.3842,35.1253,2,35.1235,2,150.5,2,153.3,2,14.05,2,24.03,2,0,2,1.55,2,1.415,2,0.741,2,0.047,2,-999,5,-999,9,-999,9,-999,9,-999,0.311,2,0.01,1.8149,2,5.26,2,-999,9,-999,9,-999,7.85,2,0.035,-999,1,-999,9,-999,9,0.0073,0.15,8.354,8.3864,2,-999,9,-999,-999,9,-999
33AT20120324,A22,4,1,14,14,2,20120326,423,39.7911,-69.8517,1464,337.9,7.4434,35.0892,2,35.0875,2,172.3,2,171.5,2,13.79,2,22.89,2,0,2,1.49,2,1.609,2,0.831,2,0.057,2,-999,5,-999,9,-999,9,-999,9,-999,0.355,2,0.01,1.8501,2,5.61,2,-999,9,-999,9,-999,7.937,2,0.036,-999,1,-999,9,-999,9,0.0074,0.15,7.4102,7.4444,2,-999,9,-999,-999,9,-999
33AT20120324,A22,4,1,13,13,2,20120326,420,39.7911,-69.8517,1464,389.1,6.4615,35.0343,2,35.0335,2,194.9,2,196.8,2,12.9,2,21.12,2,0,2,1.39,2,2.053,2,1.073,2,0.084,2,-999,5,-999,9,-999,9,-999,9,-999,0.401,2,0.01,1.8701,2,5.54,2,-999,9,-999,9,-999,8.049,2,0.036,-999,1,-999,9,-999,9,0.0075,0.15,6.4261,6.4389,3,-999,9,-999,-999,9,-999
33AT20120324,A22,4,1,12,12,2,20120326,418,39.7911,-69.8517,1464,439.8,5.8827,35.0119,2,35.0113,2,212.8,2,210.7,2,12.54,2,20.18,2,0,2,1.33,2,2.261,2,1.208,2,0.109,2,-999,5,-999,9,-999,9,-999,9,-999,0.452,2,0.01,1.8624,2,5.6,2,-999,9,-999,9,-999,8.088,2,0.036,-999,1,-999,9,-999,9,0.0074,0.15,5.8445,5.8838,2,-999,9,-999,-999,9,-999
33AT20120324,A22,4,1,11,11,2,20120326,415,39.7911,-69.8517,1464,490.3,5.6066,35.0083,2,35.0071,2,220.6,2,220,2,12.15,2,19.67,2,0,2,1.3,2,2.352,2,1.237,2,0.117,2,-999,5,-999,9,-999,9,-999,9,-999,0.457,2,0.01,1.8471,2,5.56,2,-999,9,-999,9,-999,7.969,2,0.036,-999,1,-999,9,-999,9,0.0074,0.15,5.5649,5.607,2,-999,9,-999,-999,9,-999
33AT20120324,A22,4,1,10,10,2,20120326,412,39.7911,-69.8517,1464,571.1,5.1299,34.9811,2,34.9805,2,237.4,2,236.6,2,11.34,2,18.69,2,0,2,1.23,2,2.813,2,1.477,2,0.165,2,-999,5,-999,9,-999,9,-999,9,-999,0.477,2,0.01,1.8245,2,4.87,2,-999,9,-999,9,-999,8.008,2,0.036,-999,1,-999,9,-999,9,0.0073,0.15,5.0831,5.1304,2,-999,9,-999,-999,9,-999
33AT20120324,A22,4,1,9,9,2,20120326,408,39.7911,-69.8517,1464,672.2,4.7864,34.9687,2,34.9673,2,248.6,2,248.4,2,10.95,2,17.99,2,0,2,1.19,2,3.04,2,1.585,2,0.183,2,-999,5,-999,9,-999,9,-999,9,-999,0.522,2,0.01,1.8415,2,4.71,2,-999,9,-999,9,-999,8.031,2,0.036,-999,1,-999,9,-999,9,0.0074,0.15,4.7326,4.7873,2,-999,9,-999,-999,9,-999
33AT20120324,A22,4,1,8,8,2,20120326,405,39.7911,-69.8517,1464,774.2,4.5661,34.9618,2,34.9606,2,255.2,2,255.1,2,10.71,2,17.68,2,0,2,1.18,2,3.156,2,1.673,2,0.207,2,-999,5,2169.3,2,2305.35,2,7.7119,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,1,-999,9,-999,9,-999,-999,4.5049,4.5666,2,-999,9,-999,-999,9,-999
33AT20120324,A22,4,1,7,7,2,20120326,401,39.7911,-69.8517,1464,873.5,4.4201,34.9573,2,34.9563,2,259.3,2,259.1,2,10.69,2,17.48,2,0,2,1.16,2,3.208,2,1.698,2,0.208,2,-999,5,-999,9,-999,9,-999,9,-999,-999,9,-999,1.8353,2,4.67,2,-999,9,-999,9,-999,8.024,2,0.036,-999,1,-999,9,-999,9,0.0073,0.15,4.3513,4.4202,2,-999,9,-999,-999,9,-999
33AT20120324,A22,4,1,6,6,2,20120326,358,39.7911,-69.8517,1464,975.1,4.3962,34.9608,2,34.9604,2,258.9,2,259,2,10.89,2,17.53,2,0,2,1.15,2,3.103,2,1.639,2,0.206,2,-999,5,2169,2,2308.38,2,7.7132,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,1,-999,9,-999,9,-999,-999,4.3189,4.397,2,-999,9,-999,-999,9,-999
33AT20120324,A22,4,1,5,5,2,20120326,354,39.7911,-69.8517,1464,1075.4,4.3722,34.9712,2,34.9714,2,258.2,2,257.5,2,10.86,2,17.68,2,0,2,1.17,2,2.853,2,1.497,2,0.168,2,-999,5,-999,9,-999,9,-999,9,-999,0.471,2,0.01,1.8643,2,5.48,2,-999,9,-999,9,-999,8.135,2,0.037,-999,1,-999,9,-999,9,0.0075,0.15,4.2863,4.3724,2,-999,9,-999,-999,9,-999
33AT20120324,A22,4,1,4,4,2,20120326,350,39.7911,-69.8517,1464,1177.3,4.2583,34.9717,2,34.9708,2,259,2,259.5,2,11.25,2,17.72,2,0,2,1.18,2,2.694,2,1.385,2,0.141,2,-999,5,-999,9,-999,9,-999,9,-999,0.482,2,0.01,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,1,-999,9,-999,9,-999,-999,4.1644,4.2579,2,-999,9,-999,-999,9,-999
33AT20120324,A22,4,1,3,3,2,20120326,347,39.7911,-69.8517,1464,1279.6,4.1627,34.9711,2,34.9715,2,260.2,2,259.1,2,11.64,2,17.72,2,0,2,1.18,2,2.529,2,1.276,2,0.14,2,-999,5,-999,9,-999,9,-999,9,-999,0.47,2,0.01,1.8484,2,7.11,2,-999,9,-999,9,-999,8.035,2,0.036,-999,1,-999,9,-999,9,0.0074,0.15,4.0606,4.162,2,-999,9,-999,-999,9,-999
33AT20120324,A22,4,1,2,2,2,20120326,343,39.7911,-69.8517,1464,1380.3,4.0193,34.958,2,34.9579,2,262.7,2,262.5,2,11.74,2,17.55,2,0,2,1.16,2,-999,5,-999,5,-999,5,-999,5,2165.8,2,2307.83,2,7.7248,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,1,-999,9,-999,9,-999,-999,3.9097,4.0198,2,-999,9,-999,-999,9,-999
33AT20120324,A22,4,1,1,1,2,20120326,341,39.7911,-69.8517,1464,1453.7,3.9828,34.9555,2,34.9563,2,263,2,263.2,2,11.86,2,17.57,2,0,2,1.16,2,2.625,2,1.33,2,0.146,2,-999,5,2166.6,2,2306.82,3,7.7222,2,25,0.447,2,0.01,1.8514,2,6.82,2,-999,9,-999,9,-999,8.122,2,0.037,-999,1,-999,9,-999,9,0.0074,0.15,3.867,3.9832,2,-999,9,-999,-999,9,-999
33AT20120324,A22,5,1,32,32,2,20120326,902,39.7014,-69.8018,2098,5.7,9.3312,32.9811,2,32.9782,2,638.8,4,314.3,2,0.42,2,0.03,2,0.01,2,0.18,2,3.815,2,2.222,2,0.36,2,-999,5,2005.5,6,2221.01,2,7.9164,6,25,-999,9,-999,-999,9,-999,9,1.29,6,19.3,6,3,-999,9,-999,3.13,2,-999,9,-999,9,-999,-999,9.3306,9.3327,2,-999,9,-999,-999,9,-999
33AT20120324,A22,5,1,31,31,2,20120326,900,39.7014,-69.8018,2098,25,10.267,33.6614,2,33.5102,2,243.3,4,310.6,3,0.8,2,0.18,2,0.02,2,0.2,2,3.543,2,2.071,2,0.338,2,-999,5,2019.7,2,2247.52,2,7.9336,6,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,2.76,2,-999,9,-999,9,-999,-999,10.2641,10.2553,2,-999,9,-999,-999,9,-999
33AT20120324,A22,5,1,30,30,2,20120326,858,39.7014,-69.8018,2098,50.4,13.5176,35.0684,2,35.0545,2,224.1,3,222.4,2,3.11,2,6.35,2,0.19,2,0.47,2,2.652,2,1.61,2,0.206,2,-999,5,2099.7,2,2313.62,2,7.8902,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,1.5,2,-999,9,-999,9,-999,-999,13.5105,13.5192,2,-999,9,-999,-999,9,-999
33AT20120324,A22,5,1,29,29,2,20120326,856,39.7014,-69.8018,2098,76.1,14.2838,35.421,2,35.4156,2,217.8,3,218.6,2,3.19,2,6.65,2,0.08,2,0.46,2,2.508,2,1.527,2,0.187,2,-999,5,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,1.32,2,-999,9,-999,9,-999,-999,14.2727,14.28,2,-999,9,-999,-999,9,-999
33AT20120324,A22,5,1,28,28,2,20120326,852,39.7014,-69.8018,2098,100.3,14.0001,35.5322,2,35.4935,2,193.2,2,189.5,2,5.64,2,10.43,2,0.06,2,0.68,2,2.333,2,1.422,2,0.133,2,-999,5,2129.6,2,2337.83,2,7.8602,2,25,-999,9,-999,-999,9,-999,9,0.54,6,39.2,6,2.1,-999,9,-999,0.93,2,-999,9,-999,9,-999,-999,13.9856,14.0077,2,-999,9,-999,-999,9,-999
33AT20120324,A22,5,1,27,27,2,20120326,850,39.7014,-69.8018,2098,125.9,13.7956,35.6433,2,35.6431,2,165.7,2,168.8,2,7.02,2,13.62,2,0.05,2,0.86,2,2.057,2,1.237,2,0.084,2,-999,5,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,0.62,2,-999,9,-999,9,-999,-999,13.7775,13.7957,2,-999,9,-999,-999,9,-999
33AT20120324,A22,5,1,26,26,2,20120326,848,39.7014,-69.8018,2098,151.4,13.0962,35.615,2,35.6192,2,150.1,2,151.6,2,8.18,2,16.75,2,0.04,2,1.03,2,1.871,2,1.07,2,0.054,2,-999,5,2163.6,2,2338.32,4,7.7855,2,25,-999,9,-999,-999,9,-999,9,0.53,6,31,6,1.7,-999,9,-999,0.35,2,-999,9,-999,9,-999,-999,13.0752,13.1088,2,-999,9,-999,-999,9,-999
33AT20120324,A22,5,1,25,25,2,20120326,846,39.7014,-69.8018,2098,177.6,12.3219,35.5547,2,35.559,2,138.9,2,137.9,2,9.7,2,19.65,2,0.05,2,1.24,2,1.68,2,0.941,2,0.031,2,-999,5,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,0.16,2,-999,9,-999,9,-999,-999,12.2982,12.3293,2,-999,9,-999,-999,9,-999
33AT20120324,A22,5,1,24,24,2,20120326,845,39.7014,-69.8018,2098,200.7,11.2609,35.4246,2,35.4245,2,134.7,2,136.2,2,11.02,2,21.96,2,0.03,2,1.37,2,1.47,2,0.809,2,0.022,2,-999,5,2184.3,2,2330.09,2,7.7137,2,25,-999,9,-999,-999,9,-999,9,0.56,6,8.9,6,3.1,-999,9,-999,0.11,2,-999,9,-999,9,-999,-999,11.2357,11.2593,2,-999,9,-999,-999,9,-999
33AT20120324,A22,5,1,23,23,2,20120326,843,39.7014,-69.8018,2098,226.5,10.2612,35.3039,2,35.3058,2,135.8,2,134,2,12.77,2,23.69,2,0.04,2,1.49,2,1.277,2,0.679,2,0.023,2,-999,5,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,0.15,2,-999,9,-999,9,-999,-999,10.2343,10.2614,2,-999,9,-999,-999,9,-999
33AT20120324,A22,5,1,22,22,2,20120326,841,39.7014,-69.8018,2098,252.7,9.2199,35.1905,2,35.1848,2,140.1,2,139.1,2,14.23,2,24.86,2,0,2,1.57,2,1.016,2,0.593,2,0.023,2,-999,5,2192.9,2,2319.82,2,7.6671,2,25,-999,9,-999,-999,9,-999,9,0.62,6,-19,6,2,-999,9,-999,0.3,2,-999,9,-999,9,-999,-999,9.1919,9.229,2,-999,9,-999,-999,9,-999
33AT20120324,A22,5,1,21,21,2,20120326,839,39.7014,-69.8018,2098,303,7.6076,35.0934,2,35.094,2,168,2,167.5,2,13.85,2,23.2,2,0,2,1.48,2,1.335,2,0.771,2,0.054,2,-999,5,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,0.63,2,-999,9,-999,9,-999,-999,7.5776,7.6139,2,-999,9,-999,-999,9,-999
33AT20120324,A22,5,1,20,20,2,20120326,837,39.7014,-69.8018,2098,353.4,6.6084,35.0504,2,35.0505,2,189,2,190.6,2,13.26,2,21.63,2,0,2,1.41,2,1.623,2,0.944,2,0.077,2,-999,5,2182.4,2,2311.1,2,7.6794,2,25,-999,9,-999,-999,9,-999,9,0.72,6,-26.7,6,1.7,-999,9,-999,0.91,2,-999,9,-999,9,-999,-999,6.5759,6.6086,2,-999,9,-999,-999,9,-999
33AT20120324,A22,5,1,19,19,2,20120326,835,39.7014,-69.8018,2098,404.5,5.887,35.0043,2,34.9966,2,208.1,2,211.3,2,12.48,2,20.19,2,0,2,1.32,2,2.046,2,1.204,2,0.122,2,-999,5,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,1.28,2,-999,9,-999,9,-999,-999,5.852,5.8877,2,-999,9,-999,-999,9,-999
33AT20120324,A22,5,1,18,18,9,20120326,833,39.7014,-69.8018,2098,453.7,5.4972,34.9898,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,5.4591,5.4964,2,-999,9,-999,-999,9,-999
33AT20120324,A22,5,1,17,17,2,20120326,831,39.7014,-69.8018,2098,505.8,5.2278,34.9826,2,34.9785,2,229.5,2,233,2,11.62,2,18.89,2,0,2,1.24,2,2.396,2,1.41,2,0.157,2,-999,5,2171.7,2,2307.01,2,7.6982,2,25,-999,9,-999,-999,9,-999,9,0.88,6,-12.4,6,2,-999,9,-999,1.57,2,-999,9,-999,9,-999,-999,5.1862,5.2278,2,-999,9,-999,-999,9,-999
33AT20120324,A22,5,1,16,16,2,20120326,828,39.7014,-69.8018,2098,606.4,4.9248,34.9733,2,34.9702,2,243.9,2,243.6,2,11.11,2,18.28,2,0,2,1.2,2,2.551,2,1.519,2,0.18,2,-999,5,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,1.7,2,-999,9,-999,9,-999,-999,4.8759,4.9195,2,-999,9,-999,-999,9,-999
33AT20120324,A22,5,1,15,15,2,20120326,825,39.7014,-69.8018,2098,705.9,4.7035,34.9619,2,34.9597,2,251.4,2,251.1,2,10.77,2,17.87,2,0,2,1.16,2,2.683,2,1.617,2,0.201,2,-999,5,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,1.81,2,-999,9,-999,9,-999,-999,4.6473,4.7044,2,-999,9,-999,-999,9,-999
33AT20120324,A22,5,1,14,14,2,20120326,822,39.7014,-69.8018,2098,807.7,4.5865,34.9605,2,34.9586,2,254.9,2,255.1,2,10.72,2,17.64,2,0,2,1.16,2,2.708,2,1.646,2,0.19,2,-999,5,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,1.86,2,-999,9,-999,9,-999,-999,4.5223,4.5863,2,-999,9,-999,-999,9,-999
33AT20120324,A22,5,1,13,13,2,20120326,819,39.7014,-69.8018,2098,908.5,4.4678,34.9588,2,34.9578,2,257.7,2,257.8,2,10.71,2,17.6,2,0,2,1.16,2,2.626,2,1.602,2,0.199,2,-999,5,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,1.7,2,-999,9,-999,9,-999,-999,4.3957,4.4674,2,-999,9,-999,-999,9,-999
33AT20120324,A22,5,1,12,12,2,20120326,816,39.7014,-69.8018,2098,1010.7,4.3344,34.9562,2,34.9544,2,261.2,2,261.2,2,10.73,2,17.47,2,0,2,1.16,2,2.768,2,1.63,2,0.201,2,-999,5,2163,2,2303.44,2,7.7149,6,25,-999,9,-999,-999,9,-999,9,0.83,6,-5.8,6,2.4,-999,9,-999,1.84,2,-999,9,-999,9,-999,-999,4.2545,4.3351,2,-999,9,-999,-999,9,-999
33AT20120324,A22,5,1,11,11,2,20120326,812,39.7014,-69.8018,2098,1113,4.2952,34.9606,2,34.9572,2,261,2,260.3,2,10.9,2,17.53,2,0,2,1.16,2,2.627,2,1.567,2,0.18,2,-999,5,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,1.73,2,-999,9,-999,9,-999,-999,4.2067,4.2964,2,-999,9,-999,-999,9,-999
33AT20120324,A22,5,1,10,10,2,20120326,808,39.7014,-69.8018,2098,1212.1,4.1545,34.9548,2,34.9538,2,262.7,2,262.9,2,11.04,2,17.43,2,0,2,1.14,2,2.536,2,1.49,2,0.177,2,-999,5,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,1.73,2,-999,9,-999,9,-999,-999,4.0585,4.1548,2,-999,9,-999,-999,9,-999
33AT20120324,A22,5,1,9,9,2,20120326,805,39.7014,-69.8018,2098,1312.6,4.1651,34.9704,2,34.968,2,259.2,2,259,2,11.52,2,17.76,2,0,2,1.18,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,-999,4.0601,4.1658,2,-999,9,-999,-999,9,-999
33AT20120324,A22,5,1,8,8,2,20120326,802,39.7014,-69.8018,2098,1414.4,4.0023,34.9608,2,34.9613,2,263.2,2,258.9,2,11.53,2,17.78,2,0,2,1.17,2,2.214,2,1.275,2,0.138,2,-999,5,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,1.48,2,-999,9,-999,9,-999,-999,3.8898,4.0036,2,-999,9,-999,-999,9,-999
33AT20120324,A22,5,1,7,7,2,20120326,758,39.7014,-69.8018,2098,1515.7,3.98,34.9652,2,34.9625,2,261.4,2,261.2,2,12.03,2,17.75,2,0,2,1.18,2,1.966,2,1.111,2,0.118,2,-999,5,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,0.97,6,-23,6,2,-999,9,-999,1.37,2,-999,9,-999,9,-999,-999,3.8586,3.9807,2,-999,9,-999,-999,9,-999
33AT20120324,A22,5,1,6,6,2,20120326,755,39.7014,-69.8018,2098,1618.6,3.8553,34.9597,2,34.9583,2,263,2,263.2,2,12.33,2,17.71,2,0,2,1.18,2,1.861,2,1.046,2,0.106,2,-999,5,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,1.32,2,-999,9,-999,9,-999,-999,3.726,3.8559,2,-999,9,-999,-999,9,-999
33AT20120324,A22,5,1,5,5,2,20120326,752,39.7014,-69.8018,2098,1719.2,3.7088,34.9508,2,34.9501,2,265.3,2,266.1,2,12.69,2,17.59,2,0,2,1.16,2,1.799,2,0.996,2,0.106,2,-999,5,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,1.27,2,-999,9,-999,9,-999,-999,3.5721,3.7091,2,-999,9,-999,-999,9,-999
33AT20120324,A22,5,1,4,4,2,20120326,749,39.7014,-69.8018,2098,1821.9,3.6387,34.9479,2,34.9479,2,266.6,2,266,2,13.01,2,17.61,2,0,2,1.16,2,1.722,2,0.95,2,0.096,2,-999,5,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,1.22,2,-999,9,-999,9,-999,-999,3.4934,3.6388,2,-999,9,-999,-999,9,-999
33AT20120324,A22,5,1,3,3,2,20120326,745,39.7014,-69.8018,2098,1923.3,3.555,34.9427,2,34.938,2,267.7,2,266.7,2,13.46,2,17.56,2,0,2,1.17,2,1.705,2,0.958,2,0.094,2,-999,5,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,1.16,2,-999,9,-999,9,-999,-999,3.4014,3.5556,2,-999,9,-999,-999,9,-999
33AT20120324,A22,5,1,2,2,2,20120326,742,39.7014,-69.8018,2098,2026,3.2776,34.936,2,34.9367,2,268.2,2,268.6,2,15.17,2,17.49,2,0,2,1.18,2,1.457,2,0.806,2,0.075,2,-999,5,2159.5,2,2309.2,6,7.7349,6,25,-999,9,-999,-999,9,-999,9,1.04,6,-38,6,-999,-999,9,-999,0.97,2,-999,9,-999,9,-999,-999,3.1185,3.278,2,-999,9,-999,-999,9,-999
33AT20120324,A22,5,1,1,1,2,20120326,739,39.7014,-69.8018,2098,2088.1,3.1609,34.9332,2,34.9335,2,267.7,2,267.6,2,15.98,2,17.47,2,0,2,1.17,2,1.333,2,0.732,2,0.063,2,-999,5,2160.7,6,2311.74,2,7.7328,2,25,-999,9,-999,-999,9,-999,9,0.99,6,-39.2,6,2.2,-999,9,-999,0.76,2,-999,9,-999,9,-999,-999,2.9977,3.1607,2,-999,9,-999,-999,9,-999
