EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,NH4,NH4_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,BTL_DATE,BTL_TIME
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,FMOL/KG,,UMOL/KG,,UMOL/KG,,,,DEG C,,
  18MF20120601, AR07W,    74,  1, 380334,      7,2,20120608,1119, 57.7998, -51.3432, 3500,   2938.9,   2.7866,  34.8556,2,  34.9192,2,    170.1,2,    275.1,3,    12.48,6,    15.35,6,     0.31,6,     1.11,6,     0.31,6,    1.398,2,    0.873,2,   2169.7,2,   2298.6,2,   7.7180,2,    25.00, 20120608,     1155
  18MF20120601, AR07W,    74,  1, 380335,      8,2,20120608,1119, 57.7998, -51.3432, 3500,   2740.8,   2.9499,  34.8599,2,  34.9167,2,    182.5,2,   -999.0,9,    11.80,6,    15.42,6,     0.26,6,     1.12,6,     0.26,6, -999.000,9,     -999,9,   2159.0,2,   2303.3,2,   7.7150,2,    25.00, 20120608,     1201
  18MF20120601, AR07W,    74,  1, 380336,      9,2,20120608,1119, 57.7998, -51.3432, 3500,   2519.6,   3.1345,  34.8391,2,  34.9153,2,    202.2,2,    275.1,3,    11.41,6,    15.49,6,     0.31,6,     1.14,6,     0.31,6,    1.498,2,    0.783,2,   2163.9,2,   2301.4,2,   7.7050,2,    25.00, 20120608,     1207
  18MF20120601, AR07W,    74,  1, 380337,     10,2,20120608,1119, 57.7998, -51.3432, 3500,   2291.7,   3.2987,  34.9121,2,  34.9128,2,    255.0,2,    272.2,2,    11.33,6,    15.86,6,     0.24,6,     1.16,6,     0.24,6,    1.477,2,    0.931,2,   2167.5,2,   -999.0,9,   7.7110,2,    25.00, 20120608,     1213
  18MF20120601, AR07W,    74,  1, 380338,     11,2,20120608,1119, 57.7998, -51.3432, 3500,   2039.4,   3.5272,  34.9156,2,  34.9176,6,    259.4,2,    271.0,2,    10.81,6,    16.02,6,     0.24,6,     1.15,6,     0.24,6,    1.621,2,    1.198,2,   2167.1,2,   2294.7,2,   7.7010,2,    25.00, 20120608,     1220
  18MF20120601, AR07W,    74,  1, 380339,     12,2,20120608,1119, 57.7998, -51.3432, 3500,   1788.1,   3.6817,  34.9127,2,  34.9127,2,    259.4,2,    270.6,2,    10.24,6,    15.95,6,     0.19,6,     1.15,6,     0.19,6, -999.000,9,     -999,9,   2166.0,2,   2300.2,2,   7.7100,2,    25.00, 20120608,     1225
  18MF20120601, AR07W,    74,  1, 380340,     13,2,20120608,1119, 57.7998, -51.3432, 3500,   1549.5,   3.7072,  34.8906,2,  34.8908,2,    265.3,2,    277.6,2,     9.62,6,    15.80,6,     0.24,6,     1.14,6,     0.24,6,    1.955,4,    1.994,4,   2165.1,2,   2294.9,2,   7.7000,2,    25.00, 20120608,     1229
  18MF20120601, AR07W,    74,  1, 380341,     14,2,20120608,1119, 57.7998, -51.3432, 3500,   1300.6,   3.5613,  34.8576,2,  34.8574,2,    282.5,2,    291.1,2,     8.16,6,    15.01,6,     0.21,6,     1.09,6,     0.21,6,    2.346,2,    2.017,2,   2162.4,2,   2293.4,2,   7.6990,2,    25.00, 20120608,     1236
  18MF20120601, AR07W,    74,  1, 380342,     15,2,20120608,1119, 57.7998, -51.3432, 3500,   1070.0,   3.5961,  34.8593,2,  34.8592,2,    281.2,2,    289.0,2,     8.27,6,    14.99,6,     0.22,6,     1.09,6,     0.22,6, -999.000,9,     -999,9,   2166.3,2,   2282.1,2,   7.7010,2,    25.00, 20120608,     1241
  18MF20120601, AR07W,    74,  1, 380343,     16,2,20120608,1119, 57.7998, -51.3432, 3500,    868.1,   3.6167,  34.8572,2,  34.8571,2,    282.8,2,    290.3,2,     8.20,6,    15.10,6,     0.29,6,     1.09,6,     0.29,6,    2.347,2,    2.017,2,   2165.7,2,   2284.8,2,   7.7050,2,    25.00, 20120608,     1246
  18MF20120601, AR07W,    74,  1, 380344,     17,2,20120608,1119, 57.7998, -51.3432, 3500,    678.1,   3.5940,  34.8485,2,  34.8484,2,    284.9,2,    291.3,2,     7.84,6,    14.84,6,     0.26,6,     1.08,6,     0.26,6, -999.000,9,     -999,9,   2162.0,2,   2281.7,2,   7.7060,2,    25.00, 20120608,     1249
  18MF20120601, AR07W,    74,  1, 380345,     18,2,20120608,1119, 57.7998, -51.3432, 3500,    509.1,   3.6333,  34.8479,2,  34.8475,2,    284.4,2,    292.1,2,     7.66,6,    14.75,6,     0.23,6,     1.07,6,     0.23,6,    2.377,2,    2.122,2,   2167.9,2,   2283.0,2,   7.7050,2,    25.00, 20120608,     1252
  18MF20120601, AR07W,    74,  1, 380346,     19,2,20120608,1119, 57.7998, -51.3432, 3500,    359.5,   3.6276,  34.8376,2,  34.8367,2,    288.3,2,    294.4,2,     7.40,6,    14.60,6,     0.17,6,     1.05,6,     0.17,6, -999.000,9,     -999,9,   2163.3,2,   2292.6,2,   7.7090,2,    25.00, 20120608,     1254
  18MF20120601, AR07W,    74,  1, 380347,     20,2,20120608,1119, 57.7998, -51.3432, 3500,    217.3,   3.6868,  34.8281,2,-999.0000,9,    288.5,2,    292.9,2,     7.26,6,    14.39,6,     0.21,6,     1.05,6,     0.21,6, -999.000,9,     -999,9,   2162.8,2,   2284.6,2,   7.7110,2,    25.00, 20120608,     1257
  18MF20120601, AR07W,    74,  1, 380348,     21,2,20120608,1119, 57.7998, -51.3432, 3500,    100.1,   4.2839,  34.8678,2,  34.8672,2,    283.7,2,    291.5,2,     7.10,6,    14.01,6,     0.26,6,     1.03,6,     0.26,6,    2.352,2,    2.296,2,   2155.9,2,   2282.1,2,   7.7240,2,    25.00, 20120608,     1259
  18MF20120601, AR07W,    74,  1, 380349,     22,2,20120608,1119, 57.7998, -51.3432, 3500,     48.8,   4.0066,  34.7378,2,-999.0000,9,    303.3,2,    309.1,2,     6.48,6,    10.71,6,     1.04,6,     0.89,6,     1.04,6, -999.000,9,     -999,9,   2137.5,2,   2279.0,2,   7.7420,2,    25.00, 20120608,     1300
  18MF20120601, AR07W,    74,  1, 380350,     23,2,20120608,1119, 57.7998, -51.3432, 3500,     24.1,   4.7741,  34.6467,2,  34.6559,2,    330.0,2,    339.1,2,     3.52,6,     5.22,6,     0.79,6,     0.47,6,     0.79,6,    2.598,2,    2.517,2,   2093.1,2,   2242.0,2,   7.8210,6,    25.00, 20120608,     1301
  18MF20120601, AR07W,    74,  1, 380351,     24,2,20120608,1119, 57.7998, -51.3432, 3500,      0.4,   6.1304,  34.6050,2,-999.0000,9,    363.7,2,    376.2,2,     0.62,6,     0.44,6,     0.21,6,     0.08,6,     0.21,6, -999.000,9,     -999,9,   2051.3,2,   2269.7,2,   7.9420,2,    25.00, 20120608,     1302
  18MF20120601, AR07W,    79,  1, 380352,      1,2,20120608,1822, 58.2137, -50.8797, 3408,    199.6,   3.8681,  34.8302,2,-999.0000,9,    288.2,2,   -999.0,9,     7.12,6,    14.31,6,     0.16,6,     1.04,6,     0.16,6, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,   7.8310,4,    25.00, 20120608,     1822
  18MF20120601, AR07W,    79,  1, 380353,      2,2,20120608,1822, 58.2137, -50.8797, 3408,    150.9,   3.7851,  34.8061,2,-999.0000,9,    289.8,2,   -999.0,9,     6.93,6,    13.87,6,     0.13,6,     1.02,6,     0.13,6, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,   7.7130,2,    25.00, 20120608,     1825
  18MF20120601, AR07W,    79,  1, 380354,      3,2,20120608,1822, 58.2137, -50.8797, 3408,    100.6,   3.5219,  34.7498,2,-999.0000,9,    299.5,2,   -999.0,9,     6.66,6,    13.36,6,     0.29,6,     0.99,6,     0.29,6, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,   7.7140,2,    25.00, 20120608,     1827
  18MF20120601, AR07W,    79,  1, 380355,      4,2,20120608,1822, 58.2137, -50.8797, 3408,     80.4,   3.5345,  34.7354,2,-999.0000,9,    303.5,2,   -999.0,9,     6.57,6,    12.98,6,     0.29,6,     0.97,6,     0.29,6, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,   7.7120,2,    25.00, 20120608,     1829
  18MF20120601, AR07W,    79,  1, 380356,      5,2,20120608,1822, 58.2137, -50.8797, 3408,     61.5,   3.8800,  34.7225,2,-999.0000,9,    308.2,2,   -999.0,9,     6.09,6,    10.82,6,     0.76,6,     0.90,6,     0.76,6, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,   7.7420,2,    25.00, 20120608,     1830
  18MF20120601, AR07W,    79,  1, 380357,      6,2,20120608,1822, 58.2137, -50.8797, 3408,     51.2,   3.9839,  34.7177,2,-999.0000,9,    311.8,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00, 20120608,     1831
  18MF20120601, AR07W,    79,  1, 380358,      7,2,20120608,1822, 58.2137, -50.8797, 3408,     38.4,   4.2553,  34.7072,2,-999.0000,9,    314.9,2,   -999.0,9,     5.61,6,     9.12,6,     1.21,6,     0.79,6,     1.21,6, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,   7.7580,2,    25.00, 20120608,     1832
  18MF20120601, AR07W,    79,  1, 380359,      8,2,20120608,1822, 58.2137, -50.8797, 3408,     30.9,   4.4448,  34.7012,2,-999.0000,9,    319.0,2,   -999.0,9,     5.11,6,     8.22,6,     1.11,6,     0.74,6,     1.11,6, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,   7.7780,2,    25.00, 20120608,     1833
  18MF20120601, AR07W,    79,  1, 380360,      9,2,20120608,1822, 58.2137, -50.8797, 3408,     19.7,   5.3603,  34.6998,2,-999.0000,9,    366.6,2,   -999.0,9,     1.54,6,     2.07,6,     0.20,6,     0.24,6,      0.2,6, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,   7.8660,2,    25.00, 20120608,     1834
  18MF20120601, AR07W,    79,  1, 380361,     10,2,20120608,1822, 58.2137, -50.8797, 3408,      9.8,   5.6704,  34.7030,2,-999.0000,9,    375.4,2,   -999.0,9,     0.92,6,     0.78,6,     0.16,6,     0.14,6,     0.16,6, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,   7.9210,2,    25.00, 20120608,     1835
  18MF20120601, AR07W,    79,  1, 380362,     11,2,20120608,1822, 58.2137, -50.8797, 3408,      1.7,   5.6713,  34.7038,2,-999.0000,9,    375.7,2,   -999.0,9,     0.88,2,     0.83,6,     0.18,6,     0.14,6,     0.18,6, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,   7.9030,2,    25.00, 20120608,     1835
  18MF20120601, AR07W,    82,  1, 380363,      1,2,20120608,2133, 58.2192, -50.8770, 3408,   3591.0,   1.8544,  34.8928,2,  34.8936,2,    287.8,2,   -999.0,9,     9.63,6,    13.79,6,     0.44,6,     1.02,6,     0.44,6,    2.056,2,     1.51,2,   2162.0,2,   2297.1,2,   7.7160,2,    25.00, 20120608,     2133
  18MF20120601, AR07W,    82,  1, 380364,      2,2,20120608,2133, 58.2192, -50.8770, 3408,   3519.4,   2.0306,  34.8941,2,  34.8964,2,    284.7,2,   -999.0,9,    10.13,6,    14.12,6,     0.20,6,     1.03,6,      0.2,6,    1.928,2,    1.333,2,   2161.7,2,   2294.8,2,   7.7210,2,    25.00, 20120608,     2137
  18MF20120601, AR07W,    82,  1, 380365,      3,2,20120608,2133, 58.2192, -50.8770, 3408,   3428.7,   2.2671,  34.8992,2,  34.9001,2,    279.7,2,    284.3,6,    11.43,6,    14.58,6,     0.21,6,     1.07,6,     0.21,6,    1.735,2,    1.215,2,   2160.5,2,   2296.7,2,   7.7210,2,    25.00, 20120608,     2141
  18MF20120601, AR07W,    82,  1, 380366,      4,2,20120608,2133, 58.2192, -50.8770, 3408,   3321.0,   2.4609,  34.9056,2,  34.9064,2,    275.4,2,    279.2,2,    12.86,6,    15.07,6,     0.28,6,     1.10,6,     0.28,6,    1.528,2,    0.962,2,   2160.6,2,   2297.1,2,   7.7240,2,    25.00, 20120608,     2147
  18MF20120601, AR07W,    82,  1, 380367,      5,2,20120608,2133, 58.2192, -50.8770, 3408,   3199.1,   2.6375,  34.9127,2,  34.9140,6,    272.5,2,    277.3,2,    12.86,6,    15.20,6,     0.30,6,     1.11,6,      0.3,6, -999.000,9,     -999,9,   2159.7,2,   2297.4,2,   7.7240,2,    25.00, 20120608,     2150
  18MF20120601, AR07W,    82,  1, 380368,      6,2,20120608,2133, 58.2192, -50.8770, 3408,   3057.2,   2.7753,  34.9174,2,  34.9173,2,    271.7,2,    276.7,2,    12.41,6,    15.42,6,     0.22,6,     1.11,6,     0.22,6,    1.441,2,    0.819,2,   2160.4,2,   2301.4,2,   7.7260,2,    25.00, 20120608,     2156
  18MF20120601, AR07W,    82,  1, 380369,      7,2,20120608,2133, 58.2192, -50.8770, 3408,   2899.0,   2.9019,  34.9173,2,  34.9169,2,    271.1,2,    275.7,2,    11.95,6,    15.42,6,     0.32,6,     1.13,6,     0.32,6,    1.441,2,    0.812,2,   2158.4,2,   2302.1,2,   7.7240,2,    25.00, 20120608,     2201
  18MF20120601, AR07W,    82,  1, 380370,      8,2,20120608,2133, 58.2192, -50.8770, 3408,   2708.7,   3.0682,  34.9142,2,  34.9148,2,    270.9,2,    275.6,2,    11.13,6,    15.50,6,     0.15,6,     1.12,6,     0.15,6, -999.000,9,     -999,9,   2161.4,2,   2299.4,2,   7.7290,2,    25.00, 20120608,     2207
  18MF20120601, AR07W,    82,  1, 380371,      9,2,20120608,2133, 58.2192, -50.8770, 3408,   2500.5,   3.2426,  34.9137,2,  34.9146,2,    269.9,2,    275.4,2,    10.95,6,    15.75,6,     0.18,6,     1.13,6,     0.18,6,    1.561,2,    0.763,2,   2157.8,2,   2301.6,2,   7.7240,2,    25.00, 20120608,     2213
  18MF20120601, AR07W,    82,  1, 380372,     10,2,20120608,2133, 58.2192, -50.8770, 3408,   2271.1,   3.4403,  34.9145,2,  34.9152,2,    267.7,2,    264.5,3,    10.66,6,    15.96,6,     0.55,6,     1.14,6,     0.55,3,    1.657,2,    0.938,2,   2158.2,2,   2298.2,2,   7.7190,2,    25.00, 20120608,     2220
  18MF20120601, AR07W,    82,  1, 380373,     11,2,20120608,2133, 58.2192, -50.8770, 3408,   2019.8,   3.6754,  34.9159,2,  34.9164,2,    266.1,2,    272.2,2,    10.18,6,    15.92,6,     0.25,6,     1.15,6,     0.25,6, -999.000,9,     -999,9,   2162.1,2,   2307.0,3,   7.7200,2,    25.00, 20120608,     2226
  18MF20120601, AR07W,    82,  1, 380374,     12,2,20120608,2133, 58.2192, -50.8770, 3408,   1770.1,   3.7390,  34.8970,2,  34.8973,2,    271.0,2,    276.8,2,     9.67,6,    15.84,6,     0.42,6,     1.13,6,     0.42,6, -999.000,9,     -999,9,   2165.9,2,   2316.3,3,   7.7180,2,    25.00, 20120608,     2233
  18MF20120601, AR07W,    82,  1, 380375,     13,2,20120608,2133, 58.2192, -50.8770, 3408,   1528.3,   3.5727,  34.8561,2,  34.8588,2,    286.8,2,    292.8,3,     8.10,6,    14.94,6,     0.21,6,     1.09,6,     0.21,6,    2.373,2,    2.171,2,   2159.4,2,   2295.5,3,   7.7270,2,    25.00, 20120608,     2240
  18MF20120601, AR07W,    82,  1, 380376,     14,2,20120608,2133, 58.2192, -50.8770, 3408,   1292.0,   3.5393,  34.8497,2,  34.8506,2,    287.8,2,    294.1,2,     7.95,6,    14.90,6,     0.19,6,     1.08,6,     0.19,6,    2.403,2,    2.167,2,   2158.1,2,   2312.2,3,   7.7220,2,    25.00, 20120608,     2245
  18MF20120601, AR07W,    82,  1, 380377,     15,2,20120608,2133, 58.2192, -50.8770, 3408,   1069.7,   3.5617,  34.8504,2,  34.8512,2,    286.8,2,    290.3,2,     8.07,6,    15.00,6,     0.21,6,     1.11,6,     0.21,6, -999.000,9,     -999,9,   2162.3,2,   2294.9,3,   7.7210,2,    25.00, 20120608,     2251
  18MF20120601, AR07W,    82,  1, 380378,     16,2,20120608,2133, 58.2192, -50.8770, 3408,    870.1,   3.5876,  34.8479,2,  34.8486,2,    287.6,2,    292.8,2,     7.83,6,    14.88,6,     0.19,6,     1.08,6,     0.19,6,    2.435,2,    2.114,2,   2158.9,2,   2303.9,3,   7.7280,2,    25.00, 20120608,     2257
  18MF20120601, AR07W,    82,  1, 380379,     17,2,20120608,2133, 58.2192, -50.8770, 3408,    679.3,   3.6057,  34.8458,2,  34.8463,2,    288.9,2,    292.4,2,     7.63,6,    14.65,6,     0.27,6,     1.08,6,     0.27,6, -999.000,9,     -999,9,   2157.3,2,   2293.6,2,   7.7240,2,    25.00, 20120608,     2302
  18MF20120601, AR07W,    82,  1, 380380,     18,2,20120608,2133, 58.2192, -50.8770, 3408,    511.9,   3.6443,  34.8425,2,  34.8424,2,    288.5,2,    293.0,6,     7.51,6,    14.66,6,     0.21,6,     1.06,6,     0.21,6,    2.437,2,    2.193,2,   2157.3,2,   2297.7,2,   7.7260,2,    25.00, 20120608,     2305
  18MF20120601, AR07W,    82,  1, 380381,     19,2,20120608,2133, 58.2192, -50.8770, 3408,    360.1,   3.6489,  34.8313,2,  34.8306,2,    291.0,2,    296.4,2,     7.42,6,    14.22,6,     0.21,6,     1.03,2,     0.21,6, -999.000,9,     -999,9,   2156.9,2,   2296.7,2,   7.7240,2,    25.00, 20120608,     2309
  18MF20120601, AR07W,    82,  1, 380382,     20,2,20120608,2133, 58.2192, -50.8770, 3408,    221.5,   3.7785,  34.8261,2,  34.8259,2,    290.0,2,    293.1,2,     7.11,6,    14.07,6,     0.20,6,     1.04,6,      0.2,6, -999.000,9,     -999,9,   2154.1,2,   2288.8,2,   7.7330,2,    25.00, 20120608,     2312
  18MF20120601, AR07W,    82,  1, 380383,     21,2,20120608,2133, 58.2192, -50.8770, 3408,    100.6,   3.5215,  34.7497,2,-999.0000,9,    300.7,2,    303.6,2,     6.62,6,    13.23,6,     0.21,6,     1.00,6,     0.21,6,    2.572,2,    2.452,2,   2151.5,2,   2298.7,3,   7.7350,2,    25.00, 20120608,     2316
  18MF20120601, AR07W,    82,  1, 380384,     22,2,20120608,2133, 58.2192, -50.8770, 3408,     50.7,   4.3069,  34.7050,2,-999.0000,9,    314.2,2,    318.9,2,     5.64,6,     8.74,6,     1.38,6,     0.78,6,     1.38,6, -999.000,9,     -999,9,   2134.7,2,   2280.0,3,   7.7850,2,    25.00, 20120608,     2318
  18MF20120601, AR07W,    82,  1, 380385,     23,2,20120608,2133, 58.2192, -50.8770, 3408,     24.5,   5.0654,  34.7018,2,  34.7027,2,    356.0,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,    2.605,2,    2.495,2,   2100.2,2,   2284.1,3,   7.8810,2,    25.00, 20120608,     2319
  18MF20120601, AR07W,    82,  1, 380386,     24,2,20120608,2133, 58.2192, -50.8770, 3408,      2.4,   5.4181,  34.7089,2,-999.0000,9,    366.5,2,    323.7,6,     1.65,6,     1.75,6,     0.23,6,     0.21,6,     0.23,6, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,   7.9160,2,    25.00, 20120608,     2320
  18MF20120601, AR07W,    86,  1, 380387,      1,2,20120609,0415, 58.6408, -50.4178, 3575,   3565.3,   1.6314,  34.8932,2,  34.8946,2,    289.5,2,    295.6,2,     9.47,6,    13.95,6,     0.83,6,     1.02,6,     0.83,6,    2.162,2,    1.582,2,   2169.2,2,   2308.2,3,   7.7060,2,    25.00, 20120609,      415
  18MF20120601, AR07W,    86,  1, 380388,      2,2,20120609,0415, 58.6408, -50.4178, 3575,   3520.2,   1.6400,  34.8927,2,  34.8936,2,    289.1,2,    295.5,2,     9.65,6,    13.76,6,     0.63,6,     0.99,6,     0.63,6,    2.145,2,    1.498,2,   2166.6,2,   2296.8,3,   7.7110,2,    25.00, 20120609,      417
  18MF20120601, AR07W,    86,  1, 380389,      3,2,20120609,0415, 58.6408, -50.4178, 3575,   3430.7,   1.8112,  34.8925,2,  34.8936,2,    286.9,2,    292.8,2,     9.70,6,    14.20,6,     0.68,6,     1.02,6,     0.68,6,    2.071,2,    1.517,2,   2163.6,2,   2308.2,3,   7.7050,2,    25.00, 20120609,      420
  18MF20120601, AR07W,    86,  1, 380390,      4,2,20120609,0415, 58.6408, -50.4178, 3575,   3319.5,   2.1441,  34.8969,2,  34.8972,2,    281.9,2,    287.9,6,    11.73,6,    14.93,6,     0.74,6,     1.10,6,     0.74,6,    1.807,2,    1.128,2,   2164.4,2,   2292.1,3,   7.7080,2,    25.00, 20120609,      428
  18MF20120601, AR07W,    86,  1, 380391,      5,2,20120609,0415, 58.6408, -50.4178, 3575,   3205.1,   2.3397,  34.9019,2,  34.9021,2,    276.6,2,    281.9,2,    13.46,6,    15.70,6,     0.70,6,     1.33,3,      0.7,6, -999.000,9,     -999,9,   2166.7,2,   2304.4,3,   7.7130,2,    25.00, 20120609,      435
  18MF20120601, AR07W,    86,  1, 380392,      6,2,20120609,0415, 58.6408, -50.4178, 3575,   3061.0,   2.5413,  34.9105,2,  34.9104,2,    272.5,2,    278.2,2,    13.95,6,    16.14,6,     0.91,6,     1.20,6,     0.91,6, -999.000,9,     -999,9,   2163.7,2,   2307.4,3,   7.7200,2,    25.00, 20120609,      439
  18MF20120601, AR07W,    86,  1, 380393,      7,2,20120609,0415, 58.6408, -50.4178, 3575,   2901.6,   2.7226,  34.9164,2,  34.9171,2,    270.7,2,    277.6,2,    13.98,6,    16.22,6,     0.74,6,     1.17,6,     0.74,6,    1.465,2,    0.884,2,   2164.2,2,   2318.4,3,   7.7120,2,    25.00, 20120609,      444
  18MF20120601, AR07W,    86,  1, 380394,      8,2,20120609,0415, 58.6408, -50.4178, 3575,   2711.2,   2.8658,  34.9170,2,  34.9179,2,    270.4,2,    277.5,2,    13.08,6,    15.93,6,     0.94,6,     1.10,6,     0.94,6, -999.000,9,     -999,9,   2162.3,2,   2306.6,3,   7.7180,2,    25.00, 20120609,      450
  18MF20120601, AR07W,    86,  1, 380395,      9,2,20120609,0415, 58.6408, -50.4178, 3575,   2499.3,   3.0195,  34.9146,2,  34.9152,2,    270.3,2,    277.4,2,    11.49,6,    16.13,6,     0.47,6,  -999.00,0,     0.47,6,    1.539,2,     0.87,2,   2162.3,2,   2305.8,3,   7.7230,2,    25.00, 20120609,      455
  18MF20120601, AR07W,    86,  1, 380396,     10,2,20120609,0415, 58.6408, -50.4178, 3575,   2270.8,   3.1897,  34.9138,2,  34.9139,2,    269.6,2,   -999.0,9,    11.21,6,    16.52,6,     0.25,6,     1.18,6,     0.25,6,    1.583,2,     0.81,2,   2161.9,2,   2293.3,3,   7.7220,2,    25.00, 20120609,      501
  18MF20120601, AR07W,    86,  1, 380397,     11,2,20120609,0415, 58.6408, -50.4178, 3575,   2019.6,   3.3742,  34.9129,2,  34.9133,2,    267.9,2,    273.7,2,    11.05,6,    16.90,6,     0.20,6,     1.19,6,      0.2,6,    1.593,2,    0.758,2,   2161.6,2,   2306.1,3,   7.7330,2,    25.00, 20120609,      507
  18MF20120601, AR07W,    86,  1, 380398,     12,2,20120609,0415, 58.6408, -50.4178, 3575,   1768.9,   3.5764,  34.9168,2,  34.9168,2,    266.6,2,    271.7,2,    10.75,6,    17.00,6,     0.33,6,     1.24,6,     0.33,6, -999.000,9,     -999,9,   2162.1,2,   2296.3,3,   7.7100,2,    25.00, 20120609,      517
  18MF20120601, AR07W,    86,  1, 380399,     13,2,20120609,0415, 58.6408, -50.4178, 3575,   1526.9,   3.7021,  34.9107,2,  34.9102,2,    267.6,2,    274.8,2,    10.29,6,    16.75,6,     0.27,6,     1.15,6,     0.27,6,    1.925,2,    1.179,2,   2162.3,2,   2299.1,3,   7.7160,2,    25.00, 20120609,      522
