BOTTLE,20081007CCHDOSIODBK
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BLTNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NO2+NO3,NO2+NO3_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CTDFLUORO,CTDFLUORO_FLAG_W,CTDPAR,CTDPAR_FLAG_W,CTDTRANS,CTDTRANS_FLAG_W,AMMONIA,AMMONIA_FLAG_W,NITRIT,NITRIT_FLAG_W
,,,,,,,,,,,,DBAR,ITS-90,PSS78,,PSS78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,,,,,,,UMOL/KG,,UMOL/KG,
  09AR20070117,  SR03,     4,  1,      6,      6,2,20070120,1106,-44.9188, 143.0283, 4900,    200.3,   9.2126,  34.6466,2,-999.0000,9,   263.53,2,   262.27,2,   -999.0,9,    14.44,2,     0.98,2,   -0.023,2,    0.002,2,    0.980,2,     0.01,2,  -999.00,9
  09AR20070117,  SR03,     4,  1,      5,      5,2,20070120,1106,-44.9188, 143.0283, 4900,    200.1,   9.2144,  34.6467,2,  34.6480,2,   263.53,2,   262.85,2,   -999.0,9,  -999.00,9,  -999.00,9,   -0.018,2,    0.002,2,    0.980,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,     4,  1,      4,      4,2,20070120,1106,-44.9188, 143.0283, 4900,    249.2,   9.1445,  34.6478,2,  34.6480,2,   265.37,2,   263.53,2,   -999.0,9,    14.84,2,     1.01,2,    0.009,2,    0.002,2,    0.980,2,     0.02,2,  -999.00,9
  09AR20070117,  SR03,     4,  1,      3,      3,2,20070120,1106,-44.9188, 143.0283, 4900,    301.3,   8.9943,  34.6258,2,  34.6256,2,   269.28,2,   271.03,2,   -999.0,9,    14.46,2,     1.05,2,   -0.034,2,    0.002,2,    0.978,2,     0.00,2,  -999.00,9
  09AR20070117,  SR03,     4,  1,      2,      2,2,20070120,1106,-44.9188, 143.0283, 4900,    349.6,   8.8994,  34.6148,2,  34.6176,2,   265.73,2,   266.45,2,   -999.0,9,    15.29,2,     1.03,2,   -0.041,2,    0.002,2,    0.981,2,     0.01,2,  -999.00,9
  09AR20070117,  SR03,     4,  1,      1,      1,2,20070120,1106,-44.9188, 143.0283, 4900,    400.9,   8.8616,  34.6122,2,  34.6130,2,   267.19,2,   264.50,2,   -999.0,9,    16.43,2,     1.09,2,   -0.046,2,    0.002,2,    0.979,2,     0.02,2,  -999.00,9
  09AR20070117,  SR03,     5,  1,     24,     24,2,20070120,1355,-44.8888, 143.0532, 4300,     12.7,  12.4486,  34.6843,2,  34.6861,2,   284.66,2,   285.31,2,   -999.0,9,     5.25,2,     0.48,2,    1.566,2,    0.002,2,    0.950,2,     0.14,2,  -999.00,9
  09AR20070117,  SR03,     5,  1,     23,     23,2,20070120,1355,-44.8888, 143.0532, 4300,     23.9,  12.3668,  34.6839,2,  34.6861,2,   286.98,2,   284.52,2,   -999.0,9,     5.43,2,     0.50,2,    1.499,2,    0.002,2,    0.952,2,     0.17,2,  -999.00,9
  09AR20070117,  SR03,     5,  1,     22,     22,2,20070120,1355,-44.8888, 143.0532, 4300,     23.8,  12.3873,  34.6848,2,-999.0000,9,   286.98,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,    1.603,2,    0.002,2,    0.953,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,     5,  1,     21,     21,2,20070120,1355,-44.8888, 143.0532, 4300,     33.0,  11.9228,  34.6850,2,-999.0000,9,   285.97,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,    1.811,2,    0.002,2,    0.956,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,     5,  1,     20,     20,2,20070120,1355,-44.8888, 143.0532, 4300,     49.5,  10.7364,  34.6773,2,-999.0000,9,   285.30,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,    1.049,2,    0.002,2,    0.964,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,     5,  1,     19,     19,2,20070120,1355,-44.8888, 143.0532, 4300,     49.6,  10.7207,  34.6765,2,  34.6844,2,   285.30,2,   277.14,2,   -999.0,9,     9.13,2,     0.76,2,    1.023,2,    0.002,2,    0.965,2,     1.07,2,  -999.00,9
  09AR20070117,  SR03,     5,  1,     18,     18,2,20070120,1355,-44.8888, 143.0532, 4300,     72.9,  10.2678,  34.7357,2,-999.0000,9,   273.77,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,    0.410,2,    0.002,2,    0.975,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,     5,  1,     17,     17,2,20070120,1355,-44.8888, 143.0532, 4300,     73.0,  10.2874,  34.7427,2,-999.0000,9,   273.77,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,    0.351,2,    0.002,2,    0.975,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,     5,  1,     16,     16,2,20070120,1355,-44.8888, 143.0532, 4300,     99.0,   9.8240,  34.6938,2,-999.0000,9,   270.79,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,    0.058,2,    0.002,2,    0.980,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,     5,  1,     15,     15,2,20070120,1355,-44.8888, 143.0532, 4300,     98.6,   9.8137,  34.6926,2,-999.0000,9,   270.79,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,    0.053,2,    0.002,2,    0.980,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,     5,  1,     14,     14,2,20070120,1355,-44.8888, 143.0532, 4300,    124.4,   9.4473,  34.6619,2,-999.0000,9,   269.77,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,   -0.013,2,    0.002,2,    0.981,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,     5,  1,     13,     13,2,20070120,1355,-44.8888, 143.0532, 4300,    149.5,   9.3750,  34.6626,2,-999.0000,9,   268.27,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,   -0.019,2,    0.002,2,    0.981,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,     5,  1,     12,     12,2,20070120,1355,-44.8888, 143.0532, 4300,    199.4,   9.1576,  34.6461,2,  34.6460,2,   263.49,2,   263.24,2,   -999.0,9,    15.02,2,     1.01,2,   -0.037,2,    0.002,2,    0.981,2,     0.03,2,  -999.00,9
  09AR20070117,  SR03,     5,  1,     11,     11,2,20070120,1355,-44.8888, 143.0532, 4300,    249.0,   9.0493,  34.6346,2,-999.0000,9,   263.71,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,   -0.043,2,    0.002,2,    0.981,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,     5,  1,     10,     10,2,20070120,1355,-44.8888, 143.0532, 4300,    299.8,   8.9259,  34.6180,2,  34.6181,2,   267.60,2,   267.52,2,   -999.0,9,    14.91,2,     1.00,2,   -0.042,2,    0.002,2,    0.981,2,     0.02,2,  -999.00,9
  09AR20070117,  SR03,     5,  1,      9,      9,2,20070120,1355,-44.8888, 143.0532, 4300,    350.6,   8.8097,  34.6003,2,-999.0000,9,   271.55,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,   -0.039,2,    0.002,2,    0.981,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,     5,  1,      8,      8,2,20070120,1355,-44.8888, 143.0532, 4300,    401.0,   8.6837,  34.5781,2,-999.0000,9,   271.86,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,   -0.041,2,    0.002,2,    0.981,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,     5,  1,      7,      7,2,20070120,1355,-44.8888, 143.0532, 4300,    449.2,   8.6078,  34.5660,2,-999.0000,9,   272.80,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,   -0.045,2,    0.002,2,    0.977,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,     5,  1,      6,      6,2,20070120,1355,-44.8888, 143.0532, 4300,    499.3,   8.5833,  34.5640,2,  34.5637,2,   270.81,2,   270.63,2,   -999.0,9,    15.69,2,     1.05,2,   -0.047,2,    0.002,2,    0.981,2,     0.02,2,  -999.00,9
  09AR20070117,  SR03,     5,  1,      5,      5,2,20070120,1355,-44.8888, 143.0532, 4300,    551.2,   8.5211,  34.5552,2,-999.0000,9,   267.02,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,   -0.052,2,    0.002,2,    0.981,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,     5,  1,      4,      4,2,20070120,1355,-44.8888, 143.0532, 4300,    599.3,   8.4010,  34.5397,2,-999.0000,9,   261.83,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,   -0.052,2,    0.002,2,    0.981,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,     5,  1,      3,      3,2,20070120,1355,-44.8888, 143.0532, 4300,    649.8,   8.2688,  34.5290,2,-999.0000,9,   255.15,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,   -0.049,2,    0.002,2,    0.981,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,     5,  1,      2,      2,2,20070120,1355,-44.8888, 143.0532, 4300,    703.0,   7.9435,  34.4939,2,  34.4940,2,   238.63,2,   238.97,2,   -999.0,9,    20.01,2,     1.34,2,   -0.048,2,    0.002,2,    0.981,2,     0.01,2,  -999.00,9
  09AR20070117,  SR03,     5,  1,      1,      1,2,20070120,1355,-44.8888, 143.0532, 4300,    799.9,   7.2303,  34.4520,2,-999.0000,9,  -999.00,5,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,   -0.043,2,    0.002,2,    0.981,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,     6,  1,     24,     24,2,20070121,0024,-45.9973, 141.2965, 4700,      9.5,  12.3664,  34.6765,2,-999.0000,9,   274.90,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,    0.058,2,    3.745,2,    0.958,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,     6,  1,     23,     23,2,20070121,0024,-45.9973, 141.2965, 4700,      9.4,  12.3609,  34.6762,2,  34.6763,2,   274.90,2,   274.20,2,      0.4,2,     6.35,2,     0.54,2,    0.064,2,    3.780,2,    0.958,2,     0.19,2,     0.12,2
  09AR20070117,  SR03,     6,  1,     22,     22,2,20070121,0024,-45.9973, 141.2965, 4700,     29.6,  11.9881,  34.6722,2,-999.0000,9,   280.13,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,    0.310,2,    3.376,2,    0.950,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,     6,  1,     21,     21,2,20070121,0024,-45.9973, 141.2965, 4700,     29.7,  11.9822,  34.6719,2,  34.6710,2,   280.13,2,   280.02,2,      0.4,2,     6.40,2,     0.51,2,    0.310,2,    3.399,2,    0.950,2,     0.09,2,     0.12,2
  09AR20070117,  SR03,     6,  1,     20,     20,2,20070121,0024,-45.9973, 141.2965, 4700,     44.8,  11.6247,  34.6642,2,-999.0000,9,   281.31,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,    0.779,2,    2.990,2,    0.956,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,     6,  1,     19,     19,2,20070121,0024,-45.9973, 141.2965, 4700,     44.7,  11.6229,  34.6628,2,  34.6671,2,   281.31,2,   280.88,2,      0.4,2,     6.88,2,     0.61,2,    0.753,2,    3.128,2,    0.957,2,     0.14,2,     0.13,2
  09AR20070117,  SR03,     6,  1,     18,     18,2,20070121,0024,-45.9973, 141.2965, 4700,     59.6,  10.8232,  34.6884,2,-999.0000,9,   278.79,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,    0.956,2,    2.711,2,    0.963,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,     6,  1,     17,     17,2,20070121,0024,-45.9973, 141.2965, 4700,     59.4,  10.8138,  34.6873,2,  34.6869,2,   278.79,2,   278.79,2,      0.9,2,     8.59,2,     0.74,2,    0.950,2,    2.639,2,    0.963,2,     0.65,2,     0.15,2
  09AR20070117,  SR03,     6,  1,     16,     16,2,20070121,0024,-45.9973, 141.2965, 4700,     78.4,  10.2570,  34.6932,2,-999.0000,9,   274.22,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,    0.470,2,    2.424,2,    0.970,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,     6,  1,     15,     15,2,20070121,0024,-45.9973, 141.2965, 4700,     78.5,  10.2233,  34.6891,2,  34.6830,2,   274.22,2,   272.82,2,      2.0,2,    10.39,2,     0.82,2,    0.443,2,    2.369,2,    0.970,2,     1.21,2,     0.20,2
  09AR20070117,  SR03,     6,  1,     14,     14,2,20070121,0024,-45.9973, 141.2965, 4700,     98.7,  10.2105,  34.7191,2,-999.0000,9,   271.58,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,    0.341,2,    1.866,2,    0.975,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,     6,  1,     13,     13,2,20070121,0024,-45.9973, 141.2965, 4700,     98.6,  10.2376,  34.7268,2,  34.7211,2,   271.58,2,   271.74,2,      2.0,2,    10.40,2,     0.81,2,    0.315,2,    2.002,2,    0.974,2,     1.14,2,     0.21,2
  09AR20070117,  SR03,     6,  1,     12,     12,2,20070121,0024,-45.9973, 141.2965, 4700,    124.5,   9.9537,  34.7445,2,-999.0000,9,   266.51,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,    0.147,2,    1.556,2,    0.978,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,     6,  1,     11,     11,2,20070121,0024,-45.9973, 141.2965, 4700,    124.6,   9.9552,  34.7449,2,  34.7441,2,   266.51,2,   265.30,2,      3.1,2,    12.11,2,     0.92,2,    0.136,2,    1.464,2,    0.978,2,     0.22,2,     0.18,2
  09AR20070117,  SR03,     6,  1,     10,     10,2,20070121,0024,-45.9973, 141.2965, 4700,    149.6,   9.6130,  34.7247,2,-999.0000,9,   266.54,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,    0.017,2,    1.197,2,    0.980,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,     6,  1,      9,      9,2,20070121,0024,-45.9973, 141.2965, 4700,    149.7,   9.5831,  34.7201,2,  34.7244,2,   266.54,2,   265.97,2,      3.4,2,    13.84,2,     0.98,2,    0.010,2,    1.182,2,    0.981,2,     0.01,2,     0.09,2
  09AR20070117,  SR03,     6,  1,      8,      8,2,20070121,0024,-45.9973, 141.2965, 4700,    175.1,   9.3070,  34.6815,2,-999.0000,9,   269.72,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,   -0.017,2,    0.832,2,    0.981,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,     6,  1,      7,      7,2,20070121,0024,-45.9973, 141.2965, 4700,    175.0,   9.3065,  34.6813,2,  34.6810,2,   269.60,2,   269.37,2,      3.4,2,    13.45,2,     0.95,2,   -0.010,2,    0.712,2,    0.981,2,     0.01,2,     0.04,2
  09AR20070117,  SR03,     6,  1,      6,      6,2,20070121,0024,-45.9973, 141.2965, 4700,    199.7,   9.0325,  34.6333,2,-999.0000,9,   269.90,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,   -0.021,2,    0.551,2,    0.981,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,     6,  1,      5,      5,2,20070121,0024,-45.9973, 141.2965, 4700,    199.6,   9.0317,  34.6332,2,  34.6337,2,   269.90,2,   271.61,2,      3.7,2,  -999.00,9,     0.97,2,   -0.030,2,    0.596,2,    0.981,2,  -999.00,9,     0.02,2
  09AR20070117,  SR03,     6,  1,      4,      4,2,20070121,0024,-45.9973, 141.2965, 4700,    249.3,   8.8963,  34.6107,2,  34.6107,2,   273.68,2,   273.56,2,      3.7,2,    14.63,2,     1.03,2,   -0.039,2,    0.003,2,    0.981,2,     0.01,2,     0.03,2
  09AR20070117,  SR03,     6,  1,      3,      3,2,20070121,0024,-45.9973, 141.2965, 4700,    300.3,   8.7283,  34.5827,2,  34.5828,2,   274.00,2,   273.27,2,      3.6,2,    14.85,2,     1.01,2,   -0.047,2,    0.002,2,    0.981,2,     0.01,2,     0.01,2
  09AR20070117,  SR03,     6,  1,      2,      2,2,20070121,0024,-45.9973, 141.2965, 4700,    350.1,   8.6730,  34.5765,2,  34.5773,2,   275.05,2,   273.26,2,      3.7,2,    15.41,2,     1.00,2,   -0.046,2,    0.002,2,    0.981,2,     0.01,2,     0.00,2
  09AR20070117,  SR03,     6,  1,      1,      1,2,20070121,0024,-45.9973, 141.2965, 4700,    399.3,   8.5946,  34.5645,2,  34.5641,2,   276.65,2,   277.16,2,      4.1,2,    15.74,2,     1.01,2,   -0.042,2,    0.002,2,    0.981,2,     0.01,2,     0.01,2
  09AR20070117,  SR03,     7,  1,     24,     24,2,20070121,1008,-46.3910, 140.6542, 4283,     14.6,  13.0698,  34.6748,2,  34.6928,2,   278.12,2,   281.74,2,      0.0,2,     4.24,2,     0.19,2,    1.774,2,    0.002,2,    0.939,2,     0.13,2,     0.07,2
  09AR20070117,  SR03,     7,  1,     23,     23,2,20070121,1008,-46.3910, 140.6542, 4283,     29.3,  12.8255,  34.5361,4,  34.6791,2,   277.84,2,   280.49,2,      0.0,2,     4.52,2,     0.22,2,    2.649,2,    0.002,2,    0.939,2,     0.17,2,     0.07,2
  09AR20070117,  SR03,     7,  1,     22,     22,2,20070121,1008,-46.3910, 140.6542, 4283,     44.5,  11.4498,  34.6851,2,  34.6877,2,   278.08,2,   279.60,2,      0.4,2,     7.28,2,     0.62,2,    1.759,2,    0.002,2,    0.960,2,     0.85,2,     0.14,2
  09AR20070117,  SR03,     7,  1,     21,     21,2,20070121,1008,-46.3910, 140.6542, 4283,     60.6,  10.6051,  34.7178,2,  34.7160,2,   276.93,2,   272.93,2,      1.1,2,     9.49,2,     0.81,2,    0.770,2,    0.002,2,    0.969,2,     1.33,2,     0.20,2
  09AR20070117,  SR03,     7,  1,     20,     20,2,20070121,1008,-46.3910, 140.6542, 4283,     78.5,  10.3913,  34.7385,2,  34.7376,2,   269.89,2,   273.21,2,      2.1,2,     9.79,2,     0.78,2,    0.466,2,    0.002,2,    0.974,2,     0.67,2,     0.61,2
  09AR20070117,  SR03,     7,  1,     19,     19,2,20070121,1008,-46.3910, 140.6542, 4283,    100.2,   9.9216,  34.6944,2,  34.6893,2,   268.30,2,   269.01,2,      2.3,2,    11.44,2,     0.82,2,    0.238,2,    0.002,2,    0.975,2,     0.07,2,     0.54,2
  09AR20070117,  SR03,     7,  1,     18,     18,2,20070121,1008,-46.3910, 140.6542, 4283,    124.2,   9.6459,  34.6761,2,  34.6755,2,   268.47,2,   272.99,2,      2.6,2,    12.08,2,     0.87,2,    0.023,2,    0.002,2,    0.979,2,     0.01,2,     0.05,2
  09AR20070117,  SR03,     7,  1,     17,     17,2,20070121,1008,-46.3910, 140.6542, 4283,    147.7,   9.3732,  34.6549,2,  34.6606,2,   267.23,2,   265.97,2,      3.1,2,    13.44,2,     0.96,2,    0.019,2,    0.002,2,    0.980,2,     0.01,2,     0.04,2
  09AR20070117,  SR03,     7,  1,     16,     16,2,20070121,1008,-46.3910, 140.6542, 4283,    174.5,   9.1879,  34.6433,2,  34.6431,2,   267.18,2,   267.82,2,      3.5,2,    13.71,2,     0.95,2,    0.009,2,    0.002,2,    0.980,2,     0.01,2,     0.02,2
  09AR20070117,  SR03,     7,  1,     15,     15,2,20070121,1008,-46.3910, 140.6542, 4283,    201.2,   9.0949,  34.6326,2,-999.0000,9,   272.01,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,   -0.013,2,    0.002,2,    0.977,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,     7,  1,     14,     14,2,20070121,1008,-46.3910, 140.6542, 4283,    223.2,   9.1004,  34.6404,2,  34.6394,2,   271.46,2,   272.00,2,      3.5,2,    14.58,2,     0.95,2,    0.012,2,    0.002,2,    0.981,2,     0.02,2,     0.01,2
  09AR20070117,  SR03,     7,  1,     13,     13,2,20070121,1008,-46.3910, 140.6542, 4283,    248.7,   9.0640,  34.6367,2,  34.6364,2,   268.94,2,   268.89,2,      3.5,2,    13.76,2,     0.98,2,    0.006,2,    0.002,2,    0.980,2,     0.01,2,     0.01,2
  09AR20070117,  SR03,     7,  1,     12,     12,2,20070121,1008,-46.3910, 140.6542, 4283,    276.6,   8.9504,  34.6175,2,  34.6176,2,   269.94,2,   274.73,2,      3.5,2,    14.71,2,     1.01,2,   -0.006,2,    0.002,2,    0.981,2,     0.01,2,     0.03,2
  09AR20070117,  SR03,     7,  1,     11,     11,2,20070121,1008,-46.3910, 140.6542, 4283,    300.8,   8.9074,  34.6123,2,  34.6119,2,   272.90,2,   267.52,2,      3.6,2,    14.25,2,     1.01,2,    0.000,2,    0.002,2,    0.980,2,     0.01,2,     0.02,2
  09AR20070117,  SR03,     7,  1,     10,     10,2,20070121,1008,-46.3910, 140.6542, 4283,    348.4,   8.7141,  34.5790,2,  34.5785,2,   276.08,2,   277.45,2,      3.6,2,    14.75,2,     1.01,2,   -0.016,2,    0.002,2,    0.981,2,     0.00,2,     0.02,2
  09AR20070117,  SR03,     7,  1,      9,      9,2,20070121,1008,-46.3910, 140.6542, 4283,    399.0,   8.5920,  34.5591,2,  34.5586,2,   276.17,2,   275.89,2,      4.0,2,    14.75,2,     1.01,2,   -0.026,2,    0.002,2,    0.981,2,     0.01,2,     0.00,2
  09AR20070117,  SR03,     7,  1,      8,      8,2,20070121,1008,-46.3910, 140.6542, 4283,    449.7,   8.5770,  34.5591,2,  34.5584,2,   276.68,2,   277.16,2,      3.9,2,    14.88,2,     1.06,2,   -0.035,2,    0.002,2,    0.981,2,     0.01,2,     0.00,2
  09AR20070117,  SR03,     7,  1,      7,      7,2,20070121,1008,-46.3910, 140.6542, 4283,    501.8,   8.5526,  34.5563,2,  34.5557,2,   275.26,2,   274.04,2,      3.9,2,    15.61,2,     1.01,2,   -0.041,2,    0.002,2,    0.981,2,     0.00,2,     0.00,2
  09AR20070117,  SR03,     7,  1,      6,      6,2,20070121,1008,-46.3910, 140.6542, 4283,    600.6,   8.4694,  34.5480,2,  34.5484,2,   269.93,2,   268.20,2,      4.6,2,    16.67,2,     1.08,2,   -0.037,2,    0.002,2,    0.981,2,     0.00,2,     0.01,2
  09AR20070117,  SR03,     7,  1,      5,      5,2,20070121,1008,-46.3910, 140.6542, 4283,    698.0,   7.9875,  34.4932,2,  34.4948,2,   250.34,2,   243.55,2,      7.2,2,    19.04,2,     1.26,2,   -0.045,2,    0.002,2,    0.982,2,     0.00,2,     0.01,2
  09AR20070117,  SR03,     7,  1,      4,      4,2,20070121,1008,-46.3910, 140.6542, 4283,    798.0,   7.2958,  34.4567,2,  34.4559,2,   223.45,2,   218.12,2,     12.2,2,    23.80,2,     1.49,2,   -0.048,2,    0.002,2,    0.977,2,     0.03,2,     0.00,2
  09AR20070117,  SR03,     7,  1,      3,      3,2,20070121,1008,-46.3910, 140.6542, 4283,   2502.9,   2.1132,  34.7308,2,-999.0000,9,   176.80,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,   -0.030,2,    0.002,2,    0.982,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,     7,  1,      2,      2,2,20070121,1008,-46.3910, 140.6542, 4283,   2502.2,   2.1139,  34.7307,2,-999.0000,9,   176.80,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,   -0.029,2,    0.002,2,    0.982,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,     7,  1,      1,      1,2,20070121,1008,-46.3910, 140.6542, 4283,   2501.6,   2.1160,  34.7306,2,  34.7296,2,   176.80,2,   177.96,2,     85.3,2,    31.94,2,     2.21,2,   -0.032,2,    0.002,2,    0.982,2,     0.00,2,     0.00,2
  09AR20070117,  SR03,     8,  1,     24,     24,2,20070121,1535,-46.3157, 140.6613, 4500,      3.7,  13.1301,  34.6803,2,-999.0000,9,  -999.00,5,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,    4.328,2,    0.990,2,    0.898,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,     8,  1,     23,     23,2,20070121,1535,-46.3157, 140.6613, 4500,      3.5,  13.1307,  34.6801,2,-999.0000,9,  -999.00,5,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,    4.190,2,    0.993,2,    0.897,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,     8,  1,     22,     22,2,20070121,1535,-46.3157, 140.6613, 4500,      3.6,  13.1306,  34.6802,2,-999.0000,9,  -999.00,5,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,    4.195,2,    0.992,2,    0.895,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,     8,  1,     21,     21,2,20070121,1535,-46.3157, 140.6613, 4500,      3.6,  13.1307,  34.6802,2,-999.0000,9,  -999.00,5,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,    3.935,2,    0.936,2,    0.899,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,     8,  1,     20,     20,2,20070121,1535,-46.3157, 140.6613, 4500,      3.5,  13.1306,  34.6803,2,-999.0000,9,  -999.00,5,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,    4.133,2,    0.988,2,    0.898,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,     8,  1,     19,     19,2,20070121,1535,-46.3157, 140.6613, 4500,      3.7,  13.1304,  34.6804,2,-999.0000,9,  -999.00,5,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,    4.307,2,    0.969,2,    0.899,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,     8,  1,     18,     18,2,20070121,1535,-46.3157, 140.6613, 4500,      3.7,  13.1301,  34.6804,2,-999.0000,9,  -999.00,5,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,    4.363,2,    0.967,2,    0.897,2,  -999.00,9,  -999.00,9
  09AR20070117,  SR03,     8,  1,     17,     17,2,20070121,1535,-46.3157, 140.6613, 4500,      3.7,  13.1304,  34.6803,2,-999.0000,9,  -999.00,5,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,    4.382,2,    0.901,2,    0.893,2,  -999.00,9,  -999.00,9
