EXPOCODE,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TCARBN,TCARBN_FLAG_W,PH_SWS,PH_SWS_FLAG_W,PH_TMP,THETA
,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,,,DEG C,DEG C
  06MT19990711,   424, 20,     22,2,19990717,0000, 57.6720, -51.4730, 3485,     10.4,   6.6860,  34.5610,2,    321.3,2,     0.97,2,     5.46,2,     0.11, 2,     0.42,2, -999.000,2, -999.000,2,   2084.0,2,   7.8577,2,    25.00,   6.6851
  06MT19990711,   425, 21,      1,2,19990717,0000, 57.3008, -51.8680, 3550,   3589.0,   1.4530,  34.8680,2,    300.6,2,     8.83,2,    13.47,2,     0.02, 2,     0.86,2,    3.957,2,    2.002,2,   -999.0,9,-999.0000,9,  -999.00,   1.1778
  06MT19990711,   425, 21,      2,2,19990717,0000, 57.3008, -51.8680, 3550,   3400.6,   1.9310,  34.8840,2,   -999.0,9,    10.37,2,    14.32,2,     0.00, 2,     0.89,2,    3.320,2,    1.679,2,   -999.0,9,-999.0000,9,  -999.00,   1.6632
  06MT19990711,   425, 21,      3,2,19990717,0000, 57.3008, -51.8680, 3550,   3097.6,   2.5630,  34.9060,2,   -999.0,9,    12.21,2,    15.34,2,     0.01, 2,     0.94,2,    2.322,2,    1.175,2,   -999.0,9,-999.0000,9,  -999.00,   2.3118
  06MT19990711,   425, 21,      4,2,19990717,0000, 57.3008, -51.8680, 3550,   2797.3,   2.8710,  34.9070,2,    283.2,2,    11.47,2,    15.70,2,     0.00, 2,     0.94,2,    2.381,2,    1.198,2,   -999.0,9,-999.0000,9,  -999.00,   2.6440
  06MT19990711,   425, 21,      5,2,19990717,0000, 57.3008, -51.8680, 3550,   2499.9,   3.0290,  34.8950,2,   -999.0,9,    10.97,2,    16.01,2,     0.00, 2,     0.90,2, -999.000,2, -999.000,2,   -999.0,9,-999.0000,9,  -999.00,   2.8287
  06MT19990711,   425, 21,      6,2,19990717,0000, 57.3008, -51.8680, 3550,   2197.8,   3.0070,  34.8670,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9, -999.000,2, -999.000,2,   -999.0,9,-999.0000,9,  -999.00,   2.8362
  06MT19990711,   425, 21,      7,2,19990717,0000, 57.3008, -51.8680, 3550,   1796.7,   3.0600,  34.8600,2,   -999.0,9,     9.93,2,    16.27,2,     0.00, 2,     0.92,2,    3.703,2,    1.885,2,   -999.0,9,-999.0000,9,  -999.00,   2.9251
  06MT19990711,   425, 21,      8,2,19990717,0000, 57.3008, -51.8680, 3550,   1497.5,   3.1350,  34.8600,2,    292.0,2,     9.75,2,    16.31,2,     0.00, 2,     0.93,2,    3.943,2,    1.995,2,   -999.0,9,-999.0000,9,  -999.00,   3.0251
  06MT19990711,   425, 21,      9,2,19990717,0000, 57.3008, -51.8680, 3550,   1247.6,   3.3030,  34.8690,2,   -999.0,9,     9.77,2,    16.47,2,     0.00, 2,     0.94,2,    3.858,2,    1.986,2,   -999.0,9,-999.0000,9,  -999.00,   3.2122
  06MT19990711,   425, 21,     10,2,19990717,0000, 57.3008, -51.8680, 3550,    999.9,   3.2930,  34.8470,2,   -999.0,9,     9.02,2,    15.86,2,     0.03, 3,     0.93,2,    4.547,2,    2.318,2,   -999.0,9,-999.0000,9,  -999.00,   3.2222
  06MT19990711,   425, 21,     11,2,19990717,0000, 57.3008, -51.8680, 3550,    747.5,   3.2630,  34.8270,2,   -999.0,9,     8.49,2,    15.34,2,     0.00, 2,     0.92,2,    4.771,2,    2.531,2,   -999.0,9,-999.0000,9,  -999.00,   3.2118
  06MT19990711,   425, 21,     12,2,19990717,0000, 57.3008, -51.8680, 3550,    497.0,   3.4800,  34.8410,2,    294.2,2,     8.75,2,    15.55,2,     0.01, 2,     0.94,2,    4.646,2,    2.468,2,   -999.0,9,-999.0000,9,  -999.00,   3.4460
  06MT19990711,   425, 21,     13,2,19990717,0000, 57.3008, -51.8680, 3550,    248.1,   3.5690,  34.8060,2,   -999.0,9,     9.00,2,    15.53,2,     0.03, 2,     0.97,2,    4.640,2,    2.454,2,   -999.0,9,-999.0000,9,  -999.00,   3.5524
  06MT19990711,   425, 21,     14,2,19990717,0000, 57.3008, -51.8680, 3550,     97.0,   3.7070,  34.7070,2,   -999.0,9,     8.76,2,    15.20,2,     0.11, 2,     0.99,2,    4.902,2, -999.000,2,   -999.0,9,-999.0000,9,  -999.00,   3.7005
  06MT19990711,   425, 21,     15,2,19990717,0000, 57.3008, -51.8680, 3550,     11.1,   7.3100,  35.0440,2,   -999.0,9,     0.68,2,     3.84,2,     0.11, 2,     0.30,2,    4.864,2, -999.000,2,   -999.0,9,-999.0000,9,  -999.00,   7.3089
  06MT19990711,   425, 21,     16,2,19990717,0000, 57.3008, -51.8680, 3550,     11.0,   7.3100,  35.0440,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9, -999.000,2, -999.000,2,   -999.0,9,-999.0000,9,  -999.00,   7.3090
  06MT19990711,   425, 21,     17,2,19990717,0000, 57.3008, -51.8680, 3550,     11.1,   7.3100,  35.0440,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9, -999.000,2, -999.000,2,   -999.0,9,-999.0000,9,  -999.00,   7.3089
  06MT19990711,   425, 21,     18,2,19990717,0000, 57.3008, -51.8680, 3550,     11.1,   7.3100,  35.0440,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9, -999.000,2, -999.000,2,   -999.0,9,-999.0000,9,  -999.00,   7.3089
  06MT19990711,   426, 22,      1,2,19990717,0000, 56.9347, -52.2660, 3512,   3552.9,   1.6100,  34.8760,2,    296.6,2,    10.30,2,    14.10,2,     0.01, 2,     0.92,2,    3.710,2,    1.868,2,   -999.0,9,-999.0000,9,  -999.00,   1.3345
  06MT19990711,   426, 22,      2,2,19990717,0000, 56.9347, -52.2660, 3512,   3459.9,   1.7240,  34.8780,2,   -999.0,9,    10.55,2,    14.27,2,     0.02, 2,     0.96,2,    3.564,2,    1.824,2,   -999.0,9,-999.0000,9,  -999.00,   1.4552
  06MT19990711,   426, 22,      3,2,19990717,0000, 56.9347, -52.2660, 3512,   3252.2,   2.2630,  34.8940,2,   -999.0,9,    11.84,2,    15.20,2,     0.00, 2,     0.97,2,    2.715,2,    1.394,2,   -999.0,9,-999.0000,9,  -999.00,   2.0026
  06MT19990711,   426, 22,      4,2,19990717,0000, 56.9347, -52.2660, 3512,   3047.8,   2.6390,  34.9120,2,    283.1,2,    12.83,2,    15.94,2,     0.00, 2,     1.02,2,    2.111,2,    1.064,2,   -999.0,9,-999.0000,9,  -999.00,   2.3912
  06MT19990711,   426, 22,      5,2,19990717,0000, 56.9347, -52.2660, 3512,   2793.9,   2.8530,  34.9090,2,   -999.0,9,    11.66,2,    15.80,2,     0.00, 2,     1.02,2,    2.408,2,    1.219,2,   -999.0,9,-999.0000,9,  -999.00,   2.6267
  06MT19990711,   426, 22,      6,2,19990717,0000, 56.9347, -52.2660, 3512,   2536.8,   3.0260,  34.9030,2,   -999.0,9,    11.57,2,    16.14,2,     0.00, 2,     1.00,2,    2.360,2,    1.203,2,   -999.0,9,-999.0000,9,  -999.00,   2.8221
  06MT19990711,   426, 22,      7,2,19990717,0000, 56.9347, -52.2660, 3512,   2281.3,   3.0670,  34.8860,2,   -999.0,9,    10.61,2,    16.33,2,     0.00, 2,     0.99,2, -999.000,2, -999.000,2,   -999.0,9,-999.0000,9,  -999.00,   2.8873
  06MT19990711,   426, 22,      8,2,19990717,0000, 56.9347, -52.2660, 3512,   2027.2,   3.0050,  34.8610,2,   -999.0,9,     9.84,2,    16.38,2,     0.00, 2,     1.00,2,    3.643,2,    1.825,2,   -999.0,9,-999.0000,9,  -999.00,   2.8501
  06MT19990711,   426, 22,      9,2,19990717,0000, 56.9347, -52.2660, 3512,   1771.9,   3.0620,  34.8620,2,    293.9,2,     9.80,2,    16.42,2,     0.00, 2,     1.00,2,    3.736,2,    1.855,2,   -999.0,9,-999.0000,9,  -999.00,   2.9293
  06MT19990711,   426, 22,     10,2,19990717,0000, 56.9347, -52.2660, 3512,   1519.4,   3.1190,  34.8600,2,   -999.0,9,     9.60,2,    16.47,2,     0.00, 2,     0.99,2,    3.861,2,    1.955,2,   -999.0,9,-999.0000,9,  -999.00,   3.0074
  06MT19990711,   426, 22,     11,2,19990717,0000, 56.9347, -52.2660, 3512,   1263.8,   3.2450,  34.8650,2,   -999.0,9,     9.70,2,    16.51,2,     0.01, 2,     0.96,2,    3.885,2,    1.968,2,   -999.0,9,-999.0000,9,  -999.00,   3.1534
  06MT19990711,   426, 22,     12,2,19990717,0000, 56.9347, -52.2660, 3512,   1011.0,   3.2640,  34.8500,2,   -999.0,9,     9.31,2,    16.42,2,     0.01, 2,     0.93,2,    4.059,2,    2.103,2,   -999.0,9,-999.0000,9,  -999.00,   3.1926
  06MT19990711,   426, 22,     13,2,19990717,0000, 56.9347, -52.2660, 3512,    757.5,   3.4460,  34.8570,2,   -999.0,9,     8.90,2,    16.10,2,     0.01, 2,     0.91,2,    4.335,2,    2.309,2,   -999.0,9,-999.0000,9,  -999.00,   3.3929
  06MT19990711,   426, 22,     14,2,19990717,0000, 56.9347, -52.2660, 3512,    503.4,   3.3750,  34.8270,2,    298.6,2,     8.35,2,    15.64,2,     0.01, 2,     0.88,2,    4.801,2,    2.521,2,   -999.0,9,-999.0000,9,  -999.00,   3.3410
  06MT19990711,   426, 22,     15,2,19990717,0000, 56.9347, -52.2660, 3512,    302.8,   3.3620,  34.8020,2,   -999.0,9,     8.13,2,    15.34,2,     0.02, 2,     0.89,2,    4.996,2,    2.617,2,   -999.0,9,-999.0000,9,  -999.00,   3.3421
  06MT19990711,   426, 22,     16,2,19990717,0000, 56.9347, -52.2660, 3512,     98.7,   3.9160,  34.6870,2,   -999.0,9,     7.94,2,    14.75,2,     0.29, 2,     0.97,2,    5.112,2,    2.753,2,   -999.0,9,-999.0000,9,  -999.00,   3.9092
  06MT19990711,   426, 22,     17,2,19990717,0000, 56.9347, -52.2660, 3512,     10.9,   6.9670,  34.9440,2,    315.7,2,     0.41,2,     4.63,2,     0.10, 2,     0.39,2,    4.934,2,    2.664,2,   -999.0,9,-999.0000,9,  -999.00,   6.9660
  06MT19990711,   426, 22,     18,2,19990717,0000, 56.9347, -52.2660, 3512,     11.0,   6.9670,  34.9440,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9, -999.000,2, -999.000,2,   -999.0,9,-999.0000,9,  -999.00,   6.9660
  06MT19990711,   426, 22,     19,2,19990717,0000, 56.9347, -52.2660, 3512,     11.0,   6.9670,  34.9440,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9, -999.000,2, -999.000,2,   -999.0,9,-999.0000,9,  -999.00,   6.9660
  06MT19990711,   426, 22,     20,2,19990717,0000, 56.9347, -52.2660, 3512,     11.0,   6.9670,  34.9440,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9, -999.000,2, -999.000,2,   -999.0,9,-999.0000,9,  -999.00,   6.9660
  06MT19990711,   426, 22,     21,2,19990717,0000, 56.9347, -52.2660, 3512,     10.9,   6.9670,  34.9440,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9, -999.000,2, -999.000,2,   -999.0,9,-999.0000,9,  -999.00,   6.9660
  06MT19990711,   426, 22,     22,2,19990717,0000, 56.9347, -52.2660, 3512,     11.1,   6.9670,  34.9440,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9, -999.000,2, -999.000,2,   -999.0,9,-999.0000,9,  -999.00,   6.9660
  06MT19990711,   427, 23,      1,2,19990718,0000, 56.5600, -52.6580, 3461,   3512.4,   1.6160,  34.8760,2,    297.7,2,    10.32,2,    14.06,2,     0.01, 2,     0.85,2,    3.661,2,    1.940,2,   2154.1,2,   7.7239,2,    25.00,   1.3445
  06MT19990711,   427, 23,      2,2,19990718,0000, 56.5600, -52.6580, 3461,   3399.5,   1.8270,  34.8810,2,    297.0,2,     9.93,2,    14.33,2,     0.00, 2,     0.85,2,    3.480,2,    1.749,2,   2152.9,2,   7.7273,2,    25.00,   1.5619
  06MT19990711,   427, 23,      3,2,19990718,0000, 56.5600, -52.6580, 3461,   3196.7,   2.3620,  34.8980,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9, -999.000,2, -999.000,2,   -999.0,9,-999.0000,9,  -999.00,   2.1051
  06MT19990711,   427, 23,      4,2,19990718,0000, 56.5600, -52.6580, 3461,   2996.5,   2.6730,  34.9080,2,    287.4,2,    11.86,2,    15.68,2,     0.00, 2,     0.93,2,    2.397,2,    1.199,2,   2154.3,2,   7.7329,2,    25.00,   2.4298
  06MT19990711,   427, 23,      5,2,19990718,0000, 56.5600, -52.6580, 3461,   2748.9,   2.8940,  34.9060,2,    285.2,2,    11.41,2,    15.96,2,     0.00, 2,     0.96,2, -999.000,2, -999.000,2,   2152.0,2,   7.7333,2,    25.00,   2.6714
  06MT19990711,   427, 23,      6,2,19990718,0000, 56.5600, -52.6580, 3461,   2495.9,   3.0100,  34.8920,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9, -999.000,2, -999.000,2,   -999.0,9,-999.0000,9,  -999.00,   2.8104
  06MT19990711,   427, 23,      7,2,19990718,0000, 56.5600, -52.6580, 3461,   2246.1,   3.0210,  34.8710,2,    293.5,2,     9.93,2,    16.38,2,     0.00, 2,     0.98,2,    3.341,2,    1.703,2,   2151.0,2,   7.7295,2,    25.00,   2.8454
  06MT19990711,   427, 23,      8,2,19990718,0000, 56.5600, -52.6580, 3461,   1996.3,   3.0260,  34.8600,2,    298.9,2,     9.89,2,    16.45,2,     0.00, 2,     0.99,2,    3.834,2,    1.929,2,   2151.6,2,   7.7275,2,    25.00,   2.8736
  06MT19990711,   427, 23,      9,2,19990718,0000, 56.5600, -52.6580, 3461,   1797.1,   3.0960,  34.8630,2,    294.4,2,    10.05,2,    16.49,2,     0.00, 2,     1.02,2,    3.888,2,    1.951,2,   2152.0,2,   7.7253,2,    25.00,   2.9606
  06MT19990711,   427, 23,     10,2,19990718,0000, 56.5600, -52.6580, 3461,   1598.9,   3.1490,  34.8610,2,    293.4,2,     9.90,2,    16.51,2,     0.00, 2,     1.05,2,    3.906,2,    2.006,2,   2152.5,2,   7.7243,2,    25.00,   3.0303
  06MT19990711,   427, 23,     11,2,19990718,0000, 56.5600, -52.6580, 3461,   1387.9,   3.2830,  34.8690,2,    291.9,2,     9.79,2,    16.55,2,     0.00, 2,     1.06,2,    3.743,2,    1.907,2,   2153.8,2,   7.7212,2,    25.00,   3.1807
  06MT19990711,   427, 23,     12,2,19990718,0000, 56.5600, -52.6580, 3461,   1197.1,   3.3010,  34.8570,2,    291.8,2,     9.61,2,    16.48,2,     0.01, 2,     1.08,2,    4.169,2,    2.140,2,   2151.9,2,   7.7246,2,    25.00,   3.2144
  06MT19990711,   427, 23,     13,2,19990718,0000, 56.5600, -52.6580, 3461,    996.8,   3.2980,  34.8440,2,    295.4,2,     9.31,2,    16.28,2,     0.00, 2,     1.08,2,    4.552,2,    2.334,2,   2151.8,2,   7.7250,2,    25.00,   3.2274
  06MT19990711,   427, 23,     14,2,19990718,0000, 56.5600, -52.6580, 3461,    796.8,   3.2620,  34.8270,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00, 9,  -999.00,9, -999.000,2, -999.000,2,   -999.0,9,-999.0000,9,  -999.00,   3.2071
  06MT19990711,   427, 23,     15,2,19990718,0000, 56.5600, -52.6580, 3461,    599.1,   3.3210,  34.8260,2,    303.0,2,     8.39,2,    15.50,2,     0.00, 2,     1.04,2,    4.865,2,    2.564,2,   2147.5,2,   7.7338,2,    25.00,   3.2804
  06MT19990711,   427, 23,     16,2,19990718,0000, 56.5600, -52.6580, 3461,    397.1,   3.4190,  34.8250,2,    303.3,2,     8.10,2,    15.26,2,     0.01, 2,     1.03,2,    4.850,2,    2.548,2,   2146.8,2,   7.7353,2,    25.00,   3.3924
  06MT19990711,   427, 23,     17,2,19990718,0000, 56.5600, -52.6580, 3461,    197.3,   3.7950,  34.8340,2,    299.9,2,     8.31,2,    15.28,2,     0.03, 2,     1.03,2,    4.813,2,    2.505,2,   2146.5,2,   7.7352,2,    25.00,   3.7815
  06MT19990711,   427, 23,     18,2,19990718,0000, 56.5600, -52.6580, 3461,    147.8,   3.8580,  34.8020,2,    299.3,2,     8.01,2,    15.10,2,     0.03, 2,     0.98,2, -999.000,2, -999.000,2,   2146.7,2,   7.7389,2,    25.00,   3.8479
  06MT19990711,   427, 23,     19,2,19990718,0000, 56.5600, -52.6580, 3461,    100.3,   4.0780,  34.7670,2,    301.6,2,     7.39,2,    14.35,2,     0.19, 2,     0.97,2,    5.063,2,    2.663,2,   2140.4,2,   7.7438,2,    25.00,   4.0710
  06MT19990711,   427, 23,     20,2,19990718,0000, 56.5600, -52.6580, 3461,     68.8,   4.1290,  34.6360,2,    309.7,2,     5.97,2,    11.47,2,     0.34, 2,     0.88,2, -999.000,2, -999.000,2,   2131.0,2,   7.7662,2,    25.00,   4.1242
  06MT19990711,   427, 23,     21,2,19990718,0000, 56.5600, -52.6580, 3461,     37.8,   5.2540,  34.7820,2,    315.1,2,     2.70,2,     8.80,2,     0.18, 2,     0.73,2, -999.000,2, -999.000,2,   2121.0,2,   7.7904,2,    25.00,   5.2510
  06MT19990711,   427, 23,     22,2,19990718,0000, 56.5600, -52.6580, 3461,     11.5,   7.4680,  34.8910,2,    309.6,2,     0.60,2,     3.99,2,     0.10, 2,     0.36,2,    4.845,2,    2.539,2,   2075.2,2,   7.8869,2,    25.00,   7.4669
  06MT19990711,   428, 24,      1,2,19990718,0000, 56.4017, -52.8120, 3503,   3547.1,   1.5710,  34.8750,2,    297.5,2,     9.79,2,    14.08,2,     0.02, 2,     0.90,2,    3.705,2,    1.870,2,   -999.0,9,-999.0000,9,  -999.00,   1.2971
  06MT19990711,   428, 24,      2,2,19990718,0000, 56.4017, -52.8120, 3503,   3399.9,   1.8410,  34.8820,2,   -999.0,9,    10.00,2,    14.33,2,     0.01, 2,     0.91,2,    3.514,2,    1.773,2,   -999.0,9,-999.0000,9,  -999.00,   1.5755
  06MT19990711,   428, 24,      3,2,19990718,0000, 56.4017, -52.8120, 3503,   3200.6,   2.3270,  34.8980,2,   -999.0,9,    12.09,2,    15.22,2,     0.01, 2,     0.93,2,    2.609,2, -999.000,2,   -999.0,9,-999.0000,9,  -999.00,   2.0705
  06MT19990711,   428, 24,      4,2,19990718,0000, 56.4017, -52.8120, 3503,   3201.4,   2.3270,  34.8980,2,   -999.0,9,    12.14,2,    15.17,2,     0.01, 2,     0.96,2, -999.000,2, -999.000,2,   -999.0,9,-999.0000,9,  -999.00,   2.0704
  06MT19990711,   428, 24,      5,2,19990718,0000, 56.4017, -52.8120, 3503,   3000.3,   2.6170,  34.9060,2,    285.0,2,    11.90,2,    15.52,2,     0.01, 2,     0.95,2,    2.420,2,    1.225,2,   -999.0,9,-999.0000,9,  -999.00,   2.3746
  06MT19990711,   428, 24,      6,2,19990718,0000, 56.4017, -52.8120, 3503,   2800.5,   2.8180,  34.9040,2,   -999.0,9,    11.43,2,    15.66,2,     0.01, 2,     0.94,2,    2.499,2,    1.310,2,   -999.0,9,-999.0000,9,  -999.00,   2.5917
  06MT19990711,   428, 24,      7,2,19990718,0000, 56.4017, -52.8120, 3503,   2800.6,   2.8180,  34.9040,2,   -999.0,9,    11.46,2,    15.71,2,     0.01, 2,     0.96,2, -999.000,2, -999.000,2,   -999.0,9,-999.0000,9,  -999.00,   2.5917
  06MT19990711,   428, 24,      8,2,19990718,0000, 56.4017, -52.8120, 3503,   2547.8,   2.9990,  34.8990,2,   -999.0,9,    11.10,2,    16.00,2,     0.01, 2,     0.95,2,    2.667,2,    1.338,2,   -999.0,9,-999.0000,9,  -999.00,   2.7945
  06MT19990711,   428, 24,      9,2,19990718,0000, 56.4017, -52.8120, 3503,   2297.6,   3.0260,  34.8770,2,   -999.0,9,    10.18,2,    16.07,2,     0.00, 2,     0.93,2,    3.326,2,    1.697,2,   -999.0,9,-999.0000,9,  -999.00,   2.8454
  06MT19990711,   428, 24,     10,2,19990718,0000, 56.4017, -52.8120, 3503,   2049.9,   3.0040,  34.8590,2,   -999.0,9,     9.82,2,    16.25,2,     0.01, 2,     0.95,2,    3.850,2,    1.920,2,   -999.0,9,-999.0000,9,  -999.00,   2.8471
  06MT19990711,   428, 24,     11,2,19990718,0000, 56.4017, -52.8120, 3503,   1796.3,   3.0830,  34.8610,2,   -999.0,9,     9.78,2,    16.41,2,     0.01, 2,     0.94,2,    3.879,2,    1.925,2,   -999.0,9,-999.0000,9,  -999.00,   2.9478
  06MT19990711,   428, 24,     12,2,19990718,0000, 56.4017, -52.8120, 3503,   1597.8,   3.1470,  34.8620,2,    293.0,2,     9.93,2,    16.53,2,     0.00, 2,     0.95,2,    3.922,2,    1.952,2,   -999.0,9,-999.0000,9,  -999.00,   3.0284
  06MT19990711,   428, 24,     13,2,19990718,0000, 56.4017, -52.8120, 3503,   1397.1,   3.2320,  34.8640,2,   -999.0,9,     9.93,2,    16.61,2,     0.00, 2,     0.98,2,    3.869,2,    1.948,2,   -999.0,9,-999.0000,9,  -999.00,   3.1295
  06MT19990711,   428, 24,     14,2,19990718,0000, 56.4017, -52.8120, 3503,   1200.3,   3.2650,  34.8540,2,   -999.0,9,     9.34,2,    16.33,2,     0.00, 2,     0.98,2,    4.225,2,    2.157,2,   -999.0,9,-999.0000,9,  -999.00,   3.1784
  06MT19990711,   428, 24,     15,2,19990718,0000, 56.4017, -52.8120, 3503,   1200.4,   3.2650,  34.8540,2,   -999.0,9,     9.52,2,    16.49,2,     0.00, 2,     0.98,2, -999.000,2, -999.000,2,   -999.0,9,-999.0000,9,  -999.00,   3.1784
  06MT19990711,   428, 24,     16,2,19990718,0000, 56.4017, -52.8120, 3503,    996.4,   3.2730,  34.8400,2,   -999.0,9,     8.82,2,    15.97,2,     0.01, 2,     0.95,2,    4.773,2,    2.403,2,   -999.0,9,-999.0000,9,  -999.00,   3.2027
  06MT19990711,   428, 24,     17,2,19990718,0000, 56.4017, -52.8120, 3503,    797.1,   3.2620,  34.8290,2,   -999.0,9,     8.61,2,    15.65,2,     0.01, 2,     0.94,2,    4.856,2,    2.507,2,   -999.0,9,-999.0000,9,  -999.00,   3.2071
  06MT19990711,   428, 24,     18,2,19990718,0000, 56.4017, -52.8120, 3503,    598.8,   3.3200,  34.8270,2,    302.2,2,     8.24,2,    15.43,2,     0.01, 2,     0.92,2,    4.886,2,    2.501,2,   -999.0,9,-999.0000,9,  -999.00,   3.2794
  06MT19990711,   428, 24,     19,2,19990718,0000, 56.4017, -52.8120, 3503,    399.9,   3.4150,  34.8270,2,   -999.0,9,     8.42,2,    15.61,2,     0.01, 2,     0.95,2,    4.736,2,    2.444,2,   -999.0,9,-999.0000,9,  -999.00,   3.3882
  06MT19990711,   428, 24,     20,2,19990718,0000, 56.4017, -52.8120, 3503,    197.0,   3.5770,  34.8070,2,   -999.0,9,     8.47,2,    15.38,2,     0.04, 2,     0.94,2,    4.812,2,    2.490,2,   -999.0,9,-999.0000,9,  -999.00,   3.5639
  06MT19990711,   428, 24,     21,2,19990718,0000, 56.4017, -52.8120, 3503,     97.0,   3.7040,  34.7180,2,   -999.0,9,     8.25,2,    14.60,2,     0.34, 2,     0.98,2,    5.152,2,    2.656,2,   -999.0,9,-999.0000,9,  -999.00,   3.6975
  06MT19990711,   428, 24,     22,2,19990718,0000, 56.4017, -52.8120, 3503,     10.2,   7.2040,  34.5760,2,   -999.0,9,     0.75,2,     4.40,2,     0.10, 2,     0.36,2,    4.822,2,    2.569,2,   -999.0,9,-999.0000,9,  -999.00,   7.2030
  06MT19990711,   429, 25,      1,2,19990718,0000, 56.2442, -52.9630, 3444,   3470.9,   1.6260,  34.8770,2,    296.1,2,    10.62,2,    14.21,2,     0.02, 2,     0.95,2,    3.685,2,    1.856,2,   -999.0,9,-999.0000,9,  -999.00,   1.3585
  06MT19990711,   429, 25,      2,2,19990718,0000, 56.2442, -52.9630, 3444,   2995.0,   2.6290,  34.9100,2,    283.8,2,    12.72,2,    15.85,2,     0.00, 2,     1.04,2,    2.240,2,    1.179,2,   -999.0,9,-999.0000,9,  -999.00,   2.3869
  06MT19990711,   429, 25,      3,2,19990718,0000, 56.2442, -52.9630, 3444,   1795.7,   3.0580,  34.8590,2,    294.4,2,    10.10,2,    16.41,2,     0.01, 2,     1.06,2,    3.868,2,    1.923,2,   -999.0,9,-999.0000,9,  -999.00,   2.9232
  06MT19990711,   429, 25,      4,2,19990718,0000, 56.2442, -52.9630, 3444,    997.6,   3.2900,  34.8470,2,    294.1,2,     9.31,2,    15.96,2,     0.00, 2,     1.03,2,    4.472,2,    2.333,2,   -999.0,9,-999.0000,9,  -999.00,   3.2194
  06MT19990711,   429, 25,      5,2,19990718,0000, 56.2442, -52.9630, 3444,    500.1,   3.3580,  34.8270,2,    302.9,2,     8.24,2,    15.07,2,     0.03, 2,     0.97,2,    4.903,2,    2.557,2,   -999.0,9,-999.0000,9,  -999.00,   3.3243
  06MT19990711,   429, 25,      6,2,19990718,0000, 56.2442, -52.9630, 3444,     10.9,   7.6080,  34.5720,2,    307.5,2,     0.54,2,     3.75,2,     0.10, 2,     0.31,2,    4.717,2,    2.588,2,   -999.0,9,-999.0000,9,  -999.00,   7.6069
  06MT19990711,   430, 26,      1,2,19990718,0000, 56.0850, -53.1180, 3298,   3336.6,   1.5720,  34.8760,2,    296.6,2,    10.21,2,    14.11,2,     0.02, 2,     0.93,2,    3.689,2,    1.841,2,   -999.0,9,-999.0000,9,  -999.00,   1.3195
  06MT19990711,   430, 26,      2,2,19990718,0000, 56.0850, -53.1180, 3298,   3306.3,   1.5910,  34.8760,2,   -999.0,9,    10.23,2,    14.09,2,     0.02, 2,     0.89,2,    3.650,2,    1.822,2,   -999.0,9,-999.0000,9,  -999.00,   1.3411
  06MT19990711,   430, 26,      3,2,19990718,0000, 56.0850, -53.1180, 3298,   3048.8,   2.2900,  34.8950,2,    288.6,2,    11.80,2,    15.19,2,     0.01, 2,     0.96,2,    2.688,2,    1.353,2,   -999.0,9,-999.0000,9,  -999.00,   2.0499
