EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,SF6,SF6_FLAG_W,PH,PH_FLAG_W,ALKALI,ALKALI_FLAG_W,TCARBN,TCARBN_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,BARIUM,BARIUM_FLAG_W,CALCIUM,CALCIUM_FLAG_W,CHLORA,CHLORA_FLAG_W,TOC,TOC_FLAG_W,CU,CU_FLAG_W,NI,NI_FLAG_W,THETA,SIG0
,,,,,,,,,,,METERS,DBAR,,ITS-90,,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,FMOL/KG,,,,UMOL/KG,,UMOL/KG,,/MILLE,,/MILLE,,/MILLE,NMOL/KG,,MMOL/KG,,UG/KG,,UMOL/L,,UMOL/L,,UMOL/L,,ITS-90,KG/M^3
   49NZ199905_1,   P01C,79,1,7,7,2,19990905,300,47.0002,-160.36,5122,801.2,2,3.2531,2,34.2874,2,34.2899,2,-999,9,27.48,2,130.21,2,44.06,2,0.02,2,3.03,2,0.149,2,0.108,2,0,2,0,2,7.338,2,2355.1,2,2363.1,2,-999,1,-999,9,-999,91.3,2,-999,1,-999,9,-999,1,-999,9,-999,9,3.1986,27.3
   49NZ199905_1,   P01C,79,1,6,6,2,19990905,300,47.0002,-160.36,5122,999.3,2,2.8943,2,34.3768,2,34.3786,2,-999,9,24.34,2,142.87,2,44.7,2,0.01,2,3.05,3,0.04,2,0.03,2,0,2,0.004,2,7.345,2,2372,2,2383.2,2,-999,1,-999,9,-999,101.1,2,-999,1,-999,9,-999,1,-999,9,-999,9,2.8275,27.4046
   49NZ199905_1,   P01C,79,1,5,5,2,19990905,300,47.0002,-160.36,5122,1502.2,2,2.32,2,34.5031,2,34.5038,6,-999,9,27.03,2,161.79,2,45.08,2,0.01,2,3.05,2,0.007,2,0.002,2,0,2,0,2,7.356,2,2393.6,2,2392.2,2,-999,1,-999,9,-999,115.5,2,-999,1,-999,9,-999,1,-999,9,-999,9,2.22,27.5565
   49NZ199905_1,   P01C,79,1,4,4,2,19990905,300,47.0002,-160.36,5122,1999.6,2,1.9566,2,34.5834,2,34.5847,2,-999,9,50.28,2,169.72,2,43.79,6,0.01,2,2.93,2,0.006,2,0.008,2,0,2,0.0068,2,7.405,2,2406.2,2,2386.8,2,-999,1,-999,9,-999,131.1,2,-999,1,-999,9,-999,1,-999,9,-999,9,1.821,27.6529
   49NZ199905_1,   P01C,79,1,3,3,2,19990905,300,47.0002,-160.36,5122,2998,2,1.5761,2,34.6561,2,34.6555,2,-999,9,111.2,2,164.29,2,39.62,2,0.01,2,2.65,2,0,2,0,2,0,2,0,2,7.515,2,2411.5,2,2347,2,-999,1,-999,9,-999,142.9,2,-999,1,-999,9,-999,1,-999,9,-999,9,1.3579,27.7439
   49NZ199905_1,   P01C,79,1,2,2,2,19990905,300,47.0002,-160.36,5122,4000.8,2,1.4803,2,34.6817,2,34.6814,2,-999,9,141.88,2,159.29,2,37.5,2,0.01,2,2.5,2,0,2,0.008,2,0,2,0,2,7.572,2,2416,2,2326.8,2,-999,1,-999,9,-999,145,2,-999,1,-999,9,-999,1,-999,9,-999,9,1.1618,27.7784
   49NZ199905_1,   P01C,79,1,1,1,2,19990905,300,47.0002,-160.36,5122,5210.7,2,1.5777,2,34.6885,2,34.6879,2,-999,9,148.61,2,162.36,2,37.24,2,0.02,2,2.46,2,0.003,2,0,2,0.001,2,0.0027,2,7.586,2,2416.6,2,2319.2,2,-999,1,-999,9,-999,147.1,2,-999,1,-999,9,-999,1,-999,9,-999,9,1.1148,27.7869
   49NZ199905_1,   P01C,80,1,0,0,9,19990905,843,46.99,-159.2405,5190,-999,9,12.8,3,-999,9,32.5064,2,-999,9,274.02,2,20.4,2,11.43,2,0.13,2,1.05,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,12.8,24.5014
   49NZ199905_1,   P01C,80,1,12,12,2,19990905,843,46.99,-159.2405,5190,50,2,7.3657,2,32.7361,2,32.7407,2,-999,9,305.87,2,21.39,2,13.66,6,0.15,2,1.3,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,7.3611,25.5905
   49NZ199905_1,   P01C,80,1,11,11,2,19990905,843,46.99,-159.2405,5190,99.4,2,4.3757,2,32.8142,2,32.8174,2,-999,9,309.92,2,23.18,2,17.77,2,0.01,2,1.5,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,4.3689,26.0129
   49NZ199905_1,   P01C,80,1,10,10,2,19990905,843,46.99,-159.2405,5190,199.4,2,4.6314,2,33.7746,2,33.776,2,-999,9,140.8,2,60.34,2,33.63,2,0.01,2,2.35,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,4.6168,26.7476
   49NZ199905_1,   P01C,80,1,9,9,2,19990905,843,46.99,-159.2405,5190,400,2,3.8755,2,33.9836,2,33.988,6,-999,9,53.36,2,93.62,2,42.61,2,0,2,2.95,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,3.8478,26.9966
   49NZ199905_1,   P01C,80,1,8,8,2,19990905,843,46.99,-159.2405,5190,599.6,2,3.6799,2,34.187,2,34.1899,2,-999,9,36.61,2,113.43,2,43.22,2,0.02,2,3,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,3.6382,27.1782
   49NZ199905_1,   P01C,80,1,7,7,2,19990905,843,46.99,-159.2405,5190,801.6,2,3.252,2,34.3036,2,34.3048,2,-999,9,27.82,2,129.58,2,44.41,2,0.01,2,3.06,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,3.1975,27.312
   49NZ199905_1,   P01C,80,1,6,6,2,19990905,843,46.99,-159.2405,5190,999.4,2,2.8758,2,34.3804,2,34.3817,2,-999,9,23.91,2,142.5,2,44.86,2,0.01,2,3.1,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2.8091,27.4087
   49NZ199905_1,   P01C,80,1,5,5,2,19990905,843,46.99,-159.2405,5190,1499.5,2,2.2918,2,34.5084,2,34.5096,6,-999,9,28.29,2,161.92,2,45.1,2,0.01,2,3.09,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2.1923,27.5634
   49NZ199905_1,   P01C,80,1,4,4,2,19990905,843,46.99,-159.2405,5190,2000.4,2,1.9425,2,34.5862,2,34.5867,2,-999,9,50.93,2,170.82,2,43.83,6,0.01,2,2.99,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.807,27.6556
   49NZ199905_1,   P01C,80,1,3,3,2,19990905,843,46.99,-159.2405,5190,3001.4,2,1.578,2,34.6558,2,34.6543,2,-999,9,110.77,2,165.02,2,39.68,2,0.01,2,2.68,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.3594,27.7429
   49NZ199905_1,   P01C,80,1,2,2,2,19990905,843,46.99,-159.2405,5190,4000.5,2,1.4794,2,34.6816,2,34.6822,2,-999,9,142.36,2,159.32,2,37.54,2,0.01,2,2.54,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.161,27.7791
   49NZ199905_1,   P01C,80,1,1,1,2,19990905,843,46.99,-159.2405,5190,5282.4,2,1.5865,2,34.6884,2,34.6881,2,-999,9,149,2,163.46,2,37.24,2,0,2,2.5,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.1143,27.7871
   49NZ199905_1,   P01C,81,1,0,0,9,19990905,1311,47.0078,-158.125,5235,-999,9,-999,9,-999,9,32.4772,2,-999,9,-999,5,19.51,2,11.04,2,0.11,2,1.03,2,3.125,2,1.862,2,0.284,2,0.333,2,7.832,2,-999,9,-999,9,-999,1,2.7,2,3,54.1,2,-999,1,0.15,1,-999,1,-999,1,-999,1,-999,-999
   49NZ199905_1,   P01C,81,1,16,16,2,19990905,1311,47.0078,-158.125,5235,9.1,2,12.6696,2,32.4747,2,32.5112,3,-999,9,274.02,2,18.12,3,10.53,3,0.09,3,1.02,3,3.095,4,1.853,4,0.285,4,0.3125,4,7.838,2,2201.2,3,1994.7,3,-999,1,-12.1,2,4.3,54,2,-999,1,0.2,1,-999,1,-999,1,-999,1,12.6684,24.5305
   49NZ199905_1,   P01C,81,1,15,15,2,19990905,1311,47.0078,-158.125,5235,49.9,2,7.1007,2,32.6921,2,32.7119,4,-999,9,305.26,2,18.67,3,13.69,3,0.31,3,1.27,3,4.279,2,2.425,2,0.393,2,0.3815,2,7.756,2,2218.2,2,2045.5,2,-999,1,-12.7,2,3.9,53.1,2,-999,1,0.17,1,-999,1,-999,1,-999,1,7.0962,25.604
   49NZ199905_1,   P01C,81,1,14,14,2,19990905,1311,47.0078,-158.125,5235,99.8,2,4.6594,2,32.7889,2,32.789,2,-999,9,309.19,2,21.66,2,17.53,2,0,2,1.47,2,4.63,2,2.58,2,0.412,2,0.3426,2,7.715,2,2210.7,2,2069.6,2,-999,1,-18.7,2,4.2,52.2,2,-999,1,0.06,1,-999,1,-999,1,-999,1,4.6523,25.9606
   49NZ199905_1,   P01C,81,1,13,13,2,19990905,1311,47.0078,-158.125,5235,201.4,2,4.9629,2,33.7565,2,33.7482,4,-999,9,162.21,2,53.43,3,31.43,3,0,3,2.2,3,3.002,4,1.661,4,0.209,4,0.1967,4,7.528,2,2273.7,3,2199.8,3,-999,1,-41.9,2,5.1,55.9,2,-999,1,0,1,-999,1,-999,1,-999,1,4.9476,26.6889
   49NZ199905_1,   P01C,81,2,12,12,2,19990905,1447,47.0007,-158.122,5234,300,2,4.0669,2,33.8607,2,33.868,3,-999,9,85.85,2,79.72,3,39.84,3,0,3,2.78,3,1.923,4,1.048,4,0.129,4,0.1057,4,7.375,2,2291.9,3,2274.7,3,-999,1,-80.4,2,4.6,67.2,2,-999,1,0,1,-999,1,-999,1,-999,1,4.046,26.8811
   49NZ199905_1,   P01C,81,2,11,11,2,19990905,1447,47.0007,-158.122,5234,400.2,2,4.0662,2,34.0012,2,34.0021,2,-999,9,65.49,2,90.5,2,40.94,6,0,2,2.88,2,1.186,2,0.643,2,0.07,2,0.0387,2,7.365,2,2307.9,2,2296.9,2,-999,1,-116.1,2,3.8,74.1,2,-999,1,-999,9,-999,1,-999,1,-999,1,4.0379,26.9886
   49NZ199905_1,   P01C,81,2,10,10,2,19990905,1447,47.0007,-158.122,5234,600.8,2,3.6787,2,34.183,2,34.1842,2,-999,9,35.91,2,113.44,2,43.34,2,0,2,3.03,2,0.385,2,0.224,2,0.025,2,0,2,7.34,2,2338.3,2,2335.3,2,-999,1,-165.2,2,3.6,85.7,2,-999,1,-999,9,-999,1,-999,1,-999,1,3.6369,27.1738
   49NZ199905_1,   P01C,81,2,9,9,2,19990905,1447,47.0007,-158.122,5234,799.9,2,3.2664,2,34.2905,2,34.2913,6,-999,9,28.17,2,128.84,2,44.14,2,0,2,3.11,2,0.153,2,0.096,2,0.012,2,0.0069,2,7.342,2,2355.1,2,2354.4,2,-999,1,-185.9,2,3.2,95.4,2,-999,1,-999,9,-999,1,-999,1,-999,1,3.212,27.2999
   49NZ199905_1,   P01C,81,2,8,8,2,19990905,1447,47.0007,-158.122,5234,1001,2,2.9078,2,34.3738,2,34.3735,2,-999,9,23.47,2,141.44,2,44.79,2,0,2,3.14,2,0.04,2,0.032,2,0,2,0,2,7.342,2,2369.9,2,2373.1,2,-999,1,-200.1,2,3.5,104.9,2,-999,1,-999,9,-999,1,-999,1,-999,1,2.8408,27.3994
   49NZ199905_1,   P01C,81,2,7,7,2,19990905,1447,47.0007,-158.122,5234,1250.6,2,2.5643,2,34.4517,2,34.4508,4,-999,9,18.04,2,153.65,3,45.47,3,0,3,3.14,3,0,2,0,2,0.002,2,0,2,7.343,2,2383.7,2,2389.4,2,-999,1,-221.2,2,3,110.1,2,-999,1,-999,9,-999,1,-999,1,-999,1,2.4813,27.4924
   49NZ199905_1,   P01C,81,2,6,6,2,19990905,1447,47.0007,-158.122,5234,1501.4,2,2.3097,2,34.5076,2,34.5084,2,-999,9,22.86,2,161.89,2,45.29,2,0,2,3.15,2,0,2,0.002,2,0,2,0.007,2,7.358,2,2395.2,2,2396.6,2,-999,1,-221.8,2,5.7,119.7,2,-999,1,-999,9,-999,1,-999,1,-999,1,2.2099,27.561
   49NZ199905_1,   P01C,81,2,5,5,2,19990905,1447,47.0007,-158.122,5234,1750.6,2,2.1038,2,34.5527,2,34.5524,6,-999,9,35.46,2,167.04,2,44.76,2,0,2,3.06,2,0,2,0.001,2,0,2,0,2,7.382,2,2398.7,2,2392,2,-999,1,-226.5,2,3.2,126.2,2,-999,1,-999,9,-999,1,-999,1,-999,1,1.9866,27.6142
   49NZ199905_1,   P01C,81,2,4,4,2,19990905,1447,47.0007,-158.122,5234,2000,2,1.9459,2,34.5865,2,34.5867,2,-999,9,50.54,2,170.64,2,43.69,6,0,2,3.01,2,0,2,0.007,2,0.004,2,0,2,7.416,2,2402.8,2,2387.4,2,-999,1,-234.1,2,4.9,135.4,2,-999,1,-999,9,-999,1,-999,1,-999,1,1.8104,27.6553
   49NZ199905_1,   P01C,81,2,3,3,2,19990905,1447,47.0007,-158.122,5234,3000.5,2,1.5742,2,34.6564,2,34.6559,2,-999,9,111.72,2,165.23,2,39.77,2,0,2,2.7,2,0.001,2,0,2,0,2,0,2,7.523,2,2412.6,2,2352.8,2,-999,1,-230.8,2,3.2,141.8,2,-999,1,-999,9,-999,1,-999,1,-999,1,1.3558,27.7444
   49NZ199905_1,   P01C,81,2,2,2,2,19990905,1447,47.0007,-158.122,5234,4000.4,2,1.4795,2,34.6818,2,34.6775,4,-999,9,142.01,2,161.01,3,37.69,3,0,3,2.53,3,0,4,0.006,4,0,4,0.0092,4,7.568,2,2411.9,3,2336.1,3,-999,1,-231.1,2,2.1,146.9,2,-999,1,-999,9,-999,1,-999,1,-999,1,1.1611,27.7753
   49NZ199905_1,   P01C,81,2,1,1,2,19990905,1447,47.0007,-158.122,5234,5325.8,2,1.5935,2,34.6884,2,34.6872,6,-999,9,149.57,2,164.62,2,37.25,2,0,2,2.5,2,0,2,0,2,0.001,2,0.002,2,7.581,2,2417.6,2,2333.1,2,-999,1,-219.6,2,2.3,150.4,2,-999,1,-999,9,-999,1,-999,1,-999,1,1.1156,27.7862
   49NZ199905_1,   P01C,82,1,0,0,9,19990905,2025,47.0043,-157.0182,5227,-999,9,12.5,3,-999,9,32.5093,2,-999,9,274.18,2,18.65,2,10.44,2,0.14,2,0.98,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,12.5,24.5614
   49NZ199905_1,   P01C,82,1,12,12,2,19990905,2025,47.0043,-157.0182,5227,49.8,2,7.1723,2,32.6749,2,32.7138,3,-999,9,306.09,2,18.03,3,13.65,3,0.38,3,1.3,3,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,7.1678,25.5958
   49NZ199905_1,   P01C,82,1,11,11,2,19990905,2025,47.0043,-157.0182,5227,99.6,2,4.3688,2,32.7752,2,32.7873,3,-999,9,309.28,2,22.92,3,17.63,3,0.01,3,1.5,3,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,4.3619,25.9898
   49NZ199905_1,   P01C,82,1,10,10,2,19990905,2025,47.0043,-157.0182,5227,199.6,2,4.981,2,33.7935,2,33.7944,2,-999,9,147.89,2,57.09,2,32.1,2,0.03,2,2.31,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,4.9658,26.7235
   49NZ199905_1,   P01C,82,1,9,9,2,19990905,2025,47.0043,-157.0182,5227,399.4,2,4.0173,2,33.995,2,34.0004,6,-999,9,62.75,2,91.22,2,41.06,2,0.02,2,2.89,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,3.9892,26.9922
   49NZ199905_1,   P01C,82,1,8,8,2,19990905,2025,47.0043,-157.0182,5227,599.9,2,3.6819,2,34.1848,2,34.1875,2,-999,9,35.7,2,113.07,2,42.94,2,0.01,2,3.03,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,3.6401,27.1761
   49NZ199905_1,   P01C,82,1,7,7,2,19990905,2025,47.0043,-157.0182,5227,799.6,2,3.257,2,34.2994,2,34.3005,2,-999,9,25.95,2,129.62,2,43.87,2,0.01,2,3.13,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,3.2026,27.3081
   49NZ199905_1,   P01C,82,1,6,6,2,19990905,2025,47.0043,-157.0182,5227,999.8,2,2.929,2,34.3751,2,34.3776,2,-999,9,19.65,2,141.13,2,44.67,2,0.01,2,3.16,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2.8619,27.4007
   49NZ199905_1,   P01C,82,1,5,5,2,19990905,2025,47.0043,-157.0182,5227,1498.9,2,2.3136,2,34.505,2,34.506,6,-999,9,25.21,2,161.69,2,44.9,2,0.01,2,3.14,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2.2139,27.5588
   49NZ199905_1,   P01C,82,1,4,4,2,19990905,2025,47.0043,-157.0182,5227,1998.8,2,1.952,2,34.5851,2,34.5853,2,-999,9,49.72,2,170.67,2,43.5,6,0,2,3.03,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.8165,27.6537
   49NZ199905_1,   P01C,82,1,3,3,2,19990905,2025,47.0043,-157.0182,5227,3000.2,2,1.5785,2,34.6558,2,34.6527,4,-999,9,111.42,2,164.77,3,39.29,3,0.01,3,2.72,3,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.36,27.7415
   49NZ199905_1,   P01C,82,1,2,2,2,19990905,2025,47.0043,-157.0182,5227,3999.1,2,1.4748,2,34.6821,2,34.6816,2,-999,9,143.14,2,159.08,2,37.26,2,0.01,2,2.55,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.1567,27.7789
   49NZ199905_1,   P01C,82,1,1,1,2,19990905,2025,47.0043,-157.0182,5227,5318.7,2,1.592,2,34.6884,2,34.6882,6,-999,9,149.05,2,163.45,2,36.97,2,0.01,2,2.53,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.115,27.7871
   49NZ199905_1,   P01C,83,1,0,0,9,19990906,229,46.989,-155.8493,5250,-999,9,13,3,-999,9,32.4661,2,-999,9,271.99,2,19.67,2,10.19,2,0.11,2,0.95,2,3.154,2,1.846,2,0.268,2,0.413,2,7.836,2,-999,9,-999,9,-999,1,-999,9,-999,51.2,2,-999,1,0.21,1,-999,1,-999,9,-999,9,13,24.4311
   49NZ199905_1,   P01C,83,1,12,12,2,19990906,229,46.989,-155.8493,5250,99.5,2,4.0916,2,32.7579,2,32.7592,2,-999,9,312.27,2,24.36,2,17.71,6,0,2,1.46,2,4.776,2,2.628,2,0.438,2,0.4333,2,7.697,2,2143,3,2072.5,2,-999,1,-999,9,-999,51.5,2,-999,1,0.02,1,-999,1,-999,9,-999,9,4.085,25.9956
   49NZ199905_1,   P01C,83,1,11,11,2,19990906,229,46.989,-155.8493,5250,200.2,2,4.4396,2,33.7557,2,33.759,2,-999,9,131.97,2,63.61,2,35.08,2,0,2,2.46,3,2.692,2,1.465,2,0.196,2,0.2105,2,7.447,2,2223.1,3,2230,2,-999,1,-999,9,-999,59.1,2,-999,1,0,1,-999,1,-999,9,-999,9,4.4252,26.7548
   49NZ199905_1,   P01C,83,1,10,10,2,19990906,229,46.989,-155.8493,5250,298.9,2,4.1896,2,33.8822,2,33.8854,2,-999,9,92.9,2,78.11,2,38.91,2,0,2,2.7,3,1.905,2,1.056,2,0.134,2,0.1923,2,7.391,2,2243.2,3,2266.7,2,-999,1,-999,9,-999,66.7,2,-999,1,0,1,-999,1,-999,9,-999,9,4.1684,26.8823
   49NZ199905_1,   P01C,83,1,9,9,2,19990906,229,46.989,-155.8493,5250,401.2,2,3.9125,2,33.984,2,33.988,2,-999,9,55.1,2,93.87,2,42.28,3,0,2,2.96,3,1.139,2,0.663,2,0.073,2,0.0105,2,7.336,2,2269.7,3,2303.4,2,-999,1,-999,9,-999,71.4,2,-999,1,-999,9,-999,1,-999,9,-999,9,3.8846,26.9929
   49NZ199905_1,   P01C,83,1,8,8,2,19990906,229,46.989,-155.8493,5250,600.8,2,3.6708,2,34.1803,2,34.1832,2,-999,9,35.09,2,114.58,2,43.3,2,0,2,3.03,2,0.371,2,0.226,2,0.022,2,0,2,7.339,2,2304.6,3,2335.6,2,-999,1,-999,9,-999,83.7,2,-999,1,-999,9,-999,1,-999,9,-999,9,3.629,27.1738
   49NZ199905_1,   P01C,83,1,7,7,2,19990906,229,46.989,-155.8493,5250,800,2,3.2549,2,34.2959,2,34.3001,2,-999,9,26.82,2,130.85,2,44.15,2,0,2,3.1,2,0.114,2,0.073,2,0.003,2,0.0045,2,7.341,2,2333.9,3,2354.6,2,-999,1,-999,9,-999,91,2,-999,1,-999,9,-999,1,-999,9,-999,9,3.2005,27.308
   49NZ199905_1,   P01C,83,1,6,6,2,19990906,229,46.989,-155.8493,5250,1000.4,2,2.9269,2,34.3709,2,34.3727,2,-999,9,22.56,2,141.82,2,44.71,2,0,2,3.15,2,0.048,2,0.024,2,0,2,0.0002,2,7.34,2,2357.2,3,2371.8,2,-999,1,-999,9,-999,101.6,2,-999,1,-999,9,-999,1,-999,9,-999,9,2.8598,27.397
   49NZ199905_1,   P01C,83,1,5,5,2,19990906,229,46.989,-155.8493,5250,1500.6,2,2.3209,2,34.5028,2,34.5055,6,-999,9,25.47,2,162.4,2,45.1,2,0,2,3.13,2,0.002,2,0,2,0,2,0.0005,2,7.36,2,2394.5,3,2393,2,-999,1,-999,9,-999,118.7,2,-999,1,-999,9,-999,1,-999,9,-999,9,2.221,27.5578
   49NZ199905_1,   P01C,83,1,4,4,2,19990906,229,46.989,-155.8493,5250,1999.4,2,1.9581,2,34.5843,2,34.5773,4,-999,9,49.11,2,171.73,3,43.78,3,0,3,3.01,3,0.008,2,0.006,2,0,2,0.0057,2,7.409,2,2399.5,3,2392.6,2,-999,1,-999,9,-999,132.7,2,-999,1,-999,9,-999,1,-999,9,-999,9,1.8225,27.6469
   49NZ199905_1,   P01C,83,1,3,3,2,19990906,229,46.989,-155.8493,5250,2999.8,2,1.582,2,34.6552,2,34.6521,4,-999,9,108.9,2,166.56,3,39.8,3,0,3,2.73,3,0,4,0,4,0,4,0.0002,4,7.514,2,2408.4,3,2355.8,3,-999,1,-999,9,-999,143.6,2,-999,1,-999,9,-999,1,-999,9,-999,9,1.3635,27.7408
   49NZ199905_1,   P01C,83,1,2,2,2,19990906,229,46.989,-155.8493,5250,4000.8,2,1.4802,2,34.6815,2,34.6806,2,-999,9,141.96,2,160.24,2,37.55,2,0.01,2,2.55,2,0.003,2,0,2,0,2,0,2,7.571,2,2414.5,3,2340.1,2,-999,1,-999,9,-999,145.4,2,-999,1,-999,9,-999,1,-999,9,-999,9,1.1617,27.7778
   49NZ199905_1,   P01C,83,1,1,1,2,19990906,229,46.989,-155.8493,5250,5343.7,2,1.5981,2,34.6881,2,34.6881,6,-999,9,148.31,2,164.55,2,37.24,2,0,2,2.51,2,0,2,0.002,2,0.002,2,0,2,7.584,2,2419.6,3,2334.3,2,-999,1,-999,9,-999,149.3,2,-999,1,-999,9,-999,1,-999,9,-999,9,1.1178,27.7868
   49NZ199905_1,   P01C,84,1,0,0,9,19990906,756,46.9922,-154.7572,5210,-999,9,13.6,3,-999,9,32.4406,2,-999,9,270.59,2,14.39,2,8.66,2,0.1,2,0.87,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,13.6,24.2921
   49NZ199905_1,   P01C,84,1,12,12,2,19990906,756,46.9922,-154.7572,5210,49.6,2,6.4337,2,32.6818,2,32.6967,3,-999,9,309.94,2,15.9,3,12.54,3,0.25,3,1.19,3,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,6.4295,25.6794
   49NZ199905_1,   P01C,84,1,11,11,2,19990906,756,46.9922,-154.7572,5210,99.9,2,4.677,2,32.7574,2,32.7621,2,-999,9,306.85,2,19.47,2,16.25,2,0,2,1.37,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,4.6699,25.9374
