EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,CHLORA,CHLORA_FLAG_W,PPHYTN,PPHYTN_FLAG_W,SBE35,SBE35_FLAG_W,BTL_TIME
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,,,DEG C,UG/KG,,UG/KG,,ITS-90,,
  49RY20120726,   40N,    11,  1,     32,    105,2,20120730,0859, 40.0240, 147.0135, 5290,    204.4,   3.1311,  33.6289,2,  33.6242,2,    165.6,2,    165.6,2,    69.12,2,    33.41,2,     0.00,2,     2.49,2,   2250.8,2,   2282.4,2,   7.4343,2,    25.00,     0.01,2,     0.06,2,   3.1425,2,     1105
  49RY20120726,   40N,    11,  1,     31,     76,2,20120730,0859, 40.0240, 147.0135, 5290,    255.5,   3.8381,  33.7892,2,  33.7868,2,    137.0,2,    137.3,2,    72.46,2,    34.22,2,     0.00,2,     2.53,2,   2257.5,2,   2288.1,2,   7.4267,2,    25.00,  -999.00,9,  -999.00,9,   3.8380,2,     1103
  49RY20120726,   40N,    11,  1,     30,    103,2,20120730,0859, 40.0240, 147.0135, 5290,    305.6,   3.8578,  33.8847,2,  33.8800,2,    105.3,2,    105.8,2,    81.87,2,    36.90,2,     0.00,2,     2.68,2,   2283.6,2,   2300.9,2,   7.3842,2,    25.00,  -999.00,9,  -999.00,9,   3.8554,2,     1101
  49RY20120726,   40N,    11,  1,     29,    102,2,20120730,0859, 40.0240, 147.0135, 5290,    407.1,   3.3726,  33.9713,2,  33.9675,2,     61.1,2,     61.3,2,   101.46,2,    41.25,2,     0.00,2,     2.97,2,   2329.3,2,   2321.1,2,   7.3010,2,    25.00,  -999.00,9,  -999.00,9,   3.3728,2,     1059
  49RY20120726,   40N,    11,  1,     28,     91,3,20120730,0859, 40.0240, 147.0135, 5290,    507.0,   3.4973,  34.1127,2,  34.1076,2,     44.6,2,     45.0,2,   110.48,2,    41.65,2,     0.00,2,     3.00,2,   2341.7,2,   2329.9,2,   7.3032,2,    25.00,  -999.00,9,  -999.00,9,   3.4974,2,     1056
  49RY20120726,   40N,    11,  1,     27,    998,2,20120730,0859, 40.0240, 147.0135, 5290,    609.8,   3.2629,  34.2086,2,  34.2068,2,     34.5,2,     34.6,2,   123.13,2,    42.68,2,     0.00,2,     3.07,2,   2358.7,6,   2344.0,2,   7.2991,2,    25.00,  -999.00,9,  -999.00,9,   3.2626,2,     1053
  49RY20120726,   40N,    11,  1,     26,     99,3,20120730,0859, 40.0240, 147.0135, 5290,    710.1,   3.1337,  34.2808,2,  34.2774,2,     33.8,2,     34.1,2,   129.82,2,    42.62,2,     0.00,2,     3.07,2,   2369.9,2,   2353.4,2,   7.3110,2,    25.00,  -999.00,9,  -999.00,9,   3.1339,2,     1050
  49RY20120726,   40N,    11,  1,     25,     98,2,20120730,0859, 40.0240, 147.0135, 5290,    810.5,   2.8916,  34.3278,2,  34.3235,2,     30.3,2,     29.5,2,   138.88,2,    43.45,2,     0.00,2,     3.10,2,   2378.3,2,   2367.4,2,   7.3005,2,    25.00,  -999.00,9,  -999.00,9,   2.8923,2,     1047
  49RY20120726,   40N,    11,  1,     24,    110,3,20120730,0859, 40.0240, 147.0135, 5290,    913.3,   2.8457,  34.3893,2,  34.3814,4,     36.7,2,     37.0,2,   140.04,2,    42.45,2,     0.00,2,     3.06,2,   2379.2,2,   2369.8,2,   7.3335,2,    25.00,  -999.00,9,  -999.00,9,   2.8458,2,     1043
  49RY20120726,   40N,    11,  1,     23,     96,2,20120730,0859, 40.0240, 147.0135, 5290,   1014.8,   2.6279,  34.4071,2,  34.4045,2,     34.5,2,     34.5,2,   146.93,2,    42.86,2,     0.00,2,     3.09,2,   2383.5,2,   2375.8,2,   7.3241,2,    25.00,  -999.00,9,  -999.00,9,   2.6281,2,     1039
  49RY20120726,   40N,    11,  1,     22,    111,4,20120730,0859, 40.0240, 147.0135, 5290,   1215.3,   2.4066,  34.4686,2,  34.6625,4,     41.4,2,    128.2,4,   152.23,4,    37.59,4,     0.00,4,     2.64,4,   2348.0,4,   2416.6,4,   7.5227,4,    25.00,  -999.00,9,  -999.00,9,   2.4067,2,     1033
  49RY20120726,   40N,    11,  1,     21,     78,3,20120730,0859, 40.0240, 147.0135, 5290,   1415.9,   2.2539,  34.5127,2,  34.5070,4,     48.4,2,     50.6,4,   155.89,2,    42.23,2,     0.00,2,     3.02,2,   2383.7,2,   2398.6,2,   7.3703,2,    25.00,  -999.00,9,  -999.00,9,   2.2539,2,     1028
  49RY20120726,   40N,    11,  1,     20,     93,2,20120730,0859, 40.0240, 147.0135, 5290,   1618.0,   2.0956,  34.5507,2,  34.5475,4,     57.7,2,     58.5,2,   159.08,2,    41.80,2,     0.00,2,     2.98,2,   2388.2,2,   2407.9,2,   7.3904,2,    25.00,  -999.00,9,  -999.00,9,   2.0956,2,     1023
  49RY20120726,   40N,    11,  1,     19,     92,3,20120730,0859, 40.0240, 147.0135, 5290,   1823.0,   1.9703,  34.5819,2,  34.5823,2,     69.3,2,     69.1,6,   159.56,6,    41.26,6,     0.00,6,     2.92,6,   2381.5,2,   2409.8,2,   7.4158,2,    25.00,  -999.00,9,  -999.00,9,   1.9702,2,     1018
  49RY20120726,   40N,    11,  1,     18,    101,2,20120730,0859, 40.0240, 147.0135, 5290,   2027.1,   1.8553,  34.6068,2,  34.6068,2,     83.4,2,     83.7,2,   158.07,2,    40.39,2,     0.00,2,     2.85,2,   2372.3,2,   2408.9,2,   7.4410,2,    25.00,  -999.00,9,  -999.00,9,   1.8554,2,     1013
  49RY20120726,   40N,    11,  1,     17,     90,3,20120730,0859, 40.0240, 147.0135, 5290,   2230.1,   1.7443,  34.6264,2,  34.6226,4,     96.3,2,     96.3,2,   156.86,2,    39.58,2,     0.00,2,     2.79,2,   2365.3,6,   2415.5,6,   7.4685,2,    25.00,  -999.00,9,  -999.00,9,   1.7443,2,     1007
  49RY20120726,   40N,    11,  1,     16,     89,3,20120730,0859, 40.0240, 147.0135, 5290,   2433.0,   1.6702,  34.6394,2,  34.6372,4,    106.6,2,    106.8,2,   155.70,2,    38.96,2,     0.00,2,     2.75,2,   2362.1,2,   2414.2,2,   7.4885,2,    25.00,  -999.00,9,  -999.00,9,   1.6702,2,     1002
  49RY20120726,   40N,    11,  1,     15,     88,2,20120730,0859, 40.0240, 147.0135, 5290,   2638.1,   1.6056,  34.6502,2,  34.6502,2,    115.9,2,    116.2,2,   154.43,2,    38.52,2,     0.00,2,     2.70,2,   2354.1,2,   2417.7,2,   7.5061,2,    25.00,  -999.00,9,  -999.00,9,   1.6056,2,      957
  49RY20120726,   40N,    11,  1,     14,    999,2,20120730,0859, 40.0240, 147.0135, 5290,   2842.8,   1.5608,  34.6584,2,  34.6590,2,    123.8,2,    124.0,6,   152.62,6,    38.02,6,     0.00,6,     2.66,6,   2352.3,2,   2411.4,3,   7.5210,2,    25.00,  -999.00,9,  -999.00,9,   1.5608,2,      953
  49RY20120726,   40N,    11,  1,     13,    996,2,20120730,0859, 40.0240, 147.0135, 5290,   3046.6,   1.5318,  34.6641,2,  34.6635,2,    129.6,2,    129.9,2,   151.29,2,    37.39,2,     0.00,2,     2.63,2,   2346.5,2,   2417.6,2,   7.5326,2,    25.00,  -999.00,9,  -999.00,9,   1.5319,2,      948
  49RY20120726,   40N,    11,  1,     12,     74,2,20120730,0859, 40.0240, 147.0135, 5290,   3046.6,   1.5318,  34.6641,2,  34.6614,4,    129.6,2,    130.0,2,   151.14,2,    37.59,2,     0.00,4,     2.62,2,   2344.1,2,   2417.7,2,   7.5331,2,    25.00,  -999.00,9,  -999.00,9,   1.5319,2,      948
  49RY20120726,   40N,    11,  1,     11,     97,2,20120730,0859, 40.0240, 147.0135, 5290,   3302.4,   1.4999,  34.6703,2,  34.6699,2,    135.8,2,    135.8,2,   150.30,2,    37.21,2,     0.00,2,     2.59,2,   2338.0,2,   2411.5,3,   7.5439,2,    25.00,  -999.00,9,  -999.00,9,   1.4999,2,      943
  49RY20120726,   40N,    11,  1,     10,    107,2,20120730,0859, 40.0240, 147.0135, 5290,   3557.6,   1.4777,  34.6753,2,  34.6703,4,    141.4,2,    141.5,2,   149.24,2,    36.76,2,     0.00,2,     2.57,2,   2337.6,2,   2410.5,3,   7.5547,2,    25.00,  -999.00,9,  -999.00,9,   1.4776,2,      938
  49RY20120726,   40N,    11,  1,      9,    108,2,20120730,0859, 40.0240, 147.0135, 5290,   3813.1,   1.4604,  34.6802,2,  34.6784,4,    146.9,2,    146.9,2,   147.51,2,    36.34,2,     0.00,2,     2.54,2,   2334.8,2,   2417.1,2,   7.5595,2,    25.00,  -999.00,9,  -999.00,9,   1.4605,2,      933
  49RY20120726,   40N,    11,  1,      8,     81,2,20120730,0859, 40.0240, 147.0135, 5290,   4071.1,   1.4562,  34.6834,2,  34.6824,2,    151.1,2,    151.2,2,   146.58,2,    36.06,2,     0.00,2,     2.52,2,   2330.3,6,   2413.0,2,   7.5689,2,    25.00,  -999.00,9,  -999.00,9,   1.4561,2,      928
  49RY20120726,   40N,    11,  1,      7,    106,3,20120730,0859, 40.0240, 147.0135, 5290,   4327.3,   1.4603,  34.6861,2,  34.6856,2,    154.3,2,    154.2,2,   145.96,2,    35.98,2,     0.00,2,     2.50,2,   2328.1,2,   2413.9,2,   7.5704,2,    25.00,  -999.00,9,  -999.00,9,   1.4602,2,      922
  49RY20120726,   40N,    11,  1,      6,    113,2,20120730,0859, 40.0240, 147.0135, 5290,   4585.0,   1.4727,  34.6880,2,  34.6873,2,    156.8,2,    157.1,2,   144.73,2,    35.78,2,     0.00,2,     2.48,2,   2323.7,2,   2412.8,2,   7.5765,2,    25.00,  -999.00,9,  -999.00,9,   1.4728,2,      917
  49RY20120726,   40N,    11,  1,      5,     94,3,20120730,0859, 40.0240, 147.0135, 5290,   4585.0,   1.4727,  34.6880,2,  34.6850,4,    156.8,2,    159.0,4,   144.42,2,    35.71,2,     0.00,2,     2.48,2,   2320.5,2,   2412.4,2,   7.5794,2,    25.00,  -999.00,9,  -999.00,9,   1.4728,2,      917
  49RY20120726,   40N,    11,  1,      4,     77,2,20120730,0859, 40.0240, 147.0135, 5290,   4842.3,   1.4919,  34.6894,2,  34.6860,4,    158.3,2,    158.8,2,   144.29,6,    35.51,6,     0.00,6,     2.48,6,   2321.5,2,   2411.0,2,   7.5812,2,    25.00,  -999.00,9,  -999.00,9,   1.4919,2,      911
  49RY20120726,   40N,    11,  1,      3,    104,2,20120730,0859, 40.0240, 147.0135, 5290,   5099.9,   1.5148,  34.6903,2,  34.6857,4,    160.2,2,    159.2,3,   142.65,2,    35.56,2,     0.00,2,     2.47,2,   2320.1,2,   2412.6,2,   7.5815,2,    25.00,  -999.00,9,  -999.00,9,   1.5149,2,      906
  49RY20120726,   40N,    11,  1,      2,     75,2,20120730,0859, 40.0240, 147.0135, 5290,   5357.4,   1.5359,  34.6915,2,  34.6912,2,    161.5,2,    161.8,2,   142.15,2,    35.35,2,     0.00,2,     2.46,2,   2317.6,2,   2409.9,2,   7.5826,2,    25.00,  -999.00,9,  -999.00,9,   1.5358,2,      901
  49RY20120726,   40N,    11,  1,      1,    997,2,20120730,0859, 40.0240, 147.0135, 5290,   5376.8,   1.5386,  34.6913,2,  34.6915,2,    161.5,2,    161.8,2,   142.42,2,    35.09,2,     0.00,2,     2.46,2,   2315.2,2,   2411.5,2,   7.5854,2,    25.00,  -999.00,9,  -999.00,9,   1.5384,2,      859
  49RY20120726,   40N,    12,  1,      0,   9999,2,20120730,1521, 40.0017, 147.5053, 5331,      0.0,  18.6643,  33.0054,2,-999.0000,9,    252.0,2,   -999.0,9,     4.73,2,     1.43,2,     0.04,2,     0.35,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,-999.0000,9,     1710
  49RY20120726,   40N,    12,  1,     36,    109,2,20120730,1521, 40.0017, 147.5053, 5331,     10.0,  17.2865,  32.9262,2,-999.0000,9,    261.5,2,   -999.0,9,     6.15,2,     3.22,2,     0.06,2,     0.53,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  17.2484,2,     1731
  49RY20120726,   40N,    12,  1,     35,    112,2,20120730,1521, 40.0017, 147.5053, 5331,     10.0,  17.2865,  32.9262,2,-999.0000,9,    261.5,2,   -999.0,9,     6.15,2,     3.14,2,     0.06,2,     0.50,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,  17.2484,2,     1730
  49RY20120726,   40N,    12,  1,     34,     83,2,20120730,1521, 40.0017, 147.5053, 5331,     50.8,   6.2182,  32.9743,2,-999.0000,9,    313.9,2,   -999.0,9,    17.19,2,    12.99,2,     0.20,2,     1.38,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   6.1984,2,     1726
  49RY20120726,   40N,    12,  1,     33,     86,3,20120730,1521, 40.0017, 147.5053, 5331,    100.7,   1.3073,  33.1440,2,-999.0000,9,    322.3,2,   -999.0,9,    40.76,6,    25.04,6,     0.00,6,     1.99,6,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   1.3076,2,     1724
  49RY20120726,   40N,    12,  1,     32,    105,2,20120730,1521, 40.0017, 147.5053, 5331,    150.8,   1.8760,  33.4188,2,-999.0000,9,    208.8,2,   -999.0,9,    67.66,2,    33.15,2,     0.00,2,     2.51,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   1.8808,2,     1722
  49RY20120726,   40N,    12,  1,     31,     76,2,20120730,1521, 40.0017, 147.5053, 5331,    202.1,   2.4862,  33.6100,2,-999.0000,9,    138.6,2,   -999.0,9,    81.77,2,    37.08,2,     0.00,2,     2.76,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   2.4870,2,     1720
  49RY20120726,   40N,    12,  1,     30,    103,2,20120730,1521, 40.0017, 147.5053, 5331,    252.0,   2.9096,  33.7695,2,-999.0000,9,     90.6,2,   -999.0,9,    92.38,2,    40.10,2,     0.00,2,     2.93,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   2.9097,2,     1718
  49RY20120726,   40N,    12,  1,     29,    102,2,20120730,1521, 40.0017, 147.5053, 5331,    332.8,   3.1422,  33.8891,2,-999.0000,9,     67.4,2,   -999.0,9,    99.88,2,    41.12,2,     0.00,2,     3.00,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   3.1426,2,     1716
  49RY20120726,   40N,    12,  1,     28,     91,3,20120730,1521, 40.0017, 147.5053, 5331,    433.7,   3.1446,  34.0497,2,-999.0000,9,     44.2,2,   -999.0,9,   114.23,2,    42.28,2,     0.00,2,     3.07,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   3.1446,2,     1713
  49RY20120726,   40N,    12,  1,     27,    998,2,20120730,1521, 40.0017, 147.5053, 5331,    532.7,   3.1384,  34.1672,2,-999.0000,9,     35.1,2,   -999.0,9,   123.76,6,    42.60,6,     0.00,6,     3.08,6,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   3.1383,2,     1710
  49RY20120726,   40N,    12,  1,     26,     99,2,20120730,1521, 40.0017, 147.5053, 5331,    635.8,   3.0783,  34.2591,2,-999.0000,9,     31.4,2,   -999.0,9,   131.03,2,    42.69,2,     0.00,2,     3.09,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   3.0777,2,     1707
  49RY20120726,   40N,    12,  1,     25,     98,2,20120730,1521, 40.0017, 147.5053, 5331,    737.7,   3.0077,  34.3344,2,-999.0000,9,     36.2,2,   -999.0,9,   135.08,2,    42.24,2,     0.00,2,     3.06,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   3.0069,2,     1704
  49RY20120726,   40N,    12,  1,     24,    110,2,20120730,1521, 40.0017, 147.5053, 5331,    841.3,   2.8503,  34.3718,2,-999.0000,9,     36.3,2,   -999.0,9,   140.22,2,    42.34,2,     0.00,2,     3.07,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   2.8509,2,     1701
  49RY20120726,   40N,    12,  1,     23,     96,2,20120730,1521, 40.0017, 147.5053, 5331,    939.3,   2.7281,  34.4061,2,-999.0000,9,     36.8,2,   -999.0,9,   144.69,2,    42.38,2,     0.00,2,     3.07,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   2.7320,2,     1658
  49RY20120726,   40N,    12,  1,     22,    111,2,20120730,1521, 40.0017, 147.5053, 5331,   1081.1,   2.5509,  34.4455,2,-999.0000,9,     39.4,2,   -999.0,9,   149.32,2,    42.48,2,     0.00,2,     3.06,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   2.5509,2,     1655
  49RY20120726,   40N,    12,  1,     21,     78,2,20120730,1521, 40.0017, 147.5053, 5331,   1284.1,   2.3557,  34.4961,2,-999.0000,9,     45.2,2,   -999.0,9,   154.41,2,    42.21,2,     0.00,2,     3.04,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   2.3554,2,     1650
  49RY20120726,   40N,    12,  1,     20,     93,2,20120730,1521, 40.0017, 147.5053, 5331,   1487.0,   2.1929,  34.5348,2,-999.0000,9,     53.2,2,   -999.0,9,   157.25,2,    41.90,2,     0.00,2,     3.00,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   2.1929,2,     1645
  49RY20120726,   40N,    12,  1,     19,     92,3,20120730,1521, 40.0017, 147.5053, 5331,   1689.8,   2.0504,  34.5673,2,-999.0000,9,     63.8,2,   -999.0,9,   158.84,2,    41.45,2,     0.00,2,     2.95,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   2.0502,2,     1641
  49RY20120726,   40N,    12,  1,     18,    101,2,20120730,1521, 40.0017, 147.5053, 5331,   1892.8,   1.9095,  34.5958,2,-999.0000,9,     76.1,2,   -999.0,9,   159.50,2,    40.86,2,     0.00,2,     2.90,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   1.9091,2,     1637
  49RY20120726,   40N,    12,  1,     17,     90,3,20120730,1521, 40.0017, 147.5053, 5331,   2095.7,   1.7927,  34.6167,2,-999.0000,9,     88.5,2,   -999.0,9,   159.04,2,    39.83,4,     0.00,2,     2.84,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   1.7930,2,     1633
  49RY20120726,   40N,    12,  1,     16,     89,2,20120730,1521, 40.0017, 147.5053, 5331,   2300.5,   1.7012,  34.6331,2,-999.0000,9,    101.0,2,   -999.0,9,   157.42,2,    39.13,2,     0.00,2,     2.78,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   1.7013,2,     1628
  49RY20120726,   40N,    12,  1,     15,     88,2,20120730,1521, 40.0017, 147.5053, 5331,   2503.4,   1.6297,  34.6451,2,-999.0000,9,    110.9,2,   -999.0,9,   156.30,2,    38.66,2,     0.00,2,     2.73,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   1.6297,2,     1622
  49RY20120726,   40N,    12,  1,     14,    999,2,20120730,1521, 40.0017, 147.5053, 5331,   2707.8,   1.5714,  34.6552,2,-999.0000,9,    120.5,2,   -999.0,9,   154.00,2,    37.88,2,     0.00,2,     2.68,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   1.5714,2,     1618
  49RY20120726,   40N,    12,  1,     13,    996,2,20120730,1521, 40.0017, 147.5053, 5331,   2913.9,   1.5353,  34.6619,2,-999.0000,9,    127.0,2,   -999.0,9,   152.70,2,    37.67,2,     0.00,2,     2.65,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   1.5354,2,     1613
  49RY20120726,   40N,    12,  1,     12,     74,3,20120730,1521, 40.0017, 147.5053, 5331,   2913.9,   1.5353,  34.6619,2,-999.0000,9,    127.0,2,   -999.0,9,   152.68,2,    37.78,2,     0.00,2,     2.64,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   1.5354,2,     1613
  49RY20120726,   40N,    12,  1,     11,     97,3,20120730,1521, 40.0017, 147.5053, 5331,   3127.5,   1.4978,  34.6685,2,-999.0000,9,    133.9,2,   -999.0,9,   151.16,6,    37.17,6,     0.00,6,     2.61,6,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   1.4977,2,     1608
  49RY20120726,   40N,    12,  1,     10,    107,2,20120730,1521, 40.0017, 147.5053, 5331,   3383.1,   1.4735,  34.6738,2,-999.0000,9,    140.0,2,   -999.0,9,   149.76,2,    36.74,2,     0.00,2,     2.58,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   1.4735,2,     1603
  49RY20120726,   40N,    12,  1,      9,    108,2,20120730,1521, 40.0017, 147.5053, 5331,   3637.7,   1.4596,  34.6782,2,-999.0000,9,    145.0,2,   -999.0,9,   148.40,2,    36.46,3,     0.00,2,     2.55,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   1.4597,2,     1558
  49RY20120726,   40N,    12,  1,      8,     81,2,20120730,1521, 40.0017, 147.5053, 5331,   3894.1,   1.4525,  34.6817,2,-999.0000,9,    149.3,2,   -999.0,9,   147.52,2,    36.16,2,     0.00,2,     2.53,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   1.4522,2,     1553
  49RY20120726,   40N,    12,  1,      7,    106,2,20120730,1521, 40.0017, 147.5053, 5331,   4151.6,   1.4508,  34.6847,2,-999.0000,9,    152.9,2,   -999.0,9,   146.26,2,    35.91,2,     0.00,2,     2.51,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   1.4509,2,     1548
  49RY20120726,   40N,    12,  1,      6,    113,2,20120730,1521, 40.0017, 147.5053, 5331,   4408.2,   1.4615,  34.6869,2,-999.0000,9,    155.4,2,   -999.0,9,   145.72,2,    35.75,2,     0.00,2,     2.50,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   1.4615,2,     1543
  49RY20120726,   40N,    12,  1,      5,     94,2,20120730,1521, 40.0017, 147.5053, 5331,   4666.2,   1.4779,  34.6885,2,-999.0000,9,    157.2,2,   -999.0,9,   145.36,2,    35.56,2,     0.00,2,     2.49,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   1.4780,2,     1537
  49RY20120726,   40N,    12,  1,      4,     77,2,20120730,1521, 40.0017, 147.5053, 5331,   4924.0,   1.4989,  34.6896,2,-999.0000,9,    158.6,2,   -999.0,9,   144.78,6,    35.47,6,     0.00,6,     2.48,6,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   1.4989,2,     1532
  49RY20120726,   40N,    12,  1,      3,    104,2,20120730,1521, 40.0017, 147.5053, 5331,   5181.2,   1.5227,  34.6906,2,-999.0000,9,    160.1,2,   -999.0,9,   143.56,2,    35.36,2,     0.00,2,     2.47,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   1.5226,2,     1527
  49RY20120726,   40N,    12,  1,      2,     75,2,20120730,1521, 40.0017, 147.5053, 5331,   5181.2,   1.5227,  34.6906,2,-999.0000,9,    160.1,2,   -999.0,9,   143.45,2,    35.51,2,     0.00,2,     2.47,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   1.5226,2,     1527
  49RY20120726,   40N,    12,  1,      1,    997,2,20120730,1521, 40.0017, 147.5053, 5331,   5432.6,   1.5480,  34.6912,2,-999.0000,9,    161.0,2,   -999.0,9,   143.07,2,    35.22,2,     0.00,2,     2.47,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,  -999.00,9,  -999.00,9,   1.5479,2,     1522
  49RY20120726,   40N,    13,  1,      0,   9999,2,20120730,2205, 40.0292, 147.9943, 5314,      0.0,  19.0540,  32.9754,2,  32.9717,2,    251.1,2,    250.5,2,     4.17,2,     1.84,2,     0.06,2,     0.43,2,   1986.3,2,   2231.8,2,   7.9760,2,    25.00,     0.58,2,     0.05,2,-999.0000,9,        0
  49RY20120726,   40N,    13,  1,     36,    109,2,20120730,2205, 40.0292, 147.9943, 5314,     12.1,  15.4228,  33.1204,2,  33.1308,2,    283.4,2,    286.8,2,     3.76,2,     1.99,2,     0.05,2,     0.45,2,   1996.5,2,   2237.2,2,   7.9751,2,    25.00,     0.46,2,     0.03,2,  15.3707,2,       22
  49RY20120726,   40N,    13,  1,     35,    112,2,20120730,2205, 40.0292, 147.9943, 5314,     52.4,   5.1098,  33.3360,2,  33.3372,2,    293.2,2,    294.5,2,    23.99,2,    17.96,3,     0.10,2,     1.48,2,   2112.2,2,   2248.1,2,   7.7253,2,    25.00,     0.43,2,     0.19,2,   5.1150,2,       17
  49RY20120726,   40N,    13,  1,     34,     83,3,20120730,2205, 40.0292, 147.9943, 5314,    102.8,   3.1653,  33.3816,2,  33.3815,2,    288.4,2,    289.3,2,    35.48,2,    21.81,2,     0.01,2,     1.72,2,   2149.9,6,   2250.8,6,   7.6477,2,    25.00,     0.04,2,     0.06,2,   3.1645,2,       16
  49RY20120726,   40N,    13,  1,     33,     86,2,20120730,2205, 40.0292, 147.9943, 5314,    152.9,   2.9013,  33.4461,2,  33.4461,2,    250.3,2,    251.6,2,    48.85,2,    26.27,2,     0.00,2,     2.03,2,   2182.8,2,   2259.9,2,   7.5681,2,    25.00,     0.01,2,     0.06,2,   2.9052,2,       14
  49RY20120726,   40N,    13,  1,     32,    105,2,20120730,2205, 40.0292, 147.9943, 5314,    204.1,   3.2000,  33.6145,2,  33.6082,2,    176.5,2,    177.7,6,    66.15,6,    32.25,6,     0.01,6,     2.42,6,   2227.8,2,   2275.4,2,   7.4564,2,    25.00,     0.01,2,     0.06,2,   3.2076,2,       12
  49RY20120726,   40N,    13,  1,     31,     76,2,20120730,2205, 40.0292, 147.9943, 5314,    253.7,   2.4172,  33.6015,2,  33.6003,2,    147.3,2,    147.2,2,    79.82,2,    36.50,2,     0.00,2,     2.71,2,   2270.5,2,   2282.3,2,   7.3695,2,    25.00,  -999.00,9,  -999.00,9,   2.4180,2,       10
