BOTTLE,20100505WHPSIODBK
#code : jjward hyd_to_exchange.pl 
#original files copied from HTML directory: 20070418
#original HYD file: i05_74AB20020301hy.txt   Fri Mar  9 11:29:46 2007
#original SUM file: i05_74AB20020301su.txt   Tue Apr 17 11:43:05 2007
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,THETA,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NO2+NO3,NO2+NO3_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,CCL4,CCL4_FLAG_W,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,NEON,NEON_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH,PH_FLAG_W,PH_TMP,HELIER,TRITER,NEONER
,,,,,,,,,,,,DBAR,DEG C,PSS-78,,PSS-78,,UMOL/KG,,DEG C,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,TU,,NMOL/KG,,%,,NMOL/KG,,UMOL/KG,,UMOL/KG,,,,DEG C,NMOL/KG,TU,NMOL/KG
  74AB20020301,   I05,   108,  1, 161036, 161036,2,20020402,0617,-31.7462,  88.1588, 1940,   1581.5,   3.0694,  34.5643,2,  34.5643,2,    160.9,2,  2.9539,    160.2,2,    78.23,2,    34.96,2,     2.41,2,    0.093,2,    0.045,2,   -0.009,4, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   2343.4,2,   7.5735,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   108,  1, 161035, 161035,2,20020402,0617,-31.7462,  88.1588, 1940,   1782.9,   2.7525,  34.6414,2,  34.6413,2,    163.4,2,  2.6236,    161.1,2,    87.02,2,    34.18,2,     2.35,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   2355.4,2,   7.5790,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   108,  1, 161034, 161034,2,20020402,0617,-31.7462,  88.1588, 1940,   1835.9,   2.7134,  34.6492,2,  34.6488,2,    164.7,2,  2.5805,    163.6,2,    88.09,2,    33.99,2,     2.35,2,    0.030,2,    0.016,2,   -0.011,4, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   2358.6,2,   7.5817,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   108,  1, 161033, 161033,2,20020402,0617,-31.7462,  88.1588, 1940,   1898.5,   2.5925,  34.6733,2,  34.6726,2,    167.6,2,  2.4558,    165.8,2,    91.12,2,    33.50,2,     2.31,2,    0.022,2,    0.012,2,   -0.009,4, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   2360.3,2,   7.5878,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   108,  1, 161032, 161032,2,20020402,0617,-31.7462,  88.1588, 1940,   1950.7,   2.5355,  34.6819,2,  34.6826,2,    169.6,2,  2.3951,    165.8,2,    91.70,2,    33.01,2,     2.29,2,    0.022,2,    0.010,2,   -0.009,4, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   2361.9,2,   7.5907,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   109,  1, 161078, 161078,2,20020402,1004,-31.7945,  88.4862, 2919,      5.4,  21.0117,  35.9160,2,  35.9157,2,    223.4,2, 21.0107,    224.5,2,     3.19,2,     0.00,2,     0.11,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   8.0298,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   109,  1, 161079, 161079,2,20020402,1004,-31.7945,  88.4862, 2919,      5.4,  21.0128,  35.9160,2,  35.9161,2,    223.5,2, 21.0118,    229.3,2,     3.19,2,     0.00,2,     0.11,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   8.0296,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   109,  1, 161077, 161077,2,20020402,1004,-31.7945,  88.4862, 2919,     43.6,  20.8779,  35.9189,2,  35.9190,2,    223.4,2, 20.8696,    225.4,2,     3.19,2,     0.00,2,     0.10,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   8.0289,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   109,  1, 161076, 161076,2,20020402,1004,-31.7945,  88.4862, 2919,     78.2,  18.4853,  35.8648,2,  35.8690,2,    249.3,2, 18.4716,    250.3,2,     2.99,2,     0.00,2,     0.12,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   8.0223,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   109,  1, 161075, 161075,2,20020402,1004,-31.7945,  88.4862, 2919,    110.4,  16.4156,  35.7171,2,  35.7197,2,    245.0,2, 16.3978,    245.0,2,     2.80,2,     0.68,2,     0.19,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   7.9859,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   109,  1, 161074, 161074,2,20020402,1004,-31.7945,  88.4862, 2919,    253.0,  13.0441,  35.2757,2,  35.2769,2,    232.1,2, 13.0091,    238.8,2,     3.67,2,     7.28,2,     0.64,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   7.8882,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   109,  1, 161073, 161073,2,20020402,1004,-31.7945,  88.4862, 2919,    351.8,  11.8180,  35.0827,2,  35.0835,2,    239.6,2, 11.7722,    239.7,2,     4.64,2,     9.91,2,     0.75,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   7.8627,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   109,  1, 161072, 161072,2,20020402,1004,-31.7945,  88.4862, 2919,    450.4,  11.1558,  34.9787,2,  34.9787,2,    241.4,2, 11.0991,    241.2,2,     4.83,2,    11.17,2,     0.83,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   7.8495,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   109,  1, 161071, 161071,2,20020402,1004,-31.7945,  88.4862, 2919,    548.4,  10.5184,  34.8790,2,  34.8784,2,    238.8,2, 10.4517,    240.1,2,     5.32,2,    13.31,2,     0.97,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   7.8305,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   109,  1, 161070, 161070,2,20020402,1004,-31.7945,  88.4862, 2919,    646.4,   9.7647,  34.7601,2,  34.7606,2,    236.9,2,  9.6893,    236.5,2,     6.19,2,    15.55,2,     1.09,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   7.8051,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   109,  1, 161069, 161069,2,20020402,1004,-31.7945,  88.4862, 2919,    743.8,   9.0879,  34.6621,2,  34.6639,2,    233.8,2,  9.0044,    232.6,2,     7.35,2,    17.98,2,     1.27,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   7.7853,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   109,  1, 161068, 161068,2,20020402,1004,-31.7945,  88.4862, 2919,    841.7,   8.1612,  34.5613,2,  34.5624,2,    218.0,2,  8.0721,    216.8,2,    11.51,2,    21.87,2,     1.48,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   7.7446,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   109,  1, 161067, 161067,2,20020402,1004,-31.7945,  88.4862, 2919,    940.4,   6.6933,  34.4584,2,  34.4585,2,    201.8,2,  6.6034,    214.1,2,    20.60,2,    26.73,2,     1.80,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   7.6879,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   109,  1, 161066, 161066,2,20020402,1004,-31.7945,  88.4862, 2919,   1083.7,   4.8224,  34.3683,2,  34.3684,2,    200.8,2,  4.7332,    200.9,2,    33.17,2,    30.81,2,     2.10,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   7.6423,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   109,  1, 161065, 161065,2,20020402,1004,-31.7945,  88.4862, 2919,   1271.1,   3.7268,  34.4347,2,  34.4336,2,    176.4,2,  3.6309,    176.2,2,    57.15,2,    34.40,2,     2.37,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   7.5880,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   109,  1, 161064, 161064,2,20020402,1004,-31.7945,  88.4862, 2919,   1468.4,   3.2789,  34.5326,2,  34.5323,2,    160.5,2,  3.1707,    158.3,2,    73.58,2,    35.37,2,     2.44,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   7.5712,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   109,  1, 161063, 161063,2,20020402,1004,-31.7945,  88.4862, 2919,   1666.1,   2.8809,  34.6037,2,  34.6028,2,    162.3,2,  2.7604,    161.1,2,    80.83,2,    34.79,2,     2.40,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   7.5759,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   109,  1, 161062, 161062,2,20020402,1004,-31.7945,  88.4862, 2919,   1865.2,   2.5719,  34.6660,2,  34.6663,2,    171.3,2,  2.4384,    169.8,2,    84.21,2,    34.01,2,     2.33,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   7.5898,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   109,  1, 161061, 161061,2,20020402,1004,-31.7945,  88.4862, 2919,   2066.2,   2.3613,  34.7105,2,  34.7099,2,    180.0,2,  2.2134,    177.9,2,    86.14,2,    32.65,2,     2.23,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   7.6042,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   109,  1, 161060, 161060,2,20020402,1004,-31.7945,  88.4862, 2919,   2266.1,   2.1581,  34.7384,2,  34.7388,2,    189.2,2,  1.9957,    187.7,2,    87.59,2,    31.68,2,     2.14,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   7.6218,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   109,  1, 161059, 161059,2,20020402,1004,-31.7945,  88.4862, 2919,   2462.6,   1.9330,  34.7461,2,  34.7461,2,    194.1,2,  1.7570,    193.4,2,    93.00,2,    31.38,2,     2.13,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   7.6270,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   109,  1, 161058, 161058,2,20020402,1004,-31.7945,  88.4862, 2919,   2664.6,   1.6799,  34.7413,2,  34.7423,2,    196.4,2,  1.4903,    195.7,2,   101.22,2,    31.87,2,     2.16,2,    0.011,2,    0.007,2,   -0.008,4, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   7.6260,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   109,  1, 161057, 161057,2,20020402,1004,-31.7945,  88.4862, 2919,   2866.7,   1.6495,  34.7401,2,  34.7400,2,    198.0,2,  1.4418,    196.0,2,   103.25,2,    31.77,2,     2.16,2,    0.007,2,    0.005,2,   -0.008,4, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   7.6263,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   109,  1, 161056, 161056,2,20020402,1004,-31.7945,  88.4862, 2919,   2946.2,   1.6472,  34.7398,2,  34.7402,2,    198.9,2,  1.4320,    196.2,2,   103.54,2,    31.38,2,     2.16,2,    0.006,6,    0.005,6,   -0.009,4, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   7.6291,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   110,  1, 161103, 161103,2,20020402,1526,-31.8813,  88.9997, 3396,      2.1,  21.1853,  35.8863,2,  35.8866,2,   -999.0,9, 21.1849,    222.9,2,     3.81,2,     0.00,2,     0.10,2,    2.105,6,    1.281,6,    0.000,4,    2.358,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   2355.6,2,   8.0393,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   110,  1, 161102, 161102,2,20020402,1526,-31.8813,  88.9997, 3396,     22.8,  21.1510,  35.9116,2,  35.9123,2,    222.2,2, 21.1466,    224.0,2,     3.90,2,     0.00,2,     0.16,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   2356.8,2,   8.0375,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   110,  1, 161101, 161101,2,20020402,1526,-31.8813,  88.9997, 3396,     52.5,  20.8373,  35.9799,2,  35.9821,2,    223.7,2, 20.8273,    224.6,2,     3.90,2,     0.00,2,     0.11,2,    2.125,2,    1.300,2,   -0.002,4, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   2361.9,2,   8.0284,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   110,  1, 161100, 161100,2,20020402,1526,-31.8813,  88.9997, 3396,    102.6,  15.8703,  35.6088,2,  35.6125,2,    250.0,2, 15.8541,    251.7,2,     3.42,2,     0.20,2,     0.21,2,    2.748,2,    1.619,2,   -0.002,4, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   2343.4,2,   7.9847,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   110,  1, 161099, 161099,2,20020402,1526,-31.8813,  88.9997, 3396,    201.6,  13.5328,  35.3478,2,  35.3520,2,    235.8,2, 13.5042,    234.7,2,     3.90,2,     6.03,2,     0.52,2,    3.032,2,    1.738,2,   -0.002,4, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   2326.3,2,   7.9107,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   110,  1, 161098, 161098,2,20020402,1526,-31.8813,  88.9997, 3396,    301.5,  12.0531,  35.1188,2,  35.1197,2,    243.3,2, 12.0134,    244.2,2,     4.78,2,     9.05,2,     0.70,2,    3.256,2,    1.849,2,   -0.001,4, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   2313.4,2,   7.8804,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   110,  1, 161097, 161097,2,20020402,1526,-31.8813,  88.9997, 3396,    401.3,  11.2038,  34.9846,2,  34.9848,2,    242.9,2, 11.1533,    244.2,2,     5.47,2,    11.26,2,     0.83,2,    3.360,2,    1.875,2,   -0.003,4, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   2305.6,2,   7.8544,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   110,  1, 161096, 161096,2,20020402,1526,-31.8813,  88.9997, 3396,    500.8,  10.5752,  34.8823,2,  34.8821,2,    243.1,2, 10.5142,    244.9,2,     5.86,2,    12.77,2,     0.92,2,    3.437,2,    1.890,2,   -0.003,4, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   2302.6,2,   7.8404,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   110,  1, 161095, 161095,2,20020402,1526,-31.8813,  88.9997, 3396,    600.4,   9.9844,  34.7896,2,  34.7905,2,    238.8,2,  9.9135,    239.0,2,     6.54,2,    15.39,2,     1.09,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   2298.7,2,   7.8175,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   110,  1, 161094, 161094,2,20020402,1526,-31.8813,  88.9997, 3396,    700.1,   9.2792,  34.6857,2,  34.6855,2,    236.4,2,  9.1998,    236.9,2,     7.42,2,    17.40,2,     1.20,2,    3.359,2,    1.750,2,   -0.004,4, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   2293.2,2,   7.7945,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   110,  1, 161093, 161093,2,20020402,1526,-31.8813,  88.9997, 3396,    800.1,   8.3668,  34.5792,2,  34.5789,2,    222.3,2,  8.2811,    221.2,2,    11.23,2,    21.43,2,     1.46,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   2291.3,2,   7.7592,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   110,  1, 161092, 161092,2,20020402,1526,-31.8813,  88.9997, 3396,    900.1,   7.0813,  34.4780,2,  34.4783,2,    204.6,2,  6.9929,    217.3,2,    18.95,2,    26.06,2,     1.74,2,    1.788,2,    0.898,2,   -0.007,4, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   2290.3,2,   7.7019,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   110,  1, 161091, 161091,2,20020402,1526,-31.8813,  88.9997, 3396,    998.7,   5.6665,  34.4105,2,  34.4108,2,    195.4,2,  5.5784,    199.3,2,    30.28,2,    29.88,2,     1.99,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   2296.2,2,   7.6566,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   110,  1, 161090, 161090,2,20020402,1526,-31.8813,  88.9997, 3396,   1199.1,   4.1085,  34.4376,2,  34.4377,2,    173.9,2,  4.0151,    173.1,2,    56.65,2,    34.00,2,     2.37,2,    0.352,2,    0.177,2,   -0.008,4, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   2320.9,2,   7.5955,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   110,  1, 161089, 161089,2,20020402,1526,-31.8813,  88.9997, 3396,   1399.8,   3.5490,  34.5229,2,  34.5233,2,    157.1,2,  3.4437,    155.3,2,    75.01,2,    35.41,2,     2.45,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   2342.7,2,   7.5723,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   110,  1, 161088, 161088,2,20020402,1526,-31.8813,  88.9997, 3396,   1600.9,   3.1364,  34.5873,2,  34.5877,2,    155.6,2,  3.0184,    153.9,2,    84.19,2,    35.21,2,     2.43,2,    0.041,2,    0.021,2,   -0.009,4, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   2352.1,2,   7.5705,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   110,  1, 161087, 161087,2,20020402,1526,-31.8813,  88.9997, 3396,   1801.4,   2.6853,  34.6390,2,  34.6388,2,    167.3,2,  2.5558,    166.3,2,    85.16,2,    34.30,2,     2.35,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   2353.6,2,   7.5818,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   110,  1, 161086, 161086,2,20020402,1526,-31.8813,  88.9997, 3396,   2003.2,   2.4625,  34.6913,2,  34.6916,2,    174.1,2,  2.3186,    174.6,2,    88.67,2,    33.09,2,     2.29,2,    0.021,2,    0.008,2,   -0.009,4, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   2356.9,2,   7.5951,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   110,  1, 161085, 161085,2,20020402,1526,-31.8813,  88.9997, 3396,   2405.4,   2.0336,  34.7414,2,  34.7414,2,    191.0,2,  1.8609,    191.3,2,    94.14,2,    31.48,2,     2.14,2,    0.011,2,    0.005,2,   -0.008,4, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   2361.3,2,   7.6226,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   110,  1, 161084, 161084,2,20020402,1526,-31.8813,  88.9997, 3396,   2808.7,   1.6347,  34.7408,2,  34.7402,2,    198.0,2,  1.4327,    197.6,2,   104.88,2,    31.58,2,     2.19,2,    0.010,2,    0.002,2,   -0.008,4,    0.054,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   2369.6,2,   7.6252,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   110,  1, 161083, 161083,2,20020402,1526,-31.8813,  88.9997, 3396,   3213.4,   1.3374,  34.7298,2,  34.7296,2,    202.6,2,  1.1035,    200.8,2,   114.45,2,    32.09,2,     2.21,2,    0.008,2,    0.006,2,   -0.010,4, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   2374.8,2,   7.6255,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   110,  1, 161082, 161082,2,20020402,1526,-31.8813,  88.9997, 3396,   3335.0,   1.2739,  34.7269,2,  34.7270,2,    203.7,2,  1.0296,    202.3,2,   116.40,2,    32.09,2,     2.19,2,    0.011,2,    0.004,2,   -0.009,4,    0.083,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   2372.4,2,   7.6244,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   110,  1, 161081, 161081,2,20020402,1526,-31.8813,  88.9997, 3396,   3384.2,   1.2301,  34.7250,2,  34.7252,2,    204.4,2,  0.9821,    202.6,2,   117.67,2,    31.89,2,     2.19,2,    0.009,6,    0.006,6,   -0.007,4, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   2374.5,2,   7.6245,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   110,  1, 161080, 161080,2,20020402,1526,-31.8813,  88.9997, 3396,   3435.6,   1.1782,  34.7225,2,  34.7237,2,    205.4,2,  0.9264,   -999.0,9,   119.92,2,    32.09,2,     2.20,2,    0.009,2,    0.008,2,   -0.009,4,    0.086,6, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   2373.2,2,   7.6257,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   111,  1, 161126, 161126,2,20020402,2051,-31.9587,  89.4888, 3633,      5.6,  21.2033,  35.9127,2,  35.9139,2,    222.0,2, 21.2022,    222.6,2,     3.71,2,     0.00,2,     0.10,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   8.0295,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   111,  1, 161125, 161125,2,20020402,2051,-31.9587,  89.4888, 3633,     41.8,  21.0416,  35.9560,2,  35.9550,2,    222.9,2, 21.0336,    223.4,2,     3.81,2,     0.00,2,     0.11,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   8.0242,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   111,  1, 161124, 161124,2,20020402,2051,-31.9587,  89.4888, 3633,     76.2,  17.5005,  35.7798,2,  35.7839,2,    251.2,2, 17.4876,    252.5,2,     3.81,2,     0.00,2,     0.12,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   8.0085,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   111,  1, 161123, 161123,2,20020402,2051,-31.9587,  89.4888, 3633,    105.4,  16.1275,  35.6466,2,  35.6626,2,    248.5,2, 16.1107,    249.5,2,     3.42,2,     0.60,2,     0.20,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   7.9794,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   111,  1, 161122, 161122,2,20020402,2051,-31.9587,  89.4888, 3633,    250.6,  13.0721,  35.2901,2,  35.2921,2,    234.0,2, 13.0373,    234.2,2,     4.00,2,     6.84,2,     0.59,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   7.8890,2,   25.00,-999.0000,-999.000,-999.000
  74AB20020301,   I05,   111,  1, 161121, 161121,2,20020402,2051,-31.9587,  89.4888, 3633,    350.0,  11.6371,  35.0619,2,  35.0632,2,    240.0,2, 11.5920,    240.7,2,     5.27,2,    10.06,2,     0.78,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,9,   -999.0,9,   7.8579,2,   25.00,-999.0000,-999.000,-999.000
