EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,CCL4,CCL4_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,THETA
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,DEG C
  18HU20090517, AR07W,    73,  1, 351715,     23,2,20090522,1540, 59.0665, -49.9498, 3486,     35.2,   3.3823,  34.6813,2,  34.6834,2,    391.3,3,    336.9,2,     5.71,6,     7.81,6,     0.61,6,    5.649,2,    4.606,4,    0.404,2,    6.240,2,   2117.1,2,   2295.6,2,   3.3801
  18HU20090517, AR07W,    73,  1, 351716,     24,2,20090522,1540, 59.0665, -49.9498, 3486,      2.4,   3.3921,  34.6818,2,-999.0000,9,    391.5,3,    336.3,2,     5.77,6,     7.84,6,     0.60,6,    5.399,2,    5.087,4,    0.359,2,    6.419,2,   2116.4,2,   2295.5,2,   3.3919
  18HU20090517, AR07W,    83,  1, 351717,      1,2,20090522,2115, 58.6400, -50.4165, 3540,   3572.2,   1.6510,  34.8959,2,  34.8981,2,    392.8,3,    295.9,2,     9.69,6,    14.13,6,     0.90,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2166.2,2,   2308.3,2,   1.3723
  18HU20090517, AR07W,    83,  1, 351718,      2,2,20090522,2115, 58.6400, -50.4165, 3540,   3519.1,   1.7044,  34.8965,2,  34.8989,2,    390.4,3,    294.8,2,     9.73,6,    14.12,6,     0.90,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2165.3,2,   2308.9,2,   1.4299
  18HU20090517, AR07W,    83,  1, 351719,      3,2,20090522,2115, 58.6400, -50.4165, 3540,   3429.6,   1.9040,  34.8978,2,  34.9005,2,    385.8,3,    291.7,2,    10.04,6,    14.35,6,     0.91,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2162.9,2,   2307.3,2,   1.6338
  18HU20090517, AR07W,    83,  1, 351720,      4,2,20090522,2115, 58.6400, -50.4165, 3540,   3319.7,   2.1698,  34.8988,2,  34.9016,2,    378.6,3,    287.0,2,    11.52,6,    14.94,6,     0.94,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2164.6,2,   2305.9,2,   1.9046
  18HU20090517, AR07W,    83,  1, 351721,      5,2,20090522,2115, 58.6400, -50.4165, 3540,   3199.4,   2.3743,  34.9027,2,  34.9060,2,    371.3,3,    282.0,6,    13.17,6,    15.60,6,     0.97,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2163.1,2,   2314.5,2,   2.1168
  18HU20090517, AR07W,    83,  1, 351722,      6,2,20090522,2115, 58.6400, -50.4165, 3540,   3059.6,   2.5552,  34.9098,2,  34.9126,6,    366.0,3,    279.3,2,    13.49,6,    15.80,6,     1.00,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2165.0,2,   2307.6,2,   2.3080
  18HU20090517, AR07W,    83,  1, 351723,      7,2,20090522,2115, 58.6400, -50.4165, 3540,   2901.4,   2.7341,  34.9170,2,  34.9203,2,    361.8,3,    277.8,2,    13.12,6,    15.85,6,     1.01,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2163.5,2,   2306.1,2,   2.4992
  18HU20090517, AR07W,    83,  1, 351724,      8,2,20090522,2115, 58.6400, -50.4165, 3540,   2709.7,   2.8713,  34.9159,2,  34.9177,2,    358.9,3,    277.3,2,    12.42,6,    15.85,6,     1.01,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2162.7,2,   2302.9,2,   2.6531
  18HU20090517, AR07W,    83,  1, 351725,      9,2,20090522,2115, 58.6400, -50.4165, 3540,   2500.9,   3.0256,  34.9105,2,  34.9126,2,    355.9,3,    277.2,2,    11.77,6,    16.03,6,     1.02,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2161.0,2,   2302.8,2,   2.8252
  18HU20090517, AR07W,    83,  1, 351726,     10,2,20090522,2115, 58.6400, -50.4165, 3540,   2271.3,   3.1610,  34.9061,2,  34.9083,6,    353.2,3,    277.4,2,    11.29,6,    16.08,6,     1.04,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2163.0,2,   2306.2,2,   2.9806
  18HU20090517, AR07W,    83,  1, 351727,     11,2,20090522,2115, 58.6400, -50.4165, 3540,   2019.4,   3.3140,  34.9030,2,  34.9059,2,    349.4,3,    277.6,2,    11.08,6,    16.47,6,     1.06,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2163.4,2,   2307.6,2,   3.1550
  18HU20090517, AR07W,    83,  1, 351728,     12,2,20090522,2115, 58.6400, -50.4165, 3540,   1771.9,   3.4868,  34.9046,2,  34.9069,2,    344.6,3,    274.8,2,    10.69,6,    16.47,6,     1.04,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2164.0,2,   2306.2,2,   3.3483
  18HU20090517, AR07W,    83,  1, 351729,     13,2,20090522,2115, 58.6400, -50.4165, 3540,   1531.5,   3.5769,  34.8932,2,  34.8951,2,    344.8,3,    277.2,2,    10.03,6,    16.43,6,     1.03,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2164.4,2,   2306.2,2,   3.4589
  18HU20090517, AR07W,    83,  1, 351730,     14,2,20090522,2115, 58.6400, -50.4165, 3540,   1288.8,   3.5033,  34.8669,2,  34.8685,2,    351.9,3,    287.0,2,     8.95,6,    15.88,6,     1.02,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2162.1,2,   2306.6,2,   3.4071
  18HU20090517, AR07W,    83,  1, 351731,     15,2,20090522,2115, 58.6400, -50.4165, 3540,   1070.9,   3.5044,  34.8583,2,  34.8599,2,    353.1,3,    290.0,2,     8.57,6,    15.78,6,     1.00,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2160.2,2,   2304.8,2,   3.4262
  18HU20090517, AR07W,    83,  1, 351732,     16,2,20090522,2115, 58.6400, -50.4165, 3540,    870.6,   3.5227,  34.8555,2,  34.8569,2,    352.2,3,    290.2,2,     8.43,6,    15.85,6,     1.00,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2160.5,2,   2307.6,2,   3.4604
  18HU20090517, AR07W,    83,  1, 351733,     17,2,20090522,2115, 58.6400, -50.4165, 3540,    679.6,   3.4575,  34.8400,2,  34.8420,2,    354.9,3,    294.3,2,     8.02,6,    15.43,6,     0.97,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2162.9,2,   2306.2,2,   3.4102
  18HU20090517, AR07W,    83,  1, 351734,     18,2,20090522,2115, 58.6400, -50.4165, 3540,    510.1,   3.4693,  34.8381,2,-999.0000,9,    354.6,3,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   3.4344
  18HU20090517, AR07W,    83,  1, 351735,     19,2,20090522,2115, 58.6400, -50.4165, 3540,    361.8,   3.6034,  34.8505,2,  34.8526,2,    352.3,3,    293.9,2,     7.89,6,    15.51,6,     0.97,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2160.0,2,   2305.7,2,   3.5787
  18HU20090517, AR07W,    83,  1, 351736,     20,2,20090522,2115, 58.6400, -50.4165, 3540,    239.9,   3.5888,  34.8304,2,  34.8321,2,    361.6,3,    304.2,2,     7.35,6,    14.44,6,     0.94,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2153.6,2,   2301.3,2,   3.5727
  18HU20090517, AR07W,    83,  1, 351737,     21,2,20090522,2115, 58.6400, -50.4165, 3540,    139.6,   3.4870,  34.8114,2,-999.0000,9,    369.8,3,    313.0,2,     7.12,6,    13.70,6,     0.90,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2150.9,2,   2304.0,2,   3.4779
  18HU20090517, AR07W,    83,  1, 351738,     22,2,20090522,2115, 58.6400, -50.4165, 3540,     71.1,   3.5908,  34.7948,2,-999.0000,9,    377.0,3,    319.8,2,     6.99,6,    12.55,6,     0.85,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2143.4,2,   2299.8,2,   3.5861
  18HU20090517, AR07W,    83,  1, 351739,     23,2,20090522,2115, 58.6400, -50.4165, 3540,     35.7,   3.6255,  34.7819,2,  34.7845,2,    384.7,3,    328.9,2,     6.73,6,    11.17,6,     0.76,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2134.1,2,   2294.2,2,   3.6232
  18HU20090517, AR07W,    83,  1, 351740,     24,2,20090522,2115, 58.6400, -50.4165, 3540,      2.7,   3.7269,  34.7835,2,-999.0000,9,    385.1,3,    329.2,2,     6.71,6,    11.02,6,     0.76,6, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   2133.0,2,   2300.0,2,   3.7267
  18HU20090517, AR07W,    94,  1, 351741,      1,2,20090523,0300, 58.2158, -50.8797, 3566,   3598.5,   1.6558,  34.8961,2,  34.8962,2,    393.2,3,    317.5,3,     9.69,6,    14.01,6,     0.90,6,    3.956,2,    2.566,4,    0.294,2,    3.530,2,   2161.5,2,   2305.0,2,   1.3742
  18HU20090517, AR07W,    94,  1, 351742,      2,2,20090523,0300, 58.2158, -50.8797, 3566,   3521.3,   1.7598,  34.8972,2,  34.8990,2,    389.7,3,    296.3,2,     9.56,6,    14.08,6,     0.91,6,    3.930,2,    2.358,4,    0.313,2,    3.576,2,   2160.4,2,   2307.2,2,   1.4836
  18HU20090517, AR07W,    94,  1, 351743,      3,2,20090523,0300, 58.2158, -50.8797, 3566,   3431.7,   1.9749,  34.8973,2,  34.8989,2,    384.7,3,    292.4,2,    10.11,6,    14.37,6,     0.92,6,    3.732,2,    2.813,4,    0.291,2,    3.306,2,   2160.1,2,   2306.0,2,   1.7027
  18HU20090517, AR07W,    94,  1, 351744,      4,2,20090523,0300, 58.2158, -50.8797, 3566,   3319.9,   2.2285,  34.8999,2,  34.9019,2,    377.3,3,    288.0,2,    11.68,6,    15.07,6,     0.95,6,    3.272,2,    1.902,4,    0.288,2,    2.889,2,   2159.0,2,   2305.0,2,   1.9619
  18HU20090517, AR07W,    94,  1, 351745,      5,2,20090523,0300, 58.2158, -50.8797, 3566,   3201.3,   2.4177,  34.9049,2,  34.9060,2,    371.1,3,    283.3,2,    12.88,6,    15.60,6,     0.98,6,    2.974,2,    1.614,4,    0.215,2,    2.737,2,   2157.2,2,   2309.4,2,   2.1590
  18HU20090517, AR07W,    94,  1, 351746,      6,2,20090523,0300, 58.2158, -50.8797, 3566,   3061.0,   2.5962,  34.9116,2,  34.9129,2,    366.3,3,    281.4,2,    12.77,6,    15.68,6,     0.99,6,    2.873,2,    1.861,4,    0.234,2,    2.689,2,   2156.7,2,   2308.1,2,   2.3480
  18HU20090517, AR07W,    94,  1, 351747,      7,2,20090523,0300, 58.2158, -50.8797, 3566,   2899.7,   2.7648,  34.9160,2,  34.9176,2,    362.6,3,    279.9,6,    12.21,6,    15.82,6,     0.99,6,    2.872,2,    2.051,4,    0.227,2,    2.588,2,   2157.0,2,   2307.6,2,   2.5295
  18HU20090517, AR07W,    94,  1, 351748,      8,2,20090523,0300, 58.2158, -50.8797, 3566,   2710.3,   2.9149,  34.9141,2,  34.9162,2,    359.5,3,    279.3,2,    11.76,6,    15.95,6,     1.00,6,    2.871,2,    1.049,4,    0.225,2,    2.471,2,   2156.9,2,   2304.4,2,   2.6957
  18HU20090517, AR07W,    94,  1, 351749,      9,2,20090523,0300, 58.2158, -50.8797, 3566,   2501.1,   3.0597,  34.9113,2,  34.9133,2,    356.4,3,    279.4,2,    11.32,6,    16.09,6,     1.01,6,    3.011,2,    1.631,4,    0.237,2,    2.657,2,   2154.2,2,   2308.9,2,   2.8586
  18HU20090517, AR07W,    94,  1, 351750,     10,2,20090523,0300, 58.2158, -50.8797, 3566,   2271.2,   3.2191,  34.9067,2,  34.9078,2,    353.1,3,    279.4,2,    10.94,6,    16.32,6,     1.02,6,    3.170,2,    2.098,4,    0.253,2,    2.910,2,   2155.3,2,   2305.3,2,   3.0377
  18HU20090517, AR07W,    94,  1, 351751,     11,2,20090523,0300, 58.2158, -50.8797, 3566,   2021.3,   3.3995,  34.9115,2,  34.9135,2,    348.9,3,    278.7,2,    10.52,6,    16.38,6,     1.03,6,    3.341,2,    1.930,4,    0.244,2,    2.767,2,   2158.1,2,   2303.8,2,   3.2390
  18HU20090517, AR07W,    94,  1, 351752,     12,2,20090523,0300, 58.2158, -50.8797, 3566,   1770.1,   3.5931,  34.9079,2,  34.9097,2,    344.3,3,    277.0,2,    10.25,6,    16.78,6,     1.03,6,    3.509,2,    1.396,4,    0.312,2,    2.879,2,   2158.4,2,   2309.2,2,   3.4533
  18HU20090517, AR07W,    94,  1, 351753,     13,2,20090523,0300, 58.2158, -50.8797, 3566,   1532.6,   3.5347,  34.8755,2,  34.8776,2,    353.1,3,    290.8,2,     9.11,6,    16.30,6,     1.01,6,    4.150,2,    2.093,4,    0.353,2,    3.608,2,   2155.9,2,   2307.3,2,   3.4171
  18HU20090517, AR07W,    94,  1, 351754,     14,2,20090523,0300, 58.2158, -50.8797, 3566,   1291.2,   3.5023,  34.8616,2,  34.8635,2,    355.0,3,    291.4,2,     8.72,6,    16.05,6,     1.00,6,    4.453,2,    3.027,4,    0.382,2,    3.974,2,   2155.5,2,   2301.1,2,   3.4059
  18HU20090517, AR07W,    94,  1, 351755,     15,2,20090523,0300, 58.2158, -50.8797, 3566,   1070.6,   3.5126,  34.8563,2,  34.8576,2,    354.4,3,    292.9,2,     8.55,6,    15.96,6,     1.00,6,    4.534,2,    3.292,4,    0.386,2,    4.099,2,   2154.5,2,   2305.2,2,   3.4344
  18HU20090517, AR07W,    94,  1, 351756,     16,2,20090523,0300, 58.2158, -50.8797, 3566,    870.3,   3.5267,  34.8522,2,  34.8534,2,    353.1,3,    292.1,2,     8.34,6,    15.87,6,     0.99,6,    4.558,2,    2.598,4,    0.386,2,    4.155,2,   2156.8,2,   2303.5,2,   3.4644
  18HU20090517, AR07W,    94,  1, 351757,     17,2,20090523,0300, 58.2158, -50.8797, 3566,    680.6,   3.5170,  34.8435,2,  34.8450,2,    354.6,3,    298.0,2,     8.12,6,    15.53,6,     0.98,6,    4.572,2,    2.782,4,    0.412,2,    4.210,2,   2152.8,2,   2305.9,2,   3.4693
  18HU20090517, AR07W,    94,  1, 351758,     18,2,20090523,0300, 58.2158, -50.8797, 3566,    512.6,   3.9185,  34.8896,2,-999.0000,9,    348.6,3,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   3.8816
  18HU20090517, AR07W,    94,  1, 351759,     19,2,20090523,0300, 58.2158, -50.8797, 3566,    361.3,   3.8329,  34.8649,2,  34.8664,2,    353.9,3,    297.5,2,     7.68,6,    15.28,6,     0.96,6,    4.578,2,    3.281,4,    0.407,2,    4.359,2,   2152.5,2,   2314.6,3,   3.8076
  18HU20090517, AR07W,    94,  1, 351760,     20,2,20090523,0300, 58.2158, -50.8797, 3566,    240.5,   3.9182,  34.8637,2,-999.0000,9,    353.2,3,    299.3,6,     7.52,6,    15.14,6,     0.95,6,    4.534,2,    2.534,4,    0.405,2,    4.321,2,   2153.7,2,   2298.7,2,   3.9014
  18HU20090517, AR07W,    94,  1, 351761,     21,2,20090523,0300, 58.2158, -50.8797, 3566,    140.4,   3.8602,  34.8353,2,-999.0000,9,    354.5,3,   -999.0,9,     7.26,6,    14.66,6,     0.93,6,    4.590,2,    2.775,4,    0.418,2,    4.423,2,   2153.0,2,   2298.0,2,   3.8506
  18HU20090517, AR07W,    94,  1, 351762,     22,2,20090523,0300, 58.2158, -50.8797, 3566,     71.2,   3.2944,  34.7188,2,-999.0000,9,    382.5,3,    328.2,2,     6.12,6,    10.19,6,     0.74,6,    5.049,2,    3.688,4,    0.450,2,    5.215,2,   2130.4,2,   2299.4,2,   3.2899
  18HU20090517, AR07W,    94,  1, 351763,     23,2,20090523,0300, 58.2158, -50.8797, 3566,     35.7,   3.4327,  34.7118,2,  34.7136,2,    388.3,3,    333.8,2,     6.10,6,     9.63,6,     0.71,6,    5.081,2,    3.375,4,    0.466,2,    5.309,2,   2122.4,2,   2298.0,2,   3.4304
  18HU20090517, AR07W,    94,  1, 351764,     24,2,20090523,0300, 58.2158, -50.8797, 3566,      3.1,   3.4383,  34.7123,2,  34.7130,2,    388.0,3,    333.4,2,     6.08,6,     9.54,6,     0.70,6,    5.040,2,    2.976,4,    0.458,2,    5.251,2,   2120.2,2,   2298.0,2,   3.4381
  18HU20090517, AR07W,   103,  1, 351765,      1,2,20090523,0913, 57.7990, -51.3303, 3639,   3672.0,   1.6926,  34.8964,2,  34.8961,2,    393.6,3,    298.2,2,     9.72,6,    14.10,6,     1.00,6,    3.354,4, -999.000,9,    0.296,2,    3.726,2,   2161.9,2,   2306.5,2,   1.4023
  18HU20090517, AR07W,   103,  1, 351766,      2,2,20090523,0913, 57.7990, -51.3303, 3639,   3588.6,   1.7395,  34.8974,2,  34.8982,2,    390.8,3,    297.7,2,     9.42,6,    14.14,6,     0.98,6,    3.290,4,    0.359,4,    0.180,2,    3.682,2,   2162.2,2,   2302.9,2,   1.4568
  18HU20090517, AR07W,   103,  1, 351767,      3,2,20090523,0913, 57.7990, -51.3303, 3639,   3490.6,   1.8974,  34.8979,2,  34.8982,2,    386.7,3,    296.7,2,     9.69,6,    14.31,6,     0.99,6,    3.350,4,    0.408,4,    0.134,2,    3.660,2,   2159.4,2,   2304.9,2,   1.6210
  18HU20090517, AR07W,   103,  1, 351768,      4,2,20090523,0913, 57.7990, -51.3303, 3639,   3379.1,   2.1215,  34.8995,2,  34.9016,2,    380.9,3,    290.9,2,    10.67,6,    14.70,6,     1.00,6,    2.909,4, -999.000,9,    0.112,2,    3.260,2,   2156.4,2,   2304.6,2,   1.8512
  18HU20090517, AR07W,   103,  1, 351769,      5,2,20090523,0913, 57.7990, -51.3303, 3639,   3250.0,   2.3552,  34.9030,2,  34.9063,2,    373.6,3,    285.4,2,    12.42,6,    15.27,6,     1.04,6,    2.657,4, -999.000,9,    0.167,2,    3.000,2,   2158.0,2,   2311.3,2,   2.0928
  18HU20090517, AR07W,   103,  1, 351770,      6,2,20090523,0913, 57.7990, -51.3303, 3639,   3120.7,   2.5426,  34.9093,2,  34.9119,6,    368.4,3,    284.3,2,    12.34,6,    15.57,6,     1.06,6,    2.465,4, -999.000,9,    0.096,2,    2.819,2,   2161.1,2,   2306.0,2,   2.2894
  18HU20090517, AR07W,   103,  1, 351771,      7,2,20090523,0913, 57.7990, -51.3303, 3639,   2910.2,   2.7799,  34.9156,2,  34.9206,2,    362.8,3,    281.1,2,    12.16,6,    15.88,6,     1.08,6,    2.432,4, -999.000,9, -999.000,9,    2.743,2,   2160.9,2,   2305.8,2,   2.5432
  18HU20090517, AR07W,   103,  1, 351772,      8,2,20090523,0913, 57.7990, -51.3303, 3639,   2742.4,   2.9160,  34.9141,2,  34.9188,2,    360.2,3,    257.9,4,    11.59,6,    16.00,6,     1.11,6,    2.372,4, -999.000,9,    0.002,4,    2.615,2,   2161.5,2,   2309.5,2,   2.6936
  18HU20090517, AR07W,   103,  1, 351773,      9,2,20090523,0913, 57.7990, -51.3303, 3639,   2523.3,   3.0820,  34.9115,2,  34.9149,2,    356.5,3,    280.9,2,    11.19,6,    16.09,6,     1.07,6,    2.481,4, -999.000,9,    0.156,2,    2.713,2,   2158.9,2,   2307.5,2,   2.8783
  18HU20090517, AR07W,   103,  1, 351774,     10,2,20090523,0913, 57.7990, -51.3303, 3639,   2292.3,   3.2198,  34.9080,2,  34.9125,2,    352.9,3,    279.8,2,    10.90,6,    16.46,6,     1.12,6,    2.616,4, -999.000,9,    0.141,2,    2.868,2,   2160.9,2,   2297.9,2,   3.0363
  18HU20090517, AR07W,   103,  1, 351775,     11,2,20090523,0913, 57.7990, -51.3303, 3639,   2040.8,   3.3912,  34.9067,2,  34.9110,6,    348.9,3,    277.4,2,    10.68,6,    16.61,6,     1.10,6,    2.792,4, -999.000,9, -999.000,9,    2.974,2,   2158.2,2,   2304.6,2,   3.2290
  18HU20090517, AR07W,   103,  1, 351776,     12,2,20090523,0913, 57.7990, -51.3303, 3639,   1740.6,   3.6217,  34.9078,2,  34.9121,2,    344.2,3,    277.9,2,    10.17,6,    17.00,6,     1.09,6,    2.888,4, -999.000,9,    0.099,2,    2.968,2,   2160.8,2,   2301.9,2,   3.4842
  18HU20090517, AR07W,   103,  1, 351777,     13,2,20090523,0913, 57.7990, -51.3303, 3639,   1531.2,   3.5169,  34.8700,2,  34.8730,2,    354.5,3,    289.4,2,     8.99,6,    16.19,6,     1.06,6,    3.560,4, -999.000,9,    0.173,2,    3.857,2,   2159.5,2,   2299.9,2,   3.3997
  18HU20090517, AR07W,   103,  1, 351778,     14,2,20090523,0913, 57.7990, -51.3303, 3639,   1301.6,   3.5102,  34.8610,2,  34.8631,2,    354.7,3,    290.9,2,     8.78,6,    16.12,6,     1.04,6,    3.623,4,    0.692,4,    0.244,2,    3.947,2,   2158.7,6,   2297.3,6,   3.4129
  18HU20090517, AR07W,   103,  1, 351779,     15,2,20090523,0913, 57.7990, -51.3303, 3639,   1059.7,   3.5585,  34.8614,2,  34.8641,2,    352.6,3,    296.1,2,     8.60,6,    16.06,6,     1.10,3, -999.000,9, -999.000,9, -999.000,9,    0.000,4,   2159.4,6,   2306.2,6,   3.4808
  18HU20090517, AR07W,   103,  1, 351780,     16,2,20090523,0913, 57.7990, -51.3303, 3639,    871.6,   3.5116,  34.8493,2,  34.8543,2,    353.1,3,    293.9,2,     8.34,6,    15.91,6,     1.03,6,    4.815,4,    3.163,4,    0.398,2,    5.923,2,   -999.0,9,   2300.6,6,   3.4493
  18HU20090517, AR07W,   103,  1, 351781,     17,2,20090523,0913, 57.7990, -51.3303, 3639,    680.3,   3.4214,  34.8298,2,  34.8340,2,    358.1,3,    305.9,6,     8.01,6,    15.51,6,     1.00,6,    3.892,4,    1.046,4,    0.276,2,    4.522,2,   2159.3,6,   2302.9,6,   3.3743
  18HU20090517, AR07W,   103,  1, 351782,     18,2,20090523,0913, 57.7990, -51.3303, 3639,    512.3,   3.5433,  34.8399,2,  34.8434,2,    354.7,3,    301.1,2,     7.88,6,    15.45,6,     0.98,6,    3.842,4,    1.444,4,    0.242,2,    4.466,2,   2156.1,6,   2305.2,6,   3.5080
  18HU20090517, AR07W,   103,  1, 351783,     19,2,20090523,0913, 57.7990, -51.3303, 3639,    360.3,   3.8425,  34.8738,2,  34.8769,2,    352.0,3,    295.3,2,     7.96,6,    15.49,6,     1.00,6, -999.000,9, -999.000,9, -999.000,9,    0.010,4,   2157.4,6,   2299.5,6,   3.8172
  18HU20090517, AR07W,   103,  1, 351784,     20,2,20090523,0913, 57.7990, -51.3303, 3639,    239.4,   3.6106,  34.8309,2,  34.8330,2,    360.1,3,    304.5,2,     7.50,6,    14.77,6,     1.01,6,    5.086,4,    3.231,4,    0.402,2,    6.747,2,   2154.9,6,   2296.4,6,   3.5945
  18HU20090517, AR07W,   103,  1, 351785,     21,2,20090523,0913, 57.7990, -51.3303, 3639,    139.1,   3.5889,  34.8143,2,-999.0000,9,    363.1,3,    312.9,2,     6.93,6,    13.97,6,     0.90,6, -999.000,9, -999.000,9, -999.000,9,    0.000,4,   2152.7,6,   2300.8,6,   3.5797
  18HU20090517, AR07W,   103,  1, 351786,     22,2,20090523,0913, 57.7990, -51.3303, 3639,     70.8,   3.5958,  34.7838,2,-999.0000,9,    374.7,3,    321.2,2,     6.78,6,    12.02,6,     0.81,6,    4.098,4, -999.000,9,    0.226,2,    5.155,2,   2136.8,6,   2299.4,6,   3.5911
  18HU20090517, AR07W,   103,  1, 351787,     23,2,20090523,0913, 57.7990, -51.3303, 3639,     34.3,   3.5345,  34.7592,2,  34.7606,2,    384.7,3,    332.9,2,     6.40,6,    10.51,6,     0.75,6,    5.411,4,    4.084,4,    0.539,2,    7.673,2,   2128.2,6,   2300.6,6,   3.5323
  18HU20090517, AR07W,   103,  1, 351788,     24,2,20090523,0913, 57.7990, -51.3303, 3639,      2.3,   3.5324,  34.7593,2,-999.0000,9,    385.7,3,    333.6,2,     6.44,6,    10.55,6,     0.74,6,    5.354,4,    3.324,4,    0.433,2,    7.529,2,   2127.3,6,   2299.7,6,   3.5323
  18HU20090517, AR07W,   111,  1, 351789,      1,2,20090523,1415, 57.3755, -51.7828, 3550,    202.2,   3.6029,  34.8405,2,-999.0000,9,    356.5,3,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   3.5894
  18HU20090517, AR07W,   111,  1, 351790,      2,2,20090523,1415, 57.3755, -51.7828, 3550,    149.2,   3.6226,  34.8390,2,-999.0000,9,    356.7,3,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   3.6126
  18HU20090517, AR07W,   111,  1, 351791,      3,2,20090523,1415, 57.3755, -51.7828, 3550,    101.9,   3.6469,  34.8340,2,-999.0000,9,    358.4,3,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   3.6401
  18HU20090517, AR07W,   111,  1, 351792,      4,2,20090523,1415, 57.3755, -51.7828, 3550,     80.7,   3.5934,  34.8196,2,-999.0000,9,    364.3,3,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   3.5881
  18HU20090517, AR07W,   111,  1, 351793,      5,2,20090523,1415, 57.3755, -51.7828, 3550,     61.2,   3.5891,  34.8101,2,-999.0000,9,    369.5,3,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   3.5851
  18HU20090517, AR07W,   111,  1, 351794,      6,2,20090523,1415, 57.3755, -51.7828, 3550,     49.1,   3.5840,  34.8073,2,-999.0000,9,    371.7,3,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   3.5808
  18HU20090517, AR07W,   111,  1, 351795,      7,2,20090523,1415, 57.3755, -51.7828, 3550,     40.3,   3.5817,  34.8066,2,-999.0000,9,    371.9,3,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   3.5791
  18HU20090517, AR07W,   111,  1, 351796,      8,2,20090523,1415, 57.3755, -51.7828, 3550,     30.1,   3.5713,  34.8044,2,-999.0000,9,    373.2,3,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   3.5693
