EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,SBE35,SBE35_FLAG_W,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,DNSSAL,DNSSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,CTDXMISS,CTDXMISSCP,CTDXMISS_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W,CHLORA,CHLORA_FLAG_W,PAR,PAR_FLAG_W,SILCAT,SILCAT_FLAG_W,SILUNC,NITRAT,NITRAT_FLAG_W,NRAUNC,NITRIT,NITRIT_FLAG_W,NRIUNC,PHSPHT,PHSPHT_FLAG_W,PHPUNC,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TMP,PH_TOT_FLAG_W,DELC13,DELC13_FLAG_W,C13ERR,DELC14,DELC14_FLAG_W,C14ERR,CS-134,CS-134_FLAG_W,CS134ER,CS-137,CS-137_FLAG_W,CS137ER
,,,,,,,,UTC,DEG,DEG,METERS,DBAR,,ITS-90,,ITS-90,,PSS-78,,PSS-78,,G/KG,,UMOL/KG,,UMOL/KG,,%TRANS,/METER,,MG/M^3,,MG/CUM,,UE/SQM/S,,UMOL/KG,,UMOL/KG,UMOL/KG,,UMOL/KG,UMOL/KG,,UMOL/KG,UMOL/KG,,UMOL/KG,PMOL/KG,,PMOL/KG,,PMOL/KG,,FMOL/KG,,UMOL/KG,,UMOL/KG,,,DEG C,,/MILLE,,/MILLE,/MILLE,,/MILLE,MBQ/KG,,MBQ/KG,MBQ/KG,,MBQ/KG
  49NZ20130106,  S04I,   155,  1,     24, X12J24,2,20130130,2211,-65.6962,  34.2473, 3158,    629.6,2,   0.8813,2,   0.88077,2,  34.6910,2,  34.6913,2,-999.0000,9,   207.60,2,   207.82,2,   99.948,   0.0021,2,    0.000,2,  -999.00,9,    0.000,2,    96.27,2,     0.15,    31.83,2,     0.04,     0.00,2,     0.01,     2.21,2,     0.01,    0.806,6,    0.431,6,    0.061,6,    0.304,6,   2256.5,3,   2349.7,2,   7.5945,       25,2, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   155,  1,     23, X12J23,2,20130130,2211,-65.6962,  34.2473, 3158,    730.4,2,   0.7944,2,   0.79501,2,  34.6917,2,  34.6924,2,-999.0000,9,   208.26,2,   208.43,2,   99.953,   0.0019,2,    0.000,2,  -999.00,9,    0.000,2,    99.93,2,     0.15,    31.96,2,     0.04,     0.00,2,     0.01,     2.22,2,     0.01,    0.740,2,    0.390,2,    0.060,2,    0.226,2,   2255.3,6,   2351.0,2,   7.5954,       25,2, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   155,  1,     22, X12J22,2,20130130,2211,-65.6962,  34.2473, 3158,    829.6,2,   0.5641,2,   0.56416,2,  34.6731,2,  34.6737,2,-999.0000,9,   215.70,2,   216.01,2,   99.948,   0.0021,2,    0.000,2,  -999.00,9,    0.000,2,    99.03,2,     0.15,    31.97,2,     0.04,     0.00,2,     0.01,     2.22,2,     0.01,    1.008,2,    0.555,2,    0.080,2,    0.363,2,   2255.0,2,   2349.5,6,   7.5951,       25,2, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   155,  1,     21, X12J21,2,20130130,2211,-65.6962,  34.2473, 3158,    929.8,2,   0.6434,2,   0.64329,2,  34.6883,2,  34.6891,2,-999.0000,9,   209.76,2,   210.12,2,   99.976,   0.0010,2,    0.000,2,  -999.00,9,    0.000,2,   105.28,2,     0.15,    32.20,2,     0.05,     0.00,2,     0.01,     2.24,2,     0.01,    0.670,2,    0.356,2,    0.051,2,    0.281,2,   2258.0,2,   2352.6,2,   7.5945,       25,6, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   155,  1,     20, X12J20,2,20130130,2211,-65.6962,  34.2473, 3158,   1079.5,2,   0.5485,2,   0.54829,2,  34.6859,2,  34.6862,2,-999.0000,9,   210.45,2,   210.78,2,   99.970,   0.0012,2,    0.000,2,  -999.00,9,    0.000,2,   108.84,2,     0.16,    32.38,2,     0.05,     0.00,2,     0.01,     2.25,2,     0.01,    0.644,2,    0.329,2,    0.045,2,    0.136,2,   2258.7,2,   2353.4,2,   7.5925,       25,2, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   155,  1,     19, X12J19,2,20130130,2211,-65.6962,  34.2473, 3158,   1331.1,2,   0.3137,2,   0.31382,2,  34.6721,2,  34.6726,2,-999.0000,9,   217.12,2,   217.61,2,   99.965,   0.0014,2,    0.000,2,  -999.00,9,    0.000,2,   111.10,2,     0.16,    32.43,2,     0.05,     0.00,2,     0.01,     2.26,2,     0.01,    0.810,6,    0.425,6,    0.059,6,    0.265,6,   2257.9,2,   2352.8,2,   7.5922,       25,2, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   155,  1,     18, X12J18,2,20130130,2211,-65.6962,  34.2473, 3158,   1580.0,2,   0.1715,2,   0.17138,2,  34.6693,2,  34.6696,2,-999.0000,9,   220.31,2,   220.86,2,   99.980,   0.0008,2,    0.000,2,  -999.00,9,    0.000,2,   115.21,2,     0.16,    32.47,2,     0.05,     0.00,2,     0.01,     2.25,2,     0.01,    0.770,2,    0.411,2,    0.051,2,    0.243,2,   2258.1,2,   2353.1,2,   7.5927,       25,2, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   155,  1,     17, X12J17,2,20130130,2211,-65.6962,  34.2473, 3158,   1829.9,2,   0.0858,2,   0.08573,2,  34.6683,2,  34.6685,2,-999.0000,9,   222.77,2,   223.24,2,   99.976,   0.0010,2,    0.000,2,  -999.00,9,    0.000,2,   117.85,2,     0.16,    32.60,2,     0.05,     0.00,2,     0.01,     2.26,2,     0.01,    0.755,2,    0.400,2,    0.049,2,    0.220,2,   2257.9,2,   2353.4,2,   7.5929,       25,6, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   155,  1,     16, X12J16,2,20130130,2211,-65.6962,  34.2473, 3158,   2079.8,2,   0.0156,2,   0.01630,2,  34.6657,2,  34.6660,2,-999.0000,9,   226.15,2,   226.69,2,   99.961,   0.0016,2,    0.000,2,  -999.00,9,    0.000,2,   117.91,2,     0.16,    32.58,2,     0.05,     0.00,2,     0.01,     2.26,2,     0.01,    0.852,2,    0.461,2,    0.059,2,    0.274,2,   2257.3,2,   2352.6,2,   7.5942,       25,2, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   155,  1,     15, X12J15,2,20130130,2211,-65.6962,  34.2473, 3158,   2331.1,2,  -0.0570,2,  -0.05706,2,  34.6627,2,  34.6631,2,-999.0000,9,   230.07,2,   230.52,2,   99.944,   0.0022,2,    0.000,2,  -999.00,9,    0.000,2,   117.44,2,     0.16,    32.46,2,     0.05,     0.00,2,     0.01,     2.26,2,     0.01,    1.002,2,    0.537,2,    0.073,2,    0.297,2,   2255.9,2,   2352.3,2,   7.5961,       25,2, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   155,  1,     14, X12J14,2,20130130,2211,-65.6962,  34.2473, 3158,   2580.6,2,  -0.0897,2,  -0.08984,2,  34.6609,2,  34.6616,2,-999.0000,9,   232.37,2,   232.85,2,   99.938,   0.0025,2,    0.000,2,  -999.00,9,    0.000,2,   117.01,2,     0.16,    32.45,2,     0.05,     0.00,2,     0.01,     2.25,2,     0.01,    1.118,2,    0.587,2,    0.078,2,    0.341,2,   2255.0,6,   2351.3,2,   7.5965,       25,2, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   155,  1,     13, X12J13,2,20130130,2211,-65.6962,  34.2473, 3158,   2830.0,2,  -0.1314,2,  -0.13185,2,  34.6587,2,  34.6591,2,-999.0000,9,   234.97,2,   235.45,2,   99.925,   0.0030,2,    0.000,2,  -999.00,9,    0.000,2,   116.56,2,     0.16,    32.42,2,     0.05,     0.00,2,     0.01,     2.25,2,     0.01,    1.191,2,    0.642,2,    0.092,2,    0.379,2,   2254.9,2,   2351.3,6,   7.5973,       25,2, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   155,  1,     12, X12J12,2,20130130,2211,-65.6962,  34.2473, 3158,   3079.2,2,  -0.1675,2,  -0.16765,2,  34.6564,2,  34.6566,2,-999.0000,9,   237.48,2,   238.03,2,   99.893,   0.0043,2,    0.000,2,  -999.00,9,    0.000,2,   116.87,2,     0.16,    32.39,2,     0.05,     0.00,2,     0.01,     2.25,2,     0.01,    1.324,2,    0.670,2,    0.098,2,    0.438,2,   2254.0,2,   2350.7,2,   7.5977,       25,6, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   155,  1,     11, X12J11,9,20130130,2211,-65.6962,  34.2473, 3158,   -999.0,9,-999.0000,9,-999.00000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,  -999.00,9, -999.000,-999.0000,9, -999.000,9,  -999.00,9, -999.000,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   155,  1,     10, X12J10,9,20130130,2211,-65.6962,  34.2473, 3158,   -999.0,9,-999.0000,9,-999.00000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,  -999.00,9, -999.000,-999.0000,9, -999.000,9,  -999.00,9, -999.000,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   155,  1,      9, X12J09,9,20130130,2211,-65.6962,  34.2473, 3158,   -999.0,9,-999.0000,9,-999.00000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,  -999.00,9, -999.000,-999.0000,9, -999.000,9,  -999.00,9, -999.000,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   155,  1,      8, X12J08,9,20130130,2211,-65.6962,  34.2473, 3158,   -999.0,9,-999.0000,9,-999.00000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,  -999.00,9, -999.000,-999.0000,9, -999.000,9,  -999.00,9, -999.000,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   155,  1,      7, X12J07,9,20130130,2211,-65.6962,  34.2473, 3158,   -999.0,9,-999.0000,9,-999.00000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,  -999.00,9, -999.000,-999.0000,9, -999.000,9,  -999.00,9, -999.000,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   155,  1,      6, X12J06,9,20130130,2211,-65.6962,  34.2473, 3158,   -999.0,9,-999.0000,9,-999.00000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,  -999.00,9, -999.000,-999.0000,9, -999.000,9,  -999.00,9, -999.000,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   155,  1,      5, X12J05,9,20130130,2211,-65.6962,  34.2473, 3158,   -999.0,9,-999.0000,9,-999.00000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,  -999.00,9, -999.000,-999.0000,9, -999.000,9,  -999.00,9, -999.000,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   155,  1,      4, X12J04,9,20130130,2211,-65.6962,  34.2473, 3158,   -999.0,9,-999.0000,9,-999.00000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,  -999.00,9, -999.000,-999.0000,9, -999.000,9,  -999.00,9, -999.000,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   155,  1,      3, X12J03,9,20130130,2211,-65.6962,  34.2473, 3158,   -999.0,9,-999.0000,9,-999.00000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,  -999.00,9, -999.000,-999.0000,9, -999.000,9,  -999.00,9, -999.000,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   155,  1,      2, X12J02,9,20130130,2211,-65.6962,  34.2473, 3158,   -999.0,9,-999.0000,9,-999.00000,9,-999.0000,9,-999.0000,9,-999.0000,9,  -999.00,9,  -999.00,9, -999.000,-999.0000,9, -999.000,9,  -999.00,9, -999.000,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   155,  1,      1, X12J01,2,20130130,2211,-65.6962,  34.2473, 3158,   3206.3,2,  -0.1590,2,  -0.15917,2,  34.6562,2,  34.6563,2,-999.0000,9,   237.58,2,   238.02,2,   99.872,   0.0051,2,    0.000,2,  -999.00,9,    0.000,2,   116.72,2,     0.16,    32.38,2,     0.05,     0.00,2,     0.01,     2.26,2,     0.01,    1.303,2,    0.673,2,    0.099,2,    0.448,2,   2254.6,2,   2350.9,2,   7.5977,       25,2, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   156,  1,      0,   -999,9,20130131,0212,-65.6985,  33.4882, 1761,   -999.0,9,-999.0000,9,-999.00000,9,-999.0000,9,  34.0434,2,-999.0000,9,  -999.00,9,  -999.00,9, -999.000,-999.0000,9, -999.000,9,     0.43,2, -999.000,9,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00,  -999.00,9,  -999.00, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,     -999,9, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   156,  1,     36, X12J36,2,20130131,0212,-65.6985,  33.4882, 1761,      5.3,2,   0.3835,2,   0.38382,2,  34.0431,2,  34.0434,2,  34.2087,2,   345.79,2,   346.25,2,   94.997,   0.2053,2,    0.380,2,     0.41,2,   64.038,2,    58.84,2,     0.11,    25.73,2,     0.04,     0.19,2,     0.01,     1.81,2,     0.01,    5.722,2,    3.131,2,    0.505,2,    2.989,2,   2182.8,2,   2307.6,2,   7.6892,       25,2, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   156,  1,     35, X12J35,2,20130131,0212,-65.6985,  33.4882, 1761,     24.7,2,   0.2834,2,   0.28446,2,  34.0445,2,  34.0455,2,  34.2094,2,   346.99,2,   347.55,2,   94.795,   0.2138,2,    0.480,2,     0.45,2,   12.812,2,    58.83,2,     0.11,    25.77,2,     0.04,     0.18,2,     0.01,     1.82,2,     0.01,    5.699,2,    3.129,2,    0.502,2,    3.041,2,   2178.6,2,   2307.7,2,   7.6897,       25,2, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   156,  1,     34, X12J34,2,20130131,0212,-65.6985,  33.4882, 1761,     50.4,2,  -0.2307,2,  -0.22509,2,  34.0749,2,  34.0745,2,  34.2388,2,   353.45,2,   353.03,2,   94.318,   0.2340,2,    0.670,2,     0.71,2,    2.610,2,    57.03,2,     0.11,    25.04,2,     0.04,     0.14,2,     0.01,     1.79,2,     0.01,    5.636,6,    3.088,6,    0.491,6,    2.961,6,   2177.0,2,   2308.4,2,   7.7019,       25,2, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   156,  1,     33, X12J33,2,20130131,0212,-65.6985,  33.4882, 1761,     74.1,2,  -1.4422,2,  -1.44586,2,  34.1842,2,  34.1831,2,  34.3386,3,   317.38,2,   319.48,2,   97.057,   0.1195,2,    0.470,2,     0.55,2,    0.601,2,    61.41,2,     0.11,    28.11,2,     0.04,     0.12,2,     0.01,     1.98,2,     0.01,    4.912,2,    2.692,2,    0.433,2,    2.565,2,   2203.7,6,   2314.1,2,   7.6444,       25,2, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   156,  1,     32, X12J32,2,20130131,0212,-65.6985,  33.4882, 1761,    100.4,2,  -1.4455,2,  -1.44483,2,  34.3139,2,  34.3118,2,  34.4796,2,   287.15,2,   288.09,2,   98.492,   0.0608,2,    0.350,2,     0.43,2,    0.096,2,    65.36,2,     0.12,    29.65,2,     0.04,     0.15,2,     0.01,     2.08,2,     0.01,    4.274,2,    2.309,2,    0.380,2,    2.108,2,   2220.0,2,   2321.4,6,   7.6147,       25,2, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   156,  1,     31, X12J31,2,20130131,0212,-65.6985,  33.4882, 1761,    124.9,2,  -1.1588,2,  -1.16223,2,  34.4013,2,  34.3989,2,  34.5661,2,   276.13,2,   277.48,2,   99.418,   0.0233,2,    0.150,2,     0.15,2,    0.003,2,    67.73,2,     0.12,    30.81,2,     0.04,     0.08,2,     0.01,     2.14,2,     0.01,    4.010,2,    2.151,2,    0.347,2,    2.057,2,   2229.7,2,   2325.6,2,   7.6024,       25,2, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   156,  1,     30, X12J30,2,20130131,0212,-65.6985,  33.4882, 1761,    150.3,2,  -0.7381,2,  -0.73747,2,  34.4545,2,  34.4545,2,  34.6233,2,   263.12,2,   262.82,2,   99.641,   0.0144,2,    0.110,2,     0.10,2,    0.000,2,    71.38,2,     0.12,    31.39,2,     0.04,     0.04,2,     0.01,     2.18,2,     0.01,    3.543,2,    1.891,2,    0.297,2,    1.733,2,   2235.8,2,   2328.8,2,   7.5947,       25,6, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   156,  1,     29, X12J29,2,20130131,0212,-65.6985,  33.4882, 1761,    199.3,2,   0.1257,2,   0.12247,2,  34.5646,2,  34.5635,2,  34.7334,2,   234.96,2,   235.20,2,   99.848,   0.0061,2,    0.020,2,     0.02,2,    0.000,2,    79.63,2,     0.13,    32.03,2,     0.04,     0.02,2,     0.01,     2.22,2,     0.01,    2.477,2,    1.311,2,    0.205,2,    1.262,2,   2245.3,2,   2336.4,2,   7.5858,       25,2, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   156,  1,     28, X12J28,2,20130131,0212,-65.6985,  33.4882, 1761,    249.6,2,   0.1351,2,   0.13480,2,  34.5795,2,  34.5794,2,  34.7499,2,   235.64,2,   235.84,2,   99.880,   0.0048,2,    0.010,2,     0.01,2,    0.000,2,    80.95,2,     0.13,    31.81,2,     0.04,     0.01,2,     0.01,     2.20,2,     0.01,    2.374,2,    1.258,2,    0.198,2,    1.220,2,   2243.3,2,   2337.5,2,   7.5898,       25,2, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   156,  1,     27, X12J27,2,20130131,0212,-65.6985,  33.4882, 1761,    283.1,2,   0.2231,2,   0.22268,2,  34.5935,2,  34.5936,2,  34.7650,2,   232.53,2,   232.75,2,   99.890,   0.0044,2,    0.010,2,  -999.00,9,    0.000,2,    82.22,2,     0.13,    31.84,2,     0.04,     0.01,2,     0.01,     2.21,2,     0.01,    2.211,2,    1.180,2,    0.184,2,    1.110,2,   2246.3,2,   2339.1,2,   7.5894,       25,2, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   156,  1,     26, X12J26,2,20130131,0212,-65.6985,  33.4882, 1761,    369.2,2,   0.2843,2,   0.28411,2,  34.6156,2,  34.6154,2,  34.7861,2,   230.07,2,   230.37,2,   99.937,   0.0025,2,    0.000,2,  -999.00,9,    0.000,2,    85.46,2,     0.14,    31.72,2,     0.04,     0.01,2,     0.01,     2.20,2,     0.01,    1.975,2,    1.059,2,    0.165,2,    0.935,2,   2247.2,2,   2341.4,2,   7.5922,       25,2, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   156,  1,     25, X12J25,2,20130131,0212,-65.6985,  33.4882, 1761,    470.1,2,   0.4722,2,   0.47145,2,  34.6492,2,  34.6492,2,  34.8184,2,   222.05,2,   222.47,2,   99.944,   0.0022,2,    0.010,2,  -999.00,9,    0.000,2,    91.11,2,     0.14,    31.72,2,     0.04,     0.01,2,     0.01,     2.20,2,     0.01,    1.492,2,    0.801,2,    0.127,2,    0.510,2,   2253.0,3,   2345.0,2,   7.5946,       25,2, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   156,  1,     24, X12J24,2,20130131,0212,-65.6985,  33.4882, 1761,    571.5,2,   0.4797,2,   0.47997,2,  34.6576,2,  34.6580,2,  34.8270,2,   220.28,2,   220.65,2,   99.933,   0.0027,2,    0.000,2,  -999.00,9,    0.000,2,    94.25,2,     0.14,    31.77,2,     0.04,     0.01,2,     0.01,     2.21,2,     0.01,    1.343,6,    0.720,6,    0.114,6,    0.356,6,   2252.0,2,   2346.7,2,   7.5952,       25,2, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   156,  1,     23, X12J23,2,20130131,0212,-65.6985,  33.4882, 1761,    669.7,2,   0.4718,2,   0.47158,2,  34.6662,2,  34.6668,2,  34.8375,2,   218.15,2,   218.55,2,   99.939,   0.0024,2,    0.000,2,  -999.00,9,    0.000,2,    98.72,2,     0.15,    31.94,2,     0.04,     0.01,2,     0.01,     2.21,2,     0.01,    1.147,2,    0.617,2,    0.097,2,    0.448,2,   2254.1,6,   2348.1,2,   7.5955,       25,2, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   156,  1,     22, X12J22,2,20130131,0212,-65.6985,  33.4882, 1761,    771.1,2,   0.4602,2,   0.45976,2,  34.6723,2,  34.6728,2,  34.8428,2,   216.21,2,   216.77,2,   99.942,   0.0023,2,    0.000,2,  -999.00,9,    0.000,2,   102.82,2,     0.15,    32.10,2,     0.05,     0.01,2,     0.01,     2.23,2,     0.01,    0.978,2,    0.520,2,    0.079,2,    0.355,2,   2257.2,2,   2350.6,6,   7.5941,       25,2, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   156,  1,     21, X12J21,2,20130131,0212,-65.6985,  33.4882, 1761,    871.5,2,   0.3969,2,   0.39663,2,  34.6701,2,  34.6709,2,  34.8441,2,   217.26,2,   217.77,2,   99.948,   0.0021,2,    0.000,2,  -999.00,9,    0.000,2,   104.59,2,     0.15,    32.17,2,     0.05,     0.01,2,     0.01,     2.23,2,     0.01,    0.972,2,    0.518,2,    0.079,2,    0.330,2,   2255.7,3,   2351.0,2,   7.5938,       25,6, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
  49NZ20130106,  S04I,   156,  1,     20, X12J20,2,20130131,0212,-65.6985,  33.4882, 1761,    960.3,2,   0.3417,2,   0.34127,2,  34.6694,2,  34.6701,2,  34.8428,2,   217.72,2,   218.38,2,   99.963,   0.0015,2,    0.000,2,  -999.00,9,    0.000,2,   106.92,2,     0.15,    32.24,2,     0.05,     0.01,2,     0.01,     2.24,2,     0.01,    0.932,2,    0.496,2,    0.077,2,    0.330,2,   2257.8,2,   2351.4,2,   7.5930,       25,2, -999.000,9, -999.000,   -999.0,9,   -999.0, -999.000,9, -999.000, -999.000,9, -999.000
