,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,XMISS,XMISS_FLAG_W,FLUOR,FLUOR_FLAG_W,PAR,PAR_FLAG_W
1084,  09AR20120105,  I09S,46.0,1.0,20.0,20.0,2.0,20120130.0,805.0,-51.4747,115.015, 3511,     80.1,   3.7266,  33.8465,2.0,  33.8469,2.0,    318.4,2.0,    320.6,2.0,    13.90,2.0,    25.43,2.0,     1.68,2.0,    97.09,2.0,    1.074,2.0,    0.645,2.0
1085,  09AR20120105,  I09S,46.0,1.0,19.0,19.0,2.0,20120130.0,805.0,-51.4747,115.015, 3511,    100.9,   2.7986,  33.8678,2.0,  33.8688,2.0,    315.9,2.0,    323.1,2.0,    17.70,2.0,    26.30,2.0,     1.79,2.0,    97.97,2.0,    0.432,2.0,    0.179,2.0
1086,  09AR20120105,  I09S,46.0,1.0,18.0,18.0,2.0,20120130.0,805.0,-51.4747,115.015, 3511,    150.9,   1.5313,  33.9146,2.0,  33.9148,2.0,    299.0,2.0,    319.3,2.0,    22.70,2.0,    28.56,2.0,     1.93,2.0,    97.84,2.0,   -0.124,2.0,    0.000,2.0
1087,  09AR20120105,  I09S,46.0,1.0,17.0,17.0,2.0,20120130.0,805.0,-51.4747,115.015, 3511,    200.0,   1.7873,  34.0678,2.0,  34.0690,2.0,    280.1,2.0,    277.5,2.0,    34.10,2.0,    31.12,2.0,     2.11,2.0,    97.85,2.0,   -0.183,2.0,    0.000,2.0
1088,  09AR20120105,  I09S,46.0,1.0,16.0,16.0,2.0,20120130.0,805.0,-51.4747,115.015, 3511,    274.0,   2.2222,  34.2575,2.0,  34.2546,2.0,    221.9,2.0,    225.0,2.0,    48.60,2.0,    33.59,2.0,     2.29,2.0,    97.96,2.0,   -0.183,2.0,    0.000,2.0
1089,  09AR20120105,  I09S,46.0,1.0,15.0,15.0,2.0,20120130.0,805.0,-51.4747,115.015, 3511,    421.1,   2.4468,  34.4323,2.0,  34.4322,2.0,    187.5,2.0,    187.9,2.0,    62.90,2.0,    34.60,2.0,     2.36,2.0,    97.60,2.0,   -0.175,2.0,    0.000,2.0
1090,  09AR20120105,  I09S,46.0,1.0,14.0,14.0,2.0,20120130.0,805.0,-51.4747,115.015, 3511,    625.3,   2.3088,  34.5899,2.0,  34.5912,2.0,    177.2,2.0,    177.3,2.0,    74.70,2.0,    33.83,2.0,     2.31,2.0,    97.57,2.0,   -0.179,2.0,    0.000,2.0
1091,  09AR20120105,  I09S,46.0,1.0,13.0,13.0,2.0,20120130.0,805.0,-51.4747,115.015, 3511,    851.6,   2.1256,  34.6791,2.0,  34.6792,2.0,    180.5,2.0,    180.9,2.0,    80.60,2.0,    32.59,2.0,     2.23,2.0,    97.54,2.0,   -0.179,2.0,    0.000,2.0
1092,  09AR20120105,  I09S,46.0,1.0,12.0,12.0,2.0,20120130.0,805.0,-51.4747,115.015, 3511,   1024.6,   2.1032,  34.7170,2.0,  34.7166,2.0,    187.2,2.0,    186.8,2.0,    81.30,2.0,    31.53,2.0,     2.16,2.0,    97.52,2.0,   -0.176,2.0,    0.000,2.0
1093,  09AR20120105,  I09S,46.0,1.0,11.0,11.0,2.0,20120130.0,805.0,-51.4747,115.015, 3511,   1199.9,   1.9456,  34.7354,2.0,  34.7357,2.0,    191.5,2.0,    191.0,2.0,    86.20,2.0,    31.17,2.0,     2.13,2.0,    97.49,2.0,   -0.180,2.0,    0.000,2.0
1094,  09AR20120105,  I09S,46.0,1.0,10.0,10.0,2.0,20120130.0,805.0,-51.4747,115.015, 3511,   1401.4,   1.7960,  34.7431,2.0,  34.7435,2.0,    195.5,2.0,    195.1,2.0,    89.90,2.0,    30.92,2.0,     2.12,2.0,    97.44,2.0,   -0.182,2.0,    0.000,2.0
1095,  09AR20120105,  I09S,46.0,1.0,9.0,9.0,2.0,20120130.0,805.0,-51.4747,115.015, 3511,   1599.4,   1.6167,  34.7434,2.0,  34.7463,2.0,    198.3,2.0,    198.2,2.0,    94.70,2.0,    30.94,2.0,     2.13,2.0,    97.42,2.0,   -0.178,2.0,    0.000,2.0
1096,  09AR20120105,  I09S,46.0,1.0,8.0,8.0,2.0,20120130.0,805.0,-51.4747,115.015, 3511,   1799.4,   1.4170,  34.7373,2.0,  34.7400,2.0,    200.6,2.0,    201.0,2.0,   100.70,2.0,    31.23,2.0,     2.15,2.0,    97.36,2.0,   -0.177,2.0,    0.000,2.0
1097,  09AR20120105,  I09S,46.0,1.0,7.0,7.0,2.0,20120130.0,805.0,-51.4747,115.015, 3511,   2000.7,   1.2319,  34.7295,2.0,  34.7292,2.0,    202.8,2.0,    203.1,2.0,   106.70,2.0,    31.56,2.0,     2.19,2.0,    97.32,2.0,   -0.179,2.0,    0.000,2.0
1098,  09AR20120105,  I09S,46.0,1.0,6.0,6.0,2.0,20120130.0,805.0,-51.4747,115.015, 3511,   2303.4,   0.9554,  34.7155,2.0,  34.7154,2.0,    206.1,2.0,    206.7,2.0,   115.10,2.0,    31.98,2.0,     2.21,2.0,    97.26,2.0,   -0.180,2.0,    0.000,2.0
1099,  09AR20120105,  I09S,46.0,1.0,5.0,5.0,2.0,20120130.0,805.0,-51.4747,115.015, 3511,   2599.0,   0.6805,  34.7013,2.0,  34.7013,2.0,    210.6,2.0,    211.0,2.0,   122.50,2.0,    32.35,2.0,     2.26,2.0,    97.20,2.0,   -0.181,2.0,    0.000,2.0
1100,  09AR20120105,  I09S,46.0,1.0,4.0,4.0,2.0,20120130.0,805.0,-51.4747,115.015, 3511,   2899.2,   0.4634,  34.6903,2.0,  34.6901,2.0,    215.2,2.0,    215.5,2.0,   127.50,2.0,    32.63,2.0,     2.27,2.0,    97.17,2.0,   -0.181,2.0,    0.000,2.0
1101,  09AR20120105,  I09S,46.0,1.0,3.0,3.0,2.0,20120130.0,805.0,-51.4747,115.015, 3511,   3199.5,   0.3228,  34.6837,2.0,  34.6830,2.0,    219.1,2.0,    219.1,2.0,   133.10,2.0,    32.68,2.0,     2.28,2.0,    97.15,2.0,   -0.182,2.0,    0.000,2.0
1102,  09AR20120105,  I09S,46.0,1.0,2.0,2.0,2.0,20120130.0,805.0,-51.4747,115.015, 3511,   3451.1,   0.3138,  34.6823,2.0,  34.6918,4.0,    220.2,2.0,    220.0,2.0,   135.10,2.0,    32.68,2.0,     2.28,2.0,    97.15,2.0,   -0.181,2.0,    0.000,2.0
1103,  09AR20120105,  I09S,46.0,1.0,1.0,1.0,2.0,20120130.0,805.0,-51.4747,115.015, 3511,   3559.8,   0.3179,  34.6822,2.0,  34.6814,2.0,    220.6,2.0,    220.5,2.0,   135.40,2.0,    32.65,2.0,     2.29,2.0,    97.16,2.0,   -0.178,2.0,    0.000,2.0
1104,  09AR20120105,  I09S,47.0,1.0,24.0,24.0,2.0,20120130.0,1337.0,-50.994,115.017, 4001,      9.9,   4.9164,  33.8287,2.0,  33.8288,2.0,    318.2,2.0,    316.6,2.0,     6.90,2.0,    24.17,2.0,     1.58,2.0,    98.34,2.0,    0.539,2.0,    0.000,2.0
1105,  09AR20120105,  I09S,47.0,1.0,23.0,23.0,2.0,20120130.0,1337.0,-50.994,115.017, 4001,     22.1,   4.8806,  33.8286,2.0,-999.0000,9.0,    317.9,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,    97.60,2.0,    0.579,2.0,    0.000,2.0
1106,  09AR20120105,  I09S,47.0,1.0,22.0,22.0,2.0,20120130.0,1337.0,-50.994,115.017, 4001,     21.9,   4.9132,  33.8285,2.0,-999.0000,9.0,    317.9,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,    97.67,2.0,    0.585,2.0,    0.000,2.0
1107,  09AR20120105,  I09S,47.0,1.0,21.0,21.0,2.0,20120130.0,1337.0,-50.994,115.017, 4001,     38.6,   4.6227,  33.8298,2.0,  33.8300,2.0,    319.1,2.0,    318.0,2.0,     7.20,2.0,    24.19,2.0,     1.58,2.0,    97.11,2.0,    0.816,2.0,    0.000,2.0
1108,  09AR20120105,  I09S,47.0,1.0,20.0,20.0,2.0,20120130.0,1337.0,-50.994,115.017, 4001,     79.5,   4.3290,  33.8293,2.0,  33.8300,2.0,    316.8,2.0,    318.2,2.0,     7.60,2.0,    24.29,2.0,     1.60,2.0,    96.44,2.0,    1.633,2.0,    0.000,2.0
1109,  09AR20120105,  I09S,47.0,1.0,19.0,19.0,2.0,20120130.0,1337.0,-50.994,115.017, 4001,    109.3,   2.8345,  33.8701,2.0,  33.8715,2.0,    314.8,2.0,    321.4,2.0,    14.40,2.0,    25.50,2.0,     1.75,2.0,    97.86,2.0,    0.699,2.0,    0.000,2.0
1110,  09AR20120105,  I09S,47.0,1.0,18.0,18.0,2.0,20120130.0,1337.0,-50.994,115.017, 4001,    150.4,   2.0984,  33.9520,2.0,  33.9518,2.0,    304.6,2.0,    302.9,2.0,    21.30,2.0,    28.33,2.0,     1.92,2.0,    97.87,2.0,   -0.127,2.0,    0.000,2.0
1111,  09AR20120105,  I09S,47.0,1.0,17.0,17.0,2.0,20120130.0,1337.0,-50.994,115.017, 4001,    259.3,   2.3247,  34.1556,2.0,  34.1554,2.0,    234.8,2.0,    247.5,2.0,    37.60,2.0,    31.61,2.0,     2.16,2.0,    97.83,2.0,   -0.181,2.0,    0.000,2.0
1112,  09AR20120105,  I09S,47.0,1.0,16.0,16.0,2.0,20120130.0,1337.0,-50.994,115.017, 4001,    374.4,   2.4489,  34.3162,2.0,  34.3166,2.0,    210.5,2.0,    208.4,2.0,    51.90,2.0,    33.57,2.0,     2.31,2.0,    97.66,2.0,   -0.180,2.0,    0.000,2.0
1113,  09AR20120105,  I09S,47.0,1.0,15.0,15.0,2.0,20120130.0,1337.0,-50.994,115.017, 4001,    501.5,   2.2703,  34.4245,2.0,  34.4273,2.0,    191.2,2.0,    190.1,2.0,    64.00,2.0,    34.66,2.0,     2.38,2.0,    97.60,2.0,   -0.179,2.0,    0.000,2.0
1114,  09AR20120105,  I09S,47.0,1.0,14.0,14.0,2.0,20120130.0,1337.0,-50.994,115.017, 4001,    700.6,   2.3750,  34.5643,2.0,  34.5639,2.0,    176.6,2.0,    177.5,2.0,    72.50,2.0,    34.11,2.0,     2.34,2.0,    97.60,2.0,   -0.178,2.0,    0.000,2.0
1115,  09AR20120105,  I09S,47.0,1.0,13.0,13.0,2.0,20120130.0,1337.0,-50.994,115.017, 4001,    924.9,   2.2369,  34.6665,2.0,  34.6665,2.0,    179.4,2.0,    180.4,2.0,    78.40,2.0,    32.72,2.0,     2.25,2.0,    97.57,2.0,   -0.178,2.0,    0.000,2.0
1116,  09AR20120105,  I09S,47.0,1.0,12.0,12.0,2.0,20120130.0,1337.0,-50.994,115.017, 4001,   1098.8,   2.1703,  34.7113,2.0,  34.7111,2.0,    185.4,2.0,    186.2,2.0,    80.00,2.0,    31.66,2.0,     2.17,2.0,    97.55,2.0,   -0.173,2.0,    0.000,2.0
1117,  09AR20120105,  I09S,47.0,1.0,11.0,11.0,2.0,20120130.0,1337.0,-50.994,115.017, 4001,   1349.1,   2.0028,  34.7380,2.0,  34.7378,2.0,    191.8,2.0,    191.6,2.0,    84.30,2.0,    31.01,2.0,     2.12,2.0,    97.51,2.0,   -0.176,2.0,    0.000,2.0
1118,  09AR20120105,  I09S,47.0,1.0,10.0,10.0,2.0,20120130.0,1337.0,-50.994,115.017, 4001,   1600.2,   1.7742,  34.7452,2.0,  34.7447,2.0,    196.5,2.0,    196.4,2.0,    91.00,2.0,    30.89,2.0,     2.12,2.0,    97.44,2.0,   -0.181,2.0,    0.000,2.0
1119,  09AR20120105,  I09S,47.0,1.0,9.0,9.0,2.0,20120130.0,1337.0,-50.994,115.017, 4001,   1901.7,   1.4910,  34.7400,2.0,  34.7400,2.0,    200.6,2.0,    200.7,2.0,    99.30,2.0,    31.08,2.0,     2.15,2.0,    97.39,2.0,   -0.179,2.0,    0.000,2.0
1120,  09AR20120105,  I09S,47.0,1.0,8.0,8.0,2.0,20120130.0,1337.0,-50.994,115.017, 4001,   2101.5,   1.2955,  34.7319,2.0,  34.7313,2.0,    202.2,2.0,    202.8,2.0,   105.30,2.0,    31.46,2.0,     2.18,2.0,    97.34,2.0,   -0.180,2.0,    0.000,2.0
1121,  09AR20120105,  I09S,47.0,1.0,7.0,7.0,2.0,20120130.0,1337.0,-50.994,115.017, 4001,   2400.0,   1.0625,  34.7202,2.0,  34.7207,2.0,    205.0,2.0,    205.7,2.0,   112.90,2.0,    31.85,2.0,     2.20,2.0,    97.29,2.0,   -0.181,2.0,    0.000,2.0
1122,  09AR20120105,  I09S,47.0,1.0,6.0,6.0,2.0,20120130.0,1337.0,-50.994,115.017, 4001,   2699.1,   0.8037,  34.7067,2.0,  34.7062,2.0,    209.0,2.0,    209.3,2.0,   120.20,2.0,    32.28,2.0,     2.24,2.0,    97.24,2.0,   -0.179,2.0,    0.000,2.0
1123,  09AR20120105,  I09S,47.0,1.0,5.0,5.0,2.0,20120130.0,1337.0,-50.994,115.017, 4001,   2998.8,   0.5532,  34.6945,2.0,  34.6938,2.0,    213.7,2.0,    214.3,2.0,   127.40,2.0,    32.49,2.0,     2.27,2.0,    97.19,2.0,   -0.176,2.0,    0.000,2.0
1124,  09AR20120105,  I09S,47.0,1.0,4.0,4.0,2.0,20120130.0,1337.0,-50.994,115.017, 4001,   3350.2,   0.3810,  34.6859,2.0,  34.6847,2.0,    217.9,2.0,    218.6,2.0,   133.30,2.0,    32.64,2.0,     2.27,2.0,    97.18,2.0,   -0.183,2.0,    0.000,2.0
1125,  09AR20120105,  I09S,47.0,1.0,3.0,3.0,2.0,20120130.0,1337.0,-50.994,115.017, 4001,   3700.8,   0.3658,  34.6837,2.0,  34.6818,2.0,    219.2,2.0,    219.4,2.0,   135.00,2.0,    32.65,2.0,     2.28,2.0,    97.19,2.0,   -0.181,2.0,    0.000,2.0
1126,  09AR20120105,  I09S,47.0,1.0,2.0,2.0,2.0,20120130.0,1337.0,-50.994,115.017, 4001,   4018.9,   0.3930,  34.6834,2.0,  34.6824,2.0,    219.1,2.0,    219.6,2.0,   135.00,2.0,    32.70,2.0,     2.28,2.0,    97.19,2.0,   -0.186,2.0,    0.000,2.0
1127,  09AR20120105,  I09S,47.0,1.0,1.0,1.0,2.0,20120130.0,1337.0,-50.994,115.017, 4001,   4063.8,   0.3973,  34.6833,2.0,  34.6826,2.0,    219.2,2.0,    219.7,2.0,   135.40,2.0,    32.65,2.0,     2.28,2.0,    97.19,2.0,   -0.180,2.0,    0.000,2.0
1128,  09AR20120105,  I09S,48.0,1.0,24.0,24.0,2.0,20120130.0,1934.0,-50.4917,115.009, 3059,      3.6,   5.7229,  33.8363,2.0,  33.8357,2.0,    311.2,2.0,    309.9,2.0,     5.00,2.0,    22.92,2.0,     1.55,2.0,    97.11,2.0,    0.548,2.0,   15.950,2.0
1129,  09AR20120105,  I09S,48.0,1.0,23.0,23.0,2.0,20120130.0,1934.0,-50.4917,115.009, 3059,     20.4,   5.7227,  33.8363,2.0,-999.0000,9.0,    310.5,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,    97.31,2.0,    0.413,2.0,    4.857,2.0
1130,  09AR20120105,  I09S,48.0,1.0,22.0,22.0,2.0,20120130.0,1934.0,-50.4917,115.009, 3059,     20.5,   5.7225,  33.8363,2.0,-999.0000,9.0,    310.5,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,    97.41,2.0,    0.410,2.0,    4.852,2.0
1131,  09AR20120105,  I09S,48.0,1.0,21.0,21.0,2.0,20120130.0,1934.0,-50.4917,115.009, 3059,     40.0,   5.4518,  33.8432,2.0,  33.8429,2.0,    311.0,2.0,    311.0,2.0,     5.40,2.0,    22.80,2.0,     1.53,2.0,    96.62,2.0,    0.994,2.0,    1.664,2.0
1132,  09AR20120105,  I09S,48.0,1.0,20.0,20.0,2.0,20120130.0,1934.0,-50.4917,115.009, 3059,     67.0,   5.3467,  33.8498,2.0,  33.8500,2.0,    309.5,2.0,    310.3,2.0,     5.60,2.0,    22.75,2.0,     1.54,2.0,    96.83,2.0,    1.201,2.0,    0.388,2.0
1133,  09AR20120105,  I09S,48.0,1.0,19.0,19.0,2.0,20120130.0,1934.0,-50.4917,115.009, 3059,     89.2,   4.3475,  33.9315,2.0,  33.9332,2.0,    304.0,2.0,    305.1,2.0,     8.30,2.0,    23.41,2.0,     1.60,2.0,    98.34,2.0,    0.615,2.0,    0.069,2.0
1134,  09AR20120105,  I09S,48.0,1.0,18.0,18.0,2.0,20120130.0,1934.0,-50.4917,115.009, 3059,    110.4,   4.3015,  33.9748,2.0,  33.9747,2.0,    292.2,2.0,    293.8,2.0,    10.40,2.0,    24.12,2.0,     1.65,2.0,    98.26,2.0,    0.106,2.0,    0.000,2.0
1135,  09AR20120105,  I09S,48.0,1.0,17.0,17.0,2.0,20120130.0,1934.0,-50.4917,115.009, 3059,    200.5,   4.2294,  34.1457,2.0,  34.1452,2.0,    254.1,2.0,    252.9,2.0,    19.10,2.0,    27.73,2.0,     1.90,2.0,    98.31,2.0,   -0.182,2.0,    0.000,2.0
1136,  09AR20120105,  I09S,48.0,1.0,16.0,16.0,2.0,20120130.0,1934.0,-50.4917,115.009, 3059,    300.6,   3.6119,  34.1797,2.0,  34.1793,2.0,    241.9,2.0,    242.0,2.0,    26.20,2.0,    29.88,2.0,     2.05,2.0,    98.05,2.0,   -0.192,2.0,    0.000,2.0
1137,  09AR20120105,  I09S,48.0,1.0,15.0,15.0,2.0,20120130.0,1934.0,-50.4917,115.009, 3059,    400.2,   3.2648,  34.2369,2.0,  34.2377,2.0,    226.1,2.0,    225.1,2.0,    35.00,2.0,    31.62,2.0,     2.17,2.0,    97.71,2.0,   -0.188,2.0,    0.000,2.0
1138,  09AR20120105,  I09S,48.0,1.0,14.0,14.0,2.0,20120130.0,1934.0,-50.4917,115.009, 3059,    546.5,   2.7633,  34.3242,2.0,  34.3244,2.0,    202.8,2.0,    201.9,2.0,    49.10,2.0,    33.53,2.0,     2.32,2.0,    97.66,2.0,   -0.184,2.0,    0.000,2.0
1139,  09AR20120105,  I09S,48.0,1.0,13.0,13.0,2.0,20120130.0,1934.0,-50.4917,115.009, 3059,    699.2,   2.6919,  34.4456,2.0,  34.4451,2.0,    184.3,2.0,    184.6,2.0,    60.90,2.0,    34.25,2.0,     2.37,2.0,    97.65,2.0,   -0.181,2.0,    0.000,2.0
1140,  09AR20120105,  I09S,48.0,1.0,12.0,12.0,2.0,20120130.0,1934.0,-50.4917,115.009, 3059,    849.2,   2.5246,  34.5355,2.0,  34.5349,2.0,    177.8,2.0,    177.8,2.0,    69.00,2.0,    34.04,2.0,     2.36,2.0,    97.63,2.0,   -0.181,2.0,    0.000,2.0
1141,  09AR20120105,  I09S,48.0,1.0,11.0,11.0,2.0,20120130.0,1934.0,-50.4917,115.009, 3059,    998.8,   2.4495,  34.6080,2.0,  34.6077,2.0,    176.8,2.0,    176.8,2.0,    72.50,2.0,    33.41,2.0,     2.30,2.0,    97.61,2.0,   -0.181,2.0,    0.000,2.0
1142,  09AR20120105,  I09S,48.0,1.0,10.0,10.0,2.0,20120130.0,1934.0,-50.4917,115.009, 3059,   1150.8,   2.3189,  34.6552,2.0,  34.6549,2.0,    179.7,2.0,    179.6,2.0,    76.40,2.0,    32.64,2.0,     2.25,2.0,    97.60,2.0,   -0.181,2.0,    0.000,2.0
1143,  09AR20120105,  I09S,48.0,1.0,9.0,9.0,2.0,20120130.0,1934.0,-50.4917,115.009, 3059,   1299.3,   2.2264,  34.6935,2.0,  34.6930,2.0,    183.9,2.0,    183.9,2.0,    79.20,2.0,    31.83,2.0,     2.22,2.0,    97.58,2.0,   -0.183,2.0,    0.000,2.0
1144,  09AR20120105,  I09S,48.0,1.0,8.0,8.0,2.0,20120130.0,1934.0,-50.4917,115.009, 3059,   1500.9,   2.1634,  34.7327,2.0,  34.7323,2.0,    190.3,2.0,    190.1,2.0,    80.60,2.0,    30.73,2.0,     2.14,2.0,    97.55,2.0,   -0.174,2.0,    0.000,2.0
1145,  09AR20120105,  I09S,48.0,1.0,7.0,7.0,2.0,20120130.0,1934.0,-50.4917,115.009, 3059,   1699.9,   2.0129,  34.7477,2.0,  34.7475,2.0,    194.6,2.0,    194.7,2.0,    84.50,2.0,    30.34,2.0,     2.12,2.0,    97.52,2.0,   -0.179,2.0,    0.000,2.0
1146,  09AR20120105,  I09S,48.0,1.0,6.0,6.0,2.0,20120130.0,1934.0,-50.4917,115.009, 3059,   1899.6,   1.8392,  34.7500,2.0,  34.7494,2.0,    197.6,2.0,    197.3,2.0,    89.70,2.0,    30.34,2.0,     2.12,2.0,    97.46,2.0,   -0.184,2.0,    0.000,2.0
1147,  09AR20120105,  I09S,48.0,1.0,5.0,5.0,2.0,20120130.0,1934.0,-50.4917,115.009, 3059,   2097.5,   1.6149,  34.7450,2.0,  34.7443,2.0,    199.9,2.0,    199.7,2.0,    96.80,2.0,    30.63,2.0,     2.15,2.0,    97.41,2.0,   -0.182,2.0,    0.000,2.0
1148,  09AR20120105,  I09S,48.0,1.0,4.0,4.0,2.0,20120130.0,1934.0,-50.4917,115.009, 3059,   2398.8,   1.3403,  34.7334,2.0,  34.7327,2.0,    202.7,2.0,    202.6,2.0,   105.40,2.0,    31.03,2.0,     2.18,2.0,    97.34,2.0,   -0.179,2.0,    0.000,2.0
1149,  09AR20120105,  I09S,48.0,1.0,3.0,3.0,2.0,20120130.0,1934.0,-50.4917,115.009, 3059,   2701.1,   1.0449,  34.7184,2.0,  34.7174,2.0,    205.9,2.0,    206.0,2.0,   113.90,2.0,    31.53,2.0,     2.22,2.0,    97.29,2.0,   -0.179,2.0,    0.000,2.0
1150,  09AR20120105,  I09S,48.0,1.0,2.0,2.0,2.0,20120130.0,1934.0,-50.4917,115.009, 3059,   2898.7,   0.8634,  34.7093,2.0,  34.7087,2.0,    209.1,2.0,    209.0,2.0,   120.60,2.0,    31.88,2.0,     2.25,2.0,    97.25,2.0,   -0.182,2.0,    0.000,2.0
1151,  09AR20120105,  I09S,48.0,1.0,1.0,1.0,2.0,20120130.0,1934.0,-50.4917,115.009, 3059,   3094.9,   0.7496,  34.7033,2.0,  34.7019,2.0,    211.2,2.0,    211.0,2.0,   125.90,2.0,    31.98,2.0,     2.26,2.0,    97.29,2.0,   -0.181,2.0,    0.000,2.0
1152,  09AR20120105,  I09S,49.0,1.0,24.0,24.0,2.0,20120131.0,48.0,-49.9947,115.017, 3868,      3.0,   6.3592,  33.8431,2.0,  33.8431,2.0,   -999.0,5.0,    306.3,2.0,     4.90,2.0,    22.23,2.0,     1.48,2.0,    97.64,2.0,   -0.060,2.0,  256.500,2.0
1153,  09AR20120105,  I09S,49.0,1.0,23.0,23.0,2.0,20120131.0,48.0,-49.9947,115.017, 3868,     19.9,   6.3147,  33.8422,2.0,-999.0000,9.0,    305.1,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,    97.82,2.0,    0.175,2.0,   55.470,2.0
1154,  09AR20120105,  I09S,49.0,1.0,22.0,22.0,2.0,20120131.0,48.0,-49.9947,115.017, 3868,     19.7,   6.3208,  33.8424,2.0,-999.0000,9.0,    305.1,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,    97.81,2.0,    0.138,2.0,   55.550,2.0
1155,  09AR20120105,  I09S,49.0,1.0,21.0,21.0,2.0,20120131.0,48.0,-49.9947,115.017, 3868,     39.5,   6.0506,  33.8429,2.0,  33.8441,2.0,    306.1,2.0,    307.7,2.0,     5.00,2.0,    22.50,2.0,     1.48,2.0,    97.28,2.0,    0.591,2.0,   41.920,2.0
1156,  09AR20120105,  I09S,49.0,1.0,20.0,20.0,2.0,20120131.0,48.0,-49.9947,115.017, 3868,     74.4,   5.4431,  33.8891,2.0,  33.8887,2.0,    305.3,2.0,    306.0,2.0,     5.50,2.0,    22.50,2.0,     1.50,2.0,    97.32,2.0,    1.646,2.0,   11.840,2.0
1157,  09AR20120105,  I09S,49.0,1.0,19.0,19.0,2.0,20120131.0,48.0,-49.9947,115.017, 3868,    120.4,   4.6528,  34.0011,2.0,  34.0018,2.0,    291.7,2.0,    293.5,2.0,     9.20,2.0,    23.57,2.0,     1.57,2.0,    98.36,2.0,    0.090,2.0,    1.368,2.0
1158,  09AR20120105,  I09S,49.0,1.0,18.0,18.0,2.0,20120131.0,48.0,-49.9947,115.017, 3868,    179.6,   4.2424,  34.0196,2.0,  34.0235,2.0,    284.1,2.0,    284.8,2.0,    12.10,2.0,    25.15,2.0,     1.67,2.0,    98.38,2.0,   -0.168,2.0,    0.101,2.0
1159,  09AR20120105,  I09S,49.0,1.0,17.0,17.0,2.0,20120131.0,48.0,-49.9947,115.017, 3868,    298.2,   4.2787,  34.1768,2.0,  34.1769,2.0,    244.7,2.0,    245.6,2.0,    20.30,2.0,    28.44,2.0,     1.90,2.0,    98.15,2.0,   -0.189,2.0,    0.000,2.0
1160,  09AR20120105,  I09S,49.0,1.0,16.0,16.0,2.0,20120131.0,48.0,-49.9947,115.017, 3868,    425.1,   3.6007,  34.2247,2.0,  34.2248,2.0,    231.5,2.0,    229.5,2.0,    30.20,2.0,    30.80,2.0,     2.08,2.0,    97.78,2.0,   -0.192,2.0,    0.000,2.0
1161,  09AR20120105,  I09S,49.0,1.0,15.0,15.0,2.0,20120131.0,48.0,-49.9947,115.017, 3868,    548.9,   3.1826,  34.2908,2.0,  34.2901,2.0,    213.0,2.0,    212.6,2.0,    41.00,2.0,    32.38,2.0,     2.21,2.0,    97.70,2.0,   -0.183,2.0,    0.000,2.0
1162,  09AR20120105,  I09S,49.0,1.0,14.0,14.0,2.0,20120131.0,48.0,-49.9947,115.017, 3868,    700.8,   2.7722,  34.3684,2.0,  34.3692,2.0,    195.5,2.0,    197.0,2.0,    53.10,2.0,    33.59,2.0,     2.30,2.0,    97.67,2.0,   -0.180,2.0,    0.000,2.0
1163,  09AR20120105,  I09S,49.0,1.0,13.0,13.0,2.0,20120131.0,48.0,-49.9947,115.017, 3868,    824.2,   2.6160,  34.4547,2.0,  34.4548,2.0,    184.5,2.0,    184.1,2.0,    62.60,2.0,    33.94,2.0,     2.33,2.0,    97.66,2.0,   -0.184,2.0,    0.000,2.0
1164,  09AR20120105,  I09S,49.0,1.0,12.0,12.0,2.0,20120131.0,48.0,-49.9947,115.017, 3868,    949.1,   2.5459,  34.5179,2.0,  34.5190,2.0,    178.4,2.0,    178.8,2.0,    68.00,2.0,    34.00,2.0,     2.33,2.0,    97.65,2.0,   -0.181,2.0,    0.000,2.0
1165,  09AR20120105,  I09S,49.0,1.0,11.0,11.0,2.0,20120131.0,48.0,-49.9947,115.017, 3868,   1100.4,   2.4422,  34.5903,2.0,  34.5900,2.0,    176.8,2.0,    177.0,2.0,    73.30,2.0,    33.68,2.0,     2.30,2.0,    97.62,2.0,   -0.178,2.0,    0.000,2.0
1166,  09AR20120105,  I09S,49.0,1.0,10.0,10.0,2.0,20120131.0,48.0,-49.9947,115.017, 3868,   1352.1,   2.3087,  34.6749,2.0,  34.6761,2.0,    181.8,2.0,    181.9,2.0,    77.80,2.0,    32.27,2.0,     2.21,2.0,    97.60,2.0,   -0.181,2.0,    0.000,2.0
