,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDRAW,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,THETA,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NO2+NO3,NO2+NO3_FLAG_W,PHSPHT,PHSPHT_FLAG_W
354,  09AR20030103,   UNK,16.0,1.0,6.0,6.0,2.0,20030125.0,658.0,-66.5052,61.9263,1303.0,-999.0,    499.0,  -0.1285,  34.6130,2.0,  34.6119,2.0,    242.1,2.0, -0.1478,    245.9,2.0,    86.40,2.0,    31.39,2.0,     2.07,2.0
355,  09AR20030103,   UNK,16.0,1.0,5.0,5.0,2.0,20030125.0,658.0,-66.5052,61.9263,1303.0,-999.0,    699.3,   0.2767,  34.6669,2.0,  34.6656,2.0,    224.4,2.0,  0.2461,    223.2,2.0,   103.60,2.0,    32.23,2.0,     2.10,2.0
356,  09AR20030103,   UNK,16.0,1.0,4.0,4.0,2.0,20030125.0,658.0,-66.5052,61.9263,1303.0,-999.0,    898.3,   0.0775,  34.6612,2.0,  34.6603,2.0,    228.4,2.0,  0.0381,    229.7,2.0,   106.20,2.0,    32.36,2.0,     2.10,2.0
357,  09AR20030103,   UNK,16.0,1.0,3.0,3.0,2.0,20030125.0,658.0,-66.5052,61.9263,1303.0,-999.0,   1098.6,   0.0375,  34.6685,2.0,  34.6682,2.0,    225.2,2.0, -0.0124,    225.9,2.0,   114.80,2.0,    31.89,2.0,     2.11,2.0
358,  09AR20030103,   UNK,16.0,1.0,2.0,2.0,2.0,20030125.0,658.0,-66.5052,61.9263,1303.0,-999.0,   1334.9,  -0.0864,  34.6633,2.0,  34.6621,2.0,    232.4,2.0, -0.1484,    232.9,2.0,   112.30,2.0,    32.41,2.0,     2.12,2.0
359,  09AR20030103,   UNK,16.0,1.0,1.0,1.0,2.0,20030125.0,658.0,-66.5052,61.9263,1303.0,-999.0,   1334.9,  -0.0884,  34.6630,2.0,-999.0000,9.0,    232.4,2.0, -0.1504,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
360,  09AR20030103,   UNK,17.0,1.0,23.0,23.0,2.0,20030125.0,1221.0,-66.0715,62.1948,3063.0,-999.0,      9.5,   0.3202,  33.6920,2.0,-999.0000,9.0,    345.5,2.0,  0.3199,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
361,  09AR20030103,   UNK,17.0,1.0,24.0,24.0,2.0,20030125.0,1221.0,-66.0715,62.1948,3063.0,-999.0,      9.6,   0.3257,  33.6920,2.0,  33.6925,2.0,    345.5,2.0,  0.3254,    345.0,2.0,    46.30,2.0,    27.28,3.0,     1.51,2.0
362,  09AR20030103,   UNK,17.0,1.0,22.0,22.0,4.0,20030125.0,1221.0,-66.0715,62.1948,3063.0,-999.0,     25.5,   0.2543,  33.6915,2.0,-999.0000,9.0,    354.0,2.0,  0.2534,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
363,  09AR20030103,   UNK,17.0,1.0,10.0,10.0,2.0,20030125.0,1221.0,-66.0715,62.1948,3063.0,-999.0,     50.3,  -1.5971,  34.1329,2.0,-999.0000,9.0,    304.7,2.0, -1.5985,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
364,  09AR20030103,   UNK,17.0,1.0,21.0,21.0,2.0,20030125.0,1221.0,-66.0715,62.1948,3063.0,-999.0,     50.4,  -1.5965,  34.1299,2.0,-999.0000,9.0,    304.7,2.0, -1.5979,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
365,  09AR20030103,   UNK,17.0,1.0,20.0,20.0,2.0,20030125.0,1221.0,-66.0715,62.1948,3063.0,-999.0,     50.4,  -1.5963,  34.1297,2.0,-999.0000,9.0,    304.7,2.0, -1.5977,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
366,  09AR20030103,   UNK,17.0,1.0,19.0,19.0,2.0,20030125.0,1221.0,-66.0715,62.1948,3063.0,-999.0,     50.4,  -1.5969,  34.1306,2.0,-999.0000,9.0,    304.7,2.0, -1.5983,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
367,  09AR20030103,   UNK,17.0,1.0,15.0,15.0,2.0,20030125.0,1221.0,-66.0715,62.1948,3063.0,-999.0,     50.4,  -1.5967,  34.1305,2.0,-999.0000,9.0,    304.7,2.0, -1.5981,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
368,  09AR20030103,   UNK,17.0,1.0,13.0,13.0,2.0,20030125.0,1221.0,-66.0715,62.1948,3063.0,-999.0,     50.4,  -1.5971,  34.1306,2.0,-999.0000,9.0,    304.7,2.0, -1.5985,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
369,  09AR20030103,   UNK,17.0,1.0,11.0,11.0,2.0,20030125.0,1221.0,-66.0715,62.1948,3063.0,-999.0,     50.4,  -1.5974,  34.1322,2.0,-999.0000,9.0,    304.7,2.0, -1.5988,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
370,  09AR20030103,   UNK,17.0,1.0,9.0,9.0,2.0,20030125.0,1221.0,-66.0715,62.1948,3063.0,-999.0,     50.4,  -1.5981,  34.1342,2.0,-999.0000,9.0,    304.7,2.0, -1.5995,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
371,  09AR20030103,   UNK,17.0,1.0,18.0,18.0,2.0,20030125.0,1221.0,-66.0715,62.1948,3063.0,-999.0,     50.5,  -1.5983,  34.1323,2.0,-999.0000,9.0,    304.7,2.0, -1.5997,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
372,  09AR20030103,   UNK,17.0,1.0,17.0,17.0,2.0,20030125.0,1221.0,-66.0715,62.1948,3063.0,-999.0,     50.5,  -1.5991,  34.1333,2.0,-999.0000,9.0,    304.7,2.0, -1.6005,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
373,  09AR20030103,   UNK,17.0,1.0,16.0,16.0,2.0,20030125.0,1221.0,-66.0715,62.1948,3063.0,-999.0,     50.5,  -1.5962,  34.1296,2.0,-999.0000,9.0,    304.7,2.0, -1.5976,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
374,  09AR20030103,   UNK,17.0,1.0,14.0,14.0,2.0,20030125.0,1221.0,-66.0715,62.1948,3063.0,-999.0,     50.5,  -1.5971,  34.1307,2.0,-999.0000,9.0,    304.7,2.0, -1.5985,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
375,  09AR20030103,   UNK,17.0,1.0,12.0,12.0,2.0,20030125.0,1221.0,-66.0715,62.1948,3063.0,-999.0,     50.5,  -1.5974,  34.1310,2.0,-999.0000,9.0,    304.7,2.0, -1.5988,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
376,  09AR20030103,   UNK,17.0,1.0,8.0,8.0,2.0,20030125.0,1221.0,-66.0715,62.1948,3063.0,-999.0,     50.5,  -1.5986,  34.1337,2.0,  34.1363,2.0,    304.7,2.0, -1.6000,    307.0,2.0,    55.90,2.0,    29.71,3.0,     1.93,2.0
377,  09AR20030103,   UNK,17.0,1.0,7.0,7.0,2.0,20030125.0,1221.0,-66.0715,62.1948,3063.0,-999.0,    100.6,  -1.4633,  34.3698,2.0,  34.3721,2.0,    292.5,2.0, -1.4660,    292.7,2.0,    64.20,2.0,    31.24,3.0,     2.02,2.0
378,  09AR20030103,   UNK,17.0,1.0,6.0,6.0,2.0,20030125.0,1221.0,-66.0715,62.1948,3063.0,-999.0,    150.6,  -1.0943,  34.4535,2.0,  34.4558,2.0,    287.3,2.0, -1.0986,    274.5,2.0,    69.50,2.0,    31.80,3.0,     2.06,2.0
379,  09AR20030103,   UNK,17.0,1.0,5.0,5.0,2.0,20030125.0,1221.0,-66.0715,62.1948,3063.0,-999.0,    200.7,  -0.0942,  34.5388,2.0,  34.5373,2.0,    250.9,2.0, -0.1014,    242.9,2.0,    76.90,2.0,    32.51,3.0,     2.10,2.0
380,  09AR20030103,   UNK,17.0,1.0,4.0,4.0,2.0,20030125.0,1221.0,-66.0715,62.1948,3063.0,-999.0,    300.0,   0.8292,  34.6445,2.0,  34.6464,2.0,    208.9,2.0,  0.8160,    211.3,2.0,    85.90,2.0,    32.16,3.0,     2.09,2.0
381,  09AR20030103,   UNK,17.0,1.0,3.0,3.0,2.0,20030125.0,1221.0,-66.0715,62.1948,3063.0,-999.0,    400.5,   0.8145,  34.6571,2.0,  34.6570,2.0,    214.0,2.0,  0.7964,    215.0,2.0,    87.90,2.0,    31.94,3.0,     2.08,2.0
382,  09AR20030103,   UNK,17.0,1.0,1.0,1.0,2.0,20030125.0,1221.0,-66.0715,62.1948,3063.0,-999.0,    501.6,   1.0314,  34.6923,2.0,-999.0000,9.0,    206.4,2.0,  1.0074,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
383,  09AR20030103,   UNK,17.0,1.0,2.0,2.0,2.0,20030125.0,1221.0,-66.0715,62.1948,3063.0,-999.0,    501.7,   1.0333,  34.6925,2.0,  34.6923,2.0,    206.4,2.0,  1.0093,    206.9,2.0,    92.90,2.0,    31.61,3.0,     2.07,2.0
384,  09AR20030103,   UNK,18.0,1.0,24.0,24.0,2.0,20030130.0,1340.0,-66.4957,64.5177,2650.0,-999.0,     10.4,   0.0776,  33.6234,2.0,  33.6231,2.0,    312.7,3.0,  0.0773,    343.3,2.0,    47.10,2.0,    25.75,2.0,     1.60,2.0
385,  09AR20030103,   UNK,18.0,1.0,23.0,23.0,2.0,20030130.0,1340.0,-66.4957,64.5177,2650.0,-999.0,     50.5,  -1.1688,  33.9923,2.0,  34.0422,4.0,    316.1,3.0, -1.1703,    322.1,2.0,    52.70,2.0,    28.39,2.0,     1.84,2.0
386,  09AR20030103,   UNK,18.0,1.0,22.0,22.0,2.0,20030130.0,1340.0,-66.4957,64.5177,2650.0,-999.0,     99.6,  -1.6266,  34.3249,2.0,  34.3225,2.0,    303.1,2.0, -1.6291,    303.2,2.0,    61.80,2.0,    30.34,2.0,     1.99,2.0
387,  09AR20030103,   UNK,18.0,1.0,21.0,21.0,2.0,20030130.0,1340.0,-66.4957,64.5177,2650.0,-999.0,    149.5,  -1.1139,  34.4158,2.0,  34.4191,2.0,    284.7,2.0, -1.1181,    283.1,2.0,    68.70,2.0,    30.37,2.0,     2.03,2.0
388,  09AR20030103,   UNK,18.0,1.0,20.0,20.0,2.0,20030130.0,1340.0,-66.4957,64.5177,2650.0,-999.0,    202.5,  -1.1243,  34.4597,2.0,  34.4611,2.0,    280.0,2.0, -1.1300,    278.3,2.0,    69.90,2.0,    31.42,2.0,     2.03,2.0
389,  09AR20030103,   UNK,18.0,1.0,19.0,19.0,2.0,20030130.0,1340.0,-66.4957,64.5177,2650.0,-999.0,    298.9,  -0.1035,  34.5665,2.0,  34.5668,2.0,    246.8,2.0, -0.1145,    243.1,2.0,    79.00,2.0,    31.10,2.0,     2.07,2.0
390,  09AR20030103,   UNK,18.0,1.0,18.0,18.0,2.0,20030130.0,1340.0,-66.4957,64.5177,2650.0,-999.0,    399.4,   0.6702,  34.6543,2.0,  34.6536,2.0,    228.1,2.0,  0.6526,    218.3,2.0,    88.20,2.0,    31.00,2.0,     2.05,2.0
391,  09AR20030103,   UNK,18.0,1.0,17.0,17.0,2.0,20030130.0,1340.0,-66.4957,64.5177,2650.0,-999.0,    499.1,   0.8092,  34.6799,2.0,  34.6796,2.0,    214.2,2.0,  0.7862,    213.1,2.0,    93.60,2.0,    30.83,2.0,     2.06,2.0
392,  09AR20030103,   UNK,18.0,1.0,16.0,16.0,2.0,20030130.0,1340.0,-66.4957,64.5177,2650.0,-999.0,    597.9,   0.1434,  34.6290,2.0,  34.6291,2.0,    210.0,2.0,  0.1185,    234.5,2.0,    89.30,2.0,    31.44,2.0,     2.06,2.0
393,  09AR20030103,   UNK,18.0,1.0,15.0,15.0,2.0,20030130.0,1340.0,-66.4957,64.5177,2650.0,-999.0,    700.0,   0.6194,  34.6802,2.0,  34.6801,2.0,    215.0,2.0,  0.5869,    215.6,2.0,   100.20,2.0,    31.54,2.0,     2.08,2.0
394,  09AR20030103,   UNK,18.0,1.0,12.0,12.0,2.0,20030130.0,1340.0,-66.4957,64.5177,2650.0,-999.0,    800.5,   0.5233,  34.6780,2.0,-999.0000,9.0,    214.8,2.0,  0.4860,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
395,  09AR20030103,   UNK,18.0,1.0,13.0,13.0,2.0,20030130.0,1340.0,-66.4957,64.5177,2650.0,-999.0,    800.6,   0.5253,  34.6782,2.0,-999.0000,9.0,    214.8,2.0,  0.4880,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
396,  09AR20030103,   UNK,18.0,1.0,14.0,14.0,2.0,20030130.0,1340.0,-66.4957,64.5177,2650.0,-999.0,    800.7,   0.5250,  34.6782,2.0,  34.6786,2.0,    214.8,2.0,  0.4877,    216.3,2.0,   102.80,2.0,    31.77,2.0,     2.08,2.0
397,  09AR20030103,   UNK,18.0,1.0,11.0,11.0,2.0,20030130.0,1340.0,-66.4957,64.5177,2650.0,-999.0,    898.8,   0.4994,  34.6817,2.0,  34.6815,2.0,    213.8,2.0,  0.4569,    215.1,2.0,   106.80,2.0,    31.79,2.0,     2.10,2.0
398,  09AR20030103,   UNK,18.0,1.0,10.0,10.0,2.0,20030130.0,1340.0,-66.4957,64.5177,2650.0,-999.0,   1000.0,   0.4269,  34.6806,2.0,  34.6807,2.0,    214.5,2.0,  0.3793,    215.0,2.0,   109.80,2.0,    32.03,2.0,     2.11,2.0
399,  09AR20030103,   UNK,18.0,1.0,9.0,9.0,2.0,20030130.0,1340.0,-66.4957,64.5177,2650.0,-999.0,   1197.6,   0.3876,  34.6856,2.0,  34.6852,2.0,    213.1,2.0,  0.3289,    211.7,2.0,   117.50,2.0,    32.23,2.0,     2.15,2.0
400,  09AR20030103,   UNK,18.0,1.0,8.0,8.0,2.0,20030130.0,1340.0,-66.4957,64.5177,2650.0,-999.0,   1398.3,   0.2596,  34.6801,2.0,  34.6799,2.0,    216.5,2.0,  0.1900,    215.6,2.0,   119.70,2.0,    32.11,2.0,     2.15,2.0
401,  09AR20030103,   UNK,18.0,1.0,7.0,7.0,2.0,20030130.0,1340.0,-66.4957,64.5177,2650.0,-999.0,   1599.7,  -0.0632,  34.6523,2.0,  34.6517,2.0,    237.1,2.0, -0.1415,    238.0,2.0,   102.70,2.0,    31.75,2.0,     2.12,2.0
402,  09AR20030103,   UNK,18.0,1.0,6.0,6.0,2.0,20030130.0,1340.0,-66.4957,64.5177,2650.0,-999.0,   1802.0,  -0.3489,  34.6280,2.0,  34.6266,2.0,    228.7,2.0, -0.4361,    251.8,2.0,    96.10,2.0,    31.39,2.0,     2.09,2.0
403,  09AR20030103,   UNK,18.0,1.0,5.0,5.0,2.0,20030130.0,1340.0,-66.4957,64.5177,2650.0,-999.0,   1998.8,  -0.0797,  34.6692,2.0,  34.6682,2.0,    227.2,2.0, -0.1841,    228.0,2.0,   122.00,2.0,    31.80,2.0,     2.15,2.0
404,  09AR20030103,   UNK,18.0,1.0,4.0,4.0,2.0,20030130.0,1340.0,-66.4957,64.5177,2650.0,-999.0,   2199.5,  -0.2303,  34.6584,2.0,  34.6576,2.0,    239.4,2.0, -0.3463,    238.8,2.0,   112.00,2.0,    32.05,2.0,     2.12,2.0
405,  09AR20030103,   UNK,18.0,1.0,3.0,3.0,2.0,20030130.0,1340.0,-66.4957,64.5177,2650.0,-999.0,   2398.8,  -0.3074,  34.6567,2.0,  34.6566,2.0,    243.7,2.0, -0.4366,    241.6,2.0,   113.70,2.0,    31.61,2.0,     2.13,2.0
406,  09AR20030103,   UNK,18.0,1.0,1.0,1.0,2.0,20030130.0,1340.0,-66.4957,64.5177,2650.0,-999.0,   2652.4,  -0.4078,  34.6521,2.0,-999.0000,9.0,    250.2,2.0, -0.5542,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
407,  09AR20030103,   UNK,18.0,1.0,2.0,2.0,2.0,20030130.0,1340.0,-66.4957,64.5177,2650.0,-999.0,   2653.3,  -0.4076,  34.6520,2.0,  34.6513,2.0,    250.2,2.0, -0.5541,    250.0,2.0,   108.00,2.0,    31.95,2.0,     2.11,2.0
408,  09AR20030103,   UNK,19.0,1.0,23.0,23.0,2.0,20030130.0,1718.0,-66.7158,64.476,2193.0,-999.0,     10.2,  -0.0050,  33.5033,2.0,-999.0000,9.0,    344.7,2.0, -0.0053,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
409,  09AR20030103,   UNK,19.0,1.0,24.0,24.0,2.0,20030130.0,1718.0,-66.7158,64.476,2193.0,-999.0,     10.3,   0.0157,  33.5126,2.0,-999.0000,9.0,    344.7,2.0,  0.0154,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
410,  09AR20030103,   UNK,19.0,1.0,22.0,22.0,2.0,20030130.0,1718.0,-66.7158,64.476,2193.0,-999.0,     10.3,  -0.0121,  33.4992,2.0,-999.0000,9.0,    344.7,2.0, -0.0124,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
411,  09AR20030103,   UNK,19.0,1.0,18.0,18.0,2.0,20030130.0,1718.0,-66.7158,64.476,2193.0,-999.0,     10.3,  -0.0235,  33.5000,2.0,-999.0000,9.0,    344.7,2.0, -0.0238,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
412,  09AR20030103,   UNK,19.0,1.0,17.0,17.0,2.0,20030130.0,1718.0,-66.7158,64.476,2193.0,-999.0,     10.3,  -0.0217,  33.5001,2.0,-999.0000,9.0,    344.7,2.0, -0.0220,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
413,  09AR20030103,   UNK,19.0,1.0,16.0,16.0,2.0,20030130.0,1718.0,-66.7158,64.476,2193.0,-999.0,     10.3,  -0.0224,  33.4999,2.0,-999.0000,9.0,    344.7,2.0, -0.0227,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
414,  09AR20030103,   UNK,19.0,1.0,21.0,21.0,2.0,20030130.0,1718.0,-66.7158,64.476,2193.0,-999.0,     10.4,  -0.0132,  33.4978,2.0,-999.0000,9.0,    344.7,2.0, -0.0135,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
415,  09AR20030103,   UNK,19.0,1.0,20.0,20.0,2.0,20030130.0,1718.0,-66.7158,64.476,2193.0,-999.0,     10.4,  -0.0101,  33.4975,2.0,-999.0000,9.0,    344.7,2.0, -0.0104,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
416,  09AR20030103,   UNK,19.0,1.0,19.0,19.0,2.0,20030130.0,1718.0,-66.7158,64.476,2193.0,-999.0,     10.4,  -0.0200,  33.4992,2.0,-999.0000,9.0,    344.7,2.0, -0.0203,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
417,  09AR20030103,   UNK,19.0,1.0,15.0,15.0,2.0,20030130.0,1718.0,-66.7158,64.476,2193.0,-999.0,     10.4,  -0.0164,  33.5004,2.0,  33.5023,2.0,    344.7,2.0, -0.0167,    346.3,2.0,    46.40,2.0,    25.44,2.0,     1.56,2.0
418,  09AR20030103,   UNK,19.0,1.0,14.0,14.0,2.0,20030130.0,1718.0,-66.7158,64.476,2193.0,-999.0,     51.0,  -0.1210,  33.6628,2.0,  33.6391,4.0,    349.1,2.0, -0.1227,    343.7,2.0,    47.00,2.0,    25.98,2.0,     1.60,2.0
419,  09AR20030103,   UNK,19.0,1.0,13.0,13.0,2.0,20030130.0,1718.0,-66.7158,64.476,2193.0,-999.0,     51.1,  -0.1555,  33.6747,2.0,-999.0000,9.0,    349.1,2.0, -0.1572,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
420,  09AR20030103,   UNK,19.0,1.0,12.0,12.0,2.0,20030130.0,1718.0,-66.7158,64.476,2193.0,-999.0,     51.1,  -0.1086,  33.6623,2.0,-999.0000,9.0,    349.1,2.0, -0.1103,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
421,  09AR20030103,   UNK,19.0,1.0,11.0,11.0,2.0,20030130.0,1718.0,-66.7158,64.476,2193.0,-999.0,    101.7,  -1.3839,  34.2803,2.0,  34.2810,2.0,    292.0,2.0, -1.3866,    294.9,2.0,    62.60,2.0,    30.38,2.0,     2.01,2.0
422,  09AR20030103,   UNK,19.0,1.0,10.0,10.0,2.0,20030130.0,1718.0,-66.7158,64.476,2193.0,-999.0,    200.9,  -0.4652,  34.4800,2.0,  34.4793,2.0,    256.0,2.0, -0.4719,    257.0,2.0,    74.50,2.0,    31.16,2.0,     2.06,2.0
423,  09AR20030103,   UNK,19.0,1.0,9.0,9.0,2.0,20030130.0,1718.0,-66.7158,64.476,2193.0,-999.0,    301.1,  -0.5210,  34.5362,2.0,  34.5354,2.0,    264.7,2.0, -0.5311,    259.5,2.0,    76.90,2.0,    30.68,2.0,     2.03,2.0
424,  09AR20030103,   UNK,19.0,1.0,8.0,8.0,2.0,20030130.0,1718.0,-66.7158,64.476,2193.0,-999.0,    400.9,   0.2744,  34.6339,2.0,  34.6336,2.0,    230.5,2.0,  0.2580,    230.0,2.0,    90.30,2.0,    31.13,2.0,     2.07,2.0
425,  09AR20030103,   UNK,19.0,1.0,7.0,7.0,2.0,20030130.0,1718.0,-66.7158,64.476,2193.0,-999.0,    498.4,   0.3661,  34.6454,2.0,  34.6458,2.0,    228.0,2.0,  0.3449,    226.6,2.0,    92.10,2.0,    31.61,2.0,     2.06,2.0
426,  09AR20030103,   UNK,19.0,1.0,6.0,6.0,2.0,20030130.0,1718.0,-66.7158,64.476,2193.0,-999.0,    599.8,   0.4318,  34.6665,2.0,  34.6670,2.0,    219.7,2.0,  0.4054,    221.1,2.0,    98.70,2.0,    31.57,2.0,     2.09,2.0
427,  09AR20030103,   UNK,19.0,1.0,5.0,5.0,2.0,20030130.0,1718.0,-66.7158,64.476,2193.0,-999.0,    701.4,   0.4815,  34.6795,2.0,  34.6805,2.0,    214.6,2.0,  0.4497,    216.3,2.0,   105.30,2.0,    31.94,2.0,     2.11,2.0
428,  09AR20030103,   UNK,19.0,1.0,4.0,4.0,2.0,20030130.0,1718.0,-66.7158,64.476,2193.0,-999.0,    800.1,   0.3747,  34.6753,2.0,  34.6754,2.0,    216.8,2.0,  0.3384,    218.1,2.0,   107.30,2.0,    31.72,2.0,     2.11,2.0
429,  09AR20030103,   UNK,19.0,1.0,3.0,3.0,2.0,20030130.0,1718.0,-66.7158,64.476,2193.0,-999.0,    900.5,   0.3805,  34.6794,2.0,  34.6796,2.0,    216.2,2.0,  0.3387,    217.1,2.0,   111.20,2.0,    31.69,2.0,     2.12,2.0
430,  09AR20030103,   UNK,19.0,1.0,1.0,1.0,2.0,20030130.0,1718.0,-66.7158,64.476,2193.0,-999.0,   1002.3,   0.3047,  34.6770,2.0,-999.0000,9.0,    220.3,2.0,  0.2579,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
431,  09AR20030103,   UNK,19.0,1.0,2.0,2.0,2.0,20030130.0,1718.0,-66.7158,64.476,2193.0,-999.0,   1002.5,   0.3058,  34.6770,2.0,  34.6776,2.0,    220.3,2.0,  0.2590,    218.2,2.0,   112.60,2.0,    32.16,2.0,     2.13,2.0
432,  09AR20030103,   UNK,20.0,1.0,24.0,24.0,2.0,20030130.0,1955.0,-66.8048,64.4595,928.0,-999.0,      3.0,  -0.1447,  33.4306,2.0,-999.0000,9.0,    345.8,2.0, -0.1448,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
433,  09AR20030103,   UNK,20.0,1.0,23.0,23.0,2.0,20030130.0,1955.0,-66.8048,64.4595,928.0,-999.0,      3.0,  -0.1471,  33.4392,2.0,-999.0000,9.0,    345.5,2.0, -0.1472,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
434,  09AR20030103,   UNK,20.0,1.0,22.0,22.0,2.0,20030130.0,1955.0,-66.8048,64.4595,928.0,-999.0,     15.4,  -0.1387,  33.4596,2.0,  33.4428,2.0,    344.6,2.0, -0.1392,    346.6,2.0,    46.80,2.0,    25.23,2.0,     1.56,2.0
435,  09AR20030103,   UNK,20.0,1.0,21.0,21.0,2.0,20030130.0,1955.0,-66.8048,64.4595,928.0,-999.0,     30.9,  -0.4134,  33.5443,2.0,-999.0000,9.0,    343.4,2.0, -0.4144,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
436,  09AR20030103,   UNK,20.0,1.0,20.0,20.0,2.0,20030130.0,1955.0,-66.8048,64.4595,928.0,-999.0,     46.4,  -0.8015,  33.7525,2.0,-999.0000,9.0,    334.7,2.0, -0.8029,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
437,  09AR20030103,   UNK,20.0,1.0,19.0,19.0,2.0,20030130.0,1955.0,-66.8048,64.4595,928.0,-999.0,     50.8,  -1.1017,  33.9009,2.0,  33.9082,2.0,    328.1,2.0, -1.1032,    325.1,2.0,    52.40,2.0,    27.21,2.0,     1.81,2.0
438,  09AR20030103,   UNK,20.0,1.0,18.0,18.0,2.0,20030130.0,1955.0,-66.8048,64.4595,928.0,-999.0,     50.9,  -1.1216,  33.9157,2.0,-999.0000,9.0,    328.1,2.0, -1.1231,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
439,  09AR20030103,   UNK,20.0,1.0,17.0,17.0,2.0,20030130.0,1955.0,-66.8048,64.4595,928.0,-999.0,     61.2,  -1.1693,  34.1284,2.0,-999.0000,9.0,    313.7,2.0, -1.1711,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
440,  09AR20030103,   UNK,20.0,1.0,16.0,16.0,2.0,20030130.0,1955.0,-66.8048,64.4595,928.0,-999.0,     75.7,  -1.4789,  34.2222,2.0,-999.0000,9.0,    294.1,2.0, -1.4809,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
441,  09AR20030103,   UNK,20.0,1.0,15.0,15.0,2.0,20030130.0,1955.0,-66.8048,64.4595,928.0,-999.0,     91.9,  -1.2688,  34.3111,2.0,  34.3033,2.0,    280.5,2.0, -1.2713,    282.7,2.0,    65.00,2.0,    31.08,2.0,     2.06,2.0
442,  09AR20030103,   UNK,20.0,1.0,14.0,14.0,2.0,20030130.0,1955.0,-66.8048,64.4595,928.0,-999.0,    105.6,  -1.0747,  34.3503,2.0,-999.0000,9.0,    274.0,2.0, -1.0777,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
443,  09AR20030103,   UNK,20.0,1.0,13.0,13.0,2.0,20030130.0,1955.0,-66.8048,64.4595,928.0,-999.0,    105.7,  -1.0605,  34.3529,2.0,-999.0000,9.0,    274.0,2.0, -1.0636,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0
