,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDRAW,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NO2+NO3,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,THETA,NO2+NO3_FLAG_W
2218,09AR20011029, SR03,101.0,1.0,12.0,12.0,2.0,20011128.0,1529.0,-66.1992,142.8203, 490,  -999.00,    150.6,  -1.8610,  34.6020,2.0, -999.0000,9.0,    315.0,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,  -999.00,9.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,  -1.8650,9.0
2219,09AR20011029, SR03,101.0,1.0,13.0,13.0,2.0,20011128.0,1529.0,-66.1992,142.8203, 490,  -999.00,    150.8,  -1.8610,  34.6020,2.0, -999.0000,9.0,    315.0,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,  -999.00,9.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   2233.9,2.0,   2336.1,2.0,  -1.8650,9.0
2220,09AR20011029, SR03,101.0,1.0,8.0,8.0,2.0,20011128.0,1529.0,-66.1992,142.8203, 490,  -999.00,    202.1,  -1.8680,  34.6140,2.0,  34.6150,2.0,    315.6,2.0,    316.9,2.0,    75.70,2.0,    30.33,2.0,    30.33,     1.90,2.0,    5.062,2.0,    2.617,2.0,    0.450,2.0,   -999.0,9.0,   -999.0,9.0,  -1.8730,2.0
2221,09AR20011029, SR03,101.0,1.0,9.0,709.0,2.0,20011128.0,1529.0,-66.1992,142.8203, 490,  -999.00,    202.3,  -1.8680,  34.6160,2.0, -999.0000,9.0,    315.6,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,  -999.00,9.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,  -1.8730,9.0
2222,09AR20011029, SR03,101.0,1.0,10.0,310.0,2.0,20011128.0,1529.0,-66.1992,142.8203, 490,  -999.00,    202.5,  -1.8680,  34.6150,2.0, -999.0000,9.0,    315.6,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,  -999.00,9.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   2234.7,2.0,   2338.7,2.0,  -1.8730,9.0
2223,09AR20011029, SR03,101.0,1.0,5.0,5.0,2.0,20011128.0,1529.0,-66.1992,142.8203, 490,  -999.00,    299.9,  -1.8740,  34.6320,2.0,  34.6320,2.0,    318.7,2.0,    318.0,2.0,    75.50,2.0,    30.41,2.0,    30.41,     1.90,2.0,    5.114,2.0,    2.649,2.0,    0.460,2.0,   -999.0,9.0,   -999.0,9.0,  -1.8810,2.0
2224,09AR20011029, SR03,101.0,1.0,6.0,6.0,2.0,20011128.0,1529.0,-66.1992,142.8203, 490,  -999.00,    300.1,  -1.8740,  34.6320,2.0, -999.0000,9.0,    318.7,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,  -999.00,9.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,  -1.8810,9.0
2225,09AR20011029, SR03,101.0,1.0,7.0,7.0,2.0,20011128.0,1529.0,-66.1992,142.8203, 490,  -999.00,    300.3,  -1.8740,  34.6330,2.0, -999.0000,9.0,    318.7,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,  -999.00,9.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   2234.6,2.0,   2338.7,2.0,  -1.8810,9.0
2226,09AR20011029, SR03,101.0,1.0,4.0,4.0,2.0,20011128.0,1529.0,-66.1992,142.8203, 490,  -999.00,    399.9,  -1.8760,  34.6500,2.0, -999.0000,9.0,    320.9,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,  -999.00,9.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,  -1.8860,9.0
2227,09AR20011029, SR03,101.0,1.0,3.0,3.0,2.0,20011128.0,1529.0,-66.1992,142.8203, 490,  -999.00,    400.1,  -1.8760,  34.6510,2.0, -999.0000,9.0,    320.9,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,  -999.00,9.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,  -1.8860,9.0
2228,09AR20011029, SR03,101.0,1.0,2.0,2.0,2.0,20011128.0,1529.0,-66.1992,142.8203, 490,  -999.00,    400.2,  -1.8760,  34.6510,2.0,  34.6510,2.0,    320.9,2.0,    320.5,2.0,    75.60,2.0,    30.30,2.0,    30.30,     1.90,2.0,    5.203,2.0,    2.695,2.0,    0.460,2.0,   2236.8,2.0,   2340.2,6.0,  -1.8860,2.0
2229,09AR20011029, SR03,101.0,1.0,1.0,1.0,2.0,20011128.0,1529.0,-66.1992,142.8203, 490,  -999.00,    481.5,  -1.8770,  34.6670,2.0,  34.6670,2.0,    323.9,2.0,    319.7,2.0,    75.70,2.0,    30.60,2.0,    30.60,     1.92,2.0,    5.229,2.0,    2.708,2.0,    0.460,2.0,   2238.2,6.0,   2340.7,2.0,  -1.8890,2.0
2230,09AR20011029, SR03,102.0,1.0,24.0,24.0,2.0,20011128.0,1713.0,-66.203,143.1502, 598,  -999.00,     10.6,  -1.6620,  34.3460,2.0, -999.0000,9.0,    331.6,3.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,  -999.00,9.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,  -1.6630,9.0
2231,09AR20011029, SR03,102.0,1.0,23.0,23.0,2.0,20011128.0,1713.0,-66.203,143.1502, 598,  -999.00,     10.7,  -1.6590,  34.3460,2.0, -999.0000,9.0,    331.6,3.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,  -999.00,9.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,  -1.6600,9.0
2232,09AR20011029, SR03,102.0,1.0,22.0,22.0,2.0,20011128.0,1713.0,-66.203,143.1502, 598,  -999.00,     10.7,  -1.6560,  34.3470,2.0,  34.3490,2.0,    331.6,3.0,    330.9,2.0,    63.60,2.0,    27.98,2.0,    27.98,     1.69,2.0,    5.078,2.0,    2.655,2.0,    0.450,2.0,   2202.0,2.0,   2319.0,2.0,  -1.6570,2.0
2233,09AR20011029, SR03,102.0,1.0,21.0,21.0,2.0,20011128.0,1713.0,-66.203,143.1502, 598,  -999.00,     46.2,  -1.5240,  34.4520,2.0, -999.0000,9.0,    297.5,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,  -999.00,9.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,  -1.5250,9.0
2234,09AR20011029, SR03,102.0,1.0,19.0,19.0,2.0,20011128.0,1713.0,-66.203,143.1502, 598,  -999.00,     46.6,  -1.5220,  34.4520,2.0, -999.0000,9.0,    297.5,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,  -999.00,9.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   2225.1,2.0,   -999.0,9.0,  -1.5230,9.0
2235,09AR20011029, SR03,102.0,1.0,20.0,20.0,2.0,20011128.0,1713.0,-66.203,143.1502, 598,  -999.00,     46.9,  -1.5220,  34.4530,2.0,  34.4520,2.0,    297.5,2.0,    298.6,2.0,    70.90,2.0,    29.84,2.0,    29.84,     1.89,2.0,    3.291,2.0,    1.708,2.0,    0.290,2.0,   -999.0,9.0,   2326.7,2.0,  -1.5230,2.0
2236,09AR20011029, SR03,102.0,1.0,16.0,16.0,2.0,20011128.0,1713.0,-66.203,143.1502, 598,  -999.00,     91.5,  -0.8120,  34.5670,2.0,  34.5660,2.0,    270.2,2.0,    271.2,2.0,    83.80,2.0,    30.47,2.0,    30.47,     1.94,2.0,    3.289,2.0,    1.711,2.0,    0.290,2.0,   -999.0,9.0,   -999.0,9.0,  -0.8150,2.0
2237,09AR20011029, SR03,102.0,1.0,18.0,218.0,2.0,20011128.0,1713.0,-66.203,143.1502, 598,  -999.00,     91.7,  -0.8110,  34.5670,2.0, -999.0000,9.0,    270.2,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,  -999.00,9.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,  -0.8140,9.0
2238,09AR20011029, SR03,102.0,1.0,17.0,17.0,2.0,20011128.0,1713.0,-66.203,143.1502, 598,  -999.00,     91.8,  -0.8270,  34.5680,2.0, -999.0000,9.0,    270.2,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,  -999.00,9.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   2238.4,2.0,   2336.7,2.0,  -0.8300,9.0
2239,09AR20011029, SR03,102.0,1.0,14.0,14.0,2.0,20011128.0,1713.0,-66.203,143.1502, 598,  -999.00,    141.3,  -1.7690,  34.5900,2.0, -999.0000,9.0,    312.8,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,  -999.00,9.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,  -1.7720,9.0
2240,09AR20011029, SR03,102.0,1.0,13.0,13.0,2.0,20011128.0,1713.0,-66.203,143.1502, 598,  -999.00,    141.3,  -1.7600,  34.5900,2.0,  34.5890,2.0,    312.8,2.0,    310.6,2.0,    73.70,2.0,    29.77,2.0,    29.77,     1.89,2.0,    4.858,2.0,    2.532,2.0,    0.430,2.0,   -999.0,9.0,   -999.0,9.0,  -1.7630,2.0
2241,09AR20011029, SR03,102.0,1.0,15.0,715.0,2.0,20011128.0,1713.0,-66.203,143.1502, 598,  -999.00,    141.4,  -1.7700,  34.5900,2.0, -999.0000,9.0,    312.8,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,  -999.00,9.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   2233.4,2.0,   2335.6,2.0,  -1.7730,9.0
2242,09AR20011029, SR03,102.0,1.0,12.0,12.0,2.0,20011128.0,1713.0,-66.203,143.1502, 598,  -999.00,    200.5,  -1.8640,  34.6130,2.0, -999.0000,9.0,    313.5,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,  -999.00,9.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,  -1.8690,9.0
2243,09AR20011029, SR03,102.0,1.0,10.0,310.0,2.0,20011128.0,1713.0,-66.203,143.1502, 598,  -999.00,    200.5,  -1.8630,  34.6130,2.0,  34.6120,2.0,    313.5,2.0,    315.6,2.0,    74.80,2.0,    30.07,2.0,    30.07,     1.89,2.0,    5.015,2.0,    2.590,2.0,    0.440,2.0,   -999.0,9.0,   -999.0,9.0,  -1.8680,2.0
2244,09AR20011029, SR03,102.0,1.0,11.0,11.0,2.0,20011128.0,1713.0,-66.203,143.1502, 598,  -999.00,    200.6,  -1.8630,  34.6110,2.0, -999.0000,9.0,    313.5,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,  -999.00,9.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   2233.5,2.0,   2338.0,2.0,  -1.8680,9.0
2245,09AR20011029, SR03,102.0,1.0,7.0,7.0,2.0,20011128.0,1713.0,-66.203,143.1502, 598,  -999.00,    361.0,  -1.8870,  34.6600,2.0,  34.6610,2.0,    316.3,2.0,    319.1,2.0,    74.60,2.0,    30.21,2.0,    30.21,     1.91,2.0,    5.155,2.0,    2.673,2.0,    0.450,2.0,   -999.0,9.0,   -999.0,9.0,  -1.8960,2.0
2246,09AR20011029, SR03,102.0,1.0,8.0,8.0,2.0,20011128.0,1713.0,-66.203,143.1502, 598,  -999.00,    361.2,  -1.8870,  34.6600,2.0, -999.0000,9.0,    316.3,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,  -999.00,9.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,  -1.8960,9.0
2247,09AR20011029, SR03,102.0,1.0,9.0,709.0,2.0,20011128.0,1713.0,-66.203,143.1502, 598,  -999.00,    361.7,  -1.8870,  34.6600,2.0, -999.0000,9.0,    316.3,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,  -999.00,9.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   2237.8,2.0,   2341.1,2.0,  -1.8960,9.0
2248,09AR20011029, SR03,102.0,1.0,4.0,4.0,2.0,20011128.0,1713.0,-66.203,143.1502, 598,  -999.00,    520.6,  -1.8890,  34.6900,2.0,  34.6900,2.0,    324.2,2.0,    321.8,2.0,    75.10,2.0,    30.44,2.0,    30.44,     1.92,2.0,    5.225,2.0,    2.694,2.0,    0.450,2.0,   -999.0,9.0,   -999.0,9.0,  -1.9020,2.0
2249,09AR20011029, SR03,102.0,1.0,5.0,5.0,2.0,20011128.0,1713.0,-66.203,143.1502, 598,  -999.00,    520.7,  -1.8890,  34.6900,2.0, -999.0000,9.0,    324.2,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,  -999.00,9.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,  -1.9020,9.0
2250,09AR20011029, SR03,102.0,1.0,6.0,6.0,2.0,20011128.0,1713.0,-66.203,143.1502, 598,  -999.00,    520.8,  -1.8890,  34.6900,2.0, -999.0000,9.0,    324.2,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,  -999.00,9.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   2239.6,2.0,   2343.1,2.0,  -1.9020,9.0
2251,09AR20011029, SR03,102.0,1.0,3.0,3.0,2.0,20011128.0,1713.0,-66.203,143.1502, 598,  -999.00,    596.1,  -1.8910,  34.7090,2.0, -999.0000,9.0,    320.1,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,  -999.00,9.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,  -1.9060,9.0
2252,09AR20011029, SR03,102.0,1.0,2.0,2.0,2.0,20011128.0,1713.0,-66.203,143.1502, 598,  -999.00,    596.2,  -1.8910,  34.7090,2.0, -999.0000,9.0,    320.1,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,  -999.00,9.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,  -1.9060,9.0
2253,09AR20011029, SR03,102.0,1.0,1.0,1.0,2.0,20011128.0,1713.0,-66.203,143.1502, 598,  -999.00,    596.3,  -1.8910,  34.7090,2.0,  34.7080,2.0,    320.1,2.0,    322.7,2.0,    76.00,2.0,    30.39,2.0,    30.39,     1.92,2.0,    5.288,2.0,    2.738,2.0,    0.460,2.0,   2241.6,6.0,   -999.0,9.0,  -1.9060,2.0
2254,09AR20011029, SR03,103.0,1.0,24.0,24.0,2.0,20011128.0,1917.0,-66.1987,143.415, 547,  -999.00,      8.6,  -1.4800,  34.3650,2.0, -999.0000,9.0,    327.2,3.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,  -999.00,9.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,  -1.4810,9.0
2255,09AR20011029, SR03,103.0,1.0,22.0,22.0,2.0,20011128.0,1917.0,-66.1987,143.415, 547,  -999.00,      8.7,  -1.4880,  34.3670,2.0,  34.3680,2.0,    327.2,3.0,    328.6,2.0,    67.50,2.0,    28.79,2.0,    28.79,     1.74,2.0,    4.996,2.0,    2.587,2.0,    0.420,2.0,   -999.0,9.0,   -999.0,9.0,  -1.4890,2.0
2256,09AR20011029, SR03,103.0,1.0,23.0,23.0,2.0,20011128.0,1917.0,-66.1987,143.415, 547,  -999.00,      8.8,  -1.4930,  34.3660,2.0, -999.0000,9.0,    327.2,3.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,  -999.00,9.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   2207.8,2.0,   2321.8,2.0,  -1.4940,9.0
2257,09AR20011029, SR03,103.0,1.0,19.0,19.0,2.0,20011128.0,1917.0,-66.1987,143.415, 547,  -999.00,     40.4,  -1.3380,  34.4610,2.0,  34.4600,2.0,    298.0,2.0,    298.8,2.0,    71.60,2.0,    30.08,2.0,    30.08,     1.86,2.0,    4.308,2.0,    2.244,2.0,    0.380,2.0,   -999.0,9.0,   -999.0,9.0,  -1.3390,2.0
2258,09AR20011029, SR03,103.0,1.0,20.0,20.0,2.0,20011128.0,1917.0,-66.1987,143.415, 547,  -999.00,     40.6,  -1.3390,  34.4600,2.0, -999.0000,9.0,    298.0,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,  -999.00,9.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,  -1.3400,9.0
2259,09AR20011029, SR03,103.0,1.0,21.0,21.0,2.0,20011128.0,1917.0,-66.1987,143.415, 547,  -999.00,     40.7,  -1.3410,  34.4590,2.0, -999.0000,9.0,    298.0,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,  -999.00,9.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   2223.7,2.0,   2328.8,2.0,  -1.3420,9.0
2260,09AR20011029, SR03,103.0,1.0,16.0,16.0,2.0,20011128.0,1917.0,-66.1987,143.415, 547,  -999.00,     90.9,  -0.7910,  34.5370,2.0,  34.5360,2.0,    267.0,2.0,    267.5,2.0,    83.20,2.0,    31.06,2.0,    31.06,     1.93,2.0,    3.232,2.0,    1.670,2.0,    0.260,2.0,   -999.0,9.0,   -999.0,9.0,  -0.7940,2.0
2261,09AR20011029, SR03,103.0,1.0,17.0,17.0,2.0,20011128.0,1917.0,-66.1987,143.415, 547,  -999.00,     91.0,  -0.7980,  34.5350,2.0, -999.0000,9.0,    266.0,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,  -999.00,9.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,  -0.8010,9.0
2262,09AR20011029, SR03,103.0,1.0,18.0,218.0,2.0,20011128.0,1917.0,-66.1987,143.415, 547,  -999.00,     91.1,  -0.8000,  34.5350,2.0, -999.0000,9.0,    266.0,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,  -999.00,9.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   2237.5,2.0,   2334.1,2.0,  -0.8030,9.0
2263,09AR20011029, SR03,103.0,1.0,15.0,715.0,2.0,20011128.0,1917.0,-66.1987,143.415, 547,  -999.00,    150.8,  -1.1260,  34.5890,2.0, -999.0000,9.0,    278.3,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,  -999.00,9.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,  -1.1300,9.0
2264,09AR20011029, SR03,103.0,1.0,13.0,13.0,2.0,20011128.0,1917.0,-66.1987,143.415, 547,  -999.00,    150.8,  -1.0760,  34.5940,3.0,  34.5910,2.0,    278.3,2.0,    279.4,2.0,    84.00,2.0,    30.57,2.0,    30.57,     1.93,2.0,    3.547,2.0,    1.833,2.0,    0.310,2.0,   -999.0,9.0,   -999.0,9.0,  -1.0800,2.0
2265,09AR20011029, SR03,103.0,1.0,14.0,14.0,2.0,20011128.0,1917.0,-66.1987,143.415, 547,  -999.00,    150.9,  -1.0990,  34.5920,3.0, -999.0000,9.0,    278.3,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,  -999.00,9.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   2239.5,2.0,   2337.9,2.0,  -1.1030,9.0
2266,09AR20011029, SR03,103.0,1.0,12.0,12.0,2.0,20011128.0,1917.0,-66.1987,143.415, 547,  -999.00,    200.5,  -1.8630,  34.5990,2.0, -999.0000,9.0,    318.8,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,  -999.00,9.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,  -1.8680,9.0
2267,09AR20011029, SR03,103.0,1.0,10.0,310.0,2.0,20011128.0,1917.0,-66.1987,143.415, 547,  -999.00,    200.5,  -1.8650,  34.6010,2.0,  34.5990,2.0,    318.8,2.0,    316.2,2.0,    71.90,2.0,    30.14,2.0,    30.14,     1.88,2.0,    5.118,2.0,    2.646,2.0,    0.440,2.0,   -999.0,9.0,   -999.0,9.0,  -1.8700,2.0
2268,09AR20011029, SR03,103.0,1.0,11.0,11.0,2.0,20011128.0,1917.0,-66.1987,143.415, 547,  -999.00,    200.6,  -1.8630,  34.5990,2.0, -999.0000,9.0,    318.8,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,  -999.00,9.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   2233.1,2.0,   2338.0,2.0,  -1.8680,9.0
2269,09AR20011029, SR03,103.0,1.0,7.0,7.0,2.0,20011128.0,1917.0,-66.1987,143.415, 547,  -999.00,    301.2,  -1.8590,  34.6290,2.0,  34.6290,2.0,    316.0,2.0,    318.2,2.0,    74.30,2.0,    29.70,2.0,    29.70,     1.89,2.0,    5.114,2.0,    2.630,2.0,    0.440,2.0,   -999.0,9.0,   -999.0,9.0,  -1.8660,2.0
2270,09AR20011029, SR03,103.0,1.0,8.0,8.0,2.0,20011128.0,1917.0,-66.1987,143.415, 547,  -999.00,    301.5,  -1.8590,  34.6290,2.0, -999.0000,9.0,    316.0,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,  -999.00,9.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,  -1.8660,9.0
2271,09AR20011029, SR03,103.0,1.0,9.0,709.0,2.0,20011128.0,1917.0,-66.1987,143.415, 547,  -999.00,    301.6,  -1.8590,  34.6300,2.0, -999.0000,9.0,    316.0,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,  -999.00,9.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   2236.4,2.0,   2339.6,2.0,  -1.8660,9.0
2272,09AR20011029, SR03,103.0,1.0,5.0,5.0,2.0,20011128.0,1917.0,-66.1987,143.415, 547,  -999.00,    451.3,  -1.8880,  34.6620,2.0, -999.0000,9.0,    317.9,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,  -999.00,9.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,  -1.8990,9.0
2273,09AR20011029, SR03,103.0,1.0,6.0,6.0,2.0,20011128.0,1917.0,-66.1987,143.415, 547,  -999.00,    451.6,  -1.8880,  34.6620,2.0, -999.0000,9.0,    317.9,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,  -999.00,9.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,  -1.8990,9.0
2274,09AR20011029, SR03,103.0,1.0,4.0,4.0,2.0,20011128.0,1917.0,-66.1987,143.415, 547,  -999.00,    452.0,  -1.8880,  34.6630,2.0,  34.6620,2.0,    317.9,2.0,    318.3,2.0,    74.50,2.0,    29.83,2.0,    29.83,     1.92,2.0,    5.135,2.0,    2.646,2.0,    0.440,2.0,   2237.6,2.0,   2342.4,2.0,  -1.8990,2.0
2275,09AR20011029, SR03,103.0,1.0,3.0,3.0,2.0,20011128.0,1917.0,-66.1987,143.415, 547,  -999.00,    534.9,  -1.8900,  34.6780,2.0, -999.0000,9.0,    320.0,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,  -999.00,9.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,  -1.9030,9.0
2276,09AR20011029, SR03,103.0,1.0,2.0,2.0,2.0,20011128.0,1917.0,-66.1987,143.415, 547,  -999.00,    535.0,  -1.8900,  34.6780,2.0, -999.0000,9.0,    320.0,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,  -999.00,9.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,  -1.9030,9.0
2277,09AR20011029, SR03,103.0,1.0,1.0,1.0,2.0,20011128.0,1917.0,-66.1987,143.415, 547,  -999.00,    535.2,  -1.8900,  34.6770,2.0,  34.6770,2.0,    320.4,2.0,    319.8,2.0,    74.90,2.0,    30.29,2.0,    30.29,     1.92,2.0,    5.186,2.0,    2.673,2.0,    0.440,2.0,   2239.3,6.0,   2341.9,2.0,  -1.9030,2.0
2278,09AR20011029, SR03,104.0,1.0,24.0,24.0,2.0,20011128.0,2100.0,-66.198,143.668, 477,  -999.00,     11.3,  -1.3750,  34.4540,2.0, -999.0000,9.0,    341.5,3.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,  -999.00,9.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,  -1.3760,9.0
2279,09AR20011029, SR03,104.0,1.0,23.0,23.0,2.0,20011128.0,2100.0,-66.198,143.668, 477,  -999.00,     11.3,  -1.3750,  34.4540,2.0, -999.0000,9.0,    341.5,3.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,  -999.00,9.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,  -1.3760,9.0
2280,09AR20011029, SR03,104.0,1.0,22.0,22.0,2.0,20011128.0,2100.0,-66.198,143.668, 477,  -999.00,     11.6,  -1.3750,  34.4540,2.0,  34.4520,2.0,    341.5,3.0,    340.9,2.0,    70.60,2.0,    28.95,2.0,    28.95,     1.75,2.0,    5.634,2.0,    2.894,2.0,    0.490,2.0,   2215.5,2.0,   2328.3,2.0,  -1.3760,2.0
2281,09AR20011029, SR03,104.0,1.0,19.0,19.0,2.0,20011128.0,2100.0,-66.198,143.668, 477,  -999.00,     51.8,  -1.6370,  34.5570,3.0,  34.5550,2.0,    324.4,2.0,    327.2,2.0,    73.40,2.0,    29.50,2.0,    29.50,     1.82,2.0,    5.241,2.0,    2.664,2.0,    0.440,2.0,   -999.0,9.0,   -999.0,9.0,  -1.6380,2.0
2282,09AR20011029, SR03,104.0,1.0,21.0,21.0,2.0,20011128.0,2100.0,-66.198,143.668, 477,  -999.00,     51.9,  -1.6770,  34.5720,2.0, -999.0000,9.0,    324.4,2.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,  -999.00,9.0, -999.000,9.0, -999.000,9.0, -999.000,9.0,   -999.0,9.0,   -999.0,9.0,  -1.6780,9.0
