,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_SWS,PH_SWS_FLAG_W,PH_TMP,TRITUM,TRITUM_FLAG_W,TRITER,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,REFTMP,REFTMP_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,NEON,NEON_FLAG_W,NEONER,ALUMIN,ALUMIN_FLAG_W,DELO18,DELO18_FLAG_W,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,BTL_LAT,BTL_LON,DELSI30,DELSI30_FLAG_W,CDOM380,CDOM380_FLAG_W,CDOM325,CDOM325_FLAG_W,CDOMSL,CDOMSL_FLAG_W,CDOM340,CDOM340_FLAG_W,CDOM443,CDOM443_FLAG_W,CDOMSN,CDOMSN_FLAG_W,BLACKC,BLACKC_FLAG_W,CDOM490,CDOM490_FLAG_W,CDOM412,CDOM412_FLAG_W,CDOM555,CDOM555_FLAG_W,DELHER,HELIER
29,33RR20080204,       I06S,37.0,3.0,7.0,7.0,2.0,20080216.0,2325.0,-45.499,29.9984,       5863,  4691.7,   0.4663,  34.6807,2.0,  34.6801,2.0,    217.2,2.0,   218.1,2.0,  128.05,2.0,   32.34,2.0,    0.00,2.0,    2.23,2.0,   0.288,2.0,   0.156,2.0,   0.005,2.0,  -999.0,9.0,  2359.2,2.0,7.789,2.0,    13.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   0.4661,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-45.499,29.9984,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
30,33RR20080204,       I06S,37.0,3.0,6.0,6.0,2.0,20080216.0,2320.0,-45.499,29.9984,       5863,  4896.1,   0.3470,  34.6747,2.0,  34.6736,2.0,    221.1,2.0,   222.0,2.0,  129.18,2.0,   32.39,2.0,    0.00,2.0,    2.24,2.0,   0.341,2.0,   0.187,2.0,   0.020,2.0,  -999.0,9.0,  2360.1,2.0,7.7813,4.0,    13.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   0.3478,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0,   39.61,2.0, -999.00,1.0,-45.4991,29.9982,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
31,33RR20080204,       I06S,37.0,3.0,5.0,5.0,2.0,20080216.0,2314.0,-45.499,29.9984,       5863,  5101.7,   0.2689,  34.6706,2.0,  34.6703,2.0,    224.8,2.0,   225.8,2.0,  129.18,2.0,   32.39,2.0,    0.00,2.0,    2.24,2.0,   0.360,6.0,   0.199,6.0,   0.024,6.0,  -999.0,9.0,  2357.2,2.0,7.7972,4.0,    13.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   0.2694,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,1.0,-45.4991,29.9983,-999.0,1.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
32,33RR20080204,       I06S,37.0,3.0,4.0,4.0,2.0,20080216.0,2309.0,-45.499,29.9984,       5863,  5307.2,   0.2598,  34.6690,2.0,  34.6691,2.0,    226.3,2.0,   227.0,2.0,  129.37,2.0,   32.39,2.0,    0.00,2.0,    2.24,2.0,   0.371,2.0,   0.199,2.0,   0.025,2.0,  -999.0,9.0,  2356.4,2.0,7.7925,2.0,    13.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   0.2603,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-45.499,29.9984,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
33,33RR20080204,       I06S,37.0,3.0,3.0,3.0,2.0,20080216.0,2304.0,-45.499,29.9984,       5863,  5510.7,   0.2602,  34.6677,2.0,  34.6684,2.0,    227.5,2.0,   226.7,2.0,  129.36,2.0,   32.39,2.0,    0.00,2.0,    2.24,2.0,   0.382,2.0,   0.210,2.0,   0.028,2.0,  2261.9,2.0,  2357.4,2.0,7.7909,2.0,    13.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   0.2606,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0,   39.61,2.0, -999.00,1.0,-45.499,29.9984,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
34,33RR20080204,       I06S,37.0,3.0,2.0,2.0,2.0,20080216.0,2259.0,-45.499,29.9984,       5863,  5737.4,   0.2733,  34.6665,2.0,  34.6672,2.0,    228.2,2.0,   227.4,2.0,  129.75,2.0,   32.33,2.0,    0.00,2.0,    2.24,2.0,   0.387,2.0,   0.210,2.0,   0.034,2.0,  -999.0,9.0,  2358.2,2.0,7.7848,4.0,    13.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   0.2732,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-45.4991,29.9982,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
35,33RR20080204,       I06S,37.0,3.0,1.0,1.0,2.0,20080216.0,2253.0,-45.499,29.9984,       5863,  5951.4,   0.2975,  34.6660,2.0,  34.6670,2.0,    228.1,2.0,   227.6,2.0,  129.74,2.0,   32.33,2.0,    0.00,2.0,    2.24,2.0,   0.396,2.0,   0.208,2.0,   0.039,2.0,  2257.7,6.0,  2358.0,2.0,7.7909,2.0,    13.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,   0.2973,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0,   39.90,2.0, -999.00,1.0,-45.4989,29.9984,-999.0,1.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
36,33RR20080204,       I06S,38.0,1.0,36.0,36.0,2.0,20080217.0,818.0,-46.0,30.0,       5022,     3.8,   8.3601,  33.9068,2.0,  33.9072,2.0,    293.3,2.0,   293.7,2.0,    0.98,2.0,   17.28,2.0,    0.24,2.0,    1.26,2.0,   4.216,2.0,   2.379,2.0,   0.446,2.0,  2097.8,6.0,  2268.9,2.0,8.0071,2.0,    13.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,-999.0000,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-46.0001,29.9999,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
37,33RR20080204,       I06S,38.0,1.0,35.0,35.0,2.0,20080217.0,817.0,-46.0,30.0,       5022,    21.7,   8.3441,  33.9060,2.0,  33.9070,2.0,    294.7,2.0,   293.0,2.0,    0.98,2.0,   17.28,2.0,    0.24,2.0,    1.26,2.0,   4.200,2.0,   2.373,2.0,   0.418,2.0,  2097.2,2.0,  2269.9,2.0,8.0069,2.0,    13.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,-999.0000,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-46.0002,29.9999,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
38,33RR20080204,       I06S,38.0,1.0,34.0,34.0,2.0,20080217.0,816.0,-46.0,30.0,       5022,    38.1,   7.9872,  33.9194,2.0,  33.9195,2.0,    295.6,2.0,   295.4,2.0,    0.97,2.0,   17.23,2.0,    0.24,2.0,    1.25,2.0,   4.278,2.0,   2.401,2.0,   0.417,2.0,  2098.3,2.0,  2269.4,2.0,8.0066,2.0,    13.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,-999.0000,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-46.0002,29.9999,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
39,33RR20080204,       I06S,38.0,1.0,33.0,33.0,2.0,20080217.0,814.0,-46.0,30.0,       5022,    68.3,   7.7604,  34.0444,2.0,  34.0419,2.0,    294.8,2.0,   290.8,2.0,    1.87,2.0,   17.14,2.0,    0.32,2.0,    1.26,2.0,   4.254,6.0,   2.433,6.0,   0.400,6.0,  2106.0,2.0,  2274.1,2.0,7.998,2.0,    13.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,-999.0000,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-46.0002,29.9999,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
40,33RR20080204,       I06S,38.0,1.0,32.0,32.0,2.0,20080217.0,813.0,-46.0,30.0,       5022,    88.2,   7.2322,  34.2143,2.0,  34.2130,2.0,    280.6,2.0,   270.7,2.0,    4.25,2.0,   17.84,2.0,    0.37,2.0,    1.33,2.0,   4.334,2.0,   2.443,2.0,   0.407,2.0,  2119.6,2.0,  2276.0,2.0,7.9683,2.0,    13.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,-999.0000,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-46.0002,29.9999,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
41,33RR20080204,       I06S,38.0,1.0,31.0,31.0,2.0,20080217.0,811.0,-46.0,30.0,       5022,   149.0,   7.7038,  34.3594,2.0,  34.3596,2.0,    262.7,2.0,   265.1,2.0,    5.52,2.0,   18.04,2.0,    0.03,2.0,    1.30,2.0,   4.000,2.0,   2.290,2.0,   0.361,2.0,  2125.3,2.0,  2281.9,2.0,7.9644,2.0,    13.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,-999.0000,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-46.0002,29.9999,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
42,33RR20080204,       I06S,38.0,1.0,30.0,30.0,2.0,20080217.0,808.0,-46.0,30.0,       5022,   197.8,   6.9049,  34.2728,2.0,  34.3590,4.0,    266.8,2.0,   265.2,2.0,    5.52,2.0,   18.09,2.0,    0.02,2.0,    1.30,2.0,   3.999,2.0,   2.287,2.0,   0.373,2.0,  2125.9,2.0,  2280.7,2.0,7.9649,2.0,    13.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,-999.0000,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-46.0001,29.9999,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
43,33RR20080204,       I06S,38.0,1.0,29.0,29.0,2.0,20080217.0,807.0,-46.0,30.0,       5022,   238.5,   6.0493,  34.2130,2.0,  34.2095,2.0,    260.4,2.0,   264.6,2.0,    7.72,2.0,   21.78,2.0,    0.02,2.0,    1.52,2.0,   4.210,2.0,   2.357,2.0,   0.388,2.0,  2138.8,2.0,  2277.0,2.0,7.9215,2.0,    13.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,-999.0000,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-46.0,29.9999,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
44,33RR20080204,       I06S,38.0,1.0,28.0,28.0,2.0,20080217.0,804.0,-46.0,30.0,       5022,   286.9,   5.5366,  34.2429,2.0,  34.2434,2.0,    248.1,2.0,   250.7,2.0,    9.92,2.0,   24.74,2.0,    0.01,2.0,    1.70,2.0,   4.207,2.0,   2.323,2.0,   0.368,2.0,  2153.2,2.0,  2276.4,2.0,7.8807,2.0,    13.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,-999.0000,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-45.9999,30.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
45,33RR20080204,       I06S,38.0,1.0,27.0,27.0,2.0,20080217.0,801.0,-46.0,30.0,       5022,   337.8,   5.5566,  34.2973,2.0,  34.2971,2.0,    230.1,2.0,   232.1,2.0,   14.70,2.0,   26.34,2.0,    0.00,2.0,    1.81,2.0,   3.720,2.0,   1.984,2.0,   0.327,2.0,  2165.1,2.0,  2283.2,2.0,7.8642,2.0,    13.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,-999.0000,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-45.9999,30.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
46,33RR20080204,       I06S,38.0,1.0,26.0,26.0,2.0,20080217.0,759.0,-46.0,30.0,       5022,   387.0,   5.0618,  34.2660,2.0,  34.2675,2.0,    239.9,2.0,   234.7,2.0,   16.53,2.0,   27.19,2.0,    0.00,2.0,    1.86,2.0,   3.693,2.0,   2.000,2.0,   0.350,2.0,  2167.5,2.0,  2283.3,2.0,7.8555,2.0,    13.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,-999.0000,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-46.0,29.9999,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
47,33RR20080204,       I06S,38.0,1.0,25.0,25.0,2.0,20080217.0,757.0,-46.0,30.0,       5022,   438.8,   4.3757,  34.2085,2.0,  34.2071,2.0,    248.2,2.0,   246.3,2.0,   18.01,2.0,   27.85,2.0,    0.00,2.0,    1.91,2.0,   3.897,2.0,   2.094,2.0,   0.348,2.0,  2168.0,2.0,  2282.0,2.0,7.8531,2.0,    13.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,-999.0000,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-46.0,29.9999,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
48,33RR20080204,       I06S,38.0,1.0,24.0,24.0,2.0,20080217.0,755.0,-46.0,30.0,       5022,   489.5,   4.1405,  34.2136,2.0,  34.2135,2.0,    246.1,2.0,   243.2,2.0,   20.59,2.0,   28.55,2.0,    0.00,2.0,    1.96,2.0,   3.658,2.0,   1.929,2.0,   0.317,2.0,  2173.1,2.0,  2284.2,2.0,7.8447,2.0,    13.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,-999.0000,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-46.0,30.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
49,33RR20080204,       I06S,38.0,1.0,23.0,23.0,2.0,20080217.0,752.0,-46.0,30.0,       5022,   568.4,   3.6571,  34.2067,2.0,  34.2073,2.0,    236.2,2.0,   241.3,2.0,   24.65,2.0,   29.61,2.0,    0.00,2.0,    2.03,2.0,   3.474,2.0,   1.839,2.0,   0.295,2.0,  2180.3,2.0,  2287.4,2.0,7.8318,2.0,    13.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,-999.0000,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-45.9999,30.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
50,33RR20080204,       I06S,38.0,1.0,22.0,22.0,2.0,20080217.0,749.0,-46.0,30.0,       5022,   669.6,   3.3679,  34.2363,2.0,  34.2364,2.0,    230.3,2.0,   232.1,2.0,   30.93,2.0,   30.77,2.0,    0.00,2.0,    2.12,2.0,   3.076,2.0,   1.607,2.0,   0.262,2.0,  2191.0,2.0,  2291.5,2.0,7.8146,2.0,    13.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,-999.0000,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-46.0,29.9999,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
51,33RR20080204,       I06S,38.0,1.0,21.0,21.0,2.0,20080217.0,746.0,-46.0,30.0,       5022,   770.1,   3.0146,  34.2646,2.0,  34.2636,2.0,    220.8,2.0,   221.4,2.0,   37.81,2.0,   32.03,2.0,    0.00,2.0,    2.21,2.0,   2.649,2.0,   1.383,2.0,   0.220,2.0,  2205.4,2.0,  2297.2,2.0,7.7932,2.0,    13.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,-999.0000,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-46.0,30.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
52,33RR20080204,       I06S,38.0,1.0,20.0,20.0,2.0,20080217.0,744.0,-46.0,30.0,       5022,   870.6,   3.2443,  34.3811,2.0,  34.3807,2.0,    196.7,2.0,   195.7,2.0,   47.84,2.0,   32.98,2.0,    0.00,2.0,    2.28,2.0,   1.577,2.0,   0.785,2.0,   0.107,2.0,  2218.6,2.0,  2309.6,2.0,7.7781,2.0,    13.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,-999.0000,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-45.9999,30.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
53,33RR20080204,       I06S,38.0,1.0,19.0,19.0,2.0,20080217.0,741.0,-46.0,30.0,       5022,   969.9,   3.0979,  34.4361,2.0,  34.4382,2.0,    187.6,2.0,   186.0,2.0,   54.74,2.0,   33.48,2.0,    0.00,2.0,    2.31,2.0,   1.117,2.0,   0.562,2.0,   0.068,2.0,  2229.0,6.0,  2317.4,2.0,7.7666,2.0,    13.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,-999.0000,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-45.9999,30.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
54,33RR20080204,       I06S,38.0,1.0,18.0,18.0,2.0,20080217.0,738.0,-46.0,30.0,       5022,  1070.2,   2.8028,  34.4628,2.0,  34.4617,2.0,    182.8,2.0,   183.0,2.0,   59.60,2.0,   33.89,2.0,    0.00,2.0,    2.34,2.0,   1.001,2.0,   0.504,2.0,   0.099,2.0,  -999.0,9.0,  2320.9,2.0,-999.0,9.0,  -999.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,-999.0000,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-45.9999,30.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
55,33RR20080204,       I06S,38.0,1.0,17.0,17.0,2.0,20080217.0,735.0,-46.0,30.0,       5022,  1183.0,   2.7603,  34.5301,2.0,  34.5300,2.0,    178.6,2.0,   177.6,2.0,   63.91,2.0,   33.73,2.0,    0.00,2.0,    2.32,2.0,   0.821,2.0,   0.435,2.0,   0.079,2.0,  -999.0,9.0,  -999.0,9.0,-999.0,9.0,  -999.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,-999.0000,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-46.0001,29.9999,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
56,33RR20080204,       I06S,38.0,1.0,15.0,15.0,2.0,20080217.0,730.0,-46.0,30.0,       5022,  1382.4,   2.6559,  34.6232,2.0,  34.6223,2.0,    177.5,2.0,   177.3,2.0,   68.22,2.0,   32.71,2.0,    0.00,2.0,    2.25,2.0,   0.486,2.0,   0.278,2.0,   0.039,2.0,  -999.0,9.0,  2335.5,2.0,-999.0,9.0,  -999.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,-999.0000,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-46.0,30.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
57,33RR20080204,       I06S,38.0,1.0,14.0,14.0,2.0,20080217.0,726.0,-46.0,30.0,       5022,  1584.7,   2.6567,  34.7038,2.0,  34.7032,2.0,    185.4,2.0,   186.2,2.0,   66.90,2.0,   30.79,2.0,    0.00,2.0,    2.12,2.0,   0.144,2.0,   0.088,2.0,   0.025,2.0,  -999.0,9.0,  -999.0,9.0,-999.0,9.0,  -999.00,-999.000,9.0,-999.000,-999.000,9.0, -999.00,9.0,-999.0000,9.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.000,9.0,-999.000,  -999.0,9.0, -999.00,9.0, -999.00,9.0, -999.00,9.0,-45.9999,30.0001,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0, -999.00,-999.000
