,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W
1342,  740H20090203,  SR01,62.0,1.0,22.0,22.0,9.0,20090222.0,1021.0,-58.379,-56.2108, 3997,     48.1,   2.0092,  33.8467,2.0,-999.0000,9.0,    318.6,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0
1343,  740H20090203,  SR01,62.0,1.0,23.0,23.0,2.0,20090222.0,1021.0,-58.379,-56.2108, 3997,     48.4,   2.0090,  33.8467,2.0,  33.8376,2.0,    318.8,    318.7,2.0,    23.98,2.0,    25.03,2.0,     1.69,2.0,   2150.3,2.0,   2294.4,6.0
1344,  740H20090203,  SR01,62.0,1.0,24.0,24.0,2.0,20090222.0,1021.0,-58.379,-56.2108, 3997,      2.9,   3.0600,  33.7657,2.0,  33.7664,2.0,    313.8,    315.0,2.0,    13.76,2.0,    24.25,2.0,     1.58,2.0,   2137.2,2.0,   2288.5,6.0
1345,  740H20090203,  SR01,63.0,1.0,1.0,1.0,9.0,20090222.0,1702.0,-58.0499,-56.4307, 4012,   4002.3,   0.1466,  34.6627,2.0,-999.0000,9.0,    222.4,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0
1346,  740H20090203,  SR01,63.0,1.0,2.0,2.0,2.0,20090222.0,1702.0,-58.0499,-56.4307, 4012,   3951.3,   0.1556,  34.6636,2.0,  34.6644,2.0,    221.8,    226.6,2.0,   114.47,2.0,    32.70,2.0,     2.18,2.0,   2259.3,2.0,   2360.4,6.0
1347,  740H20090203,  SR01,63.0,1.0,3.0,3.0,2.0,20090222.0,1702.0,-58.0499,-56.4307, 4012,   3825.2,   0.1764,  34.6652,2.0,  34.6657,2.0,    220.0,    221.2,2.0,   115.09,2.0,    32.40,2.0,     2.18,2.0,   2256.1,3.0,   2361.0,6.0
1348,  740H20090203,  SR01,63.0,1.0,4.0,4.0,2.0,20090222.0,1702.0,-58.0499,-56.4307, 4012,   3567.7,   0.3450,  34.6764,2.0,  34.6767,2.0,    213.1,    215.7,2.0,   117.02,2.0,    32.55,2.0,     2.19,2.0,   2258.5,3.0,   2363.6,6.0
1349,  740H20090203,  SR01,63.0,1.0,5.0,5.0,2.0,20090222.0,1702.0,-58.0499,-56.4307, 4012,   3310.1,   0.5286,  34.6894,2.0,  34.6899,2.0,    206.7,    208.4,2.0,   119.47,2.0,    32.56,2.0,     2.20,2.0,   2259.3,3.0,   2361.7,6.0
1350,  740H20090203,  SR01,63.0,1.0,6.0,6.0,2.0,20090222.0,1702.0,-58.0499,-56.4307, 4012,   3053.1,   0.6503,  34.6947,2.0,  34.6941,2.0,    202.6,    205.4,2.0,   117.96,2.0,    32.56,2.0,     2.19,2.0,   2260.3,3.0,   2375.2,6.0
1351,  740H20090203,  SR01,63.0,1.0,7.0,7.0,2.0,20090222.0,1702.0,-58.0499,-56.4307, 4012,   2796.3,   0.7986,  34.7019,2.0,  34.7026,2.0,    198.9,    201.2,2.0,   116.77,2.0,    32.35,2.0,     2.16,2.0,   2260.0,3.0,   2376.4,6.0
1352,  740H20090203,  SR01,63.0,1.0,8.0,8.0,2.0,20090222.0,1702.0,-58.0499,-56.4307, 4012,   2540.2,   0.9068,  34.7071,2.0,  34.7081,2.0,    195.9,    197.8,2.0,   114.96,2.0,    32.28,2.0,     2.16,2.0,   2262.4,3.0,   2378.5,6.0
1353,  740H20090203,  SR01,63.0,1.0,9.0,9.0,2.0,20090222.0,1702.0,-58.0499,-56.4307, 4012,   2284.5,   1.0574,  34.7103,2.0,  34.7107,2.0,    193.3,    196.0,2.0,   109.71,2.0,    32.50,2.0,     2.18,2.0,   2259.9,3.0,   2383.9,6.0
1354,  740H20090203,  SR01,63.0,1.0,10.0,10.0,2.0,20090222.0,1702.0,-58.0499,-56.4307, 4012,   2028.4,   1.3274,  34.7193,2.0,  34.7203,2.0,    188.0,    191.3,2.0,   102.96,4.0,    32.14,4.0,     2.16,4.0,   2258.4,3.0,   2375.8,6.0
1355,  740H20090203,  SR01,63.0,1.0,11.0,11.0,2.0,20090222.0,1702.0,-58.0499,-56.4307, 4012,   1774.3,   1.5092,  34.7241,2.0,  34.7242,2.0,    182.8,    186.1,2.0,   100.16,2.0,    32.66,2.0,     2.20,2.0,   2259.0,3.0,   2370.7,6.0
1356,  740H20090203,  SR01,63.0,1.0,12.0,12.0,2.0,20090222.0,1702.0,-58.0499,-56.4307, 4012,   1520.1,   1.7172,  34.7212,2.0,  34.7218,2.0,    179.2,    182.3,2.0,    93.37,2.0,    33.23,2.0,     2.21,2.0,   2256.7,3.0,   2371.4,6.0
1357,  740H20090203,  SR01,63.0,1.0,13.0,13.0,2.0,20090222.0,1702.0,-58.0499,-56.4307, 4012,   1266.1,   1.8992,  34.7076,2.0,  34.7087,2.0,    174.3,    177.3,2.0,    88.47,2.0,    32.36,2.0,     2.17,2.0,   2257.4,3.0,   2361.8,6.0
1358,  740H20090203,  SR01,63.0,1.0,14.0,14.0,2.0,20090222.0,1702.0,-58.0499,-56.4307, 4012,   1012.6,   2.1174,  34.6747,2.0,  34.6744,2.0,    168.4,    171.4,2.0,    81.21,2.0,    32.92,2.0,     2.21,2.0,   2255.4,3.0,   2351.6,6.0
1359,  740H20090203,  SR01,63.0,1.0,15.0,15.0,2.0,20090222.0,1702.0,-58.0499,-56.4307, 4012,    885.2,   2.1864,  34.6412,2.0,  34.6418,2.0,    166.5,    169.3,2.0,    78.35,2.0,    33.36,2.0,     2.24,2.0,   2253.7,2.0,   2351.0,6.0
1360,  740H20090203,  SR01,63.0,1.0,16.0,16.0,2.0,20090222.0,1702.0,-58.0499,-56.4307, 4012,    759.0,   2.2586,  34.6052,2.0,  34.6060,2.0,    165.8,    169.0,2.0,    75.27,2.0,    34.00,2.0,     2.27,2.0,   2255.2,2.0,   2345.1,6.0
1361,  740H20090203,  SR01,63.0,1.0,17.0,17.0,2.0,20090222.0,1702.0,-58.0499,-56.4307, 4012,    633.1,   2.2944,  34.5457,2.0,  34.5465,2.0,    167.2,    170.0,2.0,    71.11,2.0,    34.40,2.0,     2.34,2.0,   2250.5,2.0,   2339.0,6.0
1362,  740H20090203,  SR01,63.0,1.0,18.0,18.0,2.0,20090222.0,1702.0,-58.0499,-56.4307, 4012,    506.0,   2.4227,  34.4836,2.0,  34.4830,2.0,    171.2,    174.4,2.0,    65.61,2.0,    34.68,2.0,     2.32,2.0,   2246.3,2.0,   2334.0,6.0
1363,  740H20090203,  SR01,63.0,1.0,19.0,19.0,2.0,20090222.0,1702.0,-58.0499,-56.4307, 4012,    379.5,   2.3921,  34.3717,2.0,  34.3712,2.0,    189.6,    192.9,2.0,    56.02,2.0,    34.37,2.0,     2.29,2.0,   2231.8,2.0,   2325.5,6.0
1364,  740H20090203,  SR01,63.0,1.0,20.0,20.0,2.0,20090222.0,1702.0,-58.0499,-56.4307, 4012,    252.5,   1.6617,  34.1806,2.0,  34.1832,2.0,    244.3,    246.1,2.0,    40.35,2.0,    32.24,2.0,     2.16,2.0,   2200.4,2.0,   2310.7,6.0
1365,  740H20090203,  SR01,63.0,1.0,21.0,21.0,2.0,20090222.0,1702.0,-58.0499,-56.4307, 4012,    177.5,   1.1865,  34.0802,2.0,  34.0808,2.0,    278.5,    280.4,2.0,    30.79,2.0,    30.55,2.0,     2.05,2.0,   2182.5,2.0,   2300.1,6.0
1366,  740H20090203,  SR01,63.0,1.0,22.0,22.0,2.0,20090222.0,1702.0,-58.0499,-56.4307, 4012,    101.8,   1.1483,  34.0010,2.0,  33.9999,2.0,    305.6,    308.9,2.0,    23.17,2.0,    28.96,2.0,     1.94,2.0,   2167.7,2.0,   2288.3,6.0
1367,  740H20090203,  SR01,63.0,1.0,23.0,23.0,2.0,20090222.0,1702.0,-58.0499,-56.4307, 4012,     51.2,   3.4034,  33.8586,2.0,  33.8616,2.0,    309.9,    311.5,2.0,    15.48,2.0,    25.87,2.0,     1.76,2.0,   2142.7,2.0,   2286.5,6.0
1368,  740H20090203,  SR01,63.0,1.0,24.0,24.0,2.0,20090222.0,1702.0,-58.0499,-56.4307, 4012,      5.9,   3.5704,  33.7951,2.0,  33.7965,2.0,    310.0,    312.0,2.0,    15.01,2.0,    25.56,2.0,     1.64,2.0,   2142.4,2.0,   2279.2,6.0
1369,  740H20090203,  SR01,64.0,1.0,1.0,1.0,2.0,20090222.0,2302.0,-57.7337,-56.6475, 4055,   3528.0,   0.2919,  34.6730,2.0,  34.6729,2.0,    216.1,    218.9,2.0,   117.00,2.0,    33.08,2.0,     2.21,2.0,   2256.8,2.0,   2363.2,6.0
1370,  740H20090203,  SR01,64.0,1.0,2.0,2.0,2.0,20090222.0,2302.0,-57.7337,-56.6475, 4055,   3478.7,   0.3530,  34.6770,2.0,  34.6764,2.0,    214.0,    214.0,2.0,   117.46,2.0,    33.12,2.0,     2.22,2.0,   2257.2,2.0,   2364.9,6.0
1371,  740H20090203,  SR01,64.0,1.0,3.0,3.0,2.0,20090222.0,2302.0,-57.7337,-56.6475, 4055,   3309.1,   0.4962,  34.6852,2.0,  34.6844,2.0,    209.1,    213.6,2.0,   118.41,2.0,    32.94,2.0,     2.21,2.0,   2255.9,2.0,   2376.7,6.0
1372,  740H20090203,  SR01,64.0,1.0,4.0,4.0,2.0,20090222.0,2302.0,-57.7337,-56.6475, 4055,   3051.3,   0.6957,  34.6997,2.0,  34.6989,2.0,    202.4,    203.8,2.0,   118.90,2.0,    32.78,2.0,     2.21,2.0,   -999.0,9.0,   2376.9,6.0
1373,  740H20090203,  SR01,64.0,1.0,5.0,5.0,2.0,20090222.0,2302.0,-57.7337,-56.6475, 4055,   2795.1,   0.8470,  34.7069,2.0,  34.7066,2.0,    198.1,    199.2,2.0,   117.58,2.0,    32.94,2.0,     2.20,2.0,   -999.0,4.0,   2377.5,6.0
1374,  740H20090203,  SR01,64.0,1.0,6.0,6.0,2.0,20090222.0,2302.0,-57.7337,-56.6475, 4055,   2539.0,   0.9708,  34.7126,2.0,  34.7121,2.0,    195.0,    197.2,2.0,   115.67,2.0,    32.73,2.0,     2.20,2.0,   2261.0,2.0,   2375.3,6.0
1375,  740H20090203,  SR01,64.0,1.0,7.0,7.0,2.0,20090222.0,2302.0,-57.7337,-56.6475, 4055,   2282.7,   1.1398,  34.7178,2.0,  34.7174,2.0,    191.1,    193.7,2.0,   110.41,2.0,    32.65,2.0,     2.18,2.0,   2260.4,2.0,   2376.5,6.0
1376,  740H20090203,  SR01,64.0,1.0,8.0,8.0,2.0,20090222.0,2302.0,-57.7337,-56.6475, 4055,   2027.6,   1.3490,  34.7229,2.0,  34.7222,2.0,    186.6,    192.0,2.0,   104.89,2.0,    32.58,2.0,     2.18,2.0,   -999.0,9.0,   2385.6,6.0
1377,  740H20090203,  SR01,64.0,1.0,9.0,9.0,2.0,20090222.0,2302.0,-57.7337,-56.6475, 4055,   1770.8,   1.5525,  34.7228,2.0,  34.7227,2.0,    181.8,    184.3,2.0,   100.45,2.0,    32.47,2.0,     2.18,2.0,   2260.3,2.0,   2389.2,6.0
1378,  740H20090203,  SR01,64.0,1.0,10.0,10.0,2.0,20090222.0,2302.0,-57.7337,-56.6475, 4055,   1516.5,   1.7724,  34.7174,2.0,  34.7179,2.0,    176.3,    188.0,2.0,    94.50,2.0,    32.87,2.0,     2.20,2.0,   2261.8,2.0,   2374.7,6.0
1379,  740H20090203,  SR01,64.0,1.0,11.0,11.0,2.0,20090222.0,2302.0,-57.7337,-56.6475, 4055,   1261.9,   1.9507,  34.7016,2.0,  34.7020,2.0,    170.7,    173.9,2.0,    90.45,2.0,    33.21,2.0,     2.22,2.0,   2258.8,2.0,   2373.1,6.0
1380,  740H20090203,  SR01,64.0,1.0,12.0,12.0,2.0,20090222.0,2302.0,-57.7337,-56.6475, 4055,   1007.9,   2.1378,  34.6644,2.0,  34.6636,2.0,    164.2,    169.1,2.0,    86.00,2.0,    34.07,2.0,     2.28,2.0,   2259.4,2.0,   2361.4,6.0
1381,  740H20090203,  SR01,64.0,1.0,13.0,13.0,2.0,20090222.0,2302.0,-57.7337,-56.6475, 4055,    880.9,   2.2267,  34.6379,2.0,  34.6367,2.0,    164.4,    168.6,2.0,    80.75,2.0,    34.37,2.0,     2.29,2.0,   2258.3,2.0,   2348.6,6.0
1382,  740H20090203,  SR01,64.0,1.0,14.0,14.0,4.0,20090222.0,2302.0,-57.7337,-56.6475, 4055,    755.0,   2.2762,  34.6003,2.0,-999.0000,9.0,    165.8,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0
1383,  740H20090203,  SR01,64.0,1.0,15.0,15.0,2.0,20090222.0,2302.0,-57.7337,-56.6475, 4055,    629.6,   2.3804,  34.5423,2.0,  34.5410,2.0,    166.7,    170.8,2.0,    71.64,2.0,    35.06,2.0,     2.33,2.0,   2250.0,2.0,   2348.6,6.0
1384,  740H20090203,  SR01,64.0,1.0,16.0,16.0,2.0,20090222.0,2302.0,-57.7337,-56.6475, 4055,    503.4,   2.4681,  34.4737,2.0,  34.4736,2.0,    172.2,    176.7,2.0,    65.52,2.0,    35.24,2.0,     2.35,2.0,   2242.5,2.0,   2330.3,6.0
1385,  740H20090203,  SR01,64.0,1.0,17.0,17.0,2.0,20090222.0,2302.0,-57.7337,-56.6475, 4055,    378.0,   2.4624,  34.3526,2.0,  34.3498,2.0,    193.8,    196.8,2.0,    53.80,2.0,    34.55,2.0,     2.30,2.0,   2225.3,2.0,   2315.4,6.0
1386,  740H20090203,  SR01,64.0,1.0,18.0,18.0,2.0,20090222.0,2302.0,-57.7337,-56.6475, 4055,    251.8,   1.7271,  34.1611,2.0,  34.1583,2.0,    251.1,    253.4,2.0,    37.30,2.0,    32.22,2.0,     2.15,2.0,   2192.7,2.0,   2306.7,6.0
1387,  740H20090203,  SR01,64.0,1.0,19.0,19.0,2.0,20090222.0,2302.0,-57.7337,-56.6475, 4055,    176.0,   1.1651,  34.0499,2.0,  34.0505,2.0,    291.0,    292.7,2.0,    27.83,2.0,    30.68,2.0,     2.02,2.0,   2174.3,2.0,   2281.2,6.0
1388,  740H20090203,  SR01,64.0,1.0,20.0,20.0,2.0,20090222.0,2302.0,-57.7337,-56.6475, 4055,     99.9,   1.6182,  34.0033,2.0,  34.0030,2.0,    303.5,    306.2,2.0,    22.30,2.0,    29.32,2.0,     1.95,2.0,   2157.9,2.0,   2283.3,6.0
1389,  740H20090203,  SR01,64.0,1.0,21.0,21.0,2.0,20090222.0,2302.0,-57.7337,-56.6475, 4055,    100.9,   1.5655,  34.0056,2.0,  33.9771,2.0,    303.4,    306.2,2.0,    20.77,2.0,    28.74,2.0,     1.90,2.0,   -999.0,9.0,   -999.0,9.0
1390,  740H20090203,  SR01,64.0,1.0,22.0,22.0,2.0,20090222.0,2302.0,-57.7337,-56.6475, 4055,     49.0,   3.8806,  33.8554,2.0,  33.8548,2.0,    309.3,    311.7,2.0,    13.52,2.0,    25.98,2.0,     1.67,2.0,   2134.2,2.0,   2279.9,6.0
1391,  740H20090203,  SR01,64.0,1.0,23.0,23.0,2.0,20090222.0,2302.0,-57.7337,-56.6475, 4055,     49.3,   3.8835,  33.8555,2.0,  33.8547,2.0,    309.4,    311.1,2.0,    13.34,2.0,    26.05,2.0,     1.67,2.0,   -999.0,9.0,   -999.0,9.0
1392,  740H20090203,  SR01,64.0,1.0,24.0,24.0,2.0,20090222.0,2302.0,-57.7337,-56.6475, 4055,      4.8,   4.1972,  33.8594,2.0,  33.8597,2.0,    307.5,    309.7,2.0,    12.48,2.0,    25.95,2.0,     1.65,2.0,   2134.0,2.0,   2281.3,6.0
1393,  740H20090203,  SR01,65.0,1.0,1.0,1.0,2.0,20090223.0,503.0,-57.4103,-56.8824, 3715,   3704.5,   0.2125,  34.6675,2.0,  34.6677,2.0,    219.3,    222.4,2.0,   116.93,2.0,    33.44,2.0,     2.21,2.0,   2257.4,2.0,   -999.0,9.0
1394,  740H20090203,  SR01,65.0,1.0,2.0,2.0,2.0,20090223.0,503.0,-57.4103,-56.8824, 3715,   3705.3,   0.2068,  34.6672,2.0,  34.6681,2.0,    219.4,    219.1,2.0,   116.83,4.0,    32.79,4.0,     2.19,4.0,   2255.0,2.0,   2368.5,6.0
1395,  740H20090203,  SR01,65.0,1.0,3.0,3.0,2.0,20090223.0,503.0,-57.4103,-56.8824, 3715,   3652.6,   0.2192,  34.6681,2.0,  34.6681,2.0,    218.4,    217.9,2.0,   118.02,2.0,    33.23,2.0,     2.20,2.0,   2257.5,2.0,   2372.7,6.0
1396,  740H20090203,  SR01,65.0,1.0,4.0,4.0,2.0,20090223.0,503.0,-57.4103,-56.8824, 3715,   3562.1,   0.2492,  34.6703,2.0,  34.6710,2.0,    216.7,    217.7,2.0,   118.24,2.0,    33.18,2.0,     2.20,2.0,   2259.8,2.0,   2373.3,6.0
1397,  740H20090203,  SR01,65.0,1.0,5.0,5.0,2.0,20090223.0,503.0,-57.4103,-56.8824, 3715,   3306.6,   0.3818,  34.6802,2.0,  34.6794,2.0,    211.4,    210.4,2.0,   120.18,2.0,    33.28,2.0,     2.21,2.0,   2260.1,2.0,   2378.8,6.0
1398,  740H20090203,  SR01,65.0,1.0,6.0,6.0,2.0,20090223.0,503.0,-57.4103,-56.8824, 3715,   3053.0,   0.5094,  34.6896,2.0,  34.6896,2.0,    206.6,    207.3,2.0,   121.99,2.0,    33.25,2.0,     2.20,2.0,   2260.2,2.0,   2375.8,6.0
1399,  740H20090203,  SR01,65.0,1.0,7.0,7.0,2.0,20090223.0,503.0,-57.4103,-56.8824, 3715,   2794.4,   0.7202,  34.7015,2.0,  34.7019,2.0,    200.2,    202.0,2.0,   121.80,2.0,    33.24,2.0,     2.19,2.0,   2261.3,2.0,   2381.3,6.0
1400,  740H20090203,  SR01,65.0,1.0,8.0,8.0,2.0,20090223.0,503.0,-57.4103,-56.8824, 3715,   2539.8,   0.8219,  34.7038,2.0,  34.7039,2.0,    197.9,    199.0,2.0,   118.61,2.0,    34.47,4.0,     2.24,4.0,   2257.3,3.0,   -999.0,6.0
1401,  740H20090203,  SR01,65.0,1.0,9.0,9.0,2.0,20090223.0,503.0,-57.4103,-56.8824, 3715,   2279.3,   0.9866,  34.7112,2.0,  34.7117,2.0,    193.8,    196.9,2.0,   114.84,2.0,    32.98,2.0,     2.17,2.0,   2257.9,2.0,   2376.2,6.0
1402,  740H20090203,  SR01,65.0,1.0,10.0,10.0,2.0,20090223.0,503.0,-57.4103,-56.8824, 3715,   2022.3,   1.1703,  34.7166,2.0,  34.7161,2.0,    190.2,    192.5,2.0,   110.91,2.0,    33.10,2.0,     2.17,2.0,   2260.5,2.0,   2376.9,6.0
1403,  740H20090203,  SR01,65.0,1.0,11.0,11.0,2.0,20090223.0,503.0,-57.4103,-56.8824, 3715,   1768.1,   1.3874,  34.7236,2.0,  34.7231,2.0,    185.3,    188.4,2.0,   106.17,2.0,    33.05,2.0,     2.16,2.0,   2260.8,2.0,   2376.1,6.0
1404,  740H20090203,  SR01,65.0,1.0,12.0,12.0,2.0,20090223.0,503.0,-57.4103,-56.8824, 3715,   1515.9,   1.5769,  34.7258,2.0,  34.7243,2.0,    181.6,    185.3,2.0,   100.61,2.0,    32.85,2.0,     2.17,2.0,   2259.3,2.0,   2371.3,6.0
1405,  740H20090203,  SR01,65.0,1.0,13.0,13.0,2.0,20090223.0,503.0,-57.4103,-56.8824, 3715,   1265.2,   1.7584,  34.7170,2.0,  34.7181,2.0,    175.8,    179.1,2.0,    97.58,2.0,    33.02,2.0,     2.19,2.0,   2261.4,2.0,   2377.7,6.0
1406,  740H20090203,  SR01,65.0,1.0,14.0,14.0,2.0,20090223.0,503.0,-57.4103,-56.8824, 3715,   1012.0,   2.0294,  34.6999,2.0,  34.6998,2.0,    172.4,    175.9,2.0,    86.63,2.0,    33.40,2.0,     2.19,2.0,   2255.5,2.0,   2363.3,6.0
1407,  740H20090203,  SR01,65.0,1.0,15.0,15.0,2.0,20090223.0,503.0,-57.4103,-56.8824, 3715,    885.5,   2.1110,  34.6798,2.0,  34.6800,2.0,    169.7,    172.2,2.0,    84.13,2.0,    33.71,2.0,     2.22,2.0,   2255.2,2.0,   2356.1,6.0
1408,  740H20090203,  SR01,65.0,1.0,16.0,16.0,2.0,20090223.0,503.0,-57.4103,-56.8824, 3715,    759.7,   2.1659,  34.6457,2.0,  34.6462,2.0,    167.0,    169.7,2.0,    80.54,2.0,    33.68,2.0,     2.23,2.0,   2254.8,2.0,   2354.7,6.0
1409,  740H20090203,  SR01,65.0,1.0,17.0,17.0,2.0,20090223.0,503.0,-57.4103,-56.8824, 3715,    633.5,   2.2319,  34.6051,2.0,  34.6044,2.0,    165.9,    168.3,2.0,    77.72,2.0,    34.50,2.0,     2.26,2.0,   2256.2,2.0,   2353.6,6.0
1410,  740H20090203,  SR01,65.0,1.0,18.0,18.0,2.0,20090223.0,503.0,-57.4103,-56.8824, 3715,    506.0,   2.2661,  34.5414,2.0,  34.5402,2.0,    167.4,    170.5,2.0,    73.59,2.0,    35.22,2.0,     2.33,2.0,   2253.5,2.0,   2343.4,6.0
1411,  740H20090203,  SR01,65.0,1.0,19.0,19.0,2.0,20090223.0,503.0,-57.4103,-56.8824, 3715,    380.8,   2.2751,  34.4477,2.0,  34.4449,2.0,    177.2,    179.8,2.0,    65.97,2.0,    35.25,2.0,     2.32,2.0,   2243.1,2.0,   2334.4,6.0
1412,  740H20090203,  SR01,65.0,1.0,20.0,20.0,2.0,20090223.0,503.0,-57.4103,-56.8824, 3715,    254.5,   2.4707,  34.3622,2.0,  34.3597,2.0,    191.5,    194.2,2.0,    55.72,2.0,    34.70,2.0,     2.27,2.0,   2231.6,2.0,   2325.7,6.0
1413,  740H20090203,  SR01,65.0,1.0,21.0,21.0,2.0,20090223.0,503.0,-57.4103,-56.8824, 3715,    160.3,   1.0686,  34.1005,2.0,  34.0999,2.0,    273.8,    274.6,2.0,    34.75,2.0,    31.55,2.0,     2.06,2.0,   2181.9,2.0,   2304.8,6.0
1414,  740H20090203,  SR01,65.0,1.0,22.0,22.0,2.0,20090223.0,503.0,-57.4103,-56.8824, 3715,    100.4,   0.8017,  34.0063,2.0,  34.0059,2.0,    304.9,    305.2,2.0,    25.74,2.0,    29.77,2.0,     1.96,2.0,   2166.4,2.0,   2294.5,6.0
1415,  740H20090203,  SR01,65.0,1.0,23.0,23.0,2.0,20090223.0,503.0,-57.4103,-56.8824, 3715,     50.4,   3.4385,  33.8329,2.0,  33.8287,2.0,    317.0,    319.1,2.0,    13.67,2.0,    23.37,2.0,     1.47,2.0,   2134.9,2.0,   2296.4,6.0
1416,  740H20090203,  SR01,65.0,1.0,24.0,24.0,2.0,20090223.0,503.0,-57.4103,-56.8824, 3715,      7.9,   4.1937,  33.8065,2.0,  33.8064,2.0,    310.5,    311.8,2.0,    10.80,2.0,    22.94,2.0,     1.43,2.0,   2130.5,2.0,   2296.8,6.0
1417,  740H20090203,  SR01,66.0,1.0,1.0,1.0,2.0,20090223.0,1058.0,-57.1002,-57.0354, 4220,   4210.1,   0.1811,  34.6636,2.0,  34.6635,2.0,    221.5,    224.0,2.0,   117.34,2.0,    34.78,4.0,     2.24,2.0,   2256.7,2.0,   2374.4,6.0
1418,  740H20090203,  SR01,66.0,1.0,2.0,2.0,2.0,20090223.0,1058.0,-57.1002,-57.0354, 4220,   4159.5,   0.1758,  34.6637,2.0,  34.6644,2.0,    220.9,    220.7,2.0,   116.98,2.0,    33.43,2.0,     2.24,2.0,   2254.4,3.0,   2364.3,6.0
1419,  740H20090203,  SR01,66.0,1.0,3.0,3.0,2.0,20090223.0,1058.0,-57.1002,-57.0354, 4220,   3826.4,   0.1781,  34.6658,2.0,  34.6661,2.0,    218.6,    220.8,2.0,   117.52,2.0,    34.19,4.0,     2.24,2.0,   2252.4,3.0,   2370.1,6.0
1420,  740H20090203,  SR01,66.0,1.0,4.0,4.0,2.0,20090223.0,1058.0,-57.1002,-57.0354, 4220,   3569.0,   0.2241,  34.6698,2.0,  34.6697,2.0,    215.8,    218.8,2.0,   118.11,2.0,    33.46,2.0,     2.24,2.0,   2253.7,3.0,   2368.1,6.0
1421,  740H20090203,  SR01,66.0,1.0,5.0,5.0,2.0,20090223.0,1058.0,-57.1002,-57.0354, 4220,   3310.9,   0.3974,  34.6811,2.0,  34.6811,2.0,    209.5,    211.9,2.0,   119.19,2.0,    33.65,2.0,     2.24,2.0,   2259.5,2.0,   2370.0,6.0
1422,  740H20090203,  SR01,66.0,1.0,6.0,6.0,9.0,20090223.0,1058.0,-57.1002,-57.0354, 4220,   3053.6,   0.5662,  34.6921,2.0,-999.0000,9.0,    203.8,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,  -999.00,9.0,   -999.0,9.0,   -999.0,9.0
1423,  740H20090203,  SR01,66.0,1.0,7.0,7.0,2.0,20090223.0,1058.0,-57.1002,-57.0354, 4220,   2796.1,   0.7121,  34.7016,2.0,  34.7024,2.0,    199.2,    202.5,2.0,   122.11,4.0,    33.43,2.0,     2.22,2.0,   2259.9,2.0,   2369.6,6.0
1424,  740H20090203,  SR01,66.0,1.0,8.0,8.0,2.0,20090223.0,1058.0,-57.1002,-57.0354, 4220,   2539.6,   0.8256,  34.7071,2.0,  34.7072,2.0,    196.4,    199.5,2.0,   116.62,2.0,    33.02,2.0,     2.21,2.0,   2258.6,2.0,   2373.5,6.0
1425,  740H20090203,  SR01,66.0,1.0,9.0,9.0,2.0,20090223.0,1058.0,-57.1002,-57.0354, 4220,   2285.4,   0.8911,  34.7071,2.0,  34.7105,2.0,    195.3,    198.9,2.0,   116.33,2.0,    33.25,2.0,     2.21,2.0,   2260.8,2.0,   2373.0,6.0
1426,  740H20090203,  SR01,66.0,1.0,10.0,10.0,2.0,20090223.0,1058.0,-57.1002,-57.0354, 4220,   2028.8,   1.0439,  34.7125,2.0,  34.7129,2.0,    192.0,    195.3,2.0,   112.41,2.0,    33.12,2.0,     2.21,2.0,   2258.7,2.0,   2375.2,6.0
1427,  740H20090203,  SR01,66.0,1.0,11.0,11.0,2.0,20090223.0,1058.0,-57.1002,-57.0354, 4220,   1775.7,   1.2427,  34.7176,2.0,  34.7177,2.0,    188.4,    191.8,2.0,   107.00,2.0,    33.06,2.0,     2.19,2.0,   2263.1,2.0,   2372.1,6.0
1428,  740H20090203,  SR01,66.0,1.0,12.0,12.0,2.0,20090223.0,1058.0,-57.1002,-57.0354, 4220,   1519.7,   1.4356,  34.7208,2.0,  34.7198,2.0,    183.9,    187.6,2.0,   102.62,2.0,    33.12,2.0,     2.19,2.0,   2261.8,2.0,   2376.4,6.0
1429,  740H20090203,  SR01,66.0,1.0,13.0,13.0,2.0,20090223.0,1058.0,-57.1002,-57.0354, 4220,   1265.5,   1.6117,  34.7179,2.0,  34.7177,2.0,    180.6,    184.5,2.0,    96.71,2.0,    33.27,2.0,     2.19,2.0,   2260.4,2.0,   2368.7,6.0
