,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NO2+NO3,NO2+NO3_FLAG_W,PHSPHT,PHSPHT_FLAG_W,FLUOR,FLUOR_FLAG_W,PAR,PAR_FLAG_W,XMISS,XMISS_FLAG_W
1250,  09AR20060102,  S04I,54.0,1.0,22.0,22.0,2.0,20060130.0,948.0,-67.9415,39.9963,2216.0,     23.3,  -1.1620,  33.1987,2.0,-999.0000,9.0,   360.00,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,1.5630000000000002,2.0,0.278,2.0,0.8740000000000001,2.0
1251,  09AR20060102,  S04I,54.0,1.0,21.0,21.0,2.0,20060130.0,948.0,-67.9415,39.9963,2216.0,     29.0,  -1.3664,  33.2884,2.0,  33.3328,3.0,   356.35,2.0,   353.05,2.0,     51.9,2.0,    25.69,2.0,  -999.00,9.0,2.32,2.0,0.122,2.0,0.851,2.0
1252,  09AR20060102,  S04I,54.0,1.0,20.0,20.0,2.0,20060130.0,948.0,-67.9415,39.9963,2216.0,     39.4,  -1.5890,  33.7942,2.0,  33.7946,2.0,   337.33,2.0,   338.98,2.0,     57.4,2.0,    26.97,2.0,  -999.00,9.0,3.557,2.0,0.04,2.0,0.892,2.0
1253,  09AR20060102,  S04I,54.0,1.0,19.0,19.0,2.0,20060130.0,948.0,-67.9415,39.9963,2216.0,     54.2,  -1.6490,  34.2196,2.0,  34.2223,2.0,   311.69,2.0,   310.25,2.0,     63.5,2.0,    29.56,2.0,  -999.00,9.0,2.452,2.0,0.015,2.0,0.9590000000000001,2.0
1254,  09AR20060102,  S04I,54.0,1.0,18.0,18.0,2.0,20060130.0,948.0,-67.9415,39.9963,2216.0,     70.1,  -1.6882,  34.2554,2.0,  34.2550,2.0,   311.51,2.0,   308.20,2.0,     65.8,2.0,    29.84,2.0,  -999.00,9.0,1.565,2.0,0.005,2.0,0.97,2.0
1255,  09AR20060102,  S04I,54.0,1.0,17.0,17.0,2.0,20060130.0,948.0,-67.9415,39.9963,2216.0,     89.7,  -1.7531,  34.2816,2.0,  34.2806,2.0,   309.77,2.0,   310.73,2.0,     65.2,2.0,    30.43,2.0,  -999.00,9.0,0.745,2.0,0.001,2.0,0.983,2.0
1256,  09AR20060102,  S04I,54.0,1.0,16.0,16.0,2.0,20060130.0,948.0,-67.9415,39.9963,2216.0,    109.9,  -1.7626,  34.2937,2.0,  34.2928,2.0,   309.43,2.0,   309.17,2.0,     65.8,2.0,    30.60,2.0,  -999.00,9.0,0.327,2.0,0.0,2.0,0.9890000000000001,2.0
1257,  09AR20060102,  S04I,54.0,1.0,15.0,15.0,2.0,20060130.0,948.0,-67.9415,39.9963,2216.0,    150.3,  -1.7826,  34.3087,2.0,  34.3074,2.0,   311.25,2.0,   310.72,2.0,     65.5,2.0,    30.81,2.0,  -999.00,9.0,0.12300000000000001,2.0,0.0,2.0,0.992,2.0
1258,  09AR20060102,  S04I,54.0,1.0,14.0,14.0,2.0,20060130.0,948.0,-67.9415,39.9963,2216.0,    200.0,  -1.7694,  34.3279,2.0,  34.3292,2.0,   313.45,2.0,   311.59,2.0,     63.4,2.0,    30.47,2.0,  -999.00,9.0,0.017,2.0,0.0,2.0,0.993,2.0
1259,  09AR20060102,  S04I,54.0,1.0,13.0,13.0,2.0,20060130.0,948.0,-67.9415,39.9963,2216.0,    250.2,  -1.2987,  34.3893,2.0,  34.3921,2.0,   281.91,2.0,   291.73,2.0,     68.0,2.0,    30.80,2.0,  -999.00,9.0,-0.022000000000000002,2.0,0.0,2.0,0.993,2.0
1260,  09AR20060102,  S04I,54.0,1.0,12.0,12.0,2.0,20060130.0,948.0,-67.9415,39.9963,2216.0,    299.2,  -0.0533,  34.5311,2.0,  34.5340,2.0,   249.49,2.0,   246.08,2.0,     79.9,2.0,    31.39,2.0,  -999.00,9.0,-0.031,2.0,0.0,2.0,0.993,2.0
1261,  09AR20060102,  S04I,54.0,1.0,11.0,11.0,2.0,20060130.0,948.0,-67.9415,39.9963,2216.0,    399.8,   0.4625,  34.6190,2.0,  34.6215,2.0,   224.15,2.0,   226.02,2.0,     86.8,2.0,    31.47,2.0,  -999.00,9.0,-0.039,2.0,0.0,2.0,0.993,2.0
1262,  09AR20060102,  S04I,54.0,1.0,10.0,10.0,2.0,20060130.0,948.0,-67.9415,39.9963,2216.0,    500.5,   0.6999,  34.6632,2.0,  34.6625,2.0,   218.35,2.0,   218.04,2.0,     91.7,2.0,    31.30,2.0,  -999.00,9.0,-0.040999999999999995,2.0,0.0,2.0,0.993,2.0
1263,  09AR20060102,  S04I,54.0,1.0,9.0,9.0,2.0,20060130.0,948.0,-67.9415,39.9963,2216.0,    600.2,   0.5889,  34.6654,2.0,  34.6664,2.0,   221.99,2.0,   219.01,2.0,     94.6,2.0,    31.28,2.0,  -999.00,9.0,-0.043,2.0,0.0,2.0,0.9940000000000001,2.0
1264,  09AR20060102,  S04I,54.0,1.0,8.0,8.0,2.0,20060130.0,948.0,-67.9415,39.9963,2216.0,    699.4,   0.6641,  34.6818,2.0,  34.6819,2.0,   214.23,2.0,   214.53,2.0,     99.5,2.0,    31.43,2.0,  -999.00,9.0,-0.047,2.0,0.0,2.0,0.9940000000000001,2.0
1265,  09AR20060102,  S04I,54.0,1.0,7.0,7.0,2.0,20060130.0,948.0,-67.9415,39.9963,2216.0,    900.0,   0.5862,  34.6846,2.0,  34.6850,2.0,   212.84,2.0,   213.85,2.0,    104.8,2.0,    31.55,2.0,  -999.00,9.0,-0.046,2.0,0.0,2.0,0.993,2.0
1266,  09AR20060102,  S04I,54.0,1.0,6.0,6.0,2.0,20060130.0,948.0,-67.9415,39.9963,2216.0,   1099.5,   0.4733,  34.6840,2.0,  34.6841,2.0,   212.52,2.0,   213.46,2.0,    110.8,2.0,    31.85,2.0,  -999.00,9.0,-0.045,2.0,0.0,2.0,0.993,2.0
1267,  09AR20060102,  S04I,54.0,1.0,5.0,5.0,2.0,20060130.0,948.0,-67.9415,39.9963,2216.0,   1300.0,   0.3676,  34.6802,2.0,  34.6792,2.0,   215.24,2.0,   215.99,2.0,    114.3,2.0,    31.91,2.0,  -999.00,9.0,-0.047,2.0,0.0,2.0,0.9940000000000001,2.0
1268,  09AR20060102,  S04I,54.0,1.0,4.0,4.0,2.0,20060130.0,948.0,-67.9415,39.9963,2216.0,   1600.6,   0.2009,  34.6736,2.0,  34.6731,2.0,   219.40,2.0,   219.49,2.0,    117.4,2.0,    32.23,2.0,  -999.00,9.0,-0.047,2.0,0.0,2.0,0.993,2.0
1269,  09AR20060102,  S04I,54.0,1.0,3.0,3.0,2.0,20060130.0,948.0,-67.9415,39.9963,2216.0,   1900.0,   0.0946,  34.6701,2.0,  34.6692,2.0,   223.05,2.0,   222.89,2.0,    119.3,2.0,    32.03,2.0,  -999.00,9.0,-0.051,2.0,0.0,2.0,0.993,2.0
1270,  09AR20060102,  S04I,54.0,1.0,2.0,2.0,2.0,20060130.0,948.0,-67.9415,39.9963,2216.0,   2200.1,  -0.0027,  34.6643,2.0,  34.6637,2.0,   227.90,2.0,   227.95,2.0,    117.9,2.0,    32.09,2.0,  -999.00,9.0,-0.05,2.0,0.0,2.0,0.993,2.0
1271,  09AR20060102,  S04I,54.0,1.0,1.0,1.0,2.0,20060130.0,948.0,-67.9415,39.9963,2216.0,   2264.3,  -0.0174,  34.6638,2.0,  34.6623,2.0,   228.91,2.0,   229.02,2.0,    118.2,2.0,    31.95,2.0,  -999.00,9.0,-0.051,2.0,0.0,2.0,0.993,2.0
1272,  09AR20060102,  S04I,55.0,1.0,24.0,24.0,2.0,20060130.0,1323.0,-68.0478,39.9992,1521.0,      9.9,  -0.7967,  33.1176,2.0,  33.1308,2.0,   355.63,2.0,   357.78,2.0,     48.3,2.0,    24.83,2.0,  -999.00,9.0,0.7140000000000001,2.0,0.307,2.0,0.89,2.0
1273,  09AR20060102,  S04I,55.0,1.0,23.0,23.0,2.0,20060130.0,1323.0,-68.0478,39.9992,1521.0,      9.9,  -0.8253,  33.1192,2.0,-999.0000,9.0,   355.63,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,0.738,2.0,0.318,2.0,0.8909999999999999,2.0
1274,  09AR20060102,  S04I,55.0,1.0,22.0,22.0,2.0,20060130.0,1323.0,-68.0478,39.9992,1521.0,     10.8,  -0.8216,  33.1289,2.0,-999.0000,9.0,   355.63,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,0.978,2.0,0.28600000000000003,2.0,0.899,2.0
1275,  09AR20060102,  S04I,55.0,1.0,21.0,21.0,2.0,20060130.0,1323.0,-68.0478,39.9992,1521.0,     19.0,  -0.7260,  33.1616,2.0,  33.2057,3.0,   357.58,2.0,   357.08,2.0,     48.6,2.0,    25.15,2.0,  -999.00,9.0,0.977,2.0,0.145,2.0,0.909,2.0
1276,  09AR20060102,  S04I,55.0,1.0,20.0,20.0,2.0,20060130.0,1323.0,-68.0478,39.9992,1521.0,     34.9,  -1.4466,  33.3878,2.0,  33.4289,3.0,   352.31,2.0,   348.93,2.0,     51.8,2.0,    25.43,2.0,  -999.00,9.0,2.535,2.0,0.043,2.0,0.885,2.0
1277,  09AR20060102,  S04I,55.0,1.0,19.0,19.0,2.0,20060130.0,1323.0,-68.0478,39.9992,1521.0,     45.2,  -1.5145,  33.9346,2.0,  33.9851,3.0,   336.99,2.0,   334.27,2.0,     57.5,2.0,    27.29,2.0,  -999.00,9.0,2.011,2.0,0.019,2.0,0.938,2.0
1278,  09AR20060102,  S04I,55.0,1.0,18.0,18.0,2.0,20060130.0,1323.0,-68.0478,39.9992,1521.0,     54.3,  -1.6918,  34.2359,2.0,  34.2362,2.0,   324.85,2.0,   320.96,2.0,     63.1,2.0,    28.85,2.0,  -999.00,9.0,2.674,2.0,0.01,2.0,0.9359999999999999,2.0
1279,  09AR20060102,  S04I,55.0,1.0,17.0,17.0,2.0,20060130.0,1323.0,-68.0478,39.9992,1521.0,     64.5,  -1.7586,  34.2640,2.0,  34.2675,2.0,   318.85,2.0,   318.22,2.0,     62.9,2.0,    29.96,2.0,  -999.00,9.0,1.5919999999999999,2.0,0.004,2.0,0.965,2.0
1280,  09AR20060102,  S04I,55.0,1.0,16.0,16.0,2.0,20060130.0,1323.0,-68.0478,39.9992,1521.0,     79.8,  -1.7906,  34.2847,2.0,  34.2849,2.0,   312.68,2.0,   314.52,2.0,     63.8,2.0,    30.06,2.0,  -999.00,9.0,0.495,2.0,0.001,2.0,0.9840000000000001,2.0
1281,  09AR20060102,  S04I,55.0,1.0,15.0,15.0,2.0,20060130.0,1323.0,-68.0478,39.9992,1521.0,     99.8,  -1.7773,  34.2961,2.0,  34.2961,2.0,   310.04,2.0,   311.21,2.0,     64.5,2.0,    30.56,2.0,  -999.00,9.0,0.318,2.0,0.0,2.0,0.9890000000000001,2.0
1282,  09AR20060102,  S04I,55.0,1.0,14.0,14.0,2.0,20060130.0,1323.0,-68.0478,39.9992,1521.0,    120.1,  -1.8165,  34.3009,2.0,  34.2994,2.0,   310.05,2.0,   312.67,2.0,     64.2,2.0,    30.55,2.0,  -999.00,9.0,0.19399999999999998,2.0,0.0,2.0,0.991,2.0
1283,  09AR20060102,  S04I,55.0,1.0,13.0,13.0,2.0,20060130.0,1323.0,-68.0478,39.9992,1521.0,    140.0,  -1.7912,  34.3065,2.0,  34.3041,2.0,   311.77,2.0,   312.08,2.0,     65.2,2.0,    30.76,2.0,  -999.00,9.0,0.157,2.0,0.0,2.0,0.991,2.0
1284,  09AR20060102,  S04I,55.0,1.0,12.0,12.0,2.0,20060130.0,1323.0,-68.0478,39.9992,1521.0,    159.5,  -1.8144,  34.3102,2.0,  34.3108,2.0,   311.93,2.0,   314.22,2.0,     63.9,2.0,    30.42,2.0,  -999.00,9.0,0.10099999999999999,2.0,0.0,2.0,0.992,2.0
1285,  09AR20060102,  S04I,55.0,1.0,11.0,11.0,2.0,20060130.0,1323.0,-68.0478,39.9992,1521.0,    200.6,  -1.8150,  34.3242,2.0,  34.3241,2.0,   312.19,2.0,   314.02,2.0,     62.6,2.0,    30.58,2.0,  -999.00,9.0,0.027999999999999997,2.0,0.0,2.0,0.992,2.0
1286,  09AR20060102,  S04I,55.0,1.0,10.0,10.0,2.0,20060130.0,1323.0,-68.0478,39.9992,1521.0,    299.3,  -0.7836,  34.4362,2.0,  34.4421,2.0,   279.77,2.0,   273.04,2.0,     72.9,2.0,    31.18,2.0,  -999.00,9.0,-0.004,2.0,0.0,2.0,0.993,2.0
1287,  09AR20060102,  S04I,55.0,1.0,9.0,9.0,2.0,20060130.0,1323.0,-68.0478,39.9992,1521.0,    399.0,   0.4028,  34.6040,2.0,  34.6103,2.0,   227.13,2.0,   226.80,2.0,     85.2,2.0,    31.59,2.0,  -999.00,9.0,-0.040999999999999995,2.0,0.0,2.0,0.993,2.0
1288,  09AR20060102,  S04I,55.0,1.0,8.0,8.0,2.0,20060130.0,1323.0,-68.0478,39.9992,1521.0,    498.8,   0.7082,  34.6593,2.0,  34.6605,2.0,   216.26,2.0,   216.68,2.0,     90.2,2.0,    31.41,2.0,  -999.00,9.0,-0.043,2.0,0.0,2.0,0.993,2.0
1289,  09AR20060102,  S04I,55.0,1.0,7.0,7.0,2.0,20060130.0,1323.0,-68.0478,39.9992,1521.0,    601.4,   0.6359,  34.6654,2.0,  34.6670,2.0,   217.34,2.0,   218.04,2.0,     93.3,2.0,    31.46,2.0,  -999.00,9.0,-0.04,2.0,0.0,2.0,0.993,2.0
1290,  09AR20060102,  S04I,55.0,1.0,6.0,6.0,2.0,20060130.0,1323.0,-68.0478,39.9992,1521.0,    800.8,   0.6087,  34.6821,2.0,  34.6841,2.0,   214.36,2.0,   214.44,2.0,    101.8,2.0,    31.73,2.0,  -999.00,9.0,-0.048,2.0,0.0,2.0,0.9940000000000001,2.0
1291,  09AR20060102,  S04I,55.0,1.0,5.0,5.0,2.0,20060130.0,1323.0,-68.0478,39.9992,1521.0,    999.6,   0.5203,  34.6831,2.0,  34.6837,2.0,   213.89,2.0,   214.04,2.0,    106.9,2.0,    31.86,2.0,  -999.00,9.0,-0.045,2.0,0.0,2.0,0.993,2.0
1292,  09AR20060102,  S04I,55.0,1.0,4.0,4.0,2.0,20060130.0,1323.0,-68.0478,39.9992,1521.0,   1200.9,   0.4262,  34.6825,2.0,  34.6847,2.0,   211.85,2.0,   212.58,2.0,    113.1,2.0,    32.24,2.0,  -999.00,9.0,-0.048,2.0,0.0,2.0,0.993,2.0
1293,  09AR20060102,  S04I,55.0,1.0,3.0,3.0,2.0,20060130.0,1323.0,-68.0478,39.9992,1521.0,   1499.6,   0.2348,  34.6744,2.0,  34.6748,2.0,   217.78,2.0,   218.52,2.0,    115.6,2.0,    32.19,2.0,  -999.00,9.0,-0.047,2.0,0.0,2.0,0.993,2.0
1294,  09AR20060102,  S04I,55.0,1.0,2.0,2.0,2.0,20060130.0,1323.0,-68.0478,39.9992,1521.0,   1749.6,   0.1639,  34.6710,2.0,  34.6719,2.0,   220.84,2.0,   220.85,2.0,    117.4,2.0,    32.41,2.0,  -999.00,9.0,-0.048,2.0,0.0,2.0,0.993,2.0
1295,  09AR20060102,  S04I,55.0,1.0,1.0,1.0,2.0,20060130.0,1323.0,-68.0478,39.9992,1521.0,   1815.0,   0.1147,  34.6688,2.0,  34.6682,2.0,   223.05,2.0,   223.09,2.0,    117.5,2.0,    32.09,2.0,  -999.00,9.0,-0.049,2.0,0.0,2.0,0.993,2.0
1296,  09AR20060102,  S04I,56.0,1.0,24.0,24.0,2.0,20060130.0,1642.0,-68.1315,40.0018,979.0,      9.5,  -0.4126,  32.9058,2.0,  32.9810,3.0,   358.48,2.0,   357.55,2.0,     49.4,2.0,    23.52,2.0,  -999.00,9.0,1.136,2.0,0.038,2.0,0.015,2.0
1297,  09AR20060102,  S04I,56.0,1.0,23.0,23.0,2.0,20060130.0,1642.0,-68.1315,40.0018,979.0,      9.4,  -0.4138,  32.8997,2.0,-999.0000,9.0,   358.48,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,1.117,2.0,0.038,2.0,0.013999999999999999,2.0
1298,  09AR20060102,  S04I,56.0,1.0,22.0,22.0,2.0,20060130.0,1642.0,-68.1315,40.0018,979.0,      9.3,  -0.4920,  32.9336,2.0,-999.0000,9.0,   358.48,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,1.272,2.0,0.039,2.0,0.008,2.0
1299,  09AR20060102,  S04I,56.0,1.0,21.0,21.0,2.0,20060130.0,1642.0,-68.1315,40.0018,979.0,     19.7,  -1.1420,  33.2200,2.0,  33.2431,2.0,   361.92,2.0,   360.86,2.0,     47.7,2.0,    23.35,2.0,  -999.00,9.0,2.046,2.0,0.015,2.0,0.022000000000000002,2.0
1300,  09AR20060102,  S04I,56.0,1.0,20.0,20.0,2.0,20060130.0,1642.0,-68.1315,40.0018,979.0,     29.7,  -1.4820,  33.3062,2.0,  33.3322,2.0,   363.13,2.0,   358.59,2.0,     48.2,2.0,    23.83,2.0,  -999.00,9.0,2.068,2.0,0.006,2.0,0.183,2.0
1301,  09AR20060102,  S04I,56.0,1.0,19.0,19.0,2.0,20060130.0,1642.0,-68.1315,40.0018,979.0,     39.9,  -1.0281,  33.4656,2.0,  33.4644,2.0,   356.52,2.0,   356.80,2.0,     53.4,2.0,    23.69,2.0,  -999.00,9.0,3.01,2.0,0.003,2.0,0.262,2.0
1302,  09AR20060102,  S04I,56.0,1.0,18.0,18.0,2.0,20060130.0,1642.0,-68.1315,40.0018,979.0,     49.9,  -1.5711,  33.9529,2.0,  33.5411,4.0,   342.00,2.0,   329.69,2.0,     59.6,2.0,    27.98,2.0,  -999.00,9.0,2.728,2.0,0.001,2.0,0.358,2.0
1303,  09AR20060102,  S04I,56.0,1.0,17.0,17.0,2.0,20060130.0,1642.0,-68.1315,40.0018,979.0,     59.3,  -1.6977,  34.2279,2.0,  34.2516,2.0,   325.65,2.0,   321.64,2.0,     61.4,2.0,    28.99,2.0,  -999.00,9.0,0.706,2.0,0.0,2.0,0.475,2.0
1304,  09AR20060102,  S04I,56.0,1.0,16.0,16.0,2.0,20060130.0,1642.0,-68.1315,40.0018,979.0,     79.1,  -1.7729,  34.2671,2.0,  34.2689,2.0,   312.96,2.0,   314.04,2.0,     63.5,2.0,    29.78,2.0,  -999.00,9.0,0.635,2.0,0.0,2.0,0.623,2.0
1305,  09AR20060102,  S04I,56.0,1.0,15.0,15.0,2.0,20060130.0,1642.0,-68.1315,40.0018,979.0,     99.8,  -1.8000,  34.2836,2.0,  34.2837,2.0,   310.67,2.0,   312.87,2.0,     64.8,2.0,    30.20,2.0,  -999.00,9.0,0.285,2.0,0.0,2.0,0.7929999999999999,2.0
1306,  09AR20060102,  S04I,56.0,1.0,14.0,14.0,2.0,20060130.0,1642.0,-68.1315,40.0018,979.0,    119.7,  -1.8181,  34.2935,2.0,  34.2943,2.0,   311.78,2.0,   313.35,2.0,     63.6,2.0,    30.20,2.0,  -999.00,9.0,0.15,2.0,0.0,2.0,0.925,2.0
1307,  09AR20060102,  S04I,56.0,1.0,13.0,13.0,2.0,20060130.0,1642.0,-68.1315,40.0018,979.0,    139.9,  -1.8231,  34.2974,2.0,  34.2977,2.0,   314.96,2.0,   312.76,2.0,     64.2,2.0,    30.40,2.0,  -999.00,9.0,0.124,2.0,0.0,2.0,0.981,2.0
1308,  09AR20060102,  S04I,56.0,1.0,12.0,12.0,2.0,20060130.0,1642.0,-68.1315,40.0018,979.0,    160.3,  -1.8275,  34.3031,2.0,  34.3024,2.0,   311.68,2.0,   312.57,2.0,     64.7,2.0,    30.26,2.0,  -999.00,9.0,0.078,2.0,0.0,2.0,0.992,2.0
1309,  09AR20060102,  S04I,56.0,1.0,11.0,11.0,2.0,20060130.0,1642.0,-68.1315,40.0018,979.0,    199.7,  -1.8094,  34.3111,2.0,  34.3114,2.0,   311.50,2.0,   313.83,2.0,     63.0,2.0,    30.47,2.0,  -999.00,9.0,0.05,2.0,0.0,2.0,0.99,2.0
1310,  09AR20060102,  S04I,56.0,1.0,10.0,10.0,2.0,20060130.0,1642.0,-68.1315,40.0018,979.0,    249.9,  -1.7970,  34.3250,2.0,  34.3268,2.0,   310.65,2.0,   312.17,2.0,     62.8,2.0,    30.29,2.0,  -999.00,9.0,0.008,2.0,0.0,2.0,0.991,2.0
1311,  09AR20060102,  S04I,56.0,1.0,9.0,9.0,2.0,20060130.0,1642.0,-68.1315,40.0018,979.0,    300.1,  -1.7228,  34.3451,2.0,  34.3484,2.0,   306.37,2.0,   308.37,2.0,     63.6,2.0,    30.33,2.0,  -999.00,9.0,-0.008,2.0,0.0,2.0,0.993,2.0
1312,  09AR20060102,  S04I,56.0,1.0,8.0,8.0,2.0,20060130.0,1642.0,-68.1315,40.0018,979.0,    350.6,  -0.9440,  34.4342,2.0,  34.4376,2.0,   283.88,2.0,  -999.00,9.0,     71.4,2.0,    30.63,2.0,  -999.00,9.0,-0.027999999999999997,2.0,0.0,2.0,0.992,2.0
1313,  09AR20060102,  S04I,56.0,1.0,7.0,7.0,2.0,20060130.0,1642.0,-68.1315,40.0018,979.0,    400.6,   0.1233,  34.5538,2.0,  34.5548,2.0,   243.37,2.0,  -999.00,9.0,     80.6,2.0,    31.20,2.0,  -999.00,9.0,-0.034,2.0,0.0,2.0,0.993,2.0
1314,  09AR20060102,  S04I,56.0,1.0,6.0,6.0,2.0,20060130.0,1642.0,-68.1315,40.0018,979.0,    498.8,   0.6444,  34.6350,2.0,  34.6356,2.0,   219.51,2.0,   220.28,2.0,     86.8,2.0,    31.43,2.0,  -999.00,9.0,-0.043,2.0,0.0,2.0,0.993,2.0
1315,  09AR20060102,  S04I,56.0,1.0,5.0,5.0,2.0,20060130.0,1642.0,-68.1315,40.0018,979.0,    600.1,   0.6234,  34.6500,2.0,  34.6517,2.0,   221.79,2.0,   220.47,2.0,     89.1,2.0,    31.06,2.0,  -999.00,9.0,-0.043,2.0,0.0,2.0,0.993,2.0
1316,  09AR20060102,  S04I,56.0,1.0,4.0,4.0,2.0,20060130.0,1642.0,-68.1315,40.0018,979.0,    699.6,   0.6987,  34.6716,2.0,  34.6725,2.0,   217.73,2.0,   216.87,2.0,     94.3,2.0,    31.26,2.0,  -999.00,9.0,-0.038,2.0,0.0,2.0,0.993,2.0
1317,  09AR20060102,  S04I,56.0,1.0,3.0,3.0,2.0,20060130.0,1642.0,-68.1315,40.0018,979.0,    800.7,   0.5660,  34.6682,2.0,  34.6692,2.0,   218.94,2.0,   218.82,2.0,     98.8,2.0,    31.21,2.0,  -999.00,9.0,-0.044000000000000004,2.0,0.0,2.0,0.992,2.0
1318,  09AR20060102,  S04I,56.0,1.0,2.0,2.0,2.0,20060130.0,1642.0,-68.1315,40.0018,979.0,    900.6,   0.5202,  34.6729,2.0,  34.6744,2.0,   218.14,2.0,   217.94,2.0,    102.5,2.0,    31.40,2.0,  -999.00,9.0,-0.04,2.0,0.0,2.0,0.993,2.0
1319,  09AR20060102,  S04I,56.0,1.0,1.0,1.0,2.0,20060130.0,1642.0,-68.1315,40.0018,979.0,   1001.1,   0.4604,  34.6759,2.0,  32.9756,4.0,   216.67,2.0,   216.87,2.0,    104.9,2.0,    31.76,2.0,  -999.00,9.0,-0.038,2.0,0.0,2.0,0.993,2.0
1320,  09AR20060102,  S04I,57.0,1.0,24.0,24.0,2.0,20060130.0,1913.0,-68.1443,40.0008,508.0,      9.6,  -0.2804,  32.8802,2.0,  32.8820,2.0,   354.52,2.0,   356.58,2.0,     46.2,2.0,    22.85,2.0,  -999.00,9.0,1.22,2.0,0.0,2.0,0.914,2.0
1321,  09AR20060102,  S04I,57.0,1.0,23.0,23.0,2.0,20060130.0,1913.0,-68.1443,40.0008,508.0,     19.5,  -0.6849,  33.1458,2.0,-999.0000,9.0,   361.56,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,2.322,2.0,0.0,2.0,0.873,2.0
1322,  09AR20060102,  S04I,57.0,1.0,22.0,22.0,2.0,20060130.0,1913.0,-68.1443,40.0008,508.0,     19.4,  -0.8715,  33.1246,2.0,-999.0000,9.0,   361.56,2.0,  -999.00,9.0,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0,2.0380000000000003,2.0,0.0,2.0,0.89,2.0
1323,  09AR20060102,  S04I,57.0,1.0,21.0,21.0,2.0,20060130.0,1913.0,-68.1443,40.0008,508.0,     19.4,  -0.8082,  33.1296,2.0,  33.1571,2.0,   361.56,2.0,   361.67,2.0,     50.8,2.0,    23.55,2.0,  -999.00,9.0,2.084,2.0,0.0,2.0,0.888,2.0
1324,  09AR20060102,  S04I,57.0,1.0,20.0,20.0,2.0,20060130.0,1913.0,-68.1443,40.0008,508.0,     29.3,  -1.1545,  33.3124,2.0,  33.3558,2.0,   358.22,2.0,   358.20,2.0,     46.5,2.0,    22.75,2.0,  -999.00,9.0,2.645,2.0,0.0,2.0,0.9009999999999999,2.0
1325,  09AR20060102,  S04I,57.0,1.0,19.0,19.0,2.0,20060130.0,1913.0,-68.1443,40.0008,508.0,     39.2,  -1.2286,  33.5270,2.0,  33.5620,2.0,   355.93,2.0,   356.10,2.0,     49.0,2.0,    23.42,2.0,  -999.00,9.0,3.037,2.0,0.0,2.0,0.92,2.0
1326,  09AR20060102,  S04I,57.0,1.0,18.0,18.0,2.0,20060130.0,1913.0,-68.1443,40.0008,508.0,     49.6,  -1.5767,  34.1396,2.0,  34.1373,2.0,   340.76,2.0,  -999.00,9.0,     58.6,2.0,    27.47,2.0,  -999.00,9.0,0.965,2.0,0.0,2.0,0.9540000000000001,2.0
1327,  09AR20060102,  S04I,57.0,1.0,17.0,17.0,2.0,20060130.0,1913.0,-68.1443,40.0008,508.0,     59.4,  -1.6740,  34.2059,2.0,  34.1988,2.0,   328.00,2.0,   325.73,2.0,     61.1,2.0,    28.27,2.0,  -999.00,9.0,0.61,2.0,0.0,2.0,0.9790000000000001,2.0
1328,  09AR20060102,  S04I,57.0,1.0,16.0,16.0,2.0,20060130.0,1913.0,-68.1443,40.0008,508.0,     69.4,  -1.7331,  34.2371,2.0,  34.2373,2.0,   321.97,2.0,  -999.00,9.0,     61.2,2.0,    29.29,2.0,  -999.00,9.0,0.33799999999999997,2.0,0.0,2.0,0.9840000000000001,2.0
1329,  09AR20060102,  S04I,57.0,1.0,15.0,15.0,2.0,20060130.0,1913.0,-68.1443,40.0008,508.0,     79.6,  -1.7561,  34.2467,2.0,  34.2379,2.0,   317.04,2.0,   314.63,2.0,     61.5,2.0,    29.37,2.0,  -999.00,9.0,0.255,2.0,0.0,2.0,0.986,2.0
1330,  09AR20060102,  S04I,57.0,1.0,14.0,14.0,2.0,20060130.0,1913.0,-68.1443,40.0008,508.0,     99.6,  -1.7775,  34.2650,2.0,  34.2665,2.0,   314.77,2.0,   316.08,2.0,     63.5,2.0,    30.07,2.0,  -999.00,9.0,0.17,2.0,0.0,2.0,0.988,2.0
1331,  09AR20060102,  S04I,57.0,1.0,13.0,13.0,2.0,20060130.0,1913.0,-68.1443,40.0008,508.0,    119.5,  -1.7877,  34.2771,2.0,  34.2704,2.0,   313.64,2.0,   313.26,2.0,     64.4,2.0,    29.80,2.0,  -999.00,9.0,0.136,2.0,0.0,2.0,0.9890000000000001,2.0
