,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,CCL4,CCL4_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,FCO2,FCO2_FLAG_W,FCO2_TMP,PH_SWS,PH_SWS_FLAG_W,PH_TMP,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,CHLORA,CHLORA_FLAG_W,TRITUM,TRITUM_FLAG_W,TRITER,HELIUM,HELIUM_FLAG_W,HELIER,DELHE3,DELHE3_FLAG_W,DELHER,NEON,NEON_FLAG_W,NEONER,DELC13,DELC13_FLAG_W,CDOM325,CDOM325_FLAG_W,CDOM340,CDOM340_FLAG_W,CDOM380,CDOM380_FLAG_W,CDOM412,CDOM412_FLAG_W,CDOM443,CDOM443_FLAG_W,CDOM490,CDOM490_FLAG_W,CDOM555,CDOM555_FLAG_W,CDOMSL,CDOMSL_FLAG_W,CDOMSN,CDOMSN_FLAG_W,THETA
1015,  33RO20071215,   P18,162.0,1.0,17.0,11017.0,2.0,20080211.0,428.0,-64.2483,-102.9965, 4987,    274.3,   1.5928,  34.2525,  34.2577,2.0,    248.9,2.0,    236.3,2.0,    50.40,2.0,    33.60,2.0,     0.01,2.0,     2.31,2.0,    3.139,2.0,    1.691,2.0,   1.0166,2.0, -999.000,9.0,   2215.0,2.0,   2306.2,2.0,   -999.0,9.0,     -999,7.6046,2.0,    25.00,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,     0.70,2.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   1.5790
1016,  33RO20071215,   P18,162.0,1.0,16.0,11016.0,2.0,20080211.0,428.0,-64.2483,-102.9965, 4987,    366.9,   2.0512,  34.3882,  34.3913,2.0,    200.8,2.0,    200.7,2.0,    61.80,6.0,    34.90,6.0,     0.00,6.0,     2.39,2.0, -999.000,9.0, -999.000,9.0,     -999,9.0, -999.000,9.0,   2234.5,2.0,   2306.1,2.0,   -999.0,9.0,     -999,7.5716,2.0,    25.00,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,     0.53,2.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   2.0310
1017,  33RO20071215,   P18,162.0,1.0,15.0,11015.0,2.0,20080211.0,428.0,-64.2483,-102.9965, 4987,    466.8,   2.2538,  34.4933,  34.4951,2.0,    181.1,2.0,    181.0,2.0,    69.10,2.0,    35.10,2.0,     0.00,2.0,     2.41,2.0,    1.128,2.0,    0.583,2.0,   0.2862,2.0, -999.000,9.0,   2245.2,2.0,   2317.3,2.0,   -999.0,9.0,     -999,7.5679,2.0,    25.00,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,     0.45,2.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   2.2269
1018,  33RO20071215,   P18,162.0,1.0,14.0,11014.0,2.0,20080211.0,428.0,-64.2483,-102.9965, 4987,    599.9,   2.2907,  34.5737,  34.5764,2.0,    174.8,2.0,    174.7,2.0,    74.50,2.0,    34.70,2.0,     0.00,2.0,     2.38,2.0,    0.640,2.0,    0.328,2.0,   0.1252,2.0, -999.000,9.0,   2250.5,2.0,   2331.9,2.0,   -999.0,9.0,     -999,7.5667,2.0,    25.00,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,     0.39,2.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   2.2552
1019,  33RO20071215,   P18,162.0,1.0,13.0,11013.0,2.0,20080211.0,428.0,-64.2483,-102.9965, 4987,    749.3,   2.2429,  34.6316,  34.6352,2.0,    174.4,2.0,    174.8,2.0,    78.60,2.0,    33.90,2.0,     0.00,2.0,     2.33,2.0,    0.399,2.0,    0.202,2.0,   0.0825,2.0, -999.000,9.0,   2255.1,6.0,   2341.4,2.0,   -999.0,9.0,     -999,7.5777,2.0,    25.00,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,     0.35,2.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   2.1978
1020,  33RO20071215,   P18,162.0,1.0,12.0,11012.0,2.0,20080211.0,428.0,-64.2483,-102.9965, 4987,    899.1,   2.1530,  34.6697,  34.6716,2.0,    176.5,2.0,    177.0,2.0,    81.30,2.0,    33.40,2.0,     0.00,2.0,     2.29,2.0, -999.000,9.0, -999.000,9.0,     -999,9.0, -999.000,9.0,   2253.5,2.0,   2344.7,2.0,   -999.0,9.0,     -999,7.589,2.0,    25.00,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   2.0984
1021,  33RO20071215,   P18,162.0,1.0,11.0,11010.0,2.0,20080211.0,428.0,-64.2483,-102.9965, 4987,   1049.3,   2.0719,  34.6964,  34.6974,2.0,    179.8,2.0,    180.3,2.0,    83.70,2.0,    32.80,2.0,     0.00,2.0,     2.25,2.0,    0.244,2.0,    0.123,2.0,   0.0394,2.0, -999.000,9.0,   2252.1,2.0,   2347.1,2.0,   -999.0,9.0,     -999,7.5907,2.0,    25.00,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,     0.35,2.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   2.0075
1022,  33RO20071215,   P18,162.0,1.0,10.0,11011.0,2.0,20080211.0,428.0,-64.2483,-102.9965, 4987,   1232.2,   1.9570,  34.7191,  34.7176,2.0,    184.2,2.0,    184.4,2.0,    87.20,2.0,    32.20,2.0,     0.00,2.0,     2.22,2.0,    0.179,2.0,    0.090,2.0,   0.0546,2.0, -999.000,9.0,   2251.1,2.0,   -999.0,5.0,   -999.0,9.0,     -999,7.6058,2.0,    25.00,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   1.8807
1023,  33RO20071215,   P18,162.0,1.0,9.0,11009.0,2.0,20080211.0,428.0,-64.2483,-102.9965, 4987,   1500.3,   1.7603,  34.7324,  34.7320,2.0,    189.0,2.0,    190.1,2.0,    92.70,2.0,    31.90,2.0,     0.00,2.0,     2.20,2.0,    0.146,2.0,    0.076,2.0,   0.0524,2.0, -999.000,9.0,   2252.9,2.0,   2359.5,2.0,   -999.0,9.0,     -999,7.6068,2.0,    25.00,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,     0.43,2.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   1.6664
1024,  33RO20071215,   P18,162.0,1.0,8.0,11008.0,2.0,20080211.0,428.0,-64.2483,-102.9965, 4987,   1866.1,   1.4658,  34.7329,  34.7322,2.0,    193.2,2.0,    194.9,2.0,   102.00,2.0,    32.10,2.0,     0.00,2.0,     2.21,2.0,    0.105,2.0,    0.053,2.0,        0,2.0, -999.000,9.0,   2256.6,2.0,   2358.3,2.0,   -999.0,9.0,     -999,7.6109,2.0,    25.00,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,     0.43,2.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   1.3478
1025,  33RO20071215,   P18,162.0,1.0,7.0,11007.0,2.0,20080211.0,428.0,-64.2483,-102.9965, 4987,   2332.9,   1.1769,  34.7256,  34.7265,2.0,    197.9,2.0,    198.8,2.0,   111.80,2.0,    32.40,2.0,     0.00,2.0,     2.23,2.0,    0.075,2.0,    0.038,3.0,        0,2.0,    0.112,3.0,   2256.4,2.0,   2361.9,2.0,   -999.0,9.0,     -999,7.6171,2.0,    25.00,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,     0.41,2.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   1.0258
1026,  33RO20071215,   P18,162.0,1.0,6.0,11006.0,2.0,20080211.0,428.0,-64.2483,-102.9965, 4987,   2835.3,   0.9407,  34.7173,  34.7160,2.0,    203.2,2.0,    204.1,2.0,   120.10,2.0,    32.60,2.0,     0.00,2.0,     2.25,2.0,    0.097,2.0,    0.048,2.0,        0,2.0,    0.129,3.0,   2260.1,6.0,   2362.0,2.0,   -999.0,9.0,     -999,7.6074,2.0,    25.00,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,     0.41,2.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   0.7509
1027,  33RO20071215,   P18,162.0,1.0,5.0,11005.0,2.0,20080211.0,428.0,-64.2483,-102.9965, 4987,   3334.9,   0.7324,  34.7105,  34.7089,2.0,    207.0,2.0,    207.5,2.0,   126.50,2.0,    32.70,2.0,     0.00,2.0,     2.25,2.0,    0.158,2.0,    0.079,2.0,        0,2.0,    0.186,3.0,   2259.4,2.0,   2362.4,2.0,   -999.0,9.0,     -999,7.6104,2.0,    25.00,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,     0.41,2.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   0.5014
1028,  33RO20071215,   P18,162.0,1.0,4.0,11004.0,2.0,20080211.0,428.0,-64.2483,-102.9965, 4987,   3833.2,   0.5417,  34.7069,  34.7083,2.0,    212.1,2.0,    211.9,2.0,   130.90,2.0,    32.90,2.0,     0.00,2.0,     2.27,2.0,    0.181,6.0,    0.092,6.0,        0,6.0,    0.220,3.0,   2261.3,2.0,   2365.5,2.0,   -999.0,9.0,     -999,7.6057,2.0,    25.00,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,     0.41,2.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   0.2668
1029,  33RO20071215,   P18,162.0,1.0,3.0,11003.0,2.0,20080211.0,428.0,-64.2483,-102.9965, 4987,   4333.1,   0.4308,  34.7054,  34.7065,2.0,    215.0,2.0,    214.6,2.0,   135.50,6.0,    33.10,6.0,     0.00,6.0,     2.28,2.0,    0.223,2.0,    0.114,2.0,        0,2.0,    0.246,3.0,   2261.0,2.0,   2357.4,2.0,   -999.0,9.0,     -999,7.6071,2.0,    25.00,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,     0.40,2.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   0.1071
1030,  33RO20071215,   P18,162.0,1.0,2.0,11002.0,2.0,20080211.0,428.0,-64.2483,-102.9965, 4987,   4833.8,   0.4099,  34.7041,  34.7044,2.0,    216.9,2.0,    216.9,2.0,   138.90,6.0,    33.10,6.0,     0.00,6.0,     2.28,2.0, -999.000,9.0, -999.000,9.0,     -999,9.0, -999.000,9.0,   2262.6,2.0,   2365.9,2.0,   -999.0,9.0,     -999,7.6134,2.0,    25.00,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   0.0316
1031,  33RO20071215,   P18,162.0,1.0,1.0,11001.0,2.0,20080211.0,428.0,-64.2483,-102.9965, 4987,   5065.6,   0.4155,  34.7032,  34.7025,2.0,    217.1,2.0,    216.0,2.0,   146.90,2.0,    33.20,2.0,     0.01,2.0,     2.29,2.0,    0.352,6.0,    0.174,6.0,        0,6.0,    0.333,3.0,   2262.0,6.0,   2367.1,2.0,   -999.0,9.0,     -999,7.6,2.0,    25.00,   -999.0,9.0,  -999.00,9.0,  -999.00,9.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -999.00,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,-999.0000,9.0,   0.0104
1032,  33RO20071215,   P18,163.0,1.0,24.0,11024.0,2.0,20080211.0,1417.0,-64.751,-102.9998, 4956,      6.5,   2.4419,  33.8719,  33.8745,2.0,    329.6,2.0,    329.2,2.0,     4.50,2.0,    24.70,2.0,     0.16,2.0,     1.52,2.0,    5.599,2.0,    3.116,2.0,   2.2399,2.0, -999.000,9.0,   2135.4,6.0,   2283.5,2.0,    722.5,2.0,       20,7.752,2.0,    25.00,     47.4,2.0,    29.39,2.0,     0.19,2.0, -999.000,9.0, -999.000,   1.8068,2.0,   0.0004,    -1.80,2.0,     0.18,    8.365,2.0,    0.019,  -999.00,9.0,   0.1259,2.0,   0.0898,2.0,   0.0496,2.0,   0.0376,2.0,   0.0260,2.0,   0.0144,2.0,   0.0058,3.0,   0.0122,4.0,   0.0137,4.0,   2.4415
1033,  33RO20071215,   P18,163.0,1.0,23.0,11023.0,2.0,20080211.0,1417.0,-64.751,-102.9998, 4956,     24.7,   2.4437,  33.8720,  33.8734,2.0,    330.5,2.0,    329.0,2.0,     4.50,2.0,    24.70,2.0,     0.16,2.0,     1.53,2.0,    5.634,2.0,    3.121,2.0,   2.3651,2.0, -999.000,9.0,   2136.0,2.0,   2284.4,2.0,   -999.0,9.0,     -999,7.7512,2.0,    25.00,     45.4,2.0,    29.17,2.0,     0.24,2.0, -999.000,9.0, -999.000,   1.8044,2.0,   0.0004,    -1.50,2.0,     0.18,    8.280,2.0,    0.019,  -999.00,9.0,   0.1014,2.0,   0.0687,2.0,   0.0340,2.0,   0.0242,2.0,   0.0150,2.0,   0.0067,2.0,   0.0014,2.0,   0.0125,4.0,   0.0176,4.0,   2.4424
1034,  33RO20071215,   P18,163.0,1.0,22.0,11022.0,2.0,20080211.0,1417.0,-64.751,-102.9998, 4956,     50.7,   2.4004,  33.8733,  33.8758,2.0,    329.1,2.0,    329.0,2.0,     4.90,2.0,    24.90,2.0,     0.16,2.0,     1.55,2.0,    5.628,2.0,    3.133,2.0,   2.3067,2.0, -999.000,9.0,   2135.4,2.0,   2283.5,2.0,    725.6,6.0,       20,7.7497,2.0,    25.00,     45.4,2.0,    28.12,2.0,     0.19,2.0, -999.000,9.0, -999.000,   1.7949,2.0,   0.0004,    -2.10,2.0,     0.19,    7.895,2.0,    0.023,  -999.00,9.0,-999.0000,5.0,-999.0000,5.0,-999.0000,5.0,-999.0000,5.0,-999.0000,5.0,-999.0000,5.0,-999.0000,5.0,-999.0000,5.0,-999.0000,5.0,   2.3976
1035,  33RO20071215,   P18,163.0,1.0,21.0,11021.0,2.0,20080211.0,1417.0,-64.751,-102.9998, 4956,     62.7,   1.0533,  33.9472,  33.9484,2.0,    334.4,2.0,    335.6,2.0,    16.60,2.0,    26.80,2.0,     0.16,2.0,     2.00,2.0, -999.000,9.0, -999.000,9.0,     -999,9.0, -999.000,9.0,   2154.4,2.0,   2287.2,2.0,   -999.0,9.0,     -999,7.7101,2.0,    25.00,     44.6,2.0,    30.28,2.0,     0.32,2.0, -999.000,9.0, -999.000,   1.8077,2.0,   0.0003,    -1.95,2.0,     0.21,    0.000,4.0,    0.000,  -999.00,9.0,   0.0985,2.0,   0.0651,2.0,   0.0316,2.0,   0.0223,2.0,   0.0126,2.0,   0.0045,3.0,   0.0000,4.0,   0.0159,4.0,   0.0188,4.0,   1.0506
1036,  33RO20071215,   P18,163.0,1.0,20.0,11020.0,2.0,20080211.0,1417.0,-64.751,-102.9998, 4956,     76.0,   0.7957,  33.9659,  33.9688,2.0,    337.5,2.0,    334.5,2.0,    20.60,2.0,    27.40,2.0,     0.15,2.0,     2.04,2.0,    5.988,2.0,    3.276,2.0,   2.3143,2.0, -999.000,9.0,   2158.3,2.0,   2288.6,2.0,    824.2,2.0,       20,7.7054,2.0,    25.00,     43.7,2.0,    30.21,2.0,     0.21,2.0, -999.000,9.0, -999.000,   1.8013,2.0,   0.0005,    -1.73,2.0,     0.19,    8.012,2.0,    0.011,  -999.00,9.0,   0.1007,2.0,   0.0679,2.0,   0.0361,2.0,   0.0264,2.0,   0.0163,2.0,   0.0072,2.0,   0.0019,2.0,   0.0127,4.0,   0.0162,4.0,   0.7926
1037,  33RO20071215,   P18,163.0,1.0,19.0,11019.0,2.0,20080211.0,1417.0,-64.751,-102.9998, 4956,    149.3,   0.0885,  33.9943,  33.9968,2.0,    327.1,2.0,    328.4,2.0,    28.20,2.0,    29.90,2.0,     0.22,2.0,     2.06,2.0, -999.000,9.0, -999.000,9.0,     -999,9.0, -999.000,9.0,   2168.9,2.0,   2287.0,2.0,    895.9,2.0,       20,7.6696,2.0,    25.00,     42.9,2.0,    32.40,2.0,     0.04,2.0, -999.000,9.0, -999.000,   1.7962,2.0,   0.0004,    -1.28,2.0,     0.19,    8.083,2.0,    0.011,  -999.00,9.0,   0.0804,2.0,   0.0505,2.0,   0.0253,2.0,   0.0186,2.0,   0.0097,2.0,   0.0026,2.0,  -0.0008,4.0,   0.0155,2.0,   0.0193,2.0,   0.0831
1038,  33RO20071215,   P18,163.0,1.0,18.0,11018.0,2.0,20080211.0,1417.0,-64.751,-102.9998, 4956,    225.3,   1.0040,  34.1279,  34.1213,2.0,    283.2,2.0,    282.8,2.0,    38.70,2.0,    32.20,2.0,     0.01,2.0,     2.18,2.0,    4.490,2.0,    2.490,2.0,   1.6681,2.0, -999.000,9.0,   2190.6,2.0,   2295.2,2.0,    995.2,2.0,       20,7.6314,2.0,    25.00,     42.1,2.0,    34.67,2.0,     0.01,2.0, -999.000,9.0, -999.000,   1.7830,2.0,   0.0006,     0.42,2.0,     0.19,    7.918,2.0,    0.008,  -999.00,9.0,   0.0947,2.0,   0.0618,2.0,   0.0325,2.0,   0.0241,2.0,   0.0137,2.0,   0.0048,2.0,   0.0004,4.0,   0.0148,2.0,   0.0173,2.0,   0.9939
1039,  33RO20071215,   P18,163.0,1.0,17.0,11017.0,2.0,20080211.0,1417.0,-64.751,-102.9998, 4956,    300.0,   1.9210,  34.3006,  34.3042,2.0,    222.1,2.0,    222.6,2.0,    53.70,2.0,    34.60,2.0,     0.01,2.0,     2.34,2.0,    2.723,2.0,    1.450,2.0,    0.878,2.0, -999.000,9.0,   2220.9,2.0,   2310.1,2.0,   1139.6,2.0,       20,7.5801,2.0,    25.00,     41.5,2.0,    36.17,2.0,  -999.00,9.0, -999.000,9.0, -999.000,   1.8319,2.0,   0.0004,     3.55,2.0,     0.19,    8.287,2.0,    0.019,  -999.00,9.0,   0.1073,2.0,   0.0716,2.0,   0.0377,2.0,   0.0273,2.0,   0.0157,2.0,   0.0058,2.0,   0.0009,2.0,   0.0151,2.0,   0.0170,2.0,   1.9050
1040,  33RO20071215,   P18,163.0,1.0,16.0,11016.0,2.0,20080211.0,1417.0,-64.751,-102.9998, 4956,    399.5,   2.2421,  34.4213,  34.4215,2.0,    191.4,2.0,    191.2,2.0,    63.20,2.0,    35.40,2.0,     0.00,2.0,     2.40,2.0,    1.620,2.0,    0.824,2.0,   0.5011,2.0, -999.000,9.0,   2236.9,2.0,   2321.7,2.0,   1211.7,2.0,       20,7.5572,2.0,    25.00,     40.8,2.0,    37.10,2.0,  -999.00,9.0, -999.000,9.0, -999.000,   1.8565,2.0,   0.0005,     6.01,2.0,     0.18,    8.085,2.0,    0.022,  -999.00,9.0,   0.1187,2.0,   0.0804,2.0,   0.0425,2.0,   0.0307,2.0,   0.0179,2.0,   0.0068,2.0,   0.0013,2.0,   0.0151,2.0,   0.0167,2.0,   2.2194
1041,  33RO20071215,   P18,163.0,1.0,15.0,11015.0,2.0,20080211.0,1417.0,-64.751,-102.9998, 4956,    501.4,   2.3013,  34.5002,  34.5019,2.0,    180.4,2.0,    178.9,2.0,    69.60,2.0,    35.60,2.0,     0.00,2.0,     2.41,2.0,    1.007,2.0,    0.509,2.0,   0.2765,2.0, -999.000,9.0,   2248.0,2.0,   2328.8,2.0,   1246.6,2.0,       20,7.556,2.0,    25.00,     40.2,2.0,    36.96,2.0,  -999.00,9.0, -999.000,9.0, -999.000,   1.8717,2.0,   0.0006,     7.14,2.0,     0.19,    8.153,2.0,    0.021,  -999.00,9.0,   0.1153,2.0,   0.0769,2.0,   0.0392,2.0,   0.0273,2.0,   0.0150,2.0,   0.0047,2.0,   0.0000,4.0,   0.0161,2.0,   0.0180,2.0,   2.2720
1042,  33RO20071215,   P18,163.0,1.0,14.0,11014.0,2.0,20080211.0,1417.0,-64.751,-102.9998, 4956,    650.2,   2.2482,  34.5759,  34.5762,2.0,    175.2,2.0,    174.9,2.0,    75.10,2.0,    34.90,2.0,     0.00,2.0,     2.38,2.0,    0.667,2.0,    0.343,2.0,   0.1766,2.0, -999.000,9.0,   2252.3,2.0,   2335.9,2.0,   1221.6,2.0,       20,7.5535,2.0,    25.00,     39.8,2.0,    36.35,2.0,  -999.00,9.0, -999.000,9.0, -999.000,   0.7478,4.0,   0.0003,     0.79,4.0,     0.30,    0.007,4.0,    0.001,  -999.00,9.0,   0.1243,2.0,   0.0844,2.0,   0.0436,2.0,   0.0306,2.0,   0.0175,2.0,   0.0064,2.0,   0.0009,2.0,   0.0157,2.0,   0.0173,2.0,   2.2097
1043,  33RO20071215,   P18,163.0,1.0,13.0,11013.0,2.0,20080211.0,1417.0,-64.751,-102.9998, 4956,    799.9,   2.1851,  34.6384,  34.6389,2.0,    174.5,2.0,    175.0,2.0,    79.40,2.0,    34.20,2.0,     0.00,2.0,     2.33,2.0,    0.439,2.0,    0.220,2.0,        0,2.0, -999.000,9.0,   2253.4,6.0,   2340.9,2.0,   1189.4,2.0,       20,7.5705,2.0,    25.00,     40.2,2.0,    35.70,2.0,  -999.00,9.0, -999.000,9.0, -999.000,   1.8717,2.0,   0.0005,     8.64,2.0,     0.20,    8.238,2.0,    0.018,  -999.00,9.0,   0.1187,2.0,   0.0796,2.0,   0.0401,2.0,   0.0272,2.0,   0.0148,2.0,   0.0046,2.0,  -0.0003,4.0,   0.0166,2.0,   0.0184,2.0,   2.1370
1044,  33RO20071215,   P18,163.0,1.0,12.0,11012.0,2.0,20080211.0,1417.0,-64.751,-102.9998, 4956,    949.9,   2.1271,  34.6784,  34.6810,2.0,    177.2,2.0,    176.9,2.0,    82.20,2.0,    33.40,2.0,     0.00,2.0,     2.28,2.0,    0.290,2.0,    0.147,2.0,   0.1233,2.0, -999.000,9.0,   2253.4,2.0,   2344.6,2.0,   -999.0,9.0,     -999,7.5845,2.0,    25.00,     39.4,2.0,    34.64,2.0,  -999.00,9.0, -999.000,9.0, -999.000,   1.8712,2.0,   0.0004,     8.69,2.0,     0.20,    8.073,2.0,    0.011,  -999.00,9.0,   0.1229,2.0,   0.0830,2.0,   0.0420,2.0,   0.0286,2.0,   0.0160,2.0,   0.0056,3.0,   0.0005,4.0,   0.0163,2.0,   0.0180,4.0,   2.0692
1045,  33RO20071215,   P18,163.0,1.0,11.0,11010.0,2.0,20080211.0,1417.0,-64.751,-102.9998, 4956,   1101.7,   2.0334,  34.7060,  34.7057,2.0,    180.8,2.0,    181.3,2.0,    85.10,2.0,    32.90,2.0,     0.00,2.0,     2.23,2.0, -999.000,9.0, -999.000,9.0,     -999,9.0, -999.000,9.0,   2251.8,2.0,   2347.3,2.0,   1131.8,2.0,       20,7.5983,2.0,    25.00,     38.8,2.0,    34.29,2.0,  -999.00,9.0, -999.000,9.0, -999.000,-999.0000,9.0,-999.0000,  -999.00,9.0,  -999.00, -999.000,9.0, -999.000,  -999.00,9.0,   0.1225,2.0,   0.0828,2.0,   0.0415,2.0,   0.0279,2.0,   0.0157,2.0,   0.0054,2.0,   0.0004,4.0,   0.0165,2.0,   0.0182,2.0,   1.9657
